Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHR_M_R
7807,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Bareland
7808,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
7809,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
7810,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
7811,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
7812,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
7813,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
7814,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
7815,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
7816,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
7817,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
7818,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
7819,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
7820,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
7821,Water,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
7822,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Water
7823,Water,Water,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
7824,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
7825,Water,Water,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
7826,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7827,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7828,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7829,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7830,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
7831,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
7832,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
7833,Water,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7834,Water,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7835,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7836,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7837,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7838,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
7839,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7840,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7841,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
7842,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7843,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7844,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
7845,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
7846,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7847,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
7848,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
7849,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
7850,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
7851,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7852,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Water
7853,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7854,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7855,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
7856,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
7857,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
7858,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7859,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
7860,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
7861,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
7862,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
7863,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
7864,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Water
7865,Water,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
7866,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
7867,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
7868,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Water
7869,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
7870,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
7871,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
7872,Water,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
7873,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
7874,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
7875,Water,Water,Grassland,Water,Non_Wetland,Forest,NULL,Water
7876,Water,Water,Grassland,Water,Non_Wetland,Forest,NULL,Forest
7877,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Water
7878,Water,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
7879,Water,Water,Grassland,Water,Non_Wetland,Forest,Forest,Forest
7880,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7881,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7882,Water,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7883,Water,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7884,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7885,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
7886,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
7887,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7888,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7889,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Forest
7890,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
7891,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
7892,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
7893,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Water
7894,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
7895,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
7896,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
7897,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
7898,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
7899,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
7900,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
7901,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Water
7902,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
7903,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
7904,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
7905,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
7906,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
7907,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
7908,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Water
7909,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
7910,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
7911,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
7912,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
7913,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
7914,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
7915,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
7916,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
7917,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
7918,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
7919,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
7920,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
7921,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
7922,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
7923,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
7924,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7925,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
7926,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
7927,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
7928,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
7929,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
7930,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
7931,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
7932,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
7933,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
7934,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
7935,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
7936,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
7937,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
7938,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
7939,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
7940,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
7941,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
7942,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
7943,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Water
7944,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
7945,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
7946,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
7947,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
7948,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
7949,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
7950,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
7951,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
7952,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
7953,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
7954,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
7955,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
7956,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
7957,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
7958,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
7959,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
7960,Water,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
7961,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
7962,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
7963,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
7964,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
7965,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
7966,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
7967,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
7968,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
7969,Water,Water,Wetland,Non_Water,Wetland,Bareland,Built-up,Water
7970,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
7971,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
7972,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
7973,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
7974,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
7975,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
7976,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
7977,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
7978,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
7979,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
7980,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
7981,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
7982,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
7983,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
7984,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
7985,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
7986,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
7987,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
7988,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Water
7989,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
7990,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
7991,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
7992,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
7993,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
7994,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
7995,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
7996,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
7997,Water,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
7998,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
7999,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
8000,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
8001,Water,Water,Wetland,Water,Wetland,NULL,Forest,Grassland
8002,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
8003,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
8004,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
8005,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
8006,Water,Water,Wetland,Water,Wetland,Shrubland,Forest,Grassland
8007,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
8008,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Grassland
8009,Water,Water,Wetland,Water,Wetland,Cropland,NULL,Forest
8010,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Water
8011,Water,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
8012,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
8013,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
8014,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
8015,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
8016,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
8017,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
8018,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
8019,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
8020,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
8021,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
8022,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
8023,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
8024,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
8025,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
8026,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
8027,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
8028,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
8029,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
8030,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
8031,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
8032,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
8033,Water,Water,Wetland,Water,Wetland,Water,Water,Water
8034,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
8035,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
8036,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
8037,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
8038,Water,Water,Wetland,Water,Wetland,Forest,NULL,Forest
8039,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
8040,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
8041,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
8042,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
8043,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
8044,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
8045,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
8046,Water,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
8047,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
8048,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
8049,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8050,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
8051,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
8052,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
8053,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
8054,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
8055,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Water
8056,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
8057,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
8058,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
8059,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
8060,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
8061,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
8062,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
8063,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8064,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Water
8065,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
8066,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
8067,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
8068,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
8069,Water,Water,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
8070,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
8071,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
8072,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
8073,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
8074,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
8075,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
8076,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
8077,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
8078,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
8079,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Grassland
8080,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
8081,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
8082,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
8083,Water,Water,Built-up,NULL,Non_Wetland,Shrubland,Wetland,Forest
8084,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8085,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8086,Water,Water,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
8087,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
8088,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
8089,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
8090,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
8091,Water,Water,Water,NULL,Water,NULL,NULL,Water
8092,Water,Water,Water,NULL,Water,NULL,NULL,Forest
8093,Water,Water,Water,NULL,Water,NULL,Shrubland,Grassland
8094,Water,Water,Water,NULL,Water,NULL,Shrubland,Water
8095,Water,Water,Water,NULL,Water,NULL,Grassland,Grassland
8096,Water,Water,Water,NULL,Water,NULL,Grassland,Forest
8097,Water,Water,Water,NULL,Water,NULL,Water,Water
8098,Water,Water,Water,NULL,Water,NULL,Water,Forest
8099,Water,Water,Water,NULL,Water,NULL,Forest,Forest
8100,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
8101,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
8102,Water,Water,Water,NULL,Water,Shrubland,Water,Water
8103,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
8104,Water,Water,Water,NULL,Water,Shrubland,Forest,Grassland
8105,Water,Water,Water,NULL,Water,Shrubland,Forest,Water
8106,Water,Water,Water,NULL,Water,Shrubland,Forest,Forest
8107,Water,Water,Water,NULL,Water,Wetland,NULL,Water
8108,Water,Water,Water,NULL,Water,Wetland,NULL,Forest
8109,Water,Water,Water,NULL,Water,Wetland,Shrubland,Water
8110,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
8111,Water,Water,Water,NULL,Water,Wetland,Wetland,Wetland
8112,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
8113,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
8114,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
8115,Water,Water,Water,NULL,Water,Wetland,Water,Water
8116,Water,Water,Water,NULL,Water,Wetland,Water,Forest
8117,Water,Water,Water,NULL,Water,Wetland,Forest,Wetland
8118,Water,Water,Water,NULL,Water,Wetland,Forest,Water
8119,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
8120,Water,Water,Water,NULL,Water,Bareland,NULL,Forest
8121,Water,Water,Water,NULL,Water,Bareland,Shrubland,Water
8122,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
8123,Water,Water,Water,NULL,Water,Bareland,Water,Water
8124,Water,Water,Water,NULL,Water,Water,NULL,Grassland
8125,Water,Water,Water,NULL,Water,Water,NULL,Water
8126,Water,Water,Water,NULL,Water,Water,NULL,Forest
8127,Water,Water,Water,NULL,Water,Water,Shrubland,Water
8128,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
8129,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
8130,Water,Water,Water,NULL,Water,Water,Grassland,Water
8131,Water,Water,Water,NULL,Water,Water,Wetland,Water
8132,Water,Water,Water,NULL,Water,Water,Wetland,Forest
8133,Water,Water,Water,NULL,Water,Water,Water,Grassland
8134,Water,Water,Water,NULL,Water,Water,Water,Bareland
8135,Water,Water,Water,NULL,Water,Water,Water,Water
8136,Water,Water,Water,NULL,Water,Water,Water,Forest
8137,Water,Water,Water,NULL,Water,Water,Forest,Grassland
8138,Water,Water,Water,NULL,Water,Water,Forest,Bareland
8139,Water,Water,Water,NULL,Water,Water,Forest,Water
8140,Water,Water,Water,NULL,Water,Water,Forest,Forest
8141,Water,Water,Water,NULL,Water,Forest,NULL,Water
8142,Water,Water,Water,NULL,Water,Forest,NULL,Forest
8143,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
8144,Water,Water,Water,NULL,Water,Forest,Water,Water
8145,Water,Water,Water,NULL,Water,Forest,Water,Forest
8146,Water,Water,Water,NULL,Water,Forest,Forest,Water
8147,Water,Water,Water,NULL,Water,Forest,Forest,Forest
8148,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
8149,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
8150,Water,Water,Water,Non_Water,Water,NULL,Water,Water
8151,Water,Water,Water,Non_Water,Water,NULL,Water,Forest
8152,Water,Water,Water,Non_Water,Water,NULL,Forest,Water
8153,Water,Water,Water,Non_Water,Water,NULL,Forest,Forest
8154,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
8155,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
8156,Water,Water,Water,Non_Water,Water,Wetland,NULL,Water
8157,Water,Water,Water,Non_Water,Water,Wetland,NULL,Forest
8158,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
8159,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
8160,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
8161,Water,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8162,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
8163,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
8164,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
8165,Water,Water,Water,Non_Water,Water,Water,NULL,Water
8166,Water,Water,Water,Non_Water,Water,Water,NULL,Forest
8167,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
8168,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
8169,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
8170,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
8171,Water,Water,Water,Non_Water,Water,Water,Water,Water
8172,Water,Water,Water,Non_Water,Water,Water,Water,Forest
8173,Water,Water,Water,Non_Water,Water,Water,Forest,Water
8174,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
8175,Water,Water,Water,Non_Water,Water,Forest,NULL,Grassland
8176,Water,Water,Water,Non_Water,Water,Forest,NULL,Water
8177,Water,Water,Water,Non_Water,Water,Forest,NULL,Forest
8178,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
8179,Water,Water,Water,Non_Water,Water,Forest,Grassland,Forest
8180,Water,Water,Water,Non_Water,Water,Forest,Water,Grassland
8181,Water,Water,Water,Non_Water,Water,Forest,Water,Water
8182,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
8183,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
8184,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
8185,Water,Water,Water,Water,Water,NULL,NULL,Forest
8186,Water,Water,Water,Water,Water,NULL,Water,Grassland
8187,Water,Water,Water,Water,Water,NULL,Water,Water
8188,Water,Water,Water,Water,Water,NULL,Water,Forest
8189,Water,Water,Water,Water,Water,NULL,Forest,Forest
8190,Water,Water,Water,Water,Water,Shrubland,NULL,Water
8191,Water,Water,Water,Water,Water,Shrubland,NULL,Forest
8192,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
8193,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
