Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGU_M_R
1006,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1007,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1008,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1009,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1010,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1011,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1012,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1013,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1014,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1015,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
1016,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1017,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1018,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1019,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1020,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1021,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1022,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1023,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1024,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1025,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1026,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1027,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1028,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1029,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1030,Water,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1031,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1032,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1033,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1034,Water,Bareland,Water,Water,Water,NULL,NULL,Grassland
1035,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1036,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1037,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1038,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1039,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1041,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1042,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1043,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1044,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1045,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1046,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1047,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1048,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1049,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1051,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1052,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1053,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1054,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1055,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1056,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1057,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1058,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1059,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1060,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1061,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1063,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1064,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1065,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1066,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1067,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1068,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1069,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1070,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1071,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1072,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1073,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1074,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1075,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1076,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1077,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1078,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1079,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1080,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1082,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1083,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1084,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1085,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1086,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1087,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1088,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1089,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1090,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1091,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1092,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1093,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1094,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1095,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1097,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1098,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1099,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1100,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1101,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1102,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1103,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1104,Water,Water,Water,NULL,Water,NULL,NULL,Water
1105,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1106,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1107,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1108,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1109,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1110,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1111,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1112,Water,Water,Water,Water,Water,NULL,NULL,Water
1113,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1115,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1116,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1117,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1118,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1119,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1120,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1121,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1122,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1123,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1124,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1125,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1126,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1127,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1128,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1129,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1130,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1131,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1132,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1133,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1134,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1135,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1136,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1137,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1138,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1139,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1140,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Grassland
1141,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
1142,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1143,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1144,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1145,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1146,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1147,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1148,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1149,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1150,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Grassland
1151,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1152,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1153,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1154,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1155,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1156,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1157,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1158,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1159,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1160,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1161,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1162,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1163,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1164,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1165,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1166,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1167,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1169,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1170,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1172,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1173,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1174,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1175,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1176,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1177,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1178,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1179,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1181,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1182,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1183,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1184,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1185,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1186,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1187,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
1188,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1189,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1190,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1191,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1192,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1193,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1194,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1196,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1197,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1198,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1199,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1200,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1202,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1203,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1204,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1205,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1206,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1207,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1208,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1209,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1210,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1211,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1212,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1214,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1215,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1216,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1217,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1218,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1219,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1220,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1221,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1225,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1227,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1228,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1229,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1230,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1231,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1232,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1233,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1234,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1235,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1236,Forest,Water,Water,Water,Water,NULL,NULL,Water
1237,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1238,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1239,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1240,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1241,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1242,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1243,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1244,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1245,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1246,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1247,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1248,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
