Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NPM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NPM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NPM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NPM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NPM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NPM_M_R
1036,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1037,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1038,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1039,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1040,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1041,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1042,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1043,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1044,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1045,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1046,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1047,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1048,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1049,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1050,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1051,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1052,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1053,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1054,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1055,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1056,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1057,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1058,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1059,Bareland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1060,Bareland,Cropland,Water,Water,Water,NULL,NULL,Water
1061,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1062,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1063,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1065,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1066,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1067,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1068,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1069,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1070,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1071,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1072,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1073,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1074,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1075,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1076,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1077,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1079,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1080,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1081,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1082,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1083,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1084,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1085,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1086,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1087,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1088,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1089,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1090,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1091,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1092,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1093,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1094,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1095,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1096,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1097,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1098,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1099,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1100,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1101,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1102,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1104,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1105,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1106,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1107,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1108,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1110,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1111,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1112,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1113,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1114,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1115,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1116,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1117,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1118,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1119,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1120,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1121,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1122,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1123,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1124,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1125,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1126,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1127,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1128,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1129,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1130,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1131,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1132,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1133,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1134,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1135,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1136,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1137,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1138,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1139,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1140,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1141,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1142,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1143,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1144,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1145,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1146,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1147,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1148,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1149,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1150,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1151,Bareland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1152,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1153,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1154,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1155,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Water
1156,Bareland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1157,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1158,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1159,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1160,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1161,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1162,Bareland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1163,Bareland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1164,Bareland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1165,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1166,Bareland,Wetland,Water,Water,Water,NULL,NULL,Forest
1167,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1168,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1169,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1170,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1172,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1173,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1175,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1176,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1177,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1178,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1180,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1181,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1182,Bareland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1183,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1184,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1185,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1186,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1187,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1188,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1189,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1190,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1191,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1192,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1193,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1194,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1195,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1196,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1197,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1198,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1199,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1200,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1201,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1202,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1203,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1204,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1205,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1206,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1208,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1209,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1210,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1211,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1213,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1214,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1215,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1216,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1217,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1218,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1219,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1220,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1221,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1222,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1224,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1225,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1226,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1227,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1228,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1229,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1230,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1231,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1232,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1233,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1234,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1235,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1236,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1237,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1238,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1239,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1240,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1241,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1242,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1243,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1244,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1245,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1246,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1247,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1248,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1249,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1250,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1251,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1252,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1253,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1255,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1256,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1257,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1258,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Wetland
1259,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1260,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1261,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Forest
1262,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1263,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1264,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1265,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1266,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1267,Bareland,Bareland,Water,Water,Water,NULL,NULL,Wetland
1268,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1269,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1270,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1271,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1272,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1273,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1274,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1275,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1276,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1277,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1278,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1279,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1281,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1282,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1283,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1284,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1286,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1287,Bareland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1288,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1289,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1290,Bareland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Water
1291,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1293,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1294,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1295,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1296,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1297,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1298,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1299,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1300,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1301,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1302,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1303,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1304,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1305,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1306,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1307,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1308,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1309,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1310,Bareland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1311,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1312,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1313,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1314,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1315,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1316,Bareland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1317,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1318,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1319,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1320,Bareland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1321,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1322,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1323,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1324,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1325,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1326,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1329,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1331,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1332,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1334,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1335,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1336,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1337,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1338,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1339,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1340,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Water
1341,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1342,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1343,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1344,Bareland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1345,Bareland,Built-up,Water,Water,Water,NULL,NULL,Wetland
1346,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1347,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1348,Bareland,Built-up,Water,Water,Water,NULL,NULL,Forest
1349,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1350,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1351,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1352,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1353,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1354,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1355,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1356,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1357,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1359,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1360,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1361,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1362,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1363,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1365,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1366,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1367,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
