Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LPJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LPJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LPJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LPJ_M_R
6811,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6812,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6813,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6814,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6815,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6816,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6817,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6818,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6819,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6820,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6821,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6822,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
6823,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
6824,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
6825,Forest,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
6826,Forest,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
6827,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
6828,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
6829,Forest,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6830,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
6831,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
6832,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
6833,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6834,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
6835,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
6836,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6837,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6838,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
6839,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
6840,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
6841,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6842,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6843,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
6844,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6845,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
6846,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest,NULL
6847,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6848,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6849,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6850,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6851,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6852,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6853,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
6854,Forest,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
6855,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6856,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
6857,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6858,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
6859,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
6860,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
6861,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
6862,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6863,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
6864,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6865,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6866,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6867,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
6868,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6869,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
6870,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6871,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6872,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6873,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6874,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6875,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6876,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
6877,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6878,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6879,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6880,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6881,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
6882,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6883,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6884,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6885,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
6886,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6887,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
6888,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6889,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
6890,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6891,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6892,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6893,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6894,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6895,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6896,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
6897,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
6898,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6899,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6900,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6901,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6902,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6903,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6904,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6905,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6906,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6907,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6908,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6909,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6910,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6911,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
6912,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
6913,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6914,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
6915,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6916,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6917,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6918,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6919,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6920,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
6921,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6922,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6923,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6924,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6925,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6926,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6927,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6928,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6929,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6930,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
6931,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6932,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6933,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6934,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6935,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6936,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6937,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
6938,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6939,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6940,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6941,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6942,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6943,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6944,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
6945,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6946,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6947,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6948,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6949,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6950,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6951,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6952,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6953,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6954,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
6955,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
6956,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
6957,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
6958,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
6959,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
6960,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6961,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6962,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6963,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
6964,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
6965,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
6966,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
6967,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6968,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
6969,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6970,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
6971,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6972,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
6973,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6974,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
6975,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6976,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6977,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6978,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6979,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
6980,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6981,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
6982,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
6983,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6984,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6985,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6986,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6987,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6988,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6989,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
6990,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
6991,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6992,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
6993,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
6995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
6998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
7000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Wetland
7001,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
7002,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7003,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7004,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
7005,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Cropland
7006,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
7007,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Wetland
7008,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Water
7009,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Wetland
7010,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7011,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7012,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7013,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
7014,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7015,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7016,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7017,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7018,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7019,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7020,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7021,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
7022,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7023,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7024,Forest,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
7025,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
7026,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
7027,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7028,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7029,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7030,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7031,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
7032,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7033,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7034,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7035,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7036,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7037,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
7038,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
7039,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
7040,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7041,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7042,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7043,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7044,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7045,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
7046,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7047,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
7048,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7049,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7050,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7051,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7052,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7053,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7054,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
7055,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
7056,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
7057,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
7058,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7059,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7060,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7061,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
7062,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
7063,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
7064,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7065,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
7066,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7067,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7068,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7069,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
7070,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7071,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
7072,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
7073,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
7074,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
7075,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7076,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7077,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7078,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7079,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7080,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7081,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
7082,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7083,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7084,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7085,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7086,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7087,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7088,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7089,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7090,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7091,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
7092,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7093,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
7094,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7095,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7096,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
7097,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7098,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7099,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
7100,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7101,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7102,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
7103,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7104,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
7105,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
7106,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
7107,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7108,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
7109,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7110,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7111,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7112,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7113,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7114,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
7115,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,NULL
7116,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
7117,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
7118,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7119,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
7120,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7121,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7122,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7123,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
7124,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
7125,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
7126,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7127,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7128,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
