Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MNM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MNM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MNM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MNM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MNM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MNM_M_R
6231,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
6232,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6233,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
6234,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
6235,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
6236,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
6237,Water,Water,Shrubland,Water,Non_Wetland,Shrubland,Forest,Water
6238,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Shrubland,Water
6239,Water,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
6240,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
6241,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
6242,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
6243,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Water
6244,Water,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
6245,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6246,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6247,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
6248,Water,Water,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
6249,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6250,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
6251,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Water
6252,Water,Water,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
6253,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6254,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
6255,Water,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Water
6256,Water,Water,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
6257,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6258,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Water
6259,Water,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6260,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6261,Water,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
6262,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
6263,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
6264,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
6265,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Cropland
6266,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
6267,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
6268,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Grassland
6269,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Water
6270,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Water
6271,Water,Water,Grassland,Water,Non_Wetland,Shrubland,Water,Forest
6272,Water,Water,Grassland,Water,Non_Wetland,Bareland,Forest,Forest
6273,Water,Water,Grassland,Water,Non_Wetland,Water,Shrubland,Water
6274,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
6275,Water,Water,Grassland,Water,Non_Wetland,Forest,Shrubland,Water
6276,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
6277,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Water
6278,Water,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
6279,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
6280,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
6281,Water,Water,Cropland,NULL,Non_Wetland,Forest,Water,Forest
6282,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
6283,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6284,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
6285,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
6286,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
6287,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
6288,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6289,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
6290,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6291,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
6292,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
6293,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6294,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6295,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Cropland
6296,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
6297,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
6298,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
6299,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
6300,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6301,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
6302,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6303,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
6304,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6305,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
6306,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6307,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
6308,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
6309,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
6310,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6311,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
6312,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
6313,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
6314,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
6315,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Wetland
6316,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Bareland
6317,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
6318,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
6319,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
6320,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6321,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6322,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6323,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
6324,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
6325,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
6326,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
6327,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6328,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
6329,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
6330,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
6331,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
6332,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6333,Water,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
6334,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
6335,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
6336,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
6337,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6338,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
6339,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
6340,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
6341,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
6342,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
6343,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
6344,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6345,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Cropland
6346,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
6347,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
6348,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
6349,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
6350,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6351,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
6352,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6353,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
6354,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
6355,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6356,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6357,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
6358,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
6359,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
6360,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
6361,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6362,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
6363,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
6364,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6365,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
6366,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
6367,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
6368,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
6369,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
6370,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
6371,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
6372,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
6373,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
6374,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6375,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
6376,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
6377,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
6378,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
6379,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
6380,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
6381,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
6382,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
6383,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
6384,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Forest
6385,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
6386,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
6387,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
6388,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
6389,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
6390,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
6391,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
6392,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
6393,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
6394,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
6395,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
6396,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
6397,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
6398,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
6399,Water,Water,Wetland,Water,Wetland,Water,Water,Water
6400,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
6401,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
6402,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
6403,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
6404,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
6405,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
6406,Water,Water,Wetland,Water,Wetland,Forest,Water,Grassland
6407,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
6408,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
6409,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
6410,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
6411,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
6412,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
6413,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
6414,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
6415,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Water
6416,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
6417,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
6418,Water,Water,Built-up,Water,Non_Wetland,Shrubland,Shrubland,Forest
6419,Water,Water,Water,NULL,Water,Shrubland,NULL,Forest
6420,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Water
6421,Water,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
6422,Water,Water,Water,NULL,Water,Shrubland,Water,Grassland
6423,Water,Water,Water,NULL,Water,Shrubland,Water,Water
6424,Water,Water,Water,NULL,Water,Shrubland,Water,Forest
6425,Water,Water,Water,NULL,Water,Wetland,Shrubland,Wetland
6426,Water,Water,Water,NULL,Water,Wetland,Shrubland,Forest
6427,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
6428,Water,Water,Water,NULL,Water,Wetland,Water,Water
6429,Water,Water,Water,NULL,Water,Wetland,Water,Forest
6430,Water,Water,Water,NULL,Water,Wetland,Forest,Water
6431,Water,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
6432,Water,Water,Water,NULL,Water,Bareland,Water,Forest
6433,Water,Water,Water,NULL,Water,Water,Shrubland,Grassland
6434,Water,Water,Water,NULL,Water,Water,Shrubland,Wetland
6435,Water,Water,Water,NULL,Water,Water,Shrubland,Water
6436,Water,Water,Water,NULL,Water,Water,Shrubland,Forest
6437,Water,Water,Water,NULL,Water,Water,Water,Grassland
6438,Water,Water,Water,NULL,Water,Water,Water,Water
6439,Water,Water,Water,NULL,Water,Water,Water,Forest
6440,Water,Water,Water,NULL,Water,Water,Forest,Wetland
6441,Water,Water,Water,NULL,Water,Water,Forest,Water
6442,Water,Water,Water,NULL,Water,Water,Forest,Forest
6443,Water,Water,Water,NULL,Water,Forest,Shrubland,Water
6444,Water,Water,Water,NULL,Water,Forest,Shrubland,Forest
6445,Water,Water,Water,NULL,Water,Forest,Wetland,Water
6446,Water,Water,Water,NULL,Water,Forest,Water,Grassland
6447,Water,Water,Water,NULL,Water,Forest,Water,Water
6448,Water,Water,Water,NULL,Water,Forest,Water,Forest
6449,Water,Water,Water,NULL,Water,Forest,Forest,Grassland
6450,Water,Water,Water,NULL,Water,Forest,Forest,Water
6451,Water,Water,Water,NULL,Water,Forest,Forest,Forest
6452,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
6453,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Water
6454,Water,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
6455,Water,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
6456,Water,Water,Water,Non_Water,Water,Shrubland,Water,Water
6457,Water,Water,Water,Non_Water,Water,Shrubland,Water,Forest
6458,Water,Water,Water,Non_Water,Water,Wetland,Shrubland,Forest
6459,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
6460,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
6461,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Forest
6462,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
6463,Water,Water,Water,Non_Water,Water,Water,Shrubland,Water
6464,Water,Water,Water,Non_Water,Water,Water,Shrubland,Forest
6465,Water,Water,Water,Non_Water,Water,Water,Grassland,Water
6466,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
6467,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
6468,Water,Water,Water,Non_Water,Water,Water,Water,Water
6469,Water,Water,Water,Non_Water,Water,Water,Water,Forest
6470,Water,Water,Water,Non_Water,Water,Water,Forest,Water
6471,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
6472,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Water
6473,Water,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
6474,Water,Water,Water,Non_Water,Water,Forest,Water,Water
6475,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
6476,Water,Water,Water,Non_Water,Water,Forest,Forest,Water
6477,Water,Water,Water,Non_Water,Water,Forest,Forest,Forest
6478,Water,Water,Water,Water,Water,Shrubland,Shrubland,Water
6479,Water,Water,Water,Water,Water,Shrubland,Shrubland,Forest
6480,Water,Water,Water,Water,Water,Shrubland,Grassland,Water
6481,Water,Water,Water,Water,Water,Shrubland,Water,Grassland
6482,Water,Water,Water,Water,Water,Shrubland,Water,Water
6483,Water,Water,Water,Water,Water,Shrubland,Water,Forest
6484,Water,Water,Water,Water,Water,Wetland,Water,Wetland
6485,Water,Water,Water,Water,Water,Wetland,Water,Water
6486,Water,Water,Water,Water,Water,Wetland,Water,Forest
6487,Water,Water,Water,Water,Water,Wetland,Forest,Water
6488,Water,Water,Water,Water,Water,Bareland,Grassland,Water
6489,Water,Water,Water,Water,Water,Bareland,Grassland,Forest
6490,Water,Water,Water,Water,Water,Bareland,Water,Grassland
6491,Water,Water,Water,Water,Water,Bareland,Water,Forest
6492,Water,Water,Water,Water,Water,Water,Shrubland,Grassland
6493,Water,Water,Water,Water,Water,Water,Shrubland,Water
6494,Water,Water,Water,Water,Water,Water,Shrubland,Forest
6495,Water,Water,Water,Water,Water,Water,Grassland,Water
6496,Water,Water,Water,Water,Water,Water,Wetland,Water
6497,Water,Water,Water,Water,Water,Water,Water,Grassland
6498,Water,Water,Water,Water,Water,Water,Water,Wetland
6499,Water,Water,Water,Water,Water,Water,Water,Water
6500,Water,Water,Water,Water,Water,Water,Water,Forest
6501,Water,Water,Water,Water,Water,Water,Forest,Grassland
6502,Water,Water,Water,Water,Water,Water,Forest,Water
6503,Water,Water,Water,Water,Water,Forest,Shrubland,Water
6504,Water,Water,Water,Water,Water,Forest,Shrubland,Forest
6505,Water,Water,Water,Water,Water,Forest,Grassland,Forest
6506,Water,Water,Water,Water,Water,Forest,Wetland,Water
6507,Water,Water,Water,Water,Water,Forest,Wetland,Forest
6508,Water,Water,Water,Water,Water,Forest,Water,Wetland
6509,Water,Water,Water,Water,Water,Forest,Water,Water
6510,Water,Water,Water,Water,Water,Forest,Water,Forest
6511,Water,Water,Water,Water,Water,Forest,Forest,Water
6512,Water,Water,Water,Water,Water,Forest,Forest,Forest
6513,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6514,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6515,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6516,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
6517,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6518,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
6519,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
6520,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
6521,Water,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6522,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
6523,Water,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6524,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
6525,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
6526,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
6527,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
6528,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
6529,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6530,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6531,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
6532,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6533,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
6534,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
6535,Water,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6536,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6537,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
6538,Water,Water,Forest,NULL,Non_Wetland,Water,Water,NULL
6539,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
6540,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6541,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
6542,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
6543,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
6544,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
6545,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
6546,Water,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6547,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6548,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
6549,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
6550,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
6551,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
6552,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
6553,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
6554,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6555,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,NULL
6556,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6557,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Water
6558,Water,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
6559,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
6560,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
6561,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
6562,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
6563,Water,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
6564,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
6565,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,NULL
6566,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
6567,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
6568,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
6569,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
6570,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6571,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
6572,Water,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
6573,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6574,Water,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
6575,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
6576,Water,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
6577,Water,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
6578,Water,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Water
6579,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
6580,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
6581,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
6582,Water,Water,Forest,Water,Non_Wetland,Water,Shrubland,Forest
6583,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
6584,Water,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
6585,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
6586,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
6587,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
6588,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
6589,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
6590,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
6591,Water,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
6592,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Water
6593,Water,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
6594,Water,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
6595,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6596,Water,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
6597,Water,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
6598,Water,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
6599,Water,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
6600,Water,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
6601,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,NULL
6602,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6603,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
6604,Water,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
6605,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Grassland
6606,Water,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
6607,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
6608,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
6609,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
6610,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
6611,Water,Forest,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
6612,Water,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
6613,Water,Forest,Water,NULL,Water,Bareland,Bareland,Forest
