Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LXN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LXN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LXN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LXN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LXN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LXN_M_R
24773,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
24774,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
24775,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
24776,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
24777,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
24778,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
24779,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
24780,Water,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
24781,Water,Forest,Grassland,NULL,Non_Wetland,Water,Shrubland,Forest
24782,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,Wetland
24783,Water,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
24784,Water,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
24785,Water,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
24786,Water,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Cropland
24787,Water,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Wetland
24788,Water,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
24789,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
24790,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
24791,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
24792,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
24793,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
24794,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
24795,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
24796,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Grassland
24797,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
24798,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
24799,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
24800,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Cropland
24801,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Wetland
24802,Water,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
24803,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
24804,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
24805,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
24806,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
24807,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24808,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
24809,Water,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
24810,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
24811,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
24812,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
24813,Water,Forest,Grassland,Water,Non_Wetland,Grassland,Shrubland,Grassland
24814,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
24815,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
24816,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
24817,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
24818,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
24819,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
24820,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
24821,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
24822,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
24823,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
24824,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
24825,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
24826,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
24827,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
24828,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
24829,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
24830,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
24831,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
24832,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
24833,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
24834,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
24835,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
24836,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
24837,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
24838,Water,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
24839,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
24840,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24841,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
24842,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24843,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24844,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24845,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
24846,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
24847,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
24848,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
24849,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
24850,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
24851,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24852,Water,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
24853,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
24854,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
24855,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
24856,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
24857,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
24858,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
24859,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24860,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
24861,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
24862,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
24863,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
24864,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24865,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
24866,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
24867,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
24868,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
24869,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
24870,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
24871,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
24872,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
24873,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
24874,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
24875,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
24876,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
24877,Water,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
24878,Water,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
24879,Water,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
24880,Water,Forest,Cropland,NULL,Non_Wetland,Wetland,Shrubland,NULL
24881,Water,Forest,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
24882,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
24883,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
24884,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
24885,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
24886,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
24887,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
24888,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
24889,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Wetland
24890,Water,Forest,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
24891,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
24892,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
24893,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
24894,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
24895,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
24896,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
24897,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
24898,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
24899,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
24900,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
24901,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
24902,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
24903,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
24904,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
24905,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
24906,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
24907,Water,Forest,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
24908,Water,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
24909,Water,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
24910,Water,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
24911,Water,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
24912,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
24913,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
24914,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
24915,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
24916,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
24917,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
24918,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
24919,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
24920,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
24921,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
24922,Water,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
24923,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
24924,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
24925,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
24926,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,Water,Bareland
24927,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Built-up
24928,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
24929,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
24930,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
24931,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
24932,Water,Forest,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
24933,Water,Forest,Cropland,Water,Non_Wetland,Forest,Forest,Forest
24934,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
24935,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
24936,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
24937,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
24938,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Built-up
24939,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
24940,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
24941,Water,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
24942,Water,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Cropland
24943,Water,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
24944,Water,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Water
24945,Water,Forest,Wetland,NULL,Wetland,NULL,Shrubland,Forest
24946,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
24947,Water,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
24948,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
24949,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
24950,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
24951,Water,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
24952,Water,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
24953,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Grassland
24954,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
24955,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Bareland
24956,Water,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
24957,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
24958,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
24959,Water,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
24960,Water,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
24961,Water,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
24962,Water,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
24963,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
24964,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Wetland
24965,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Built-up
24966,Water,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
24967,Water,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
24968,Water,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
24969,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
24970,Water,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
24971,Water,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
24972,Water,Forest,Wetland,NULL,Wetland,Grassland,Water,Grassland
24973,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
24974,Water,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
24975,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Grassland
24976,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
24977,Water,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
24978,Water,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
24979,Water,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
24980,Water,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
24981,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
24982,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
24983,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
24984,Water,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
24985,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
24986,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
24987,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
24988,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
24989,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
24990,Water,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
24991,Water,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
24992,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
24993,Water,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
24994,Water,Forest,Wetland,NULL,Wetland,Water,Shrubland,Wetland
24995,Water,Forest,Wetland,NULL,Wetland,Water,Shrubland,Forest
24996,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
24997,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
24998,Water,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
24999,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Grassland
25000,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Wetland
25001,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
25002,Water,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
25003,Water,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
25004,Water,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
25005,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Wetland
25006,Water,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
25007,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Wetland
25008,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
25009,Water,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
25010,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Wetland
25011,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
25012,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
25013,Water,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
25014,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
25015,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
25016,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
25017,Water,Forest,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
25018,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
25019,Water,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
25020,Water,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
25021,Water,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
25022,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Wetland
25023,Water,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
25024,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
25025,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
25026,Water,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
25027,Water,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
25028,Water,Forest,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
25029,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
25030,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Cropland
25031,Water,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
25032,Water,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
25033,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
25034,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
25035,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
25036,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
25037,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
25038,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
25039,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
25040,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
25041,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
25042,Water,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
25043,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
25044,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
25045,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
25046,Water,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
25047,Water,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
25048,Water,Forest,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
25049,Water,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
25050,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
25051,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
25052,Water,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
25053,Water,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Cropland
25054,Water,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
25055,Water,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
25056,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
25057,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
25058,Water,Forest,Wetland,Water,Wetland,NULL,Shrubland,Forest
25059,Water,Forest,Wetland,Water,Wetland,NULL,Wetland,Wetland
25060,Water,Forest,Wetland,Water,Wetland,NULL,Water,Wetland
25061,Water,Forest,Wetland,Water,Wetland,NULL,Forest,Grassland
25062,Water,Forest,Wetland,Water,Wetland,NULL,Forest,Cropland
25063,Water,Forest,Wetland,Water,Wetland,NULL,Forest,Wetland
25064,Water,Forest,Wetland,Water,Wetland,Grassland,NULL,Water
25065,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
25066,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
25067,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
25068,Water,Forest,Wetland,Water,Wetland,Bareland,Bareland,Wetland
25069,Water,Forest,Wetland,Water,Wetland,Water,Shrubland,Forest
25070,Water,Forest,Wetland,Water,Wetland,Water,Water,Wetland
25071,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
25072,Water,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
25073,Water,Forest,Wetland,Water,Wetland,Water,Forest,Water
25074,Water,Forest,Wetland,Water,Wetland,Forest,Wetland,Wetland
25075,Water,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
25076,Water,Forest,Wetland,Water,Wetland,Forest,Water,Water
25077,Water,Forest,Wetland,Water,Wetland,Forest,Water,Forest
25078,Water,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
25079,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
25080,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
25081,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
25082,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
25083,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
25084,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
25085,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Built-up
25086,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
25087,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
25088,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Cropland
25089,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
25090,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
25091,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Built-up
25092,Water,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
25093,Water,Forest,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
25094,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
25095,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
25096,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
25097,Water,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
25098,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
25099,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Shrubland,NULL
25100,Water,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
25101,Water,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
25102,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
25103,Water,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
25104,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
25105,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
25106,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
25107,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
25108,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
25109,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
25110,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
25111,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
25112,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
25113,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
25114,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
25115,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
25116,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
25117,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
25118,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
25119,Water,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
