Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LWP_M_R
1029,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1030,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1031,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1032,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1033,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1034,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1035,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1036,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1037,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1038,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1039,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1040,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1041,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1042,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1043,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1044,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1045,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1046,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1047,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1048,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1050,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1051,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1052,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1053,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1054,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1055,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1056,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1057,Bareland,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1058,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1059,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1060,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1061,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1063,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1066,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1067,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1068,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1069,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1070,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1071,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1072,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1073,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1074,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1075,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1076,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1077,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1078,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1079,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1080,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1081,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1082,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1083,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1084,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1085,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1086,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1087,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1088,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1089,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1090,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1091,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1092,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1093,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1094,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1095,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1096,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1097,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1098,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1099,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1100,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1101,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1102,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1103,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1104,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1105,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1106,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1107,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1108,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1109,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1110,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1111,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1112,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1113,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1114,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1115,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1116,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1117,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1118,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1119,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1120,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1121,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1122,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1123,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1124,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1125,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
1126,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1127,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
1128,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1129,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1130,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1131,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1132,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1133,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1134,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1135,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1136,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1137,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1138,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1139,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1140,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1141,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1142,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1143,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1144,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1145,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1146,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1147,Bareland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1148,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1150,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1151,Bareland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1152,Bareland,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1153,Bareland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1154,Bareland,Built-up,Water,Water,Water,NULL,NULL,Water
1155,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1156,Bareland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1157,Bareland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1158,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1159,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1160,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1161,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1162,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1163,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1164,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1165,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1166,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1167,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1168,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1169,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1170,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1171,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1172,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1173,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1174,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1175,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1176,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1177,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1178,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1179,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1180,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1181,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1183,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1184,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1186,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1187,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1188,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1189,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1190,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1191,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1192,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1193,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1194,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1195,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1196,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1197,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1198,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1199,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1200,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1201,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1202,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1203,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1204,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1205,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1206,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1208,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1209,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1210,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1211,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1212,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1213,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1214,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1216,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1217,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1218,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1219,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1220,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1221,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1222,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1223,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1224,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1225,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1226,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1227,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1228,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1229,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1230,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1231,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1232,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1233,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1234,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1235,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1236,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1237,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1238,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1239,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1240,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1241,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1242,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1243,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1244,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1245,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1246,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1247,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1248,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1249,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1250,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1251,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1252,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1253,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1254,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1255,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1256,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1257,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1258,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1259,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1260,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1261,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1262,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1263,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1264,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1265,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1266,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1267,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1268,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1269,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1270,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1271,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1272,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1273,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1274,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1275,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1276,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1277,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1278,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1279,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1280,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1282,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1283,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1284,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1285,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1286,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1287,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1288,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1289,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1290,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1291,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1292,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1293,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1294,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1295,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1296,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1298,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1299,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1300,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1301,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1302,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1303,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1304,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1305,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1306,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1307,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1308,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1309,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1310,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1311,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1312,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1313,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1314,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1315,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1316,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1317,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1318,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1319,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1320,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1321,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1322,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1323,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1324,Water,NULL,Water,Water,Water,NULL,NULL,Water
1325,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1326,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1327,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1329,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1330,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1331,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1332,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1333,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1334,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1335,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1336,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1337,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1338,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1339,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1340,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1341,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1342,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1343,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1344,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1345,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1346,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1347,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1348,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1349,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1350,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1351,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1352,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1353,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1354,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1355,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1356,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1357,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1358,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1359,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1360,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1361,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1362,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1363,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1364,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1365,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1366,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1367,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1368,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1369,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1370,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
