Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBK_M_R
10782,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Wetland
10783,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
10784,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,NULL
10785,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
10786,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Water
10787,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10788,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,NULL
10789,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
10790,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10791,Forest,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
10792,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
10793,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
10794,Forest,Wetland,Forest,Water,Non_Wetland,Water,Forest,Water
10795,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Water
10796,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Forest,Forest
10797,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10798,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10799,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10800,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
10801,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10802,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10803,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10804,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10805,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10806,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10807,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10808,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
10809,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
10810,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10811,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
10812,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
10813,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10814,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10815,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10816,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10817,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
10818,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
10819,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
10820,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
10821,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10822,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
10823,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
10824,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10825,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10826,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10827,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
10828,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10829,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
10830,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10831,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10832,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10833,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10834,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
10835,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
10836,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10837,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10838,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10839,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10840,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10841,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10842,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10843,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10844,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10845,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10846,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10847,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
10848,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10849,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10850,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10851,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10852,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10853,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10854,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10855,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10856,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10857,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10858,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10859,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10860,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10861,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10862,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10863,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
10864,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10865,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10866,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10867,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10868,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10869,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10870,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
10871,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
10872,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
10873,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
10874,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
10875,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10876,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10877,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10878,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10879,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10880,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
10881,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10882,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10883,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10884,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10885,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10886,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10887,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10888,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10889,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10890,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10891,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10892,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
10893,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10894,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10895,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10896,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10897,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10898,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10899,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10900,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10901,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10902,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10903,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10904,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10905,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10906,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10907,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10908,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10909,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10910,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10911,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10912,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10913,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
10914,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10915,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10916,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10917,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
10918,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10919,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10920,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
10921,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10922,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10923,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10924,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
10925,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
10926,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
10927,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
10928,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
10929,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
10930,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
10931,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
10932,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
10933,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10934,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10935,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
10936,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Forest,Forest
10937,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
10938,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10939,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
10940,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
10941,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10942,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10943,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Built-up
10944,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Shrubland,Forest
10945,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10946,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
10947,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
10948,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10949,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
10950,Forest,Built-up,Water,Water,Water,Forest,Water,Forest
10951,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10952,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10953,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10954,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10955,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10956,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10957,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10958,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10959,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10960,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10961,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10962,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10963,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
10964,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10965,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10966,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10967,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
10968,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
10969,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10970,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10971,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10972,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10973,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
10974,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10975,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
10976,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
10977,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10978,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
10979,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10980,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10981,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10982,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10983,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10984,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10985,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
10986,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10987,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
10988,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
10989,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
10990,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
10991,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
10992,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
10993,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
10994,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
10995,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
10996,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
10997,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
10998,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
10999,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
11000,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11001,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11002,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
11003,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
11004,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
11005,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
11006,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11007,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11008,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11009,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
11010,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
11011,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
11012,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
11013,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
11014,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
11015,Forest,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
11016,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
11017,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
11018,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
11019,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
11020,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
11021,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
11022,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
11023,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
11024,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
11025,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
11026,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
11027,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11028,Forest,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11029,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
11030,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
11031,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
11032,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
11033,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11034,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
11035,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
11036,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11037,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
11038,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11039,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
11040,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
11041,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Water
11042,Forest,Water,NULL,Non_Water,Non_Wetland,Cropland,Water,Grassland
11043,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
11044,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
11045,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Built-up
11046,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
11047,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
11048,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
11049,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11050,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
11051,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11052,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
11053,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
11054,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
11055,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
11056,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11057,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
11058,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
11059,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
11060,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
11061,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11062,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11063,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
11064,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
11065,Forest,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
11066,Forest,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
11067,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
11068,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
11069,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
11070,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
11071,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
11072,Forest,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
11073,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
11074,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
11075,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
11076,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
11077,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
11078,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
11079,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11080,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11081,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11082,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11083,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
11084,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
11085,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11086,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
11087,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11088,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11089,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11090,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11091,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11092,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11093,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11094,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11095,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
11096,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11097,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11098,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11099,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
11100,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11101,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11102,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11103,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
11104,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
11105,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11106,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11107,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11108,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
11109,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
