Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWS_M_R
6252,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
6253,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6254,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
6255,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
6256,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6257,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6258,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
6259,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6260,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
6261,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6262,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
6263,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
6264,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
6265,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
6266,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6267,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
6268,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6269,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
6270,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
6271,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6272,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6273,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
6274,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6275,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
6276,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
6277,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
6278,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
6279,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
6280,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water,Forest
6281,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6282,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
6283,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
6284,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
6285,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
6286,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
6287,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
6288,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
6289,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
6290,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
6291,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
6292,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
6293,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Grassland
6294,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Forest,Forest
6295,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
6296,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
6297,Forest,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
6298,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
6299,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
6300,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
6301,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
6302,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
6303,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Wetland
6304,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
6305,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
6306,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Wetland,Forest
6307,Forest,Water,Shrubland,Water,Non_Wetland,Forest,Water,Forest
6308,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6309,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6310,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
6311,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
6312,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
6313,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
6314,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6315,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6316,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6317,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
6318,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
6319,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
6320,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
6321,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6322,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
6323,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6324,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6325,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6326,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
6327,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6328,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
6329,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
6330,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
6331,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
6332,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
6333,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
6334,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6335,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6336,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
6337,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
6338,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
6339,Forest,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
6340,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
6341,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
6342,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
6343,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
6344,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
6345,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
6346,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6347,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6348,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
6349,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
6350,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6351,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
6352,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6353,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
6354,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
6355,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
6356,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
6357,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
6358,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
6359,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
6360,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
6361,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
6362,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
6363,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
6364,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
6365,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
6366,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
6367,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
6368,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
6369,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
6370,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
6371,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
6372,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
6373,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
6374,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Forest
6375,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
6376,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
6377,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
6378,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
6379,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Wetland
6380,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
6381,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
6382,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
6383,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
6384,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
6385,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
6386,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
6387,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
6388,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
6389,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
6390,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
6391,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6392,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
6393,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6394,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
6395,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
6396,Forest,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
6397,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
6398,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
6399,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
6400,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
6401,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Wetland
6402,Forest,Water,Wetland,NULL,Wetland,Wetland,NULL,Forest
6403,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
6404,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
6405,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
6406,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
6407,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
6408,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
6409,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
6410,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
6411,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
6412,Forest,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
6413,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
6414,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
6415,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
6416,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
6417,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
6418,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Wetland
6419,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
6420,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
6421,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
6422,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
6423,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
6424,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
6425,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
6426,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
6427,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
6428,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
6429,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
6430,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
6431,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
6432,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
6433,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
6434,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
6435,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Grassland
6436,Forest,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
6437,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
6438,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
6439,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
6440,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
6441,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
6442,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Wetland
6443,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
6444,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
6445,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
6446,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
6447,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
6448,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
6449,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
6450,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
6451,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6452,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
6453,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
6454,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
6455,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
6456,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6457,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
6458,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
6459,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
6460,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
6461,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6462,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
6463,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
6464,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6465,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
6466,Forest,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
6467,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
6468,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
6469,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
6470,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
6471,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
6472,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
6473,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
6474,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
6475,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
6476,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
6477,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Bareland,Forest
6478,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
6479,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
6480,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
6481,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
6482,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
6483,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Water
6484,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
6485,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
6486,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
6487,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
6488,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
6489,Forest,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6490,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
6491,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
6492,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
6493,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
6494,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
6495,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
6496,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
6497,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
6498,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
6499,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Wetland
6500,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
6501,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
6502,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
6503,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
6504,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
6505,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
6506,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
6507,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
6508,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
6509,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
6510,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
6511,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
6512,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6513,Forest,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
6514,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
6515,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
6516,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
6517,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Grassland
6518,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
6519,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
6520,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Grassland
6521,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Wetland
6522,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
6523,Forest,Water,Wetland,Water,Wetland,Wetland,Grassland,Forest
6524,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
6525,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
6526,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
6527,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
6528,Forest,Water,Wetland,Water,Wetland,Wetland,Bareland,Grassland
6529,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
6530,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
6531,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
6532,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
6533,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
6534,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
6535,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Wetland
6536,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Water
6537,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
6538,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
6539,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
6540,Forest,Water,Wetland,Water,Wetland,Water,NULL,Grassland
6541,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
6542,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Wetland
6543,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Water
6544,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
6545,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
6546,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
6547,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
6548,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
6549,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
6550,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
6551,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
6552,Forest,Water,Wetland,Water,Wetland,Water,Water,Bareland
6553,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
6554,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
6555,Forest,Water,Wetland,Water,Wetland,Water,Forest,Grassland
6556,Forest,Water,Wetland,Water,Wetland,Water,Forest,Wetland
6557,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
6558,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
6559,Forest,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
6560,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
6561,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
6562,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
6563,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Grassland,Grassland
6564,Forest,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland,Water,Forest
6565,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
6566,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
6567,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
6568,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
6569,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
6570,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
6571,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6572,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
6573,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
6574,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6575,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
6576,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
6577,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
6578,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
6579,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6580,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6581,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
6582,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
6583,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
6584,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
6585,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Wetland
6586,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
6587,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
6588,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
6589,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Water
6590,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
6591,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Wetland
6592,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
6593,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
6594,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
6595,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
6596,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
6597,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
6598,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
6599,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
6600,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
6601,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
6602,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
6603,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
6604,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
