Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KMB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KMB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KMB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KMB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KMB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KMB_M_R
2734,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2735,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2736,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2737,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2738,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2739,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2740,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2741,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2742,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2743,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2744,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2745,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2746,Water,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2747,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2748,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2749,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2750,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2751,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2752,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2753,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2754,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2755,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2756,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2757,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2758,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2759,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2760,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2761,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2762,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2763,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2764,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2765,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2766,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2767,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2768,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2769,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2770,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2771,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2772,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2773,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2774,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2775,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2776,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2777,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2778,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2779,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2780,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2781,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2782,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2783,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2784,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2785,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2786,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2787,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2788,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2789,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2790,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2791,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2792,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2793,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2794,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2795,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2796,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2797,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2798,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2799,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2800,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2801,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2802,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2803,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2804,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2805,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2806,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2807,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2808,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2809,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2810,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2811,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2812,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2813,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2814,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2815,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2816,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2817,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2818,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2819,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2820,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2821,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2822,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2823,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2824,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2825,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2826,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2827,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2828,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2829,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2830,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2831,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2832,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2833,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2834,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2835,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
2836,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2837,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2838,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2839,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2840,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2841,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2842,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2843,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2844,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2845,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2846,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2847,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2848,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2849,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2850,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2851,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2852,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2853,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2854,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2855,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2856,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2857,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2858,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2859,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2860,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2861,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2862,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2863,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2864,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
2865,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2866,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2867,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2868,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2869,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2870,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2871,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2872,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2873,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2874,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2875,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2876,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2877,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2878,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2879,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2880,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2881,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2882,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2883,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2884,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2885,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2886,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2887,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2888,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2889,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2890,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2891,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2892,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2893,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2894,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2895,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2896,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2897,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2898,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2899,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2900,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2901,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2902,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2903,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2904,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2905,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2906,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2907,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2908,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2909,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2910,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2911,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2912,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2913,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
2914,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2915,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2916,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2917,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2918,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2919,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2920,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2921,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2922,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2923,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2924,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2925,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2926,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2927,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2928,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2929,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2930,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2931,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2932,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2933,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2934,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2935,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2936,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2937,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2938,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2939,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2940,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2941,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2942,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2943,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2944,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2945,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2946,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2947,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2948,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2949,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2950,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2951,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2952,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2953,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2954,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2955,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2956,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2957,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2958,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
2959,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2960,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2961,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2962,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2963,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2964,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2965,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2966,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2967,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2968,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2969,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2970,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2971,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2972,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2973,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2974,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2975,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2976,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2977,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2978,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2979,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2980,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2981,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2982,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2983,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2984,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2985,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2986,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2987,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2988,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2989,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2990,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2991,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2992,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2993,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2994,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2995,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2996,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2997,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2998,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2999,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3000,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3001,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3002,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3003,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3004,Forest,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3005,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3006,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3007,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3008,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3009,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3010,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3011,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3012,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3013,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3014,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3015,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3016,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3017,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3018,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3019,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3020,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3021,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3022,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3023,Forest,Cropland,Water,NULL,Water,NULL,NULL,NULL
3024,Forest,Cropland,Water,NULL,Water,NULL,NULL,Grassland
3025,Forest,Cropland,Water,NULL,Water,NULL,NULL,Cropland
3026,Forest,Cropland,Water,NULL,Water,NULL,NULL,Bareland
3027,Forest,Cropland,Water,NULL,Water,NULL,NULL,Water
3028,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3029,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
3030,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3031,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3032,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3033,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3034,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3035,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3036,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
3037,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3038,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3039,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3040,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3041,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3042,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3043,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3044,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3045,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3046,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3047,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3048,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3049,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3050,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3051,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3052,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3053,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3054,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3055,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3056,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3057,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3058,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3059,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3060,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3061,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3062,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3063,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3064,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3065,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3066,Forest,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3067,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3068,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3069,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3070,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3071,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3072,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,NULL
