Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQG_M_R
8481,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
8482,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
8483,Forest,Wetland,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
8484,Forest,Wetland,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
8485,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
8486,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Water,Wetland
8487,Forest,Wetland,Bareland,Water,Non_Wetland,Forest,Water,Forest
8488,Forest,Wetland,Water,NULL,Water,Forest,Water,Wetland
8489,Forest,Wetland,Water,Non_Water,Water,NULL,Shrubland,Wetland
8490,Forest,Wetland,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
8491,Forest,Wetland,Water,Non_Water,Water,Shrubland,Water,Wetland
8492,Forest,Wetland,Water,Non_Water,Water,Shrubland,Water,Water
8493,Forest,Wetland,Water,Non_Water,Water,Forest,Shrubland,Wetland
8494,Forest,Wetland,Water,Non_Water,Water,Forest,Shrubland,Forest
8495,Forest,Wetland,Water,Water,Water,Shrubland,NULL,Grassland
8496,Forest,Wetland,Water,Water,Water,Shrubland,NULL,Water
8497,Forest,Wetland,Water,Water,Water,Shrubland,Water,Wetland
8498,Forest,Wetland,Water,Water,Water,Shrubland,Water,Water
8499,Forest,Wetland,Water,Water,Water,Water,NULL,Grassland
8500,Forest,Wetland,Water,Water,Water,Water,Water,Water
8501,Forest,Wetland,Water,Water,Water,Forest,Shrubland,Wetland
8502,Forest,Wetland,Water,Water,Water,Forest,Shrubland,Water
8503,Forest,Wetland,Water,Water,Water,Forest,Water,Wetland
8504,Forest,Wetland,Water,Water,Water,Forest,Forest,Grassland
8505,Forest,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8506,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8507,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8508,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
8509,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8510,Forest,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
8511,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Wetland
8512,Forest,Wetland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
8513,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Shrubland,Wetland
8514,Forest,Bareland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8515,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8516,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8517,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
8518,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
8519,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
8520,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
8521,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
8522,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
8523,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
8524,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
8525,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
8526,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
8527,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
8528,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8529,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8530,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8531,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8532,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
8533,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8534,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
8535,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8536,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
8537,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Wetland
8538,Forest,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
8539,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
8540,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
8541,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
8542,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
8543,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
8544,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
8545,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
8546,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8547,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
8548,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
8549,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
8550,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
8551,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
8552,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
8553,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
8554,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
8555,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
8556,Forest,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
8557,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8558,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8559,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8560,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8561,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8562,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8563,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8564,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
8565,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8566,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
8567,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8568,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
8569,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
8570,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8571,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
8572,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
8573,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
8574,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8575,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8576,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8577,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8578,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8579,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
8580,Forest,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8581,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
8582,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8583,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8584,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8585,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
8586,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8587,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8588,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
8589,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8590,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8591,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8592,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8593,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
8594,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
8595,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
8596,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
8597,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
8598,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
8599,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
8600,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
8601,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
8602,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
8603,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
8604,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8605,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8606,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
8607,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8608,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
8609,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8610,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
8611,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8612,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
8613,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8614,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8615,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,NULL
8616,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
8617,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
8618,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
8619,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8620,Forest,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8621,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8622,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,NULL
8623,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
8624,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8625,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
8626,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8627,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8628,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8629,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8630,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8631,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
8632,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
8633,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8634,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8635,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8636,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8637,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8638,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
8639,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
8640,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
8641,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
8642,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8643,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8644,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8645,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8646,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8647,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8648,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8649,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8650,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
8651,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
8652,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
8653,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
8654,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
8655,Forest,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
8656,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
8657,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8658,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8659,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
8660,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8661,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8662,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
8663,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8664,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8665,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8666,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
8667,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8668,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
8669,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
8670,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
8671,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
8672,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8673,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
8674,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
8675,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
8676,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8677,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
8678,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
8679,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
8680,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8681,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
8682,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
8683,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
8684,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
8685,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8686,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
8687,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
8688,Forest,Built-up,Cropland,Water,Non_Wetland,Bareland,Built-up,Water
8689,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
8690,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8691,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
8692,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
8693,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
8694,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Wetland
8695,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
8696,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
8697,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
8698,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
8699,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
8700,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
8701,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
8702,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
8703,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8704,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8705,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
8706,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8707,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
8708,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8709,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
8710,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
8711,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
8712,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
8713,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8714,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
8715,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8716,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8717,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8718,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
8719,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
8720,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8721,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8722,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8723,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
8724,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8725,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
8726,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
8727,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
8728,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
8729,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8730,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
8731,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8732,Forest,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
8733,Forest,Built-up,Water,Water,Water,Water,NULL,Wetland
8734,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8735,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8736,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8737,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8738,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
8739,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8740,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8741,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8742,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8743,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
8744,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
8745,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8746,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8747,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8748,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8749,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8750,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8751,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8752,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
8753,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8754,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8755,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8756,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8757,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8758,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8759,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8760,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
8761,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8762,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8763,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8764,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8765,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
8766,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8767,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
8768,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8769,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
8770,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8771,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
8772,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
8773,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
8774,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
8775,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
8776,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
8777,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
8778,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8779,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Wetland
8780,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
8781,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8782,Forest,Water,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
8783,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
8784,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8785,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8786,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
8787,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8788,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
8789,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
8790,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8791,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8792,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8793,Forest,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8794,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8795,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8796,Forest,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
8797,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
8798,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8799,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
8800,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8801,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8802,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
