Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVH_M_R
5354,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
5355,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5356,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5357,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
5358,Water,Built-up,Cropland,Non_Water,Non_Wetland,Built-up,Water,Bareland
5359,Water,Built-up,Wetland,Non_Water,Wetland,Built-up,Grassland,Bareland
5360,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Bareland
5361,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
5362,Water,Built-up,Water,NULL,Water,Grassland,Grassland,Forest
5363,Water,Built-up,Water,NULL,Water,Grassland,Water,Grassland
5364,Water,Built-up,Water,NULL,Water,Built-up,Water,Grassland
5365,Water,Built-up,Water,NULL,Water,Built-up,Water,Bareland
5366,Water,Built-up,Water,NULL,Water,Water,Water,Bareland
5367,Water,Built-up,Water,Water,Water,Built-up,Water,Grassland
5368,Water,Built-up,Water,Water,Water,Built-up,Water,Water
5369,Water,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5370,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5371,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5372,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5373,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
5374,Water,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
5375,Water,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
5376,Water,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Built-up,Forest
5377,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5378,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
5379,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5380,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
5381,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
5382,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5383,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
5384,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5385,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5386,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5387,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5388,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5389,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
5390,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5391,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
5392,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5393,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
5394,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
5395,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
5396,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5397,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5398,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
5399,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
5400,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5401,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5402,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5403,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5404,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5405,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
5406,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
5407,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5408,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5409,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5410,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5411,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5412,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
5413,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5414,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5415,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5416,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
5417,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5418,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
5419,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
5420,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
5421,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
5422,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5423,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
5424,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5425,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
5426,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5427,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5428,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5429,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
5430,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
5431,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5432,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
5433,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
5434,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
5435,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
5436,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5437,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Bareland
5438,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
5439,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
5440,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5441,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5442,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5443,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5444,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5445,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5446,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
5447,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5448,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5449,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5450,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5451,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5452,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5453,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5454,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
5455,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5456,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5457,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5458,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5459,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5460,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5461,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5462,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5463,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
5464,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
5465,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5466,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
5467,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5468,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
5469,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5470,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5471,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5472,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5473,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Bareland
5474,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
5475,Water,Water,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
5476,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
5477,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
5478,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5479,Water,Water,NULL,Water,Non_Wetland,Built-up,Grassland,Water
5480,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
5481,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
5482,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
5483,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5484,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Bareland
5485,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
5486,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
5487,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
5488,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
5489,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
5490,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
5491,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
5492,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
5493,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
5494,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
5495,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
5496,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5497,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5498,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5499,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5500,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5501,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5502,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5503,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5504,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5505,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5506,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5507,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5508,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5509,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5510,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5511,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5512,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5513,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5514,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
5515,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5516,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5517,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5518,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5519,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5520,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5521,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5522,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5523,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
5524,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5525,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5526,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5527,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
5528,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5529,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5530,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
5531,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5532,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5533,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5534,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
5535,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5536,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5537,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5538,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5539,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5540,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5541,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5542,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5543,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Bareland
5544,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Water
5545,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5546,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5547,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Bareland
5548,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
5549,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5550,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
5551,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5552,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5553,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5554,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5555,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5556,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5557,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5558,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5559,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5560,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5561,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5562,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5563,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5564,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
5565,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5566,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
5567,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5568,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5569,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5570,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5571,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5572,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5573,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5574,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5575,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5576,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5577,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5578,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5579,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5580,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5581,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Water
5582,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5583,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5584,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5585,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5586,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5587,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5588,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
5589,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5590,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
5591,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5592,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
5593,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5594,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5595,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5596,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
5597,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5598,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
5599,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5600,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5601,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Built-up
5602,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5603,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5604,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5605,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5606,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5607,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5608,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
5609,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5610,Water,Water,Shrubland,Water,Non_Wetland,NULL,Water,Water
5611,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5612,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
5613,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
5614,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
5615,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
5616,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Built-up,Grassland
5617,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5618,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
5619,Water,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
5620,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5621,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Bareland
5622,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5623,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5624,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
5625,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
5626,Water,Water,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
5627,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5628,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
5629,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
5630,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5631,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
5632,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5633,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Grassland,Bareland
5634,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Grassland,Water
5635,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Built-up,Grassland
5636,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Water
5637,Water,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Forest
5638,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5639,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
5640,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5641,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
5642,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5643,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5644,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
5645,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5646,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5647,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5648,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
5649,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
5650,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
5651,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5652,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
5653,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
5654,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5655,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5656,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5657,Water,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5658,Water,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
5659,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5660,Water,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5661,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5662,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5663,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5664,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Water
5665,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
5666,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
5667,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
5668,Water,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
5669,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5670,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
5671,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Water
5672,Water,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5673,Water,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5674,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5675,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5676,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
5677,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5678,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5679,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
5680,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5681,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
5682,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5683,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
5684,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
5685,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5686,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Grassland,Water
5687,Water,Water,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5688,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
5689,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Water
5690,Water,Water,Cropland,NULL,Non_Wetland,Water,NULL,Forest
5691,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5692,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
5693,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5694,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Water
5695,Water,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
5696,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
5697,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Cropland
5698,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Water
5699,Water,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
5700,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5701,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Wetland
5702,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5703,Water,Water,Cropland,NULL,Non_Wetland,Water,Water,Water
