Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MYV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MYV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MYV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MYV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MYV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MYV_M_R
24446,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
24447,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
24448,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
24449,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
24450,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
24451,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
24452,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
24453,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
24454,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
24455,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
24456,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,NULL
24457,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
24458,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Built-up
24459,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Forest
24460,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
24461,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
24462,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
24463,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
24464,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
24465,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
24466,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
24467,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24468,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
24469,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
24470,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
24471,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
24472,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
24473,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
24474,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
24475,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
24476,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
24477,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
24478,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
24479,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
24480,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
24481,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
24482,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
24483,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
24484,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
24485,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
24486,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
24487,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
24488,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
24489,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
24490,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
24491,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
24492,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
24493,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
24494,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
24495,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
24496,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
24497,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
24498,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
24499,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,NULL
24500,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
24501,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
24502,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
24503,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
24504,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
24505,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
24506,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
24507,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
24508,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
24509,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
24510,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24511,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
24512,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
24513,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
24514,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,NULL
24515,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24516,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,NULL
24517,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
24518,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Water,NULL
24519,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
24520,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
24521,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
24522,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
24523,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
24524,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
24525,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
24526,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Grassland
24527,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Forest,Built-up,Forest
24528,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,NULL
24529,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
24530,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
24531,Forest,Built-up,Wetland,NULL,Wetland,NULL,Built-up,Built-up
24532,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Grassland
24533,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,NULL
24534,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
24535,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,NULL,Forest
24536,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Built-up,Grassland
24537,Forest,Built-up,Wetland,NULL,Wetland,Shrubland,Water,Grassland
24538,Forest,Built-up,Wetland,NULL,Wetland,Grassland,Built-up,NULL
24539,Forest,Built-up,Wetland,NULL,Wetland,Cropland,NULL,Grassland
24540,Forest,Built-up,Wetland,NULL,Wetland,Cropland,NULL,Forest
24541,Forest,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Grassland
24542,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
24543,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
24544,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
24545,Forest,Built-up,Wetland,NULL,Wetland,Bareland,Forest,Grassland
24546,Forest,Built-up,Wetland,NULL,Wetland,Water,NULL,NULL
24547,Forest,Built-up,Wetland,NULL,Wetland,Water,NULL,Grassland
24548,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,NULL
24549,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Wetland
24550,Forest,Built-up,Wetland,NULL,Wetland,Water,Water,Bareland
24551,Forest,Built-up,Wetland,NULL,Wetland,Forest,Shrubland,Forest
24552,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Grassland
24553,Forest,Built-up,Wetland,NULL,Wetland,Forest,Built-up,Forest
24554,Forest,Built-up,Wetland,NULL,Wetland,Forest,Water,Bareland
24555,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,NULL
24556,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
24557,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
24558,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
24559,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
24560,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
24561,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,NULL
24562,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
24563,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
24564,Forest,Built-up,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
24565,Forest,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
24566,Forest,Built-up,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
24567,Forest,Built-up,Wetland,Water,Wetland,Shrubland,Built-up,NULL
24568,Forest,Built-up,Wetland,Water,Wetland,Shrubland,Water,Grassland
24569,Forest,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
24570,Forest,Built-up,Wetland,Water,Wetland,Water,Built-up,Bareland
24571,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
24572,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
24573,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
24574,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,NULL
24575,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
24576,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
24577,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
24578,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
24579,Forest,Built-up,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
24580,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
24581,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
24582,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
24583,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
24584,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
24585,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
24586,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
24587,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
24588,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
24589,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
24590,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
24591,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
24592,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
24593,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
24594,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
24595,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
24596,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24597,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24598,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
24599,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
24600,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24601,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
24602,Forest,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
24603,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
24604,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
24605,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
24606,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
24607,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
24608,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
24609,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
24610,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
24611,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
24612,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
24613,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
24614,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
24615,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
24616,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
24617,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
24618,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
24619,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
24620,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
24621,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
24622,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
24623,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
24624,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
24625,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
24626,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
24627,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
24628,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
24629,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
24630,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
24631,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
24632,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
24633,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
24634,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Water,Grassland
24635,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
24636,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
24637,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up,NULL
24638,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
24639,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24640,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
24641,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
24642,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Built-up
24643,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
24644,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
24645,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Forest,Built-up,Grassland
24646,Forest,Built-up,Water,Non_Water,Water,Water,NULL,Forest
24647,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
24648,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
24649,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
24650,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
24651,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
24652,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
24653,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
24654,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
24655,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
24656,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
24657,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
24658,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
24659,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
24660,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
24661,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
24662,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
24663,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24664,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24665,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
24666,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
24667,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
24668,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
24669,Forest,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
24670,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
24671,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
24672,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
24673,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
24674,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
24675,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
24676,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
24677,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland,Built-up,Forest
24678,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
24679,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
24680,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
24681,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
24682,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
24683,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
24684,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
24685,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
24686,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
24687,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
24688,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
24689,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
24690,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
24691,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
24692,Forest,Built-up,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
24693,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
24694,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
24695,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
24696,Forest,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
24697,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
24698,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
24699,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
24700,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
24701,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
24702,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
24703,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
24704,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
24705,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
24706,Forest,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Bareland
24707,Forest,Water,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
24708,Forest,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
24709,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
24710,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
24711,Forest,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
24712,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
24713,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
24714,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
24715,Forest,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
24716,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
24717,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
24718,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
24719,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
24720,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24721,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland,Grassland
24722,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Bareland,Forest
24723,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
24724,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
24725,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
24726,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
24727,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
24728,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
24729,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
24730,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Water
24731,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
24732,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
24733,Forest,Water,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
24734,Forest,Water,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
24735,Forest,Water,NULL,Non_Water,Non_Wetland,Cropland,NULL,Water
24736,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Wetland
24737,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
24738,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
24739,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
24740,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
24741,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
24742,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Bareland,Grassland
24743,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Bareland,Wetland
24744,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Bareland,Water
24745,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
24746,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
24747,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
24748,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
24749,Forest,Water,NULL,Water,Non_Wetland,Forest,NULL,Water
24750,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
24751,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
24752,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
24753,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
24754,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
24755,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
24756,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
24757,Forest,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
24758,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
24759,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
24760,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
24761,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
24762,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
24763,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
24764,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
24765,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
24766,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
24767,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
24768,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
24769,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
24770,Forest,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
