Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LDJ_M_R
3647,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
3648,Water,Water,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
3649,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
3650,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
3651,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3652,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
3653,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3654,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
3655,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
3656,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3657,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3658,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3659,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3660,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3661,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3662,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3663,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
3664,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
3665,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Water
3666,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
3667,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
3668,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
3669,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
3670,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
3671,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3672,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3673,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3674,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
3675,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3676,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
3677,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
3678,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
3679,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
3680,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Forest
3681,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
3682,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
3683,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
3684,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Bareland
3685,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
3686,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
3687,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
3688,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
3689,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
3690,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
3691,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Water
3692,Water,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
3693,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
3694,Water,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
3695,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3696,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
3697,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
3698,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
3699,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
3700,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
3701,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
3702,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
3703,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
3704,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
3705,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Bareland
3706,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
3707,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
3708,Water,Water,Wetland,NULL,Wetland,Bareland,NULL,Water
3709,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
3710,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3711,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3712,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Grassland
3713,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
3714,Water,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
3715,Water,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
3716,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
3717,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
3718,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3719,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
3720,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Bareland
3721,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
3722,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
3723,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
3724,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
3725,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
3726,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
3727,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Water
3728,Water,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
3729,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
3730,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
3731,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
3732,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
3733,Water,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
3734,Water,Water,Wetland,NULL,Wetland,Water,Forest,Bareland
3735,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
3736,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
3737,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
3738,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Grassland
3739,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Water
3740,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
3741,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
3742,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
3743,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
3744,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Grassland
3745,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
3746,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3747,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
3748,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
3749,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
3750,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
3751,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3752,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
3753,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
3754,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
3755,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
3756,Water,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
3757,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
3758,Water,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
3759,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3760,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
3761,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3762,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3763,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
3764,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
3765,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
3766,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
3767,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
3768,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
3769,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
3770,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3771,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3772,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
3773,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
3774,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
3775,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
3776,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
3777,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
3778,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
3779,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
3780,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
3781,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
3782,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
3783,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
3784,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
3785,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
3786,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
3787,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3788,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
3789,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
3790,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
3791,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
3792,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
3793,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
3794,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3795,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
3796,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Grassland
3797,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
3798,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
3799,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
3800,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
3801,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
3802,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
3803,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
3804,Water,Water,Wetland,Water,Wetland,NULL,Forest,Water
3805,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
3806,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Forest
3807,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
3808,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
3809,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Forest
3810,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3811,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
3812,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
3813,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3814,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
3815,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3816,Water,Water,Wetland,Water,Wetland,Grassland,Forest,Water
3817,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
3818,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Forest
3819,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
3820,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
3821,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3822,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
3823,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
3824,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
3825,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
3826,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
3827,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
3828,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
3829,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
3830,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
3831,Water,Water,Wetland,Water,Wetland,Water,Grassland,Forest
3832,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
3833,Water,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
3834,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
3835,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
3836,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
3837,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
3838,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
3839,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
3840,Water,Water,Wetland,Water,Wetland,Water,Water,Water
3841,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
3842,Water,Water,Wetland,Water,Wetland,Water,Forest,Grassland
3843,Water,Water,Wetland,Water,Wetland,Water,Forest,Wetland
3844,Water,Water,Wetland,Water,Wetland,Water,Forest,Bareland
3845,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
3846,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
3847,Water,Water,Wetland,Water,Wetland,Forest,NULL,Water
3848,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Grassland
3849,Water,Water,Wetland,Water,Wetland,Forest,Grassland,Forest
3850,Water,Water,Wetland,Water,Wetland,Forest,Water,Wetland
3851,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
3852,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
3853,Water,Water,Wetland,Water,Wetland,Forest,Forest,Wetland
3854,Water,Water,Wetland,Water,Wetland,Forest,Forest,Forest
3855,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
3856,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Grassland,Forest
3857,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
3858,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Water,Bareland
3859,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
3860,Water,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
3861,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
3862,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
3863,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
3864,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
3865,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
3866,Water,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
3867,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Water
3868,Water,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
3869,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3870,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
3871,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
3872,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
3873,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
3874,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
3875,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Water
3876,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
3877,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
3878,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
3879,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
3880,Water,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
3881,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3882,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
3883,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
3884,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
3885,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
3886,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
3887,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Water
3888,Water,Water,Bareland,NULL,Non_Wetland,Water,NULL,Forest
3889,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
3890,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
3891,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
3892,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
3893,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
3894,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Grassland
3895,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
3896,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
3897,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
3898,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
3899,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
3900,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
3901,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
3902,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
3903,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
3904,Water,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
3905,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Wetland
3906,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Water
3907,Water,Water,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
3908,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
3909,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
3910,Water,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
3911,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Water
3912,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
3913,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3914,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3915,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
3916,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3917,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
3918,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3919,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
3920,Water,Water,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
3921,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
3922,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
3923,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
3924,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
3925,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
3926,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
3927,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
3928,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
3929,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
3930,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
3931,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
3932,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
3933,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
3934,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Grassland,Forest
3935,Water,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
3936,Water,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
3937,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
3938,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
3939,Water,Water,Bareland,Water,Non_Wetland,Grassland,NULL,Forest
3940,Water,Water,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
3941,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
3942,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
3943,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
3944,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
3945,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
3946,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
3947,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
3948,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
3949,Water,Water,Bareland,Water,Non_Wetland,Bareland,Forest,Water
3950,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
3951,Water,Water,Bareland,Water,Non_Wetland,Water,NULL,Forest
3952,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
3953,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
3954,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
3955,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
3956,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
3957,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
3958,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
3959,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
3960,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
3961,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
3962,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
3963,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
3964,Water,Water,Bareland,Water,Non_Wetland,Forest,Grassland,Forest
3965,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
3966,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
3967,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3968,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
3969,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
3970,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
3971,Water,Water,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
3972,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3973,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
3974,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3975,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3976,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
3977,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
3978,Water,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
3979,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
3980,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
3981,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
3982,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
3983,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
3984,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3985,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3986,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3987,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
3988,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Grassland
3989,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Water
3990,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Water
3991,Water,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Forest
3992,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
3993,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
3994,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Water
3995,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
3996,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
3997,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
3998,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Forest
3999,Water,Water,Built-up,Non_Water,Non_Wetland,Forest,NULL,Forest
4000,Water,Water,Built-up,Water,Non_Wetland,NULL,Water,Forest
4001,Water,Water,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
4002,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
4003,Water,Water,Built-up,Water,Non_Wetland,Bareland,NULL,Water
4004,Water,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
4005,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
4006,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
4007,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
4008,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
4009,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
4010,Water,Water,Water,NULL,Water,NULL,Water,Water
4011,Water,Water,Water,NULL,Water,NULL,Forest,Forest
4012,Water,Water,Water,NULL,Water,Grassland,NULL,Grassland
4013,Water,Water,Water,NULL,Water,Grassland,NULL,Water
4014,Water,Water,Water,NULL,Water,Grassland,NULL,Forest
4015,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
