Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KLF_M_R
3133,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3134,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3135,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3136,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3137,Permanent_ice_and_snow,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3138,Permanent_ice_and_snow,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
3139,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3140,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3141,Permanent_ice_and_snow,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3142,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3143,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3144,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3145,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3146,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3147,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3148,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3149,Permanent_ice_and_snow,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3150,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3151,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3152,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3153,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3154,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3155,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3156,Permanent_ice_and_snow,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3157,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3158,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3159,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3160,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3161,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3162,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3163,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3164,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3165,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3166,Permanent_ice_and_snow,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3167,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
3168,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3169,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3170,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
3171,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
3172,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3173,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3174,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3175,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3176,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
3177,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3178,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Grassland
3179,Permanent_ice_and_snow,Water,Water,Non_Water,Water,NULL,NULL,Bareland
3180,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
3181,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
3182,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3183,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3184,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3185,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3186,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3187,Permanent_ice_and_snow,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3188,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3189,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3190,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3191,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3192,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3193,Permanent_ice_and_snow,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3194,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3195,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3196,Permanent_ice_and_snow,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3197,Permanent_ice_and_snow,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3198,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Bareland
3199,Permanent_ice_and_snow,Forest,Water,Water,Water,NULL,NULL,Forest
3200,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3201,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3202,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3203,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3204,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3205,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3206,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3207,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3208,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3209,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3210,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
3211,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3212,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3213,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3214,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3215,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
3216,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Built-up
3217,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3218,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3219,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
3220,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3221,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3222,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3223,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3224,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
3225,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
3226,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3227,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3228,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3229,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3230,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3231,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3232,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3233,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3234,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3235,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3236,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3237,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3238,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3239,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3240,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3241,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3242,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3243,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3244,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3245,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3246,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
3247,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3248,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3249,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3250,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3251,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3252,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3253,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3254,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3255,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3256,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3257,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3258,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3259,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3260,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3261,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3262,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3263,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3264,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3265,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3266,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
3267,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3268,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3269,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3270,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3271,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3272,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3273,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3274,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3275,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3276,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3277,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3278,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3279,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3280,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3281,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3282,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3283,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3284,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3285,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3286,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
3287,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3288,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3289,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3290,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3291,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3292,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3293,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3294,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3295,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3296,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3297,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3298,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3299,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3300,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3301,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3302,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3303,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3304,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3305,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3306,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3307,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3308,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
3309,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3310,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3311,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3312,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
3313,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3314,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3315,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3316,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3317,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3318,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3319,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3320,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3321,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3322,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3323,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3324,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3325,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3326,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3327,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3328,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3329,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3330,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
3331,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3332,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3333,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3334,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3335,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3336,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3337,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3338,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3339,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3340,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3341,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3342,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3343,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3344,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3345,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
3346,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
3347,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3348,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3349,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3350,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3351,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3352,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3353,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
3354,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3355,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3356,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3357,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3358,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3359,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
3360,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3361,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3362,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3363,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3364,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3365,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3366,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3367,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3368,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3369,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3370,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3371,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3372,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3373,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3374,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3375,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3376,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3377,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3378,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3379,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3380,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3381,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3382,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3383,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3384,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3385,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3386,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3387,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3388,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3389,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3390,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3391,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3392,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3393,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3394,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3395,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
3396,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3397,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3398,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3399,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3400,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3401,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3402,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3403,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
3404,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
3405,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3406,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3407,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3408,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3409,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3410,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3411,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3412,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3413,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3414,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3415,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3416,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3417,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3418,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
3419,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3420,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3421,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3422,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3423,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3424,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3425,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3426,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3427,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3428,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
3429,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3430,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3431,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3432,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3433,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3434,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3435,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3436,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3437,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3438,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3439,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3440,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
3441,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3442,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3443,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3444,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3445,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3446,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3447,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3448,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3449,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3450,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3451,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3452,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3453,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3454,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
3455,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
3456,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
