Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLF_M_R
11505,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Forest
11506,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
11507,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
11508,Forest,NULL,NULL,Water,Non_Wetland,Built-up,Shrubland,Water
11509,Forest,NULL,NULL,Water,Non_Wetland,Water,Forest,Forest
11510,Forest,NULL,NULL,Water,Non_Wetland,Forest,Forest,Forest
11511,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11512,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11513,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11514,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11515,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11516,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11517,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11518,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
11519,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11520,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11521,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11522,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11523,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11524,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
11525,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11526,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
11527,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11528,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
11529,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
11530,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
11531,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
11532,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11533,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11534,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11535,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11536,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11537,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11538,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11539,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11540,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11541,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11542,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
11543,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11544,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
11545,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
11546,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11547,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11548,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11549,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11550,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11551,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
11552,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
11553,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
11554,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11555,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11556,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11557,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11558,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
11559,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
11560,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11561,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
11562,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
11563,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
11564,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
11565,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
11566,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
11567,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11568,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11569,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
11570,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
11571,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11572,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11573,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
11574,Forest,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11575,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11576,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11577,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11578,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11579,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
11580,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11581,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11582,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11583,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11584,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11585,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11586,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11587,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11588,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11589,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11590,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11591,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11592,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
11593,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11594,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
11595,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11596,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
11597,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11598,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
11599,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
11600,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
11601,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11602,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11603,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11604,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
11605,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
11606,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11607,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11608,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11609,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
11610,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
11611,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11612,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11613,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
11614,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
11615,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11616,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
11617,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11618,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11619,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11620,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11621,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11622,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
11623,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11624,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
11625,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11626,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11627,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11628,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
11629,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
11630,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11631,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
11632,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
11633,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
11634,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
11635,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
11636,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
11637,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
11638,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
11639,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11640,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11641,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
11642,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
11643,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11644,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11645,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11646,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11647,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11648,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11649,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11650,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
11651,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11652,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11653,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11654,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
11655,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11656,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11657,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
11658,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
11659,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11660,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
11661,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11662,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11663,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11664,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
11665,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11666,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11667,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
11668,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11669,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11670,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11671,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11672,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11673,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
11674,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11675,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
11676,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11677,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
11678,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11679,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
11680,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11681,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
11682,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11683,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11684,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Built-up
11685,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
11686,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11687,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
11688,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
11689,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
11690,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
11691,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
11692,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
11693,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
11694,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
11695,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
11696,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
11697,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
11698,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11699,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11700,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11701,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11702,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11703,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
11704,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
11705,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11706,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
11707,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11708,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11709,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
11710,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
11711,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
11712,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,NULL
11713,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
11714,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11715,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
11716,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11717,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
11718,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11719,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11720,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
11721,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
11722,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
11723,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11724,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
11725,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11726,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
11727,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11728,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
11729,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11730,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11731,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11732,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11733,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11734,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11735,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
11736,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
11737,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
11738,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11739,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
11740,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11741,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11742,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11743,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11744,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
11745,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11746,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
11747,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
11748,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
11749,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
11750,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
11751,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11752,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
11753,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
11754,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11755,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
11756,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,NULL
11757,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11758,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
11759,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
11760,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
11761,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
11762,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
11763,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11764,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
11765,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
11766,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11767,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
11768,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11769,Forest,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
11770,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
11771,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11772,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
11773,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11774,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11775,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
11776,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11777,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11778,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11779,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11780,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11781,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
11782,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11783,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11784,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
11785,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
11786,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
11787,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
11788,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
11789,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11790,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11791,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11792,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11793,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11794,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11795,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11796,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11797,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11798,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11799,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11800,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,NULL
11801,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11802,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
11803,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
11804,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11805,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11806,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
11807,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11808,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11809,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11810,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11811,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11812,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11813,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
11814,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11815,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11816,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
11817,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
11818,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11819,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
11820,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
11821,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11822,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
