Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNU_M_R
2962,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2963,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2964,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2965,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2966,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2967,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2968,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2969,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2970,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2971,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2972,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2973,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2974,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2975,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2976,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2977,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2978,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2979,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2980,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2981,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2982,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2983,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2984,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2985,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2986,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2987,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2988,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2989,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2990,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2991,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2992,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2993,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3001,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3002,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3003,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3004,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
3005,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3006,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3007,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3008,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3009,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3010,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3011,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
3012,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3013,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3014,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3015,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3016,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3017,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3018,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3019,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3020,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
3021,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
3022,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
3023,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
3024,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3025,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3026,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3027,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3028,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
3029,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3030,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
3031,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3032,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3033,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3034,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3035,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3036,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3037,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3038,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3039,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3040,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3041,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3042,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
3043,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3044,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
3045,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
3046,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
3047,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
3048,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
3049,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
3050,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
3051,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3052,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3053,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3054,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3055,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3056,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
3057,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3058,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
3059,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
3060,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
3061,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
3062,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
3063,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
3064,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
3065,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3066,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
3067,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
3068,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
3069,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
3070,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
3071,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
3072,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
3073,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
3074,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3075,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
3076,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
3077,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3078,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
3079,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
3080,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
3081,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
3082,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3083,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3084,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3085,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3086,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3087,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3088,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
3089,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
3090,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
3091,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
3092,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
3093,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
3094,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
3095,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
3096,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
3097,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
3098,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
3099,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3100,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
3101,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3102,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
3103,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
3104,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
3105,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
3106,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3107,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
3108,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
3109,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
3110,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
3111,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
3112,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
3113,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
3114,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
3115,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
3116,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
3117,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
3118,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
3119,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
3120,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
3121,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
3122,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
3123,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
3124,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
3125,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
3126,Forest,NULL,Water,Water,Water,NULL,NULL,Water
3127,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
3128,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3129,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3130,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3131,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
3132,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3133,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
3134,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
3135,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3136,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3137,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
3138,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3139,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
3140,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
3141,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
3142,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3143,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
3144,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
3145,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
3146,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
3147,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
3148,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
3149,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
3150,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3151,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3152,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3153,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3154,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3155,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3156,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3157,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3158,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3159,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3160,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3161,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3162,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3163,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3164,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
3165,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3166,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3167,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3168,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3169,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3170,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3171,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3172,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3173,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3174,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3175,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3176,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3177,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
3178,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3179,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3180,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3181,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
3182,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
3183,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3184,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3185,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3186,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3187,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3188,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3189,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3190,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
3191,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
3192,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
3193,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
3194,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
3195,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3196,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
3197,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
3198,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
3199,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
3200,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
3201,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
3202,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
3203,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
3204,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
3205,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Water
3206,Forest,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
3207,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
3208,Forest,Cropland,Water,Water,Water,NULL,NULL,Water
3209,Forest,Cropland,Water,Water,Water,NULL,NULL,Forest
3210,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
3211,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3212,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
3213,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
3214,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3215,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
3216,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
3217,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
3218,Forest,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
3219,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3220,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3221,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3222,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
3223,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
3224,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
3225,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3226,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
3227,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
3228,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
3229,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
3230,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3231,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
3232,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
3233,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
3234,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
3235,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
3236,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
3237,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3238,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3239,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
3240,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
3241,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3242,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
3243,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
3244,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
3245,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
3246,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
3247,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
3248,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
3249,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
3250,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
3251,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
3252,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
3253,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
3254,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
3255,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
3256,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
3257,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
3258,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3259,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3260,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
3261,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
3262,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
3263,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
3264,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3265,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
3266,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3267,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
3268,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
3269,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
3270,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
3271,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
3272,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
3273,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
3274,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
3275,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
3276,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
3277,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
3278,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
3279,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
3280,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
3281,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
3282,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
3283,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
3284,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
3285,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
3286,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
3287,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
3288,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
3289,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
3290,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
3291,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
3292,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
3293,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
3294,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
3295,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
3296,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
3297,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
3298,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
3299,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
3300,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
3301,Forest,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
