Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVN_M_R
432,NULL,Built-up,Wetland,Non_Water,Wetland,Water
433,NULL,Built-up,Wetland,Non_Water,Wetland,Forest
434,NULL,Built-up,Wetland,Water,Wetland,Grassland
435,NULL,Built-up,Wetland,Water,Wetland,Bareland
436,NULL,Built-up,Wetland,Water,Wetland,Built-up
437,NULL,Built-up,Wetland,Water,Wetland,Water
438,NULL,Built-up,Wetland,Water,Wetland,Forest
439,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
440,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL
441,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland
442,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland
443,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland
444,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up
445,NULL,Built-up,Bareland,NULL,Non_Wetland,Water
446,NULL,Built-up,Bareland,NULL,Non_Wetland,Forest
447,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
448,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
449,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
450,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
451,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Water
452,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Forest
453,NULL,Built-up,Bareland,Water,Non_Wetland,Grassland
454,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland
455,NULL,Built-up,Bareland,Water,Non_Wetland,Built-up
456,NULL,Built-up,Bareland,Water,Non_Wetland,Water
457,NULL,Built-up,Bareland,Water,Non_Wetland,Forest
458,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL
459,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland
460,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland
461,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland
462,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up
463,NULL,Built-up,Built-up,NULL,Non_Wetland,Water
464,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest
465,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
466,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
467,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
468,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
469,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water
470,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Forest
471,NULL,Built-up,Built-up,Water,Non_Wetland,Grassland
472,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland
473,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up
474,NULL,Built-up,Built-up,Water,Non_Wetland,Water
475,NULL,Built-up,Water,NULL,Water,Grassland
476,NULL,Built-up,Water,NULL,Water,Cropland
477,NULL,Built-up,Water,NULL,Water,Built-up
478,NULL,Built-up,Water,NULL,Water,Water
479,NULL,Built-up,Water,NULL,Water,Forest
480,NULL,Built-up,Water,Non_Water,Water,Bareland
481,NULL,Built-up,Water,Non_Water,Water,Built-up
482,NULL,Built-up,Water,Non_Water,Water,Water
483,NULL,Built-up,Water,Non_Water,Water,Forest
484,NULL,Built-up,Water,Water,Water,Grassland
485,NULL,Built-up,Water,Water,Water,Wetland
486,NULL,Built-up,Water,Water,Water,Bareland
487,NULL,Built-up,Water,Water,Water,Built-up
488,NULL,Built-up,Water,Water,Water,Water
489,NULL,Built-up,Water,Water,Water,Forest
490,NULL,Built-up,Forest,NULL,Non_Wetland,NULL
491,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland
492,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland
493,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland
494,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland
495,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up
496,NULL,Built-up,Forest,NULL,Non_Wetland,Water
497,NULL,Built-up,Forest,NULL,Non_Wetland,Forest
498,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland
499,NULL,Built-up,Forest,Non_Water,Non_Wetland,Cropland
500,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland
501,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up
502,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water
503,NULL,Built-up,Forest,Non_Water,Non_Wetland,Forest
504,NULL,Built-up,Forest,Water,Non_Wetland,Grassland
505,NULL,Built-up,Forest,Water,Non_Wetland,Bareland
506,NULL,Built-up,Forest,Water,Non_Wetland,Built-up
507,NULL,Built-up,Forest,Water,Non_Wetland,Water
508,NULL,Built-up,Forest,Water,Non_Wetland,Forest
509,NULL,Water,NULL,NULL,Non_Wetland,Grassland
510,NULL,Water,NULL,NULL,Non_Wetland,Wetland
511,NULL,Water,NULL,NULL,Non_Wetland,Bareland
512,NULL,Water,NULL,NULL,Non_Wetland,Water
513,NULL,Water,NULL,NULL,Non_Wetland,Forest
514,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland
515,NULL,Water,NULL,Non_Water,Non_Wetland,Water
516,NULL,Water,NULL,Non_Water,Non_Wetland,Forest
517,NULL,Water,NULL,Water,Non_Wetland,Grassland
518,NULL,Water,NULL,Water,Non_Wetland,Bareland
519,NULL,Water,NULL,Water,Non_Wetland,Water
520,NULL,Water,NULL,Water,Non_Wetland,Forest
521,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland
522,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland
523,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland
524,NULL,Water,Shrubland,NULL,Non_Wetland,Built-up
525,NULL,Water,Shrubland,NULL,Non_Wetland,Water
526,NULL,Water,Shrubland,NULL,Non_Wetland,Forest
527,NULL,Water,Shrubland,Non_Water,Non_Wetland,NULL
528,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland
529,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland
530,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland
531,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water
532,NULL,Water,Shrubland,Non_Water,Non_Wetland,Forest
533,NULL,Water,Shrubland,Water,Non_Wetland,NULL
534,NULL,Water,Shrubland,Water,Non_Wetland,Grassland
535,NULL,Water,Shrubland,Water,Non_Wetland,Wetland
536,NULL,Water,Shrubland,Water,Non_Wetland,Bareland
537,NULL,Water,Shrubland,Water,Non_Wetland,Built-up
538,NULL,Water,Shrubland,Water,Non_Wetland,Water
539,NULL,Water,Shrubland,Water,Non_Wetland,Forest
540,NULL,Water,Grassland,NULL,Non_Wetland,Grassland
541,NULL,Water,Grassland,NULL,Non_Wetland,Cropland
542,NULL,Water,Grassland,NULL,Non_Wetland,Wetland
543,NULL,Water,Grassland,NULL,Non_Wetland,Bareland
544,NULL,Water,Grassland,NULL,Non_Wetland,Built-up
545,NULL,Water,Grassland,NULL,Non_Wetland,Water
546,NULL,Water,Grassland,NULL,Non_Wetland,Forest
547,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland
548,NULL,Water,Grassland,Non_Water,Non_Wetland,Cropland
549,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland
550,NULL,Water,Grassland,Non_Water,Non_Wetland,Water
551,NULL,Water,Grassland,Non_Water,Non_Wetland,Forest
552,NULL,Water,Grassland,Water,Non_Wetland,Grassland
553,NULL,Water,Grassland,Water,Non_Wetland,Wetland
554,NULL,Water,Grassland,Water,Non_Wetland,Bareland
555,NULL,Water,Grassland,Water,Non_Wetland,Water
556,NULL,Water,Grassland,Water,Non_Wetland,Forest
557,NULL,Water,Cropland,NULL,Non_Wetland,Grassland
558,NULL,Water,Cropland,NULL,Non_Wetland,Cropland
559,NULL,Water,Cropland,NULL,Non_Wetland,Bareland
560,NULL,Water,Cropland,NULL,Non_Wetland,Built-up
561,NULL,Water,Cropland,NULL,Non_Wetland,Water
562,NULL,Water,Cropland,NULL,Non_Wetland,Forest
563,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland
564,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland
565,NULL,Water,Cropland,Non_Water,Non_Wetland,Water
566,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest
567,NULL,Water,Cropland,Water,Non_Wetland,Grassland
568,NULL,Water,Cropland,Water,Non_Wetland,Bareland
569,NULL,Water,Cropland,Water,Non_Wetland,Built-up
570,NULL,Water,Cropland,Water,Non_Wetland,Water
571,NULL,Water,Cropland,Water,Non_Wetland,Forest
572,NULL,Water,Wetland,NULL,Wetland,Grassland
573,NULL,Water,Wetland,NULL,Wetland,Wetland
574,NULL,Water,Wetland,NULL,Wetland,Bareland
575,NULL,Water,Wetland,NULL,Wetland,Built-up
576,NULL,Water,Wetland,NULL,Wetland,Water
577,NULL,Water,Wetland,NULL,Wetland,Forest
578,NULL,Water,Wetland,Non_Water,Wetland,Grassland
579,NULL,Water,Wetland,Non_Water,Wetland,Wetland
580,NULL,Water,Wetland,Non_Water,Wetland,Bareland
581,NULL,Water,Wetland,Non_Water,Wetland,Built-up
582,NULL,Water,Wetland,Non_Water,Wetland,Water
583,NULL,Water,Wetland,Non_Water,Wetland,Forest
584,NULL,Water,Wetland,Water,Wetland,Grassland
585,NULL,Water,Wetland,Water,Wetland,Cropland
586,NULL,Water,Wetland,Water,Wetland,Wetland
587,NULL,Water,Wetland,Water,Wetland,Bareland
588,NULL,Water,Wetland,Water,Wetland,Water
589,NULL,Water,Wetland,Water,Wetland,Forest
590,NULL,Water,Bareland,NULL,Non_Wetland,Grassland
591,NULL,Water,Bareland,NULL,Non_Wetland,Cropland
592,NULL,Water,Bareland,NULL,Non_Wetland,Bareland
593,NULL,Water,Bareland,NULL,Non_Wetland,Water
594,NULL,Water,Bareland,NULL,Non_Wetland,Forest
595,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland
596,NULL,Water,Bareland,Non_Water,Non_Wetland,Cropland
597,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland
598,NULL,Water,Bareland,Non_Water,Non_Wetland,Water
599,NULL,Water,Bareland,Non_Water,Non_Wetland,Forest
600,NULL,Water,Bareland,Water,Non_Wetland,Grassland
601,NULL,Water,Bareland,Water,Non_Wetland,Bareland
602,NULL,Water,Bareland,Water,Non_Wetland,Built-up
603,NULL,Water,Bareland,Water,Non_Wetland,Water
604,NULL,Water,Bareland,Water,Non_Wetland,Forest
605,NULL,Water,Built-up,NULL,Non_Wetland,Grassland
606,NULL,Water,Built-up,NULL,Non_Wetland,Bareland
607,NULL,Water,Built-up,NULL,Non_Wetland,Built-up
608,NULL,Water,Built-up,NULL,Non_Wetland,Forest
609,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland
610,NULL,Water,Built-up,Non_Water,Non_Wetland,Forest
611,NULL,Water,Built-up,Water,Non_Wetland,Grassland
612,NULL,Water,Built-up,Water,Non_Wetland,Bareland
613,NULL,Water,Built-up,Water,Non_Wetland,Water
614,NULL,Water,Built-up,Water,Non_Wetland,Forest
615,NULL,Water,Water,NULL,Water,Grassland
616,NULL,Water,Water,NULL,Water,Cropland
617,NULL,Water,Water,NULL,Water,Wetland
618,NULL,Water,Water,NULL,Water,Bareland
619,NULL,Water,Water,NULL,Water,Built-up
620,NULL,Water,Water,NULL,Water,Water
621,NULL,Water,Water,NULL,Water,Forest
622,NULL,Water,Water,Non_Water,Water,Grassland
623,NULL,Water,Water,Non_Water,Water,Wetland
624,NULL,Water,Water,Non_Water,Water,Bareland
625,NULL,Water,Water,Non_Water,Water,Water
626,NULL,Water,Water,Non_Water,Water,Forest
627,NULL,Water,Water,Water,Water,Grassland
628,NULL,Water,Water,Water,Water,Wetland
629,NULL,Water,Water,Water,Water,Bareland
630,NULL,Water,Water,Water,Water,Built-up
631,NULL,Water,Water,Water,Water,Water
632,NULL,Water,Water,Water,Water,Forest
633,NULL,Water,Forest,NULL,Non_Wetland,Grassland
634,NULL,Water,Forest,NULL,Non_Wetland,Wetland
635,NULL,Water,Forest,NULL,Non_Wetland,Bareland
636,NULL,Water,Forest,NULL,Non_Wetland,Built-up
637,NULL,Water,Forest,NULL,Non_Wetland,Water
638,NULL,Water,Forest,NULL,Non_Wetland,Forest
639,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland
640,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland
641,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland
642,NULL,Water,Forest,Non_Water,Non_Wetland,Built-up
643,NULL,Water,Forest,Non_Water,Non_Wetland,Water
644,NULL,Water,Forest,Non_Water,Non_Wetland,Forest
645,NULL,Water,Forest,Water,Non_Wetland,Grassland
646,NULL,Water,Forest,Water,Non_Wetland,Wetland
647,NULL,Water,Forest,Water,Non_Wetland,Bareland
648,NULL,Water,Forest,Water,Non_Wetland,Water
649,NULL,Water,Forest,Water,Non_Wetland,Forest
650,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
651,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland
652,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
653,NULL,Forest,NULL,NULL,Non_Wetland,NULL
654,NULL,Forest,NULL,NULL,Non_Wetland,Grassland
655,NULL,Forest,NULL,NULL,Non_Wetland,Bareland
656,NULL,Forest,NULL,NULL,Non_Wetland,Built-up
657,NULL,Forest,NULL,NULL,Non_Wetland,Forest
658,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland
659,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest
660,NULL,Forest,NULL,Water,Non_Wetland,Forest
661,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL
662,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland
663,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland
664,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland
665,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland
666,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up
667,NULL,Forest,Shrubland,NULL,Non_Wetland,Water
668,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest
669,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
670,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Built-up
671,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest
672,NULL,Forest,Shrubland,Water,Non_Wetland,Forest
673,NULL,Forest,Grassland,NULL,Non_Wetland,NULL
674,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland
675,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland
676,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland
677,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up
678,NULL,Forest,Grassland,NULL,Non_Wetland,Forest
679,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland
680,NULL,Forest,Grassland,Non_Water,Non_Wetland,Forest
681,NULL,Forest,Grassland,Water,Non_Wetland,Forest
682,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland
683,NULL,Forest,Cropland,NULL,Non_Wetland,Cropland
684,NULL,Forest,Cropland,NULL,Non_Wetland,Wetland
685,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland
686,NULL,Forest,Cropland,NULL,Non_Wetland,Built-up
687,NULL,Forest,Cropland,NULL,Non_Wetland,Forest
688,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland
689,NULL,Forest,Cropland,Non_Water,Non_Wetland,Built-up
690,NULL,Forest,Cropland,Non_Water,Non_Wetland,Forest
691,NULL,Forest,Cropland,Water,Non_Wetland,Grassland
692,NULL,Forest,Cropland,Water,Non_Wetland,Forest
693,NULL,Forest,Wetland,NULL,Wetland,Forest
694,NULL,Forest,Wetland,Non_Water,Wetland,Bareland
695,NULL,Forest,Wetland,Non_Water,Wetland,Forest
696,NULL,Forest,Wetland,Water,Wetland,Water
697,NULL,Forest,Wetland,Water,Wetland,Forest
698,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland
699,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland
700,NULL,Forest,Bareland,NULL,Non_Wetland,Water
701,NULL,Forest,Bareland,NULL,Non_Wetland,Forest
702,NULL,Forest,Bareland,Non_Water,Non_Wetland,Grassland
703,NULL,Forest,Bareland,Non_Water,Non_Wetland,Forest
704,NULL,Forest,Bareland,Water,Non_Wetland,Bareland
705,NULL,Forest,Bareland,Water,Non_Wetland,Forest
706,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland
707,NULL,Forest,Built-up,NULL,Non_Wetland,Cropland
708,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland
709,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up
710,NULL,Forest,Built-up,NULL,Non_Wetland,Forest
711,NULL,Forest,Water,Non_Water,Water,Forest
712,NULL,Forest,Water,Water,Water,Forest
713,NULL,Forest,Forest,NULL,Non_Wetland,NULL
714,NULL,Forest,Forest,NULL,Non_Wetland,Grassland
715,NULL,Forest,Forest,NULL,Non_Wetland,Cropland
716,NULL,Forest,Forest,NULL,Non_Wetland,Wetland
717,NULL,Forest,Forest,NULL,Non_Wetland,Bareland
718,NULL,Forest,Forest,NULL,Non_Wetland,Built-up
719,NULL,Forest,Forest,NULL,Non_Wetland,Forest
720,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland
721,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland
722,NULL,Forest,Forest,Non_Water,Non_Wetland,Built-up
723,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest
724,NULL,Forest,Forest,Water,Non_Wetland,Grassland
725,NULL,Forest,Forest,Water,Non_Wetland,Water
726,Grassland,NULL,NULL,NULL,Non_Wetland,NULL
727,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland
728,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland
729,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland
730,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up
731,Grassland,NULL,NULL,NULL,Non_Wetland,Forest
732,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland
733,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL
734,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland
735,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland
736,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland
737,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland
738,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up
739,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water
740,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest
741,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
742,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
743,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water
744,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
745,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland
746,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland
747,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL
748,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland
749,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland
750,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland
751,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland
752,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up
753,Grassland,NULL,Grassland,NULL,Non_Wetland,Water
754,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest
755,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
756,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest
757,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland
758,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL
759,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland
760,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland
761,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland
762,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland
763,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up
764,Grassland,NULL,Cropland,NULL,Non_Wetland,Water
765,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest
766,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
767,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
768,Grassland,NULL,Wetland,NULL,Wetland,Grassland
769,Grassland,NULL,Wetland,NULL,Wetland,Cropland
770,Grassland,NULL,Wetland,NULL,Wetland,Wetland
771,Grassland,NULL,Wetland,NULL,Wetland,Water
772,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland
773,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland
774,Grassland,NULL,Wetland,Water,Wetland,Grassland
775,Grassland,NULL,Wetland,Water,Wetland,Wetland
776,Grassland,NULL,Wetland,Water,Wetland,Water
777,Grassland,NULL,Wetland,Water,Wetland,Forest
778,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
779,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL
780,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland
781,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland
782,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland
783,Grassland,NULL,Bareland,NULL,Non_Wetland,Built-up
784,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest
785,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland
786,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland
787,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up
788,Grassland,NULL,Water,NULL,Water,Grassland
789,Grassland,NULL,Water,NULL,Water,Wetland
790,Grassland,NULL,Water,NULL,Water,Water
791,Grassland,NULL,Water,NULL,Water,Forest
792,Grassland,NULL,Water,Non_Water,Water,Grassland
793,Grassland,NULL,Water,Non_Water,Water,Wetland
794,Grassland,NULL,Water,Water,Water,Grassland
795,Grassland,NULL,Water,Water,Water,Wetland
796,Grassland,NULL,Water,Water,Water,Water
797,Grassland,NULL,Forest,NULL,Non_Wetland,NULL
798,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland
799,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland
800,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland
801,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland
802,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up
803,Grassland,NULL,Forest,NULL,Non_Wetland,Water
804,Grassland,NULL,Forest,NULL,Non_Wetland,Forest
805,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland
806,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland
807,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland
808,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water
809,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest
810,Grassland,NULL,Forest,Water,Non_Wetland,Grassland
811,Grassland,NULL,Forest,Water,Non_Wetland,Wetland
812,Grassland,NULL,Forest,Water,Non_Wetland,Water
813,Grassland,NULL,Forest,Water,Non_Wetland,Forest
814,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland
815,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland
816,Grassland,Cropland,NULL,NULL,Non_Wetland,Forest
817,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Forest
818,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
819,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
820,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
821,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
822,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
823,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
824,Grassland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
825,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL
826,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland
827,Grassland,Cropland,Grassland,NULL,Non_Wetland,Cropland
828,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland
829,Grassland,Cropland,Grassland,NULL,Non_Wetland,Built-up
830,Grassland,Cropland,Grassland,NULL,Non_Wetland,Water
831,Grassland,Cropland,Grassland,NULL,Non_Wetland,Forest
832,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
833,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
834,Grassland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
835,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland
836,Grassland,Cropland,Cropland,NULL,Non_Wetland,Cropland
837,Grassland,Cropland,Cropland,NULL,Non_Wetland,Wetland
838,Grassland,Cropland,Cropland,NULL,Non_Wetland,Forest
839,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
840,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
841,Grassland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
842,Grassland,Cropland,Wetland,Non_Water,Wetland,Forest
843,Grassland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
844,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland
845,Grassland,Cropland,Built-up,NULL,Non_Wetland,Cropland
846,Grassland,Cropland,Built-up,NULL,Non_Wetland,Forest
847,Grassland,Cropland,Forest,NULL,Non_Wetland,NULL
848,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland
849,Grassland,Cropland,Forest,NULL,Non_Wetland,Cropland
850,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland
851,Grassland,Cropland,Forest,NULL,Non_Wetland,Built-up
852,Grassland,Cropland,Forest,NULL,Non_Wetland,Forest
853,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
854,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
855,Grassland,Cropland,Forest,Non_Water,Non_Wetland,Forest
856,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
857,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
858,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
859,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
860,Grassland,Wetland,Shrubland,Water,Non_Wetland,Grassland
861,Grassland,Wetland,Shrubland,Water,Non_Wetland,Wetland
862,Grassland,Wetland,Grassland,NULL,Non_Wetland,Grassland
863,Grassland,Wetland,Grassland,NULL,Non_Wetland,Wetland
864,Grassland,Wetland,Grassland,NULL,Non_Wetland,Bareland
865,Grassland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
866,Grassland,Wetland,Cropland,NULL,Non_Wetland,Grassland
867,Grassland,Wetland,Wetland,NULL,Wetland,Grassland
868,Grassland,Wetland,Wetland,NULL,Wetland,Wetland
869,Grassland,Wetland,Wetland,Non_Water,Wetland,Wetland
870,Grassland,Wetland,Wetland,Water,Wetland,Grassland
871,Grassland,Wetland,Water,NULL,Water,Wetland
