Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMA_M_R
18137,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
18138,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
18139,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
18140,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
18141,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Water
18142,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18143,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
18144,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
18145,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
18146,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
18147,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
18148,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
18149,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
18150,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
18151,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
18152,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
18153,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Water
18154,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
18155,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18156,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
18157,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
18158,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
18159,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
18160,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
18161,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
18162,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
18163,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
18164,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Water
18165,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
18166,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Water
18167,Forest,Water,Forest,Water,Non_Wetland,Wetland,Shrubland,Forest
18168,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
18169,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
18170,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Water
18171,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
18172,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
18173,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
18174,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
18175,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
18176,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
18177,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Water
18178,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
18179,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
18180,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
18181,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
18182,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
18183,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
18184,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
18185,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
18186,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
18187,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
18188,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
18189,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
18190,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
18191,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
18192,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
18193,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
18194,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
18195,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
18196,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
18197,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
18198,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
18199,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
18200,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
18201,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
18202,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Water
18203,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
18204,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
18205,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
18206,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
18207,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
18208,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
18209,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
18210,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
18211,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
18212,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
18213,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
18214,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
18215,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
18216,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
18217,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
18218,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
18219,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
18220,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
18221,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
18222,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
18223,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
18224,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
18225,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
18226,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
18227,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
18228,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Bareland
18229,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Built-up
18230,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
18231,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
18232,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
18233,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
18234,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
18235,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
18236,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
18237,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
18238,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
18239,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
18240,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
18241,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Water
18242,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
18243,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
18244,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
18245,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
18246,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Built-up
18247,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
18248,Forest,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
18249,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
18250,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
18251,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
18252,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
18253,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
18254,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
18255,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
18256,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
18257,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
18258,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
18259,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
18260,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
18261,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
18262,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
18263,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
18264,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
18265,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
18266,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
18267,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
18268,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
18269,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
18270,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
18271,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
18272,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
18273,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
18274,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
18275,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Bareland
18276,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
18277,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
18278,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
18279,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
18280,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
18281,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
18282,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
18283,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Forest
18284,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
18285,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
18286,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,NULL
18287,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
18288,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
18289,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
18290,Forest,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
18291,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
18292,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
18293,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
18294,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
18295,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Bareland
18296,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
18297,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
18298,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
18299,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Cropland
18300,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Built-up
18301,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
18302,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
18303,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
18304,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
18305,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
18306,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
18307,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
18308,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
18309,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
18310,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Bareland
18311,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Built-up
18312,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
18313,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
18314,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
18315,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
18316,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
18317,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
18318,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Bareland
18319,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Water
18320,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Water,Forest
18321,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
18322,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
18323,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
18324,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Water
18325,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
18326,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
18327,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Water
18328,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
18329,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
18330,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
18331,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
18332,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
18333,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
18334,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
18335,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
18336,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
18337,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
18338,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
18339,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
18340,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
18341,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
18342,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
18343,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Water
18344,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
18345,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
18346,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
18347,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
18348,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
18349,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Water
18350,Forest,Forest,NULL,NULL,Non_Wetland,Water,NULL,Forest
18351,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
18352,Forest,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
18353,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
18354,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
18355,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
18356,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
18357,Forest,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Forest
18358,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Bareland
18359,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
18360,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
18361,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Bareland
18362,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
18363,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
18364,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
18365,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
18366,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Built-up
18367,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Water
18368,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
18369,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
18370,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
18371,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
18372,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Bareland
18373,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Built-up
18374,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
18375,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
18376,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
18377,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
18378,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
18379,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
18380,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
18381,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
18382,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Built-up
18383,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Water
18384,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
18385,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,NULL
18386,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
18387,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Built-up,NULL
18388,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Grassland
18389,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Bareland
18390,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
18391,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
18392,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
18393,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
18394,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
18395,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
18396,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Built-up
18397,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
18398,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
18399,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
18400,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
18401,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
18402,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
18403,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
18404,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
18405,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
18406,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
18407,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
18408,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
18409,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
18410,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
18411,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Grassland
18412,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
18413,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
18414,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
18415,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Water
18416,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
18417,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
18418,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
18419,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
18420,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
18421,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
18422,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
18423,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
18424,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
18425,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
18426,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Water
18427,Forest,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Forest
18428,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,NULL
18429,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
18430,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Cropland
18431,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,NULL,Forest
18432,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
18433,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
18434,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
18435,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,NULL,Forest
18436,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland,Forest,Forest
18437,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,NULL,Forest
18438,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
18439,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
18440,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
18441,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
18442,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
18443,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,NULL
18444,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Bareland
18445,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Water
18446,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
18447,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
18448,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
18449,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
18450,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,NULL
18451,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,NULL
18452,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
18453,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Shrubland,Forest
18454,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
18455,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,NULL
18456,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Water
18457,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
18458,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
18459,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
18460,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
18461,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
18462,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
18463,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Water
18464,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
18465,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
18466,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
18467,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
18468,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Water
18469,Forest,Forest,NULL,Water,Non_Wetland,Shrubland,Forest,Forest
18470,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Water
18471,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
18472,Forest,Forest,NULL,Water,Non_Wetland,Bareland,NULL,Forest
