Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRA_M_R
7032,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
7033,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
7034,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
7035,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
7036,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7037,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
7038,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7039,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7040,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
7041,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
7042,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
7043,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7044,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
7045,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
7046,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
7047,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
7048,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
7049,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Built-up
7050,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
7051,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
7052,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7053,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
7054,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
7055,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
7056,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Water
7057,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7058,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7059,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
7060,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
7061,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
7062,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7063,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7064,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7065,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
7066,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
7067,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
7068,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
7069,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7070,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
7071,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
7072,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7073,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
7074,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7075,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7076,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7077,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
7078,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
7079,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
7080,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
7081,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
7082,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
7083,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
7084,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Forest
7085,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
7086,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
7087,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
7088,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
7089,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
7090,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
7091,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
7092,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
7093,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
7094,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
7095,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
7096,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
7097,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
7098,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
7099,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
7100,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
7101,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
7102,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Wetland
7103,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
7104,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
7105,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7106,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
7107,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
7108,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
7109,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Wetland
7110,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
7111,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
7112,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
7113,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
7114,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
7115,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
7116,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
7117,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
7118,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Forest
7119,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
7120,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
7121,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
7122,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
7123,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
7124,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
7125,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Forest
7126,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
7127,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
7128,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
7129,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
7130,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
7131,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
7132,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Forest
7133,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
7134,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
7135,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
7136,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
7137,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
7138,Forest,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
7139,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
7140,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
7141,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Forest,Grassland
7142,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
7143,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
7144,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
7145,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Forest
7146,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Water
7147,Forest,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
7148,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
7149,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7150,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
7151,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
7152,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7153,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7154,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
7155,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7156,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
7157,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
7158,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
7159,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
7160,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
7161,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
7162,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
7163,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
7164,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
7165,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
7166,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7167,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
7168,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7169,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7170,Forest,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7171,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
7172,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7173,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7174,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7175,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7176,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7177,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7178,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7179,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7180,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7181,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7182,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7183,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
7184,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
7185,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
7186,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7187,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7188,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
7189,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7190,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7191,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7192,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
7193,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7194,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7195,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7196,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7197,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7198,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
7199,Forest,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
7200,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
7201,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
7202,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
7203,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
7204,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
7205,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7206,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7207,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
7208,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
7209,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7210,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
7211,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
7212,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
7213,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7214,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
7215,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
7216,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
7217,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
7218,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,Grassland
7219,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
7220,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
7221,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
7222,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
7223,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
7224,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
7225,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7226,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7227,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7228,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7229,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7230,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
7231,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7232,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7233,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
7239,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7240,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7241,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
7242,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7243,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
7244,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7245,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
7246,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
7247,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7248,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
7249,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
7250,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
7251,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
7252,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
7253,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
7254,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
7255,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7256,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7257,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7258,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Wetland
7259,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
7260,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
7261,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Water
7262,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7263,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
7264,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
7265,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
7266,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7267,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
7268,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7269,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7270,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7271,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7272,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
7273,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
7274,Forest,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
7275,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
7276,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7277,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7278,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
7279,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
7280,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
7281,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7282,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7283,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
7284,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7285,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
7286,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7287,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7288,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7289,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7290,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
7291,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7292,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7293,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
7294,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7295,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7296,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
7297,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
7298,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
7299,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
7300,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7301,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
7302,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
7303,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
7304,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
7305,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
7306,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
7307,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7308,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
7309,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7310,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
7311,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
7312,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
7313,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
7314,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
7315,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7316,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
7317,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
7318,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7319,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7320,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
7321,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7322,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7323,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7324,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
7325,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
7326,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7327,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
7328,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
7329,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7330,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7331,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7332,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7333,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7334,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7335,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
7336,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
7337,Forest,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
7338,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
7339,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
7340,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
7341,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
7342,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Grassland
7343,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Wetland,Water
7344,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
7345,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
7346,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
7347,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
7348,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Forest,Forest
7349,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
7350,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
7351,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
7352,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Water
7353,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
7354,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
7355,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Water
7356,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
7357,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
