Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZE_M_R
10204,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10205,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
10206,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
10207,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
10208,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10209,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10210,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10211,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10212,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10213,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10214,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10215,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10216,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10217,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10218,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10219,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10220,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10221,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
10222,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
10223,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
10224,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10225,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10226,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10227,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10228,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10229,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10230,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
10231,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10232,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10233,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
10234,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
10235,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
10236,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
10237,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10238,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
10239,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
10240,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
10241,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10242,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
10243,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
10244,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
10245,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
10246,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10247,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10248,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10249,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10250,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
10251,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10252,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
10253,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10254,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10255,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10256,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
10257,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
10258,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
10259,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10260,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
10261,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
10262,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
10263,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10264,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10265,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
10266,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10267,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
10268,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
10269,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
10270,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
10271,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
10272,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
10273,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
10274,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
10275,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10276,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10277,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10278,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
10279,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10280,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
10281,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10282,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10283,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
10284,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
10285,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10286,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
10287,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
10288,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
10289,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
10290,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10291,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
10292,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10293,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
10294,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
10295,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
10296,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
10297,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
10298,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10299,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
10300,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10301,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10302,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10303,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
10304,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
10305,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
10306,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
10307,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
10308,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
10309,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
10310,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10311,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10312,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10313,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10314,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10315,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10316,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
10317,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10318,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10319,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10320,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
10321,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
10322,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
10323,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
10324,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
10325,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10326,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10327,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10328,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
10329,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10330,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
10331,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10332,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
10333,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
10334,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
10335,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
10336,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
10337,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
10338,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
10339,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
10340,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
10341,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
10342,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
10343,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Water
10344,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Forest
10345,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10346,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10347,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10348,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10349,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10350,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10351,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10352,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10353,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
10354,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
10355,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
10356,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10357,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10358,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10359,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
10360,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10361,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
10362,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
10363,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
10364,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10365,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10366,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10367,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10368,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
10369,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Water
10370,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
10371,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10372,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
10373,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10374,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
10375,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
10376,Forest,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
10377,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
10378,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
10379,Forest,Cropland,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
10380,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
10381,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10382,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
10383,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
10384,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10385,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
10386,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
10387,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
10388,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
10389,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
10390,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
10391,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
10392,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
10393,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10394,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10395,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
10396,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10397,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10398,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10399,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10400,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10401,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10402,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10403,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10404,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
10405,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
10406,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10407,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10408,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
10409,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10410,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10411,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10412,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10413,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
10414,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10415,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10416,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
10417,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
10418,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
10419,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
10420,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
10421,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
10422,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
10423,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10424,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10425,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10426,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10427,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10428,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10429,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
10430,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
10431,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
10432,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
10433,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10434,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10435,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10436,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
10437,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
10438,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10439,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
10440,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
10441,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10442,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10443,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10444,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10445,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10446,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10447,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10448,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
10449,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10450,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10451,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10452,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10453,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10454,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10455,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Cropland
10456,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10457,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
10458,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10459,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10460,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10461,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
10462,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10463,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10464,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10465,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
10466,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
10467,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10468,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10469,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10470,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10471,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Water
10472,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10473,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10474,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10475,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10476,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
10477,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
10478,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10479,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
10480,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10481,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Forest
10482,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
10483,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10484,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
10485,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
10486,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10487,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
10488,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
10489,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
10490,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
10491,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
10492,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
10493,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10494,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10495,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10496,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10497,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
10498,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10499,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10500,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10501,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10502,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10503,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
10504,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10505,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10506,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10507,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10508,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10509,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
10510,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10511,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
10512,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
10513,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
10514,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
