Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KGE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KGE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KGE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KGE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KGE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KGE_M_R
20656,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
20657,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
20658,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
20659,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
20660,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
20661,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
20662,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
20663,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
20664,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
20665,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
20666,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
20667,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
20668,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
20669,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
20670,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
20671,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
20672,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
20673,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
20674,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
20675,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
20676,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
20677,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
20678,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
20679,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
20680,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
20681,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
20682,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
20683,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
20684,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
20685,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
20686,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
20687,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
20688,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
20689,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
20690,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
20691,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
20692,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
20693,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
20694,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
20695,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
20696,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
20697,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
20698,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
20699,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
20700,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
20701,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
20702,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
20703,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
20704,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
20705,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
20706,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
20707,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
20708,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
20709,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
20710,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
20711,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
20712,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
20713,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
20714,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
20715,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
20716,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
20717,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Water
20718,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
20719,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
20720,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
20721,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
20722,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
20723,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
20724,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
20725,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
20726,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
20727,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
20728,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
20729,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
20730,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
20731,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
20732,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
20733,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
20734,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
20735,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
20736,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
20737,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
20738,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Built-up
20739,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
20740,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
20741,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
20742,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
20743,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Built-up
20744,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
20745,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
20746,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
20747,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
20748,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
20749,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
20750,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
20751,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
20752,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
20753,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
20754,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
20755,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
20756,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
20757,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
20758,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
20759,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
20760,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
20761,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
20762,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
20763,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
20764,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
20765,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
20766,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
20767,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
20768,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
20769,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Cropland
20770,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Built-up
20771,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
20772,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
20773,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
20774,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
20775,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
20776,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
20777,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
20778,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
20779,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
20780,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
20781,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
20782,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
20783,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
20784,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
20785,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
20786,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
20787,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
20788,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
20789,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
20790,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
20791,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
20792,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
20793,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
20794,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
20795,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
20796,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
20797,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
20798,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
20799,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
20800,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
20801,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
20802,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
20803,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
20804,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
20805,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
20806,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
20807,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
20808,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
20809,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
20810,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
20811,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
20812,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
20813,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
20814,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
20815,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
20816,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
20817,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Built-up
20818,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
20819,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
20820,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
20821,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Water,Built-up
20822,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
20823,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Built-up
20824,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,Forest
20825,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
20826,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
20827,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
20828,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
20829,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
20830,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
20831,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
20832,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
20833,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
20834,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Wetland
20835,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
20836,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Built-up
20837,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Water
20838,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
20839,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
20840,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
20841,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
20842,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Built-up
20843,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
20844,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
20845,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
20846,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
20847,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
20848,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
20849,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
20850,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Cropland
20851,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Wetland
20852,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Built-up
20853,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
20854,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
20855,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Cropland
20856,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Built-up
20857,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
20858,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Built-up
20859,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Built-up,Forest
20860,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
20861,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
20862,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
20863,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
20864,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
20865,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Built-up
20866,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
20867,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
20868,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
20869,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
20870,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
20871,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
20872,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
20873,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
20874,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
20875,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
20876,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
20877,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
20878,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
20879,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
20880,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Cropland
20881,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
20882,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
20883,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
20884,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
20885,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
20886,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
20887,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
20888,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
20889,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
20890,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
20891,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
20892,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
20893,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
20894,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
20895,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
20896,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
20897,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
20898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
20899,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
20900,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
20901,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
20902,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
20903,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
20904,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
20905,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Cropland
20906,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
20907,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
20908,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
20909,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
20910,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
20911,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Forest
20912,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
20913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland,Forest,Forest
20914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,NULL
20915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
20916,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
20917,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
20918,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Shrubland,Forest
20919,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
20920,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
20921,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
20922,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
20923,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
20924,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
20925,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
20926,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
20927,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
20928,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Grassland
20929,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
20930,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
20931,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
20932,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
20933,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
20934,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
20935,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
20936,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
20937,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
20938,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
20939,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
20940,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
20941,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
20942,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,NULL
20943,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
20944,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
20945,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
20946,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
20947,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
20948,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Grassland
20949,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
20950,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Bareland,Forest
20951,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
20952,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
20953,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
20954,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
20955,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
20956,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
20957,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
20958,Forest,Forest,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
20959,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,NULL,Forest
20960,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
20961,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,NULL
20962,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
20963,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
20964,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Water,Water
20965,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Grassland
20966,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
20967,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Cropland
20968,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
20969,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
20970,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
20971,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
