Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NCF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NCF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NCF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NCF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NCF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NCF_M_R
688,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
689,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
690,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
691,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
692,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
693,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
694,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
695,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
696,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
697,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
698,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
699,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
700,Wetland,Water,Water,Water,Water,NULL,NULL,Water
701,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
702,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
703,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
704,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
705,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
706,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
707,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
708,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
709,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
710,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
711,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
712,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
713,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
714,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
715,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
716,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
717,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
718,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
719,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
720,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
721,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
722,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
723,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
724,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
725,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
726,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
727,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
728,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
729,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
730,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
731,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
732,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
733,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
734,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
735,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
736,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
737,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
738,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
739,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
740,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
741,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
742,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
743,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
744,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
745,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
746,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
747,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
748,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
749,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
750,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
751,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
752,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
753,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
754,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
755,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
756,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
757,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
758,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
759,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
760,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
761,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
762,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
763,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
764,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
765,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
766,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
767,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
768,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
769,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
770,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
771,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
772,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
773,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
774,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
775,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
776,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
777,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
778,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
779,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
780,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
781,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
782,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
783,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
784,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
785,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
786,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
787,Bareland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
788,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
789,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
790,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
791,Bareland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
792,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
793,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
794,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
795,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
796,Bareland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
797,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
798,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
799,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
800,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
801,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
802,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
803,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
804,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
805,Bareland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
806,Bareland,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
807,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
808,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
809,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
810,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
811,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
812,Bareland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
813,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
814,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
815,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
816,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
817,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
818,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
819,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
820,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
821,Bareland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
822,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
823,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
824,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
825,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
826,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
827,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
828,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
829,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
830,Bareland,Bareland,Water,Water,Water,NULL,NULL,Grassland
831,Bareland,Bareland,Water,Water,Water,NULL,NULL,Bareland
832,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
833,Bareland,Bareland,Water,Water,Water,NULL,NULL,Forest
834,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
835,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
836,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
837,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
838,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
839,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
840,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Forest
841,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
842,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
843,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
844,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
845,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
846,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
847,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
848,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
849,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
850,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
851,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
852,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
853,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
854,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
855,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
856,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
857,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
858,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
859,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
860,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
861,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
862,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
863,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
864,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
865,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
866,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
867,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
868,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
869,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
870,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
871,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
872,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
873,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
874,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
875,Bareland,Water,Water,Water,Water,NULL,NULL,Water
876,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
877,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
878,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
879,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
880,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
881,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
882,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
883,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
884,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
885,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
886,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
887,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
888,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
889,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
890,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
891,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
892,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
893,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
894,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
895,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
896,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
897,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
898,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
899,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
900,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
901,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
902,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
903,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
904,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
905,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
906,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
907,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
908,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
909,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
910,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
911,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
912,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
913,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
914,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
915,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
916,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
917,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
918,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
919,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
920,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
921,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
922,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
923,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
924,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
925,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
926,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
927,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
928,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
929,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
930,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
931,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
932,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
933,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
934,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
935,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
936,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
937,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
938,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
939,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
940,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
941,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
942,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
943,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
944,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
945,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
946,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
947,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
948,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
949,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
950,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
951,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
952,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
953,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
954,Water,NULL,Water,Water,Water,NULL,NULL,Water
955,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
956,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
957,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
958,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
959,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
960,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
961,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
962,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
963,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
964,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
965,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
966,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
967,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
968,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
969,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
970,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
971,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
972,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
973,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
974,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
975,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
976,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
977,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
978,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
979,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
980,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
981,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
982,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
983,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
984,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
985,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
986,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
987,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
988,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
989,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
990,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
991,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
992,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
993,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
994,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
995,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
996,Water,Cropland,Water,NULL,Water,NULL,NULL,Wetland
997,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
998,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
999,Water,Cropland,Water,Water,Water,NULL,NULL,Wetland
1000,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1001,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1002,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1003,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1004,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1005,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1006,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1007,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1008,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1009,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1010,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1011,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1012,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1013,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1014,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1015,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1016,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1017,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1018,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1019,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1020,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1021,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1022,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1023,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1024,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1025,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1026,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1027,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1028,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1029,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1030,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1031,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1032,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1033,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1034,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1035,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1036,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1037,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1038,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1039,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1040,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1041,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1042,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1043,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1044,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1045,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
