Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZP_M_R
737,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
738,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
739,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Water
740,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
741,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
742,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Water
743,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
744,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
745,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
746,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
747,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
748,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
749,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
750,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
751,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
752,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
753,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
754,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
755,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
756,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
757,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
758,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
759,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
760,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
761,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
762,Forest,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
763,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
764,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
765,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Water
766,Forest,Forest,NULL,Water,Non_Wetland,Forest,NULL,Forest
767,Forest,Forest,NULL,Water,Non_Wetland,Forest,Water,Forest
768,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
769,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
770,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
771,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
772,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
773,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
774,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
775,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
776,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
777,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
778,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
779,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
780,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
781,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
782,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Water
783,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
784,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
785,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
786,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
787,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
788,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
789,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
790,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
791,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
792,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
793,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
794,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
795,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
796,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
797,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
798,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
799,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
800,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
801,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
802,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
803,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Water
804,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
805,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
806,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
807,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
808,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
809,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
810,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
811,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest,Forest
812,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Water
813,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
814,Forest,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Forest
815,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
816,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Water
817,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,NULL,Forest
818,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Water,Forest
819,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Water
820,Forest,Forest,Shrubland,Water,Non_Wetland,Forest,Forest,Forest
821,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
822,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
823,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
824,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
825,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
826,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
827,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
828,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
829,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
830,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
831,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
832,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
833,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
834,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
835,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
836,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
837,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
838,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
839,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
840,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
841,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
842,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
843,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
844,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
845,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
846,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
847,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
848,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
849,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
850,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
851,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest,Forest
852,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Forest
853,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
854,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Bareland
855,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
856,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
857,Forest,Forest,Grassland,Water,Non_Wetland,Bareland,Forest,Grassland
858,Forest,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
859,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
860,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
861,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
862,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
863,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
864,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
865,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
866,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
867,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
868,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
869,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
870,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
871,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
872,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
873,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
874,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
875,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
876,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
877,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
878,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
879,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
880,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
881,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
882,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
883,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
884,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
885,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
886,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
887,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
888,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
889,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
890,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
891,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
892,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Water
893,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
894,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
895,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
896,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
897,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
898,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
899,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
900,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest,Forest,Forest
901,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
902,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
903,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
904,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
905,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
906,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
907,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
908,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Water
909,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
910,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
911,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
912,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
913,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
914,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
915,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
916,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
917,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
918,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
919,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
920,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
921,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
922,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
923,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
924,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
925,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
926,Forest,Forest,Bareland,Water,Non_Wetland,Grassland,Forest,Forest
927,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
928,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
929,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
930,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Grassland
931,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Forest,Forest
932,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
933,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
934,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
935,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
936,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
937,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,Forest
938,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Grassland
939,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Bareland
940,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Water
941,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
942,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
943,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
944,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
945,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
946,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
947,Forest,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Water
948,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Forest,Forest
949,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
950,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
951,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
952,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Water,Forest
953,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Forest
954,Forest,Forest,Built-up,Water,Non_Wetland,Forest,Forest,Forest
955,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
956,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
957,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
958,Forest,Forest,Water,NULL,Water,NULL,Forest,Water
959,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
960,Forest,Forest,Water,NULL,Water,Grassland,Forest,Water
961,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
962,Forest,Forest,Water,NULL,Water,Water,Water,Bareland
963,Forest,Forest,Water,NULL,Water,Water,Water,Water
964,Forest,Forest,Water,NULL,Water,Water,Forest,Water
965,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
966,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
967,Forest,Forest,Water,NULL,Water,Forest,Water,Water
968,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
969,Forest,Forest,Water,NULL,Water,Forest,Forest,Water
970,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
971,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
972,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
973,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
974,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
975,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
976,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
977,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Grassland
978,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Water
979,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
980,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
981,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Water
982,Forest,Forest,Water,Non_Water,Water,Grassland,Forest,Forest
983,Forest,Forest,Water,Non_Water,Water,Water,Water,Bareland
984,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
985,Forest,Forest,Water,Non_Water,Water,Water,Forest,Water
986,Forest,Forest,Water,Non_Water,Water,Forest,NULL,Forest
987,Forest,Forest,Water,Non_Water,Water,Forest,Water,Water
988,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
989,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Water
990,Forest,Forest,Water,Non_Water,Water,Forest,Forest,Forest
991,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
992,Forest,Forest,Water,Water,Water,NULL,NULL,Water
993,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
994,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
995,Forest,Forest,Water,Water,Water,NULL,Water,Water
996,Forest,Forest,Water,Water,Water,NULL,Water,Forest
997,Forest,Forest,Water,Water,Water,NULL,Forest,Water
998,Forest,Forest,Water,Water,Water,NULL,Forest,Forest
999,Forest,Forest,Water,Water,Water,Grassland,Wetland,Water
1000,Forest,Forest,Water,Water,Water,Grassland,Wetland,Forest
1001,Forest,Forest,Water,Water,Water,Grassland,Water,Water
1002,Forest,Forest,Water,Water,Water,Grassland,Water,Forest
1003,Forest,Forest,Water,Water,Water,Grassland,Forest,Grassland
1004,Forest,Forest,Water,Water,Water,Grassland,Forest,Forest
1005,Forest,Forest,Water,Water,Water,Water,Water,Grassland
1006,Forest,Forest,Water,Water,Water,Water,Water,Bareland
1007,Forest,Forest,Water,Water,Water,Water,Water,Water
1008,Forest,Forest,Water,Water,Water,Water,Water,Forest
1009,Forest,Forest,Water,Water,Water,Water,Forest,Bareland
1010,Forest,Forest,Water,Water,Water,Water,Forest,Water
1011,Forest,Forest,Water,Water,Water,Forest,NULL,Water
1012,Forest,Forest,Water,Water,Water,Forest,NULL,Forest
1013,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1014,Forest,Forest,Water,Water,Water,Forest,Water,Water
1015,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1016,Forest,Forest,Water,Water,Water,Forest,Forest,Water
1017,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1018,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1019,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1020,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1021,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1022,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1023,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1024,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1025,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1026,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1027,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1028,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1029,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1030,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1031,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1032,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1033,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Grassland
1034,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1035,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1036,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1037,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1038,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Water
1039,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1040,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1041,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1042,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1043,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1044,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1045,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1046,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1047,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1048,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1049,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1050,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1051,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1052,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1053,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1054,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1055,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
1056,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1057,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1058,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1059,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
1060,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1061,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
1062,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Water
1063,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1064,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1065,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1066,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
1067,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1068,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1069,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1070,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1071,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1072,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1073,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1074,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1075,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1076,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1077,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Grassland
1078,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Water
1079,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1080,Forest,Forest,Forest,Water,Non_Wetland,Water,NULL,Water
1081,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Bareland
1082,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1083,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1084,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1085,Forest,Forest,Forest,Water,Non_Wetland,Forest,NULL,Forest
1086,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
1087,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
1088,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
