Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NGJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NGJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NGJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NGJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NGJ_M_R
764,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
765,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Water
766,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
767,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
768,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
769,Grassland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
770,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
771,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
772,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
773,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Water
774,Grassland,Water,Shrubland,Water,Non_Wetland,NULL,Forest
775,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
776,Grassland,Water,Grassland,NULL,Non_Wetland,NULL,Forest
777,Grassland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
778,Grassland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
779,Grassland,Water,Grassland,Water,Non_Wetland,NULL,Grassland
780,Grassland,Water,Grassland,Water,Non_Wetland,NULL,Forest
781,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
782,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Wetland
783,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Water
784,Grassland,Water,Cropland,NULL,Non_Wetland,NULL,Forest
785,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland
786,Grassland,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
787,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Grassland
788,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Water
789,Grassland,Water,Cropland,Water,Non_Wetland,NULL,Forest
790,Grassland,Water,Wetland,NULL,Wetland,NULL,Grassland
791,Grassland,Water,Wetland,NULL,Wetland,NULL,Wetland
792,Grassland,Water,Wetland,NULL,Wetland,NULL,Forest
793,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
794,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
795,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Water
796,Grassland,Water,Wetland,Non_Water,Wetland,NULL,Forest
797,Grassland,Water,Wetland,Water,Wetland,NULL,Grassland
798,Grassland,Water,Wetland,Water,Wetland,NULL,Wetland
799,Grassland,Water,Wetland,Water,Wetland,NULL,Bareland
800,Grassland,Water,Wetland,Water,Wetland,NULL,Water
801,Grassland,Water,Wetland,Water,Wetland,NULL,Forest
802,Grassland,Water,Bareland,Non_Water,Non_Wetland,NULL,Grassland
803,Grassland,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland
804,Grassland,Water,Bareland,Water,Non_Wetland,NULL,Forest
805,Grassland,Water,Water,NULL,Water,NULL,Grassland
806,Grassland,Water,Water,NULL,Water,NULL,Forest
807,Grassland,Water,Water,Non_Water,Water,NULL,Grassland
808,Grassland,Water,Water,Water,Water,NULL,Grassland
809,Grassland,Water,Water,Water,Water,NULL,Wetland
810,Grassland,Water,Water,Water,Water,NULL,Water
811,Grassland,Water,Water,Water,Water,NULL,Forest
812,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Grassland
813,Grassland,Water,Forest,NULL,Non_Wetland,NULL,Forest
814,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
815,Grassland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
816,Grassland,Water,Forest,Water,Non_Wetland,NULL,Grassland
817,Grassland,Water,Forest,Water,Non_Wetland,NULL,Water
818,Grassland,Water,Forest,Water,Non_Wetland,NULL,Forest
819,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
820,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
821,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
822,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
823,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
824,Grassland,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
825,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
826,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
827,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
828,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
829,Grassland,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
830,Grassland,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
831,Grassland,Forest,Grassland,Water,Non_Wetland,NULL,Water
832,Grassland,Forest,Grassland,Water,Non_Wetland,NULL,Forest
833,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
834,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
835,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
836,Grassland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
837,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
838,Grassland,Forest,Cropland,Water,Non_Wetland,NULL,Forest
839,Grassland,Forest,Wetland,NULL,Wetland,NULL,Grassland
840,Grassland,Forest,Wetland,NULL,Wetland,NULL,Forest
841,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
842,Grassland,Forest,Wetland,Non_Water,Wetland,NULL,Forest
843,Grassland,Forest,Wetland,Water,Wetland,NULL,Grassland
844,Grassland,Forest,Wetland,Water,Wetland,NULL,Wetland
845,Grassland,Forest,Wetland,Water,Wetland,NULL,Water
846,Grassland,Forest,Wetland,Water,Wetland,NULL,Forest
847,Grassland,Forest,Water,NULL,Water,NULL,Grassland
848,Grassland,Forest,Water,NULL,Water,NULL,Forest
849,Grassland,Forest,Water,Non_Water,Water,NULL,Forest
850,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
851,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest
852,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
853,Grassland,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
854,Grassland,Forest,Forest,Water,Non_Wetland,NULL,Grassland
855,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
856,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
857,Cropland,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
858,Cropland,NULL,NULL,Water,Non_Wetland,NULL,Grassland
859,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
860,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Cropland
861,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
862,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
863,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
864,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
865,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
866,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Cropland
867,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
868,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
869,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
870,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
871,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
872,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Cropland
873,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
874,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
875,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Water
876,Cropland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
877,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
878,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
879,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
880,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
881,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
882,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
883,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Water
884,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
885,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
886,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Cropland
887,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
888,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
889,Cropland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
890,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
891,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Cropland
892,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
893,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
894,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Water
895,Cropland,NULL,Grassland,Water,Non_Wetland,NULL,Forest
896,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
897,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Cropland
898,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
899,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
900,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
901,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Cropland
902,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland
903,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
904,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
905,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Cropland
906,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Wetland
907,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Forest
908,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland
909,Cropland,NULL,Wetland,NULL,Wetland,NULL,Wetland
910,Cropland,NULL,Wetland,NULL,Wetland,NULL,Bareland
911,Cropland,NULL,Wetland,NULL,Wetland,NULL,Water
912,Cropland,NULL,Wetland,NULL,Wetland,NULL,Forest
913,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
914,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Cropland
915,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
916,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
917,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Water
918,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Forest
919,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland
920,Cropland,NULL,Wetland,Water,Wetland,NULL,Cropland
921,Cropland,NULL,Wetland,Water,Wetland,NULL,Wetland
922,Cropland,NULL,Wetland,Water,Wetland,NULL,Bareland
923,Cropland,NULL,Wetland,Water,Wetland,NULL,Water
924,Cropland,NULL,Wetland,Water,Wetland,NULL,Forest
925,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
926,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Cropland
927,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
928,Cropland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
929,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
930,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,Wetland
931,Cropland,NULL,Bareland,Water,Non_Wetland,NULL,Bareland
932,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
933,Cropland,NULL,Water,NULL,Water,NULL,Grassland
934,Cropland,NULL,Water,NULL,Water,NULL,Forest
935,Cropland,NULL,Water,Non_Water,Water,NULL,Grassland
936,Cropland,NULL,Water,Non_Water,Water,NULL,Wetland
937,Cropland,NULL,Water,Water,Water,NULL,Grassland
938,Cropland,NULL,Water,Water,Water,NULL,Wetland
939,Cropland,NULL,Water,Water,Water,NULL,Bareland
940,Cropland,NULL,Water,Water,Water,NULL,Water
941,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
942,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest
943,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
944,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Cropland
945,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
946,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
947,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Grassland
948,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Wetland
949,Cropland,NULL,Forest,Water,Non_Wetland,NULL,Forest
950,Cropland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
951,Cropland,Cropland,NULL,Non_Water,Non_Wetland,NULL,Grassland
952,Cropland,Cropland,NULL,Water,Non_Wetland,NULL,Wetland
953,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
954,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland
955,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland
956,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
957,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
958,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
959,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
960,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Grassland
961,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Wetland
962,Cropland,Cropland,Shrubland,Water,Non_Wetland,NULL,Water
963,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL
964,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
965,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Cropland
966,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland
967,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Bareland
968,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Water
969,Cropland,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
970,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
971,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
972,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,Forest
973,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,Grassland
974,Cropland,Cropland,Grassland,Water,Non_Wetland,NULL,Wetland
975,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
976,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Cropland
977,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland
978,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water
979,Cropland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
980,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
981,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland
982,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest
983,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland
984,Cropland,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland
985,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Grassland
986,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Wetland
987,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Bareland
988,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Water
989,Cropland,Cropland,Wetland,NULL,Wetland,NULL,Forest
990,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland
991,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
992,Cropland,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
993,Cropland,Cropland,Wetland,Water,Wetland,NULL,Grassland
994,Cropland,Cropland,Wetland,Water,Wetland,NULL,Cropland
995,Cropland,Cropland,Wetland,Water,Wetland,NULL,Wetland
996,Cropland,Cropland,Wetland,Water,Wetland,NULL,Bareland
997,Cropland,Cropland,Wetland,Water,Wetland,NULL,Water
998,Cropland,Cropland,Wetland,Water,Wetland,NULL,Forest
999,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
1000,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland
1001,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1002,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Wetland
1003,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland
1004,Cropland,Cropland,Bareland,Water,Non_Wetland,NULL,Bareland
1005,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
1006,Cropland,Cropland,Water,Non_Water,Water,NULL,Grassland
1007,Cropland,Cropland,Water,Water,Water,NULL,Grassland
1008,Cropland,Cropland,Water,Water,Water,NULL,Wetland
1009,Cropland,Cropland,Water,Water,Water,NULL,Water
1010,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
1011,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
1012,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1013,Cropland,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
1014,Cropland,Cropland,Forest,Water,Non_Wetland,NULL,Grassland
1015,Cropland,Wetland,NULL,Non_Water,Non_Wetland,NULL,Grassland
1016,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
1017,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
1018,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland
1019,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
1020,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water
1021,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
1022,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1023,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1024,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1025,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
1026,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
1027,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,Water
1028,Cropland,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
1029,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
1030,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
1031,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,Water
1032,Cropland,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
1033,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1034,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Cropland
1035,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1036,Cropland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
1037,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
1038,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
1039,Cropland,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
1040,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
1041,Cropland,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
1042,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Grassland
1043,Cropland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
1044,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,Grassland
1045,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland
1046,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,Water
1047,Cropland,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
1048,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Grassland
1049,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Wetland
1050,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Bareland
1051,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Built-up
1052,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Water
1053,Cropland,Wetland,Wetland,NULL,Wetland,NULL,Forest
1054,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL
1055,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
1056,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Cropland
1057,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
1058,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland
1059,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Water
1060,Cropland,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
1061,Cropland,Wetland,Wetland,Water,Wetland,NULL,Grassland
1062,Cropland,Wetland,Wetland,Water,Wetland,NULL,Wetland
1063,Cropland,Wetland,Wetland,Water,Wetland,NULL,Bareland
1064,Cropland,Wetland,Wetland,Water,Wetland,NULL,Water
1065,Cropland,Wetland,Wetland,Water,Wetland,NULL,Forest
1066,Cropland,Wetland,Bareland,NULL,Non_Wetland,NULL,Grassland
1067,Cropland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,Grassland
1068,Cropland,Wetland,Bareland,Water,Non_Wetland,NULL,Wetland
1069,Cropland,Wetland,Water,NULL,Water,NULL,Grassland
1070,Cropland,Wetland,Water,NULL,Water,NULL,Forest
1071,Cropland,Wetland,Water,Non_Water,Water,NULL,Grassland
1072,Cropland,Wetland,Water,Water,Water,NULL,Grassland
1073,Cropland,Wetland,Water,Water,Water,NULL,Wetland
1074,Cropland,Wetland,Water,Water,Water,NULL,Water
1075,Cropland,Wetland,Water,Water,Water,NULL,Forest
1076,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
1077,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
1078,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
1079,Cropland,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
1080,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
1081,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
1082,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,Bareland
1083,Cropland,Wetland,Forest,Water,Non_Wetland,NULL,Water
1084,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Wetland
1085,Cropland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1086,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
1087,Cropland,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
1088,Cropland,Bareland,Wetland,Water,Wetland,NULL,Grassland
1089,Cropland,Bareland,Wetland,Water,Wetland,NULL,Wetland
1090,Cropland,Bareland,Wetland,Water,Wetland,NULL,Bareland
1091,Cropland,Bareland,Wetland,Water,Wetland,NULL,Water
1092,Cropland,Bareland,Wetland,Water,Wetland,NULL,Forest
1093,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
1094,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
1095,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
1096,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
1097,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
1098,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
1099,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
1100,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Grassland
1101,Cropland,Built-up,Wetland,NULL,Wetland,NULL,Forest
1102,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
1103,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
1104,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
1105,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
1106,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
1107,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
1108,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1109,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
1110,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,Water
1111,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
1112,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1113,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,Water
1114,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
1115,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,Grassland
1116,Cropland,Water,Cropland,Water,Non_Wetland,NULL,Grassland
1117,Cropland,Water,Wetland,NULL,Wetland,NULL,Grassland
1118,Cropland,Water,Wetland,NULL,Wetland,NULL,Wetland
1119,Cropland,Water,Wetland,NULL,Wetland,NULL,Forest
1120,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Grassland
1121,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Wetland
1122,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Water
1123,Cropland,Water,Wetland,Non_Water,Wetland,NULL,Forest
1124,Cropland,Water,Wetland,Water,Wetland,NULL,Grassland
1125,Cropland,Water,Wetland,Water,Wetland,NULL,Cropland
1126,Cropland,Water,Wetland,Water,Wetland,NULL,Wetland
1127,Cropland,Water,Wetland,Water,Wetland,NULL,Bareland
1128,Cropland,Water,Wetland,Water,Wetland,NULL,Water
1129,Cropland,Water,Wetland,Water,Wetland,NULL,Forest
1130,Cropland,Water,Water,Water,Water,NULL,Grassland
1131,Cropland,Water,Water,Water,Water,NULL,Bareland
1132,Cropland,Water,Water,Water,Water,NULL,Water
1133,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
1134,Cropland,Water,Forest,Water,Non_Wetland,NULL,Grassland
1135,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
1136,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
1137,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
1138,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
1139,Cropland,Forest,Wetland,NULL,Wetland,NULL,Grassland
1140,Cropland,Forest,Wetland,NULL,Wetland,NULL,Forest
1141,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
1142,Cropland,Forest,Wetland,Water,Wetland,NULL,Grassland
1143,Cropland,Forest,Wetland,Water,Wetland,NULL,Wetland
