Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPB_M_R
14432,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
14433,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
14434,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
14435,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Water
14436,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
14437,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
14438,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
14439,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
14440,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
14441,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
14442,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
14443,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
14444,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
14445,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
14446,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
14447,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
14448,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,NULL
14449,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
14450,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Water
14451,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
14452,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
14453,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
14454,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
14455,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
14456,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
14457,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
14458,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
14459,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
14460,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
14461,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
14462,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14463,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14464,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14465,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
14466,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
14467,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14468,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14469,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
14470,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
14471,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
14472,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
14473,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
14474,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
14475,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
14476,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
14477,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
14478,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
14479,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Water,Forest
14480,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
14481,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
14482,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
14483,Forest,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
14484,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
14485,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
14486,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
14487,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
14488,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
14489,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
14490,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
14491,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14492,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
14493,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
14494,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14495,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
14496,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
14497,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
14498,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
14499,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
14500,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
14501,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
14502,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
14503,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
14504,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
14505,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
14506,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
14507,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
14508,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
14509,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
14510,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
14511,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
14512,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
14513,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
14514,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
14515,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Built-up
14516,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
14517,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
14518,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
14519,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
14520,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
14521,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
14522,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
14523,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
14524,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
14525,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
14526,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
14527,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
14528,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
14529,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
14530,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
14531,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
14532,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
14533,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
14534,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
14535,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
14536,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
14537,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14538,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
14539,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
14540,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
14541,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
14542,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Wetland
14543,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
14544,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
14545,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
14546,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
14547,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
14548,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
14549,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
14550,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
14551,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
14552,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
14553,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
14554,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
14555,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
14556,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
14557,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
14558,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
14559,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
14560,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
14561,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
14562,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
14563,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
14564,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
14565,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
14566,Forest,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
14567,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
14568,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
14569,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
14570,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
14571,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Water
14572,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
14573,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
14574,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
14575,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
14576,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
14577,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
14578,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
14579,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
14580,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
14581,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
14582,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
14583,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
14584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
14585,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
14586,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
14587,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
14588,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
14589,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
14590,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
14591,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14592,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
14593,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
14594,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
14595,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
14596,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
14597,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
14598,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
14599,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
14600,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
14601,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,NULL
14602,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
14603,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
14604,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
14605,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
14606,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
14607,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
14608,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
14609,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
14610,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
14611,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
14612,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
14613,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
14614,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
14615,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
14616,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
14617,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
14618,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
14619,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
14620,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
14621,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
14622,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Water
14623,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
14624,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
14625,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
14626,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Water
14627,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,NULL
14628,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Cropland
14629,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Wetland
14630,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
14631,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
14632,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
14633,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Cropland
14634,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
14635,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Water
14636,Forest,Cropland,Cropland,Water,Non_Wetland,Shrubland,Forest,Grassland
14637,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
14638,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
14639,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
14640,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
14641,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
14642,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,NULL
14643,Forest,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
14644,Forest,Cropland,Cropland,Water,Non_Wetland,Forest,Forest,Grassland
14645,Forest,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
14646,Forest,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
14647,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
14648,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Shrubland,Water
14649,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
14650,Forest,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
14651,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
14652,Forest,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
14653,Forest,Cropland,Wetland,Non_Water,Wetland,Forest,Water,Grassland
14654,Forest,Cropland,Wetland,Water,Wetland,NULL,Grassland,Cropland
14655,Forest,Cropland,Wetland,Water,Wetland,NULL,Water,Cropland
14656,Forest,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
14657,Forest,Cropland,Wetland,Water,Wetland,Water,NULL,Cropland
14658,Forest,Cropland,Wetland,Water,Wetland,Water,Water,Cropland
14659,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
14660,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
14661,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
14662,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
14663,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
14664,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
14665,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,Water,Water
14666,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
14667,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Cropland
14668,Forest,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
14669,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
14670,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
14671,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
14672,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
14673,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
14674,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
14675,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
14676,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
14677,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
14678,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
14679,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
14680,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
14681,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14682,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14683,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14684,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
14685,Forest,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
14686,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
14687,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
14688,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
14689,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
14690,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
14691,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
14692,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
14693,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
14694,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
14695,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
14696,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
14697,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
14698,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
14699,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
14700,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
14701,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
14702,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
14703,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
14704,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
14705,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
14706,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
14707,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
14708,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
14709,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
14710,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
14711,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Forest
14712,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
14713,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Shrubland,Forest,Forest
14714,Forest,Cropland,Water,NULL,Water,Shrubland,Shrubland,Forest
14715,Forest,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
14716,Forest,Cropland,Water,NULL,Water,Forest,Water,Forest
14717,Forest,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,Forest
14718,Forest,Cropland,Water,Water,Water,NULL,Water,Water
14719,Forest,Cropland,Water,Water,Water,Shrubland,Shrubland,Water
14720,Forest,Cropland,Water,Water,Water,Water,Water,Water
14721,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
14722,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
14723,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
14724,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
14725,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
14726,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
14727,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
14728,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
14729,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
14730,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
14731,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
14732,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
14733,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
14734,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
14735,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
14736,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
14737,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
14738,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
14739,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
14740,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
14741,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
14742,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
14743,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
14744,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
14745,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
14746,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
14747,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
14748,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
14749,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
14750,Forest,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
