Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LBH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LBH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LBH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LBH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LBH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LBH_M_R
9221,Forest,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
9222,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
9223,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
9224,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Forest
9225,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
9226,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
9227,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
9228,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
9229,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
9230,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
9231,Forest,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
9232,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Water
9233,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9234,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
9235,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
9236,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
9237,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
9238,Forest,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
9239,Forest,Water,Cropland,Water,Non_Wetland,NULL,Shrubland,Water
9240,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
9241,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
9242,Forest,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
9243,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
9244,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest,Forest
9245,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
9246,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
9247,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
9248,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
9249,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
9250,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
9251,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Water
9252,Forest,Water,Cropland,Water,Non_Wetland,Shrubland,Forest,Forest
9253,Forest,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
9254,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Bareland
9255,Forest,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
9256,Forest,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
9257,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
9258,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Shrubland,Forest
9259,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
9260,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
9261,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
9262,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Water,Forest
9263,Forest,Water,Cropland,Water,Non_Wetland,Bareland,Forest,Forest
9264,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Bareland
9265,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
9266,Forest,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Forest
9267,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
9268,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
9269,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Water
9270,Forest,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
9271,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
9272,Forest,Water,Cropland,Water,Non_Wetland,Water,Forest,Forest
9273,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
9274,Forest,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
9275,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Water
9276,Forest,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
9277,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
9278,Forest,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
9279,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
9280,Forest,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
9281,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
9282,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
9283,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
9284,Forest,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
9285,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
9286,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
9287,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
9288,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
9289,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
9290,Forest,Water,Wetland,NULL,Wetland,Water,NULL,Bareland
9291,Forest,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
9292,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
9293,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
9294,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
9295,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
9296,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
9297,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
9298,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
9299,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
9300,Forest,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
9301,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
9302,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
9303,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
9304,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
9305,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
9306,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
9307,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Bareland
9308,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
9309,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
9310,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
9311,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
9312,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
9313,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
9314,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
9315,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
9316,Forest,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
9317,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,NULL
9318,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
9319,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9320,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
9321,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
9322,Forest,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
9323,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
9324,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
9325,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,NULL
9326,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9327,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9328,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
9329,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
9330,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
9331,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
9332,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
9333,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
9334,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
9335,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
9336,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
9337,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
9338,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
9339,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
9340,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
9341,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
9342,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
9343,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
9344,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
9345,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
9346,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
9347,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
9348,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
9349,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
9350,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
9351,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
9352,Forest,Water,Wetland,Water,Wetland,Bareland,Water,NULL
9353,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
9354,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
9355,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
9356,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
9357,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
9358,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
9359,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Forest
9360,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
9361,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
9362,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
9363,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
9364,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
9365,Forest,Water,Wetland,Water,Wetland,Forest,Water,Bareland
9366,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
9367,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
9368,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
9369,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
9370,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
9371,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9372,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
9373,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Forest
9374,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
9375,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
9376,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Water
9377,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Bareland
9378,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
9379,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
9380,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
9381,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
9382,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
9383,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Water
9384,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
9385,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
9386,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
9387,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Bareland
9388,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
9389,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9390,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
9391,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
9392,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
9393,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Water
9394,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
9395,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
9396,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
9397,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
9398,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
9399,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
9400,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
9401,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Water
9402,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Bareland
9403,Forest,Water,Built-up,NULL,Non_Wetland,Shrubland,Water,Forest
9404,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
9405,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9406,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
9407,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9408,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
9409,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
9410,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
9411,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
9412,Forest,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Bareland
9413,Forest,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Water
9414,Forest,Water,Built-up,NULL,Non_Wetland,Water,Shrubland,Forest
9415,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
9416,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
9417,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Shrubland,Water
9418,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Water
9419,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
9420,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Water
9421,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
9422,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Water
9423,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9424,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
9425,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Water
9426,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
9427,Forest,Water,Built-up,Water,Non_Wetland,NULL,Forest,Bareland
9428,Forest,Water,Built-up,Water,Non_Wetland,Forest,Water,Water
9429,Forest,Water,Built-up,Water,Non_Wetland,Forest,Forest,Water
9430,Forest,Water,Water,NULL,Water,NULL,Shrubland,Water
9431,Forest,Water,Water,NULL,Water,NULL,Water,Bareland
9432,Forest,Water,Water,NULL,Water,NULL,Water,Water
9433,Forest,Water,Water,NULL,Water,NULL,Forest,Water
9434,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,NULL
9435,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Water
9436,Forest,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
9437,Forest,Water,Water,NULL,Water,Shrubland,Wetland,Grassland
9438,Forest,Water,Water,NULL,Water,Shrubland,Water,Grassland
9439,Forest,Water,Water,NULL,Water,Shrubland,Water,Water
9440,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
9441,Forest,Water,Water,NULL,Water,Shrubland,Forest,Water
9442,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Water
9443,Forest,Water,Water,NULL,Water,Wetland,Shrubland,Forest
9444,Forest,Water,Water,NULL,Water,Wetland,Water,Water
9445,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
9446,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
9447,Forest,Water,Water,NULL,Water,Bareland,NULL,Water
9448,Forest,Water,Water,NULL,Water,Bareland,Shrubland,NULL
9449,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Wetland
9450,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Water
9451,Forest,Water,Water,NULL,Water,Bareland,Shrubland,Forest
9452,Forest,Water,Water,NULL,Water,Bareland,Wetland,Water
9453,Forest,Water,Water,NULL,Water,Bareland,Wetland,Forest
9454,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
9455,Forest,Water,Water,NULL,Water,Bareland,Bareland,Bareland
9456,Forest,Water,Water,NULL,Water,Bareland,Water,NULL
9457,Forest,Water,Water,NULL,Water,Bareland,Water,Wetland
9458,Forest,Water,Water,NULL,Water,Bareland,Water,Water
9459,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
9460,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
9461,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
9462,Forest,Water,Water,NULL,Water,Water,NULL,Forest
9463,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
9464,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
9465,Forest,Water,Water,NULL,Water,Water,Wetland,Water
9466,Forest,Water,Water,NULL,Water,Water,Water,Wetland
9467,Forest,Water,Water,NULL,Water,Water,Water,Bareland
9468,Forest,Water,Water,NULL,Water,Water,Water,Water
9469,Forest,Water,Water,NULL,Water,Water,Water,Forest
9470,Forest,Water,Water,NULL,Water,Water,Forest,Bareland
9471,Forest,Water,Water,NULL,Water,Water,Forest,Water
9472,Forest,Water,Water,NULL,Water,Water,Forest,Forest
9473,Forest,Water,Water,NULL,Water,Forest,NULL,Forest
9474,Forest,Water,Water,NULL,Water,Forest,Shrubland,Grassland
9475,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
9476,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
9477,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
9478,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
9479,Forest,Water,Water,NULL,Water,Forest,Water,Bareland
9480,Forest,Water,Water,NULL,Water,Forest,Water,Water
9481,Forest,Water,Water,NULL,Water,Forest,Water,Forest
9482,Forest,Water,Water,NULL,Water,Forest,Forest,Water
9483,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
9484,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
9485,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
9486,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,NULL
9487,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
9488,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Water
9489,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
9490,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
9491,Forest,Water,Water,Non_Water,Water,Wetland,Shrubland,NULL
9492,Forest,Water,Water,Non_Water,Water,Wetland,Water,NULL
9493,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
9494,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
9495,Forest,Water,Water,Non_Water,Water,Bareland,NULL,Grassland
9496,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,NULL
9497,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
9498,Forest,Water,Water,Non_Water,Water,Bareland,Water,Bareland
9499,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
9500,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
9501,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Forest
9502,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Bareland
9503,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
9504,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Forest
9505,Forest,Water,Water,Non_Water,Water,Water,Water,Grassland
9506,Forest,Water,Water,Non_Water,Water,Water,Water,Wetland
9507,Forest,Water,Water,Non_Water,Water,Water,Water,Bareland
9508,Forest,Water,Water,Non_Water,Water,Water,Water,Water
9509,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
9510,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
9511,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
9512,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
9513,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
9514,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
9515,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
9516,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
9517,Forest,Water,Water,Water,Water,NULL,Water,Forest
9518,Forest,Water,Water,Water,Water,Shrubland,Shrubland,NULL
9519,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Grassland
9520,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Water
9521,Forest,Water,Water,Water,Water,Shrubland,Water,Water
9522,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
9523,Forest,Water,Water,Water,Water,Wetland,Shrubland,Water
9524,Forest,Water,Water,Water,Water,Wetland,Water,Wetland
9525,Forest,Water,Water,Water,Water,Wetland,Water,Water
9526,Forest,Water,Water,Water,Water,Wetland,Water,Forest
9527,Forest,Water,Water,Water,Water,Bareland,Shrubland,NULL
9528,Forest,Water,Water,Water,Water,Bareland,Shrubland,Wetland
9529,Forest,Water,Water,Water,Water,Bareland,Shrubland,Water
9530,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
9531,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
9532,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
9533,Forest,Water,Water,Water,Water,Bareland,Water,NULL
9534,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
9535,Forest,Water,Water,Water,Water,Bareland,Water,Water
9536,Forest,Water,Water,Water,Water,Bareland,Water,Forest
9537,Forest,Water,Water,Water,Water,Bareland,Forest,Water
9538,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
9539,Forest,Water,Water,Water,Water,Water,Shrubland,Water
9540,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
9541,Forest,Water,Water,Water,Water,Water,Water,Wetland
9542,Forest,Water,Water,Water,Water,Water,Water,Water
9543,Forest,Water,Water,Water,Water,Water,Water,Forest
9544,Forest,Water,Water,Water,Water,Water,Forest,Water
9545,Forest,Water,Water,Water,Water,Water,Forest,Forest
9546,Forest,Water,Water,Water,Water,Forest,Shrubland,Water
9547,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
9548,Forest,Water,Water,Water,Water,Forest,Water,NULL
9549,Forest,Water,Water,Water,Water,Forest,Water,Water
9550,Forest,Water,Water,Water,Water,Forest,Water,Forest
9551,Forest,Water,Water,Water,Water,Forest,Forest,Water
9552,Forest,Water,Water,Water,Water,Forest,Forest,Forest
9553,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
9554,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9555,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
9556,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
9557,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
9558,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
9559,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
9560,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9561,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9562,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9563,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9564,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9565,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9566,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
9567,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Water
9568,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
9569,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
9570,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
9571,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
9572,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
9573,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
9574,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
9575,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9576,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Bareland
9577,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
9578,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9579,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Water
9580,Forest,Water,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
9581,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
9582,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Water
9583,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
9584,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
9585,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
9586,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
9587,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
9588,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
9589,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
9590,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
9591,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
9592,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
9593,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
9594,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9595,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
