Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MEU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MEU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MEU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MEU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MEU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MEU_M_R
2743,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2744,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
2745,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2746,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2747,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2748,Water,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2749,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2750,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2751,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
2752,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2753,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2754,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Bareland
2755,Water,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
2756,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2757,Water,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Water
2758,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2759,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2760,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2761,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Bareland
2762,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2763,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
2764,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
2765,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
2766,Water,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2767,Water,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Forest
2768,Water,NULL,Grassland,Water,Non_Wetland,Water,Bareland,Bareland
2769,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2770,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2771,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2772,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2773,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
2774,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2775,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
2776,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
2777,Water,NULL,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
2778,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
2779,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2780,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2781,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2782,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2783,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
2784,Water,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2785,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
2786,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2787,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
2788,Water,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2789,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2790,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
2791,Water,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
2792,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2793,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
2794,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
2795,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2796,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Grassland
2797,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Bareland
2798,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Water
2799,Water,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
2800,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2801,Water,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
2802,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
2803,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2804,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Bareland
2805,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2806,Water,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2807,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Forest
2808,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
2809,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
2810,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2811,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
2812,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
2813,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
2814,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
2815,Water,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2816,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
2817,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
2818,Water,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2819,Water,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
2820,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2821,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2822,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2823,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
2824,Water,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
2825,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
2826,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
2827,Water,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
2828,Water,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
2829,Water,NULL,Wetland,Water,Wetland,Bareland,Forest,Bareland
2830,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2831,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
2832,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2833,Water,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
2834,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
2835,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Bareland
2836,Water,NULL,Wetland,Water,Wetland,Water,Bareland,Water
2837,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2838,Water,NULL,Wetland,Water,Wetland,Water,Water,Bareland
2839,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
2840,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
2841,Water,NULL,Wetland,Water,Wetland,Forest,Grassland,Forest
2842,Water,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2843,Water,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2844,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2845,Water,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
2846,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
2847,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2848,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2849,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2850,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
2851,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2852,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2853,Water,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
2854,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
2855,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
2856,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
2857,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2858,Water,NULL,Water,NULL,Water,Grassland,Water,Grassland
2859,Water,NULL,Water,NULL,Water,Grassland,Forest,Grassland
2860,Water,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2861,Water,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
2862,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
2863,Water,NULL,Water,NULL,Water,Bareland,Grassland,Water
2864,Water,NULL,Water,NULL,Water,Bareland,Grassland,Forest
2865,Water,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
2866,Water,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
2867,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
2868,Water,NULL,Water,NULL,Water,Bareland,Bareland,Forest
2869,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
2870,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
2871,Water,NULL,Water,NULL,Water,Bareland,Water,Forest
2872,Water,NULL,Water,NULL,Water,Bareland,Forest,Bareland
2873,Water,NULL,Water,NULL,Water,Bareland,Forest,Forest
2874,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
2875,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
2876,Water,NULL,Water,NULL,Water,Water,Grassland,Water
2877,Water,NULL,Water,NULL,Water,Water,Grassland,Forest
2878,Water,NULL,Water,NULL,Water,Water,Bareland,Bareland
2879,Water,NULL,Water,NULL,Water,Water,Bareland,Water
2880,Water,NULL,Water,NULL,Water,Water,Water,Bareland
2881,Water,NULL,Water,NULL,Water,Water,Water,Water
2882,Water,NULL,Water,NULL,Water,Water,Forest,Forest
2883,Water,NULL,Water,NULL,Water,Forest,Grassland,Forest
2884,Water,NULL,Water,NULL,Water,Forest,Forest,Forest
2885,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
2886,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
2887,Water,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
2888,Water,NULL,Water,Non_Water,Water,Bareland,Water,Wetland
2889,Water,NULL,Water,Non_Water,Water,Bareland,Water,Forest
2890,Water,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
2891,Water,NULL,Water,Non_Water,Water,Water,Grassland,Forest
2892,Water,NULL,Water,Non_Water,Water,Water,Bareland,Grassland
2893,Water,NULL,Water,Non_Water,Water,Water,Bareland,Bareland
2894,Water,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2895,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
2896,Water,NULL,Water,Water,Water,Bareland,Grassland,Grassland
2897,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
2898,Water,NULL,Water,Water,Water,Bareland,Grassland,Forest
2899,Water,NULL,Water,Water,Water,Bareland,Bareland,Grassland
2900,Water,NULL,Water,Water,Water,Bareland,Bareland,Bareland
2901,Water,NULL,Water,Water,Water,Bareland,Bareland,Water
2902,Water,NULL,Water,Water,Water,Bareland,Bareland,Forest
2903,Water,NULL,Water,Water,Water,Bareland,Water,Grassland
2904,Water,NULL,Water,Water,Water,Bareland,Water,Wetland
2905,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
2906,Water,NULL,Water,Water,Water,Bareland,Water,Water
2907,Water,NULL,Water,Water,Water,Bareland,Water,Forest
2908,Water,NULL,Water,Water,Water,Bareland,Forest,Water
2909,Water,NULL,Water,Water,Water,Water,Grassland,Grassland
2910,Water,NULL,Water,Water,Water,Water,Grassland,Bareland
2911,Water,NULL,Water,Water,Water,Water,Grassland,Water
2912,Water,NULL,Water,Water,Water,Water,Grassland,Forest
2913,Water,NULL,Water,Water,Water,Water,Bareland,Grassland
2914,Water,NULL,Water,Water,Water,Water,Bareland,Wetland
2915,Water,NULL,Water,Water,Water,Water,Bareland,Bareland
2916,Water,NULL,Water,Water,Water,Water,Bareland,Water
2917,Water,NULL,Water,Water,Water,Water,Water,Grassland
2918,Water,NULL,Water,Water,Water,Water,Water,Wetland
2919,Water,NULL,Water,Water,Water,Water,Water,Bareland
2920,Water,NULL,Water,Water,Water,Water,Water,Water
2921,Water,NULL,Water,Water,Water,Water,Forest,Bareland
2922,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2923,Water,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2924,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2925,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2926,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2927,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2928,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2929,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2930,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2931,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2932,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2933,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2934,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
2935,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
2936,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2937,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2938,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2939,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2940,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
2941,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2942,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2943,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
2944,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
2945,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
2946,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2947,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2948,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
2949,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2950,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2951,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
2952,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
2953,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2954,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2955,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2956,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
2957,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
2958,Water,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2959,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2960,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
2961,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2962,Water,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2963,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2964,Water,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2965,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2966,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2967,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2968,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2969,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
2970,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
2971,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2972,Water,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
2973,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
2974,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2975,Water,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
2976,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
2977,Water,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
2978,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Grassland
2979,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Bareland
2980,Water,NULL,Forest,Water,Non_Wetland,Water,Grassland,Forest
2981,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Bareland
2982,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Forest
2983,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2984,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
2985,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
2986,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2987,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2988,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2989,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2990,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2991,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2992,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2993,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2994,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2995,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2996,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2997,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2998,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2999,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
3000,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
3001,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3002,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3003,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
3004,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3005,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3006,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3007,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3008,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3009,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3010,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3011,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
3012,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
3013,Water,Cropland,Wetland,NULL,Wetland,Bareland,Forest,Forest
3014,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Bareland
3015,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
3016,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
3017,Water,Cropland,Water,Water,Water,Grassland,Water,Grassland
3018,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3019,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3020,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3021,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
3022,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3023,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3024,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3025,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
3026,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3027,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
3028,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3029,Water,Wetland,Wetland,NULL,Wetland,Water,Bareland,Bareland
3030,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
3031,Water,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Water
3032,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
3033,Water,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
3034,Water,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
3035,Water,Wetland,Water,NULL,Water,Water,Bareland,Water
3036,Water,Wetland,Water,NULL,Water,Water,Bareland,Forest
3037,Water,Wetland,Water,NULL,Water,Water,Forest,Forest
3038,Water,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
3039,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
3040,Water,Wetland,Water,Water,Water,Bareland,Bareland,Grassland
3041,Water,Wetland,Water,Water,Water,Bareland,Bareland,Water
3042,Water,Wetland,Water,Water,Water,Bareland,Water,Water
3043,Water,Wetland,Water,Water,Water,Water,Bareland,Water
3044,Water,Wetland,Water,Water,Water,Water,Water,Wetland
3045,Water,Wetland,Water,Water,Water,Water,Water,Water
3046,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3047,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3048,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3049,Water,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
3050,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3051,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3052,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3053,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
3054,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
3055,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
3056,Water,Bareland,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
3057,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3058,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
3059,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
3060,Water,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
3061,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3062,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3063,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
3064,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
3065,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3066,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
3067,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
3068,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
3069,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3070,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
3071,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
3072,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
3073,Water,Bareland,Shrubland,Water,Non_Wetland,Water,Bareland,Water
3074,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3075,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3076,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
3077,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
3078,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
3079,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
3080,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
3081,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
3082,Water,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
3083,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
3084,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Built-up
3085,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
3086,Water,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
3087,Water,Bareland,Wetland,NULL,Wetland,Bareland,Forest,Bareland
3088,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Grassland
3089,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Bareland
3090,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Water
3091,Water,Bareland,Wetland,NULL,Wetland,Water,Bareland,Forest
3092,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
3093,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3094,Water,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Water
3095,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3096,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
3097,Water,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Forest
3098,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
3099,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
3100,Water,Bareland,Wetland,Water,Wetland,Water,Bareland,Forest
3101,Water,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Water
