Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MZS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MZS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MZS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MZS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MZS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MZS_M_R
339,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
340,NULL,Built-up,Grassland,NULL,Non_Wetland,Wetland,Bareland,Water
341,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
343,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
344,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
345,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
346,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
347,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
348,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
349,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
350,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
351,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
352,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
353,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
354,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
355,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Wetland,Built-up
356,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
357,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
358,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
359,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
360,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
361,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
362,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
363,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
364,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
365,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Built-up
366,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
367,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
368,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
369,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Built-up
370,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Water
371,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
372,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
373,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
374,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
375,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
376,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
377,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
378,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
379,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
380,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Forest
381,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Wetland,Forest
382,NULL,Built-up,Grassland,Water,Non_Wetland,Water,Water,Bareland
383,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
384,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
385,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
386,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
387,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
388,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
389,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
390,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
391,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
392,NULL,Built-up,Wetland,NULL,Wetland,Water,Water,Forest
393,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
394,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
396,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
397,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
398,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Bareland,Water
399,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Built-up,Built-up,Water
400,NULL,Built-up,Bareland,Water,Non_Wetland,Water,Water,Forest
401,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
402,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
403,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
404,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
405,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
406,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
407,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
408,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
409,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
410,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
411,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
412,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
413,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
414,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
415,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
416,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
417,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
418,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
419,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
420,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
421,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
422,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
423,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
424,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
425,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Bareland
426,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Grassland
427,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
428,NULL,Built-up,Built-up,NULL,Non_Wetland,Water,Bareland,Forest
429,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
430,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
431,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
432,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Water,Water,Water
433,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
434,NULL,Built-up,Water,NULL,Water,Grassland,Bareland,Grassland
435,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
436,NULL,Built-up,Water,NULL,Water,Bareland,Water,Forest
437,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Water
438,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Forest
439,NULL,Built-up,Water,Non_Water,Water,Bareland,Bareland,Water
440,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Grassland
441,NULL,Built-up,Water,Water,Water,Water,Grassland,Grassland
442,NULL,Built-up,Water,Water,Water,Water,Bareland,Grassland
443,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
444,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
446,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
447,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
448,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
449,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
450,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
451,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
452,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
453,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
454,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
455,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
456,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
457,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
458,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
459,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
460,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
461,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
462,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
463,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
464,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
465,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
466,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
467,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
468,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
469,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
470,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
471,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
472,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
473,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
474,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
475,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
476,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
477,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
478,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
479,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
480,NULL,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
481,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
482,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
483,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
484,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
485,NULL,Built-up,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
486,NULL,Built-up,Forest,Water,Non_Wetland,Grassland,Water,Forest
487,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Water,Forest
488,NULL,Built-up,Forest,Water,Non_Wetland,Water,Water,Grassland
489,NULL,Built-up,Forest,Water,Non_Wetland,Water,Water,Built-up
490,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
491,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
492,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
493,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
494,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
495,NULL,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
496,NULL,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
497,NULL,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
498,NULL,Water,NULL,Water,Non_Wetland,Water,Water,Water
499,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
500,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
501,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
502,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
503,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
504,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
505,NULL,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
506,NULL,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
507,NULL,Water,Shrubland,Water,Non_Wetland,Water,Bareland,Forest
508,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
509,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
510,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
511,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
512,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Water
513,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
514,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
515,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
516,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
517,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
518,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
519,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
520,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
521,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
522,NULL,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Water
523,NULL,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
524,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
525,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
526,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
527,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
528,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Bareland,Forest
529,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
530,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
531,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Water
532,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
533,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
534,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
535,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Forest
536,NULL,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
537,NULL,Water,Grassland,Water,Non_Wetland,Water,Water,Water
538,NULL,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
539,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
540,NULL,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
541,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
542,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
543,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
544,NULL,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
545,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
546,NULL,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
547,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
548,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Water
549,NULL,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
550,NULL,Water,Water,NULL,Water,Grassland,Wetland,Water
551,NULL,Water,Water,NULL,Water,Grassland,Water,Water
552,NULL,Water,Water,NULL,Water,Bareland,Wetland,Forest
553,NULL,Water,Water,NULL,Water,Bareland,Water,Grassland
554,NULL,Water,Water,NULL,Water,Water,Bareland,Forest
555,NULL,Water,Water,Non_Water,Water,Bareland,Wetland,Forest
556,NULL,Water,Water,Non_Water,Water,Bareland,Water,Grassland
557,NULL,Water,Water,Non_Water,Water,Bareland,Water,Water
558,NULL,Water,Water,Non_Water,Water,Water,Grassland,Water
559,NULL,Water,Water,Non_Water,Water,Water,Wetland,Bareland
560,NULL,Water,Water,Non_Water,Water,Water,Wetland,Water
561,NULL,Water,Water,Non_Water,Water,Water,Water,Forest
562,NULL,Water,Water,Water,Water,Grassland,Grassland,Grassland
563,NULL,Water,Water,Water,Water,Grassland,Wetland,Water
564,NULL,Water,Water,Water,Water,Grassland,Water,Forest
565,NULL,Water,Water,Water,Water,Bareland,Wetland,Forest
566,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
567,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
568,NULL,Water,Water,Water,Water,Bareland,Water,Water
569,NULL,Water,Water,Water,Water,Bareland,Water,Forest
570,NULL,Water,Water,Water,Water,Water,Water,Grassland
571,NULL,Water,Water,Water,Water,Water,Water,Water
572,NULL,Water,Water,Water,Water,Water,Water,Forest
573,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
574,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
575,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
576,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
577,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
578,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
579,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
580,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
581,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
582,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
583,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
584,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
585,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
586,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
587,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
588,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
589,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
590,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
591,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
592,NULL,Water,Forest,NULL,Non_Wetland,Built-up,Bareland,Water
593,NULL,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
594,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
595,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
596,NULL,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
597,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
598,NULL,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
599,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
600,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
602,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
603,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
604,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
605,NULL,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
606,NULL,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
607,NULL,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
608,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
609,NULL,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
610,NULL,Water,Forest,Water,Non_Wetland,Bareland,Grassland,Water
611,NULL,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
612,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
613,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
614,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Forest
615,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
616,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
617,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
618,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
619,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
620,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
621,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
622,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
623,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
624,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
625,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
626,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
627,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
628,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
629,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
630,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
631,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
632,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
633,NULL,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
634,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
635,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
636,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
637,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
638,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
639,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
640,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
641,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
642,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
643,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
644,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
645,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
646,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
647,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
648,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
649,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
650,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
651,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
652,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
653,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
654,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
655,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
656,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
657,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
658,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
659,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
660,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
661,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
662,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
663,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
664,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
665,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
666,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
667,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
668,NULL,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
669,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
670,NULL,Forest,Grassland,Water,Non_Wetland,Water,Forest,Water
671,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
672,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
673,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
674,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
