Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKD_M_R
15282,Water,Built-up,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
15283,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
15284,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Water
15285,Water,Built-up,Forest,NULL,Non_Wetland,Water,Water,Water
15286,Water,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15287,Water,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
15288,Water,Built-up,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
15289,Water,Built-up,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
15290,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
15291,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
15292,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
15293,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
15294,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
15295,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
15296,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
15297,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
15298,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
15299,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
15300,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
15301,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
15302,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15303,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15304,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15305,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
15306,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15307,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
15308,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
15309,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
15310,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
15311,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
15312,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
15313,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
15314,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
15315,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
15316,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
15317,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
15318,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
15319,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
15320,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
15321,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15322,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15323,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
15324,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
15325,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
15326,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
15327,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15328,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15329,Water,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,Water
15330,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
15331,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,NULL
15332,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
15333,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
15334,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
15335,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
15336,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
15337,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
15338,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
15339,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
15340,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
15341,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Water
15342,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
15343,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
15344,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15345,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
15346,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Water
15347,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
15348,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
15349,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
15350,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
15351,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
15352,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
15353,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
15354,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
15355,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
15356,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
15357,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
15358,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
15359,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
15360,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
15361,Water,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
15362,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,NULL
15363,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
15364,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Cropland
15365,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
15366,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
15367,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
15368,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
15369,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
15370,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
15371,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
15372,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
15373,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
15374,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
15375,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
15376,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
15377,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
15378,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
15379,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
15380,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,NULL
15381,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
15382,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
15383,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
15384,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
15385,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
15386,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
15387,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
15388,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
15389,Water,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
15390,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
15391,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
15392,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
15393,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
15394,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15395,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
15396,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
15397,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Cropland
15398,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
15399,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
15400,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
15401,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
15402,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
15403,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
15404,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,NULL
15405,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
15406,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
15407,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
15408,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Shrubland,Water
15409,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,NULL
15410,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
15411,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Cropland
15412,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
15413,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
15414,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
15415,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
15416,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Water
15417,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
15418,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
15419,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
15420,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
15421,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
15422,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
15423,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Forest,Water
15424,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
15425,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,NULL
15426,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
15427,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
15428,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
15429,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
15430,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
15431,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
15432,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
15433,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
15434,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
15435,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
15436,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Water
15437,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,NULL
15438,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
15439,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
15440,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
15441,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
15442,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Bareland
15443,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
15444,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
15445,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
15446,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
15447,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
15448,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,NULL
15449,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
15450,Water,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Grassland
15451,Water,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Wetland
15452,Water,Water,NULL,Water,Non_Wetland,Wetland,Shrubland,Forest
15453,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,NULL
15454,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
15455,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
15456,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
15457,Water,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Wetland
15458,Water,Water,NULL,Water,Non_Wetland,Bareland,Shrubland,Water
15459,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,NULL
15460,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
15461,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
15462,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
15463,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Forest
15464,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
15465,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
15466,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Wetland
15467,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
15468,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
15469,Water,Water,NULL,Water,Non_Wetland,Water,Water,NULL
15470,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
15471,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
15472,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
15473,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
15474,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
15475,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
15476,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Water
15477,Water,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
15478,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
15479,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
15480,Water,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
15481,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
15482,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
15483,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
15484,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
15485,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
15486,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
15487,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
15488,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
15489,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
15490,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
15491,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
15492,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
15493,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
15494,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
15495,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
15496,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
15497,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
15498,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
15499,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
15500,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
15501,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
15502,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
15503,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
15504,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
15505,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
15506,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
15507,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
15508,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
15509,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
15510,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
15511,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
15512,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
15513,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
15514,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
15515,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
15516,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Water
15517,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
15518,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
15519,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
15520,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
15521,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
15522,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
15523,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
15524,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
15525,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
15526,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
15527,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
15528,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
15529,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
15530,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
15531,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
15532,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
15533,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
15534,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
15535,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
15536,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
15537,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
15538,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
15539,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
15540,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
15541,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
15542,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
15543,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
15544,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
15545,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
15546,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
15547,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
15548,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
15549,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
15550,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
15551,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
15552,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
15553,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
15554,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
15555,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
15556,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
15557,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
15558,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
15559,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
15560,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
15561,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
15562,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
15563,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
15564,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
15565,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
15566,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
15567,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
15568,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
15569,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
15570,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
15571,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
15572,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
15573,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
15574,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
15575,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
15576,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
15577,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
15578,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
15579,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
15580,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15581,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
15582,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
15583,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
15584,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
15585,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
15586,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
15587,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
15588,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
15589,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Water
15590,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
15591,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
15592,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
15593,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
15594,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
15595,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
15596,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
15597,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
15598,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
15599,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
15600,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
15601,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
15602,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
15603,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
15604,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
15605,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
15606,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
15607,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
15608,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
15609,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
15610,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
15611,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
15612,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
15613,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
15614,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
15615,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
15616,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
15617,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
15618,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
15619,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
15620,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
15621,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
15622,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
15623,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
15624,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
15625,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
15626,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
15627,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
15628,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Water
15629,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
