Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LGL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LGL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LGL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LGL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LGL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LGL_M_R
1351,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1352,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1353,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1354,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1355,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1356,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1357,Water,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1358,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
1359,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1360,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1361,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1362,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1363,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1364,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1365,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
1366,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1367,Water,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1368,Water,Water,Wetland,Water,Wetland,Wetland,Grassland,Water
1369,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1370,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
1371,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1372,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
1373,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
1374,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1375,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1376,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1377,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
1378,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1379,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1380,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1381,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,Grassland
1382,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,Forest
1383,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
1384,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Forest
1385,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Forest
1386,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1387,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1388,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1389,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1390,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1391,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1392,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1393,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1394,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1395,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
1396,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
1397,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1398,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1399,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1400,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1401,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1402,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Wetland
1403,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1404,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1405,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1406,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1407,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1408,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Water
1409,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1410,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1411,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1412,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1413,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1414,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1415,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1416,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1417,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Bareland
1418,Water,Water,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
1419,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
1420,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Bareland
1421,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Water
1422,Water,Water,Bareland,Water,Non_Wetland,Water,Grassland,Forest
1423,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1424,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1425,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1426,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1427,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1428,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1429,Water,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
1430,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Grassland,Bareland
1431,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
1432,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
1433,Water,Water,Water,NULL,Water,NULL,Water,Water
1434,Water,Water,Water,NULL,Water,NULL,Water,Forest
1435,Water,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1436,Water,Water,Water,NULL,Water,Grassland,Water,Water
1437,Water,Water,Water,NULL,Water,Wetland,Grassland,Grassland
1438,Water,Water,Water,NULL,Water,Wetland,Grassland,Bareland
1439,Water,Water,Water,NULL,Water,Wetland,Grassland,Water
1440,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
1441,Water,Water,Water,NULL,Water,Wetland,Water,Bareland
1442,Water,Water,Water,NULL,Water,Wetland,Water,Forest
1443,Water,Water,Water,NULL,Water,Bareland,Water,Grassland
1444,Water,Water,Water,NULL,Water,Water,Grassland,Grassland
1445,Water,Water,Water,NULL,Water,Water,Grassland,Bareland
1446,Water,Water,Water,NULL,Water,Water,Grassland,Water
1447,Water,Water,Water,NULL,Water,Water,Grassland,Forest
1448,Water,Water,Water,NULL,Water,Water,Wetland,Water
1449,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1450,Water,Water,Water,NULL,Water,Water,Water,Grassland
1451,Water,Water,Water,NULL,Water,Water,Water,Wetland
1452,Water,Water,Water,NULL,Water,Water,Water,Bareland
1453,Water,Water,Water,NULL,Water,Water,Water,Water
1454,Water,Water,Water,NULL,Water,Water,Water,Forest
1455,Water,Water,Water,NULL,Water,Water,Forest,Water
1456,Water,Water,Water,NULL,Water,Water,Forest,Forest
1457,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
1458,Water,Water,Water,Non_Water,Water,Water,Grassland,Forest
1459,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1460,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1461,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
1462,Water,Water,Water,Non_Water,Water,Water,Water,Water
1463,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1464,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1465,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
1466,Water,Water,Water,Water,Water,NULL,Wetland,Water
1467,Water,Water,Water,Water,Water,NULL,Water,Water
1468,Water,Water,Water,Water,Water,NULL,Water,Forest
1469,Water,Water,Water,Water,Water,NULL,Forest,Forest
1470,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
1471,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
1472,Water,Water,Water,Water,Water,Wetland,Grassland,Grassland
1473,Water,Water,Water,Water,Water,Wetland,Grassland,Water
1474,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
1475,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1476,Water,Water,Water,Water,Water,Wetland,Water,Water
1477,Water,Water,Water,Water,Water,Bareland,Water,Grassland
1478,Water,Water,Water,Water,Water,Bareland,Water,Bareland
1479,Water,Water,Water,Water,Water,Bareland,Water,Water
1480,Water,Water,Water,Water,Water,Water,Grassland,Grassland
1481,Water,Water,Water,Water,Water,Water,Grassland,Water
1482,Water,Water,Water,Water,Water,Water,Wetland,Water
1483,Water,Water,Water,Water,Water,Water,Wetland,Forest
1484,Water,Water,Water,Water,Water,Water,Water,Grassland
1485,Water,Water,Water,Water,Water,Water,Water,Wetland
1486,Water,Water,Water,Water,Water,Water,Water,Bareland
1487,Water,Water,Water,Water,Water,Water,Water,Water
1488,Water,Water,Water,Water,Water,Water,Water,Forest
1489,Water,Water,Water,Water,Water,Water,Forest,Water
1490,Water,Water,Water,Water,Water,Water,Forest,Forest
1491,Water,Water,Water,Water,Water,Forest,Water,Forest
1492,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1493,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1494,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1495,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1496,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1497,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1498,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1499,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1500,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Bareland
1501,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1502,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1503,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1504,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1505,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
1506,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1507,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
1508,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
1509,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1510,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1511,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1512,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1513,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1514,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1515,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1516,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1517,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1518,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1519,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1520,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1521,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1522,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1523,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1524,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1525,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1526,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1527,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1528,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1529,Water,Water,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1530,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Grassland
1531,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Grassland
1532,Water,Water,Forest,Water,Non_Wetland,Wetland,Grassland,Water
1533,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1534,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1535,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Grassland
1536,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Bareland
1537,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Water
1538,Water,Water,Forest,Water,Non_Wetland,Water,Grassland,Forest
1539,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1540,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1541,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1542,Water,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1543,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1544,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1545,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1546,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1547,Water,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1548,Water,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1549,Water,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1550,Water,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1551,Water,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1552,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1553,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1554,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1555,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1556,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1557,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1558,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1559,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1560,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1561,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1562,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1563,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1564,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
1565,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1566,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1567,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1568,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1569,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water,Water,Water
1570,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1571,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1572,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1573,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1574,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1575,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1576,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1577,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1578,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1579,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1580,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1581,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1582,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1583,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
1584,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1585,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1586,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1587,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1588,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1589,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1590,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1591,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1592,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
1593,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1594,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
1595,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
1596,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1597,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
1598,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1599,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1600,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1601,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1602,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
1603,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1604,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1605,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1606,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1607,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
1608,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1609,Forest,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1610,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
1611,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
1612,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
1613,Forest,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1614,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
1615,Forest,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1616,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,NULL
1617,Forest,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
1618,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1619,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1620,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1621,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1622,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1623,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1624,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1625,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1626,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1627,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1628,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1629,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1630,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1631,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1632,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1633,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1634,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1635,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1636,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1637,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1638,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1639,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1640,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1641,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1642,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1643,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1644,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1645,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1646,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1647,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1648,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1649,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1650,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1651,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1652,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1653,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1654,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1655,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1656,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1657,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1658,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1659,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1660,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1661,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1662,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1663,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1664,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1665,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1666,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1667,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1668,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1669,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1670,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1671,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1672,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1673,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1674,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1675,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
1676,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1677,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1678,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Built-up
1679,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1680,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1681,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1682,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1683,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1684,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1685,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1686,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1687,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1688,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1689,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1690,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1691,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1692,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,NULL
1693,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1694,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1695,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1696,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1697,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1698,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1699,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1700,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1701,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1702,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
1703,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1704,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1705,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1706,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
