Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LXP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LXP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LXP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LXP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LXP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LXP_M_R
1034,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1035,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1036,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1037,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1038,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1039,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1040,Bareland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1041,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1042,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1043,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1044,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1045,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1046,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1047,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1048,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1049,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1050,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1051,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1052,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1053,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1054,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1055,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1056,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1057,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1058,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1059,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1060,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1061,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1062,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1063,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1064,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1065,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1066,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1067,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1068,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1069,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1070,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1071,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1072,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1073,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1074,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1075,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1076,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1077,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1078,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1079,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1080,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1081,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1082,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1083,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1084,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1085,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1086,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1087,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1088,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1089,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1090,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1091,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1092,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1093,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1094,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1095,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1096,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1097,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1098,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1099,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1100,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1101,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1102,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1103,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1104,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1105,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1106,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1107,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1108,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1109,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1110,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1111,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1112,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1113,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1114,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1115,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1116,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1117,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1118,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1119,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1120,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1121,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1123,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1124,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1125,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1126,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1127,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1128,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1129,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1130,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1131,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1132,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1133,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1134,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1135,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1136,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1137,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1138,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1139,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1141,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1142,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1143,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1144,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1145,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1146,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1147,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1148,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1149,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1150,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1151,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1152,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1153,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1155,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1156,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1157,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1158,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1159,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1160,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1161,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1162,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1163,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1164,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1165,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1166,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1167,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1168,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1169,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1170,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1171,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1172,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1173,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1174,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1175,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1176,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1177,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1178,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1179,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1180,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1181,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1182,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1183,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1184,Bareland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1185,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1186,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1187,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1188,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1189,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1190,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1191,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1192,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1193,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1194,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1195,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1196,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1197,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1198,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1199,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1200,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1201,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1202,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1203,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1204,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1205,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1206,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1207,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1208,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1209,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1210,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1211,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1212,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1213,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1214,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1215,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1216,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1217,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1218,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1219,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1220,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1221,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1222,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1223,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1224,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1225,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1226,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1227,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1228,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1229,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1230,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1231,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1232,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1233,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1234,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1235,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1236,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1237,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1238,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1239,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1240,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1241,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1242,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1243,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1244,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1245,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1246,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1247,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1248,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1250,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1251,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1252,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1253,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1254,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1255,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1256,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1257,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1258,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1259,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1260,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1261,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1262,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1263,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1264,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1265,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1266,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1267,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1268,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1269,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1270,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1271,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1272,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1273,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1274,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1275,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1276,Water,NULL,Water,Water,Water,NULL,NULL,Water
1277,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1278,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1279,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1280,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1281,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1282,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1283,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1284,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1285,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1286,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1287,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1288,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1289,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1291,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1292,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1293,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1294,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1295,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1296,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1297,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1298,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1299,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1300,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
1301,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1302,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1303,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1304,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1305,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1306,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1307,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1308,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1309,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1310,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1311,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1312,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1313,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1314,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1315,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1316,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1317,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1318,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1319,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1320,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1321,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1322,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1323,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1324,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1325,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1326,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1327,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1328,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1329,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1330,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1331,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1332,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1333,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1334,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1335,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1336,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1337,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1338,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1339,Water,Bareland,Water,NULL,Water,NULL,NULL,Forest
1340,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Grassland
1341,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1342,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1343,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1344,Water,Bareland,Water,Water,Water,NULL,NULL,Forest
1345,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1346,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1347,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1348,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1349,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1350,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1351,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1353,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1354,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1355,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1356,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1357,Water,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1358,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1359,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1360,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1361,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1362,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1363,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1364,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1365,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1366,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1367,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1368,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1369,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1370,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1372,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1373,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1374,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1375,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1376,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1377,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1378,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1379,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
