Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MWR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MWR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MWR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MWR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MWR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MWR_M_R
4924,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
4925,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4926,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4927,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4928,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4929,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4930,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4931,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4932,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4933,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4934,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4935,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
4936,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
4937,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Wetland
4938,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4939,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4940,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4941,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4942,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4943,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
4944,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4945,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4946,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4947,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4948,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4949,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4950,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
4951,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4952,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
4953,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
4954,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4955,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4956,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4957,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
4958,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4959,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Wetland
4960,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
4961,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
4962,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4963,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
4964,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
4965,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
4966,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
4967,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
4968,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
4969,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
4970,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Forest
4971,Forest,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
4972,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
4973,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
4974,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
4975,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4976,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4977,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4978,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4979,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4980,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4981,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4982,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4983,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4984,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4985,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4986,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4987,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
4988,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4989,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4990,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4991,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4992,Forest,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4993,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4994,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4995,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4996,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4997,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Water
4998,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4999,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5000,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5001,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
5002,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
5003,Forest,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5004,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
5005,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5006,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Water
5007,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
5008,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5009,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
5010,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
5011,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
5012,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Wetland
5013,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
5014,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
5015,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
5016,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
5017,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
5018,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5019,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
5020,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5021,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5022,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
5023,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5024,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
5025,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
5026,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
5027,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
5028,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
5029,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
5030,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5031,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5032,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5033,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5034,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
5035,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5036,Forest,Water,Wetland,NULL,Wetland,Wetland,Built-up,Grassland
5037,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
5038,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
5039,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
5040,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5041,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
5042,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
5043,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5044,Forest,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5045,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5046,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
5047,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
5048,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
5049,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5050,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
5051,Forest,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5052,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
5053,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
5054,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
5055,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
5056,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Bareland
5057,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
5058,Forest,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
5059,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
5060,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Water
5061,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
5062,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
5063,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
5064,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
5065,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
5066,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
5067,Forest,Water,Wetland,NULL,Wetland,Water,Water,Wetland
5068,Forest,Water,Wetland,NULL,Wetland,Water,Water,Bareland
5069,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
5070,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
5071,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Grassland
5072,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
5073,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
5074,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
5075,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
5076,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
5077,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
5078,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
5079,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
5080,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
5081,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5082,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5083,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5084,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
5085,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
5086,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
5087,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
5088,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
5089,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5090,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
5091,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5092,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5093,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5094,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
5095,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5096,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5097,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5098,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
5099,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5100,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5101,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
5102,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5103,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5104,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5105,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5106,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
5107,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5108,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
5109,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
5110,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5111,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
5112,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
5113,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
5114,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
5115,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
5116,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
5117,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
5118,Forest,Water,Wetland,Water,Wetland,NULL,Grassland,Forest
5119,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
5120,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
5121,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
5122,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
5123,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
5124,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
5125,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
5126,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
5127,Forest,Water,Wetland,Water,Wetland,Grassland,Built-up,Forest
5128,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
5129,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
5130,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
5131,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
5132,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
5133,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
5134,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
5135,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
5136,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
5137,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
5138,Forest,Water,Wetland,Water,Wetland,Wetland,Forest,Forest
5139,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5140,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
5141,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Forest
5142,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5143,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
5144,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
5145,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
5146,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
5147,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
5148,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
5149,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
5150,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
5151,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
5152,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
5153,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
5154,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
5155,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
5156,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
5157,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
5158,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
5159,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
5160,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
5161,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
5162,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
5163,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
5164,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
5165,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
5166,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
5167,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
5168,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Wetland
5169,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
5170,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
5171,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Forest
5172,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
5173,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
5174,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
5175,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
5176,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
5177,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
5178,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
5179,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
5180,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
5181,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
5182,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5183,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Wetland
5184,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Forest,Forest
5185,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5186,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
5187,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Forest
5188,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
5189,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Bareland,Forest
5190,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
5191,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Forest
5192,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
5193,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
5194,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
5195,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
5196,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
5197,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
5198,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
5199,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Water
5200,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Wetland
5201,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5202,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
5203,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
5204,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5205,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5206,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Forest
5207,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
5208,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
5209,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
5210,Forest,Water,Water,NULL,Water,NULL,Wetland,Wetland
5211,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
5212,Forest,Water,Water,NULL,Water,NULL,Water,Water
5213,Forest,Water,Water,NULL,Water,NULL,Water,Forest
5214,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
5215,Forest,Water,Water,NULL,Water,Grassland,Water,Water
5216,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
5217,Forest,Water,Water,NULL,Water,Grassland,Forest,Water
5218,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
5219,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
5220,Forest,Water,Water,NULL,Water,Bareland,Grassland,Forest
5221,Forest,Water,Water,NULL,Water,Bareland,Water,Water
5222,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
5223,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
5224,Forest,Water,Water,NULL,Water,Water,Wetland,Water
5225,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
5226,Forest,Water,Water,NULL,Water,Water,Water,Wetland
5227,Forest,Water,Water,NULL,Water,Water,Water,Water
5228,Forest,Water,Water,NULL,Water,Water,Water,Forest
5229,Forest,Water,Water,NULL,Water,Water,Forest,Forest
5230,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
5231,Forest,Water,Water,NULL,Water,Forest,Water,Forest
5232,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
5233,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
5234,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
5235,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
5236,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
5237,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
5238,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
5239,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
5240,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
5241,Forest,Water,Water,Non_Water,Water,Water,Water,Water
5242,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
5243,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
5244,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
5245,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
5246,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
5247,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
5248,Forest,Water,Water,Water,Water,NULL,Wetland,Wetland
5249,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
5250,Forest,Water,Water,Water,Water,NULL,Water,Grassland
5251,Forest,Water,Water,Water,Water,NULL,Water,Water
5252,Forest,Water,Water,Water,Water,NULL,Water,Forest
5253,Forest,Water,Water,Water,Water,NULL,Forest,Forest
5254,Forest,Water,Water,Water,Water,Grassland,Grassland,Forest
5255,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
5256,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
5257,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
5258,Forest,Water,Water,Water,Water,Grassland,Water,Water
5259,Forest,Water,Water,Water,Water,Grassland,Water,Forest
5260,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
5261,Forest,Water,Water,Water,Water,Wetland,Grassland,Forest
5262,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
5263,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
5264,Forest,Water,Water,Water,Water,Wetland,Water,Forest
5265,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
5266,Forest,Water,Water,Water,Water,Bareland,Water,Grassland
5267,Forest,Water,Water,Water,Water,Bareland,Water,Wetland
5268,Forest,Water,Water,Water,Water,Bareland,Water,Water
5269,Forest,Water,Water,Water,Water,Bareland,Water,Forest
5270,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
5271,Forest,Water,Water,Water,Water,Water,Wetland,Water
5272,Forest,Water,Water,Water,Water,Water,Wetland,Forest
5273,Forest,Water,Water,Water,Water,Water,Water,Grassland
5274,Forest,Water,Water,Water,Water,Water,Water,Wetland
5275,Forest,Water,Water,Water,Water,Water,Water,Water
5276,Forest,Water,Water,Water,Water,Water,Water,Forest
5277,Forest,Water,Water,Water,Water,Water,Forest,Forest
5278,Forest,Water,Water,Water,Water,Forest,Grassland,Forest
5279,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
5280,Forest,Water,Water,Water,Water,Forest,Water,Water
5281,Forest,Water,Water,Water,Water,Forest,Water,Forest
5282,Forest,Water,Water,Water,Water,Forest,Forest,Forest
5283,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5284,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
5285,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
5286,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Wetland
5287,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
5288,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
5289,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
5290,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
5291,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5292,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5293,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
