Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LVM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LVM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LVM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LVM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LVM_M_R
2614,Water,Water,Wetland,NULL,Wetland,Grassland
2615,Water,Water,Wetland,NULL,Wetland,Cropland
2616,Water,Water,Wetland,NULL,Wetland,Wetland
2617,Water,Water,Wetland,NULL,Wetland,Bareland
2618,Water,Water,Wetland,NULL,Wetland,Built-up
2619,Water,Water,Wetland,NULL,Wetland,Water
2620,Water,Water,Wetland,NULL,Wetland,Forest
2621,Water,Water,Wetland,Non_Water,Wetland,Grassland
2622,Water,Water,Wetland,Non_Water,Wetland,Cropland
2623,Water,Water,Wetland,Non_Water,Wetland,Wetland
2624,Water,Water,Wetland,Non_Water,Wetland,Bareland
2625,Water,Water,Wetland,Non_Water,Wetland,Water
2626,Water,Water,Wetland,Non_Water,Wetland,Forest
2627,Water,Water,Wetland,Water,Wetland,NULL
2628,Water,Water,Wetland,Water,Wetland,Grassland
2629,Water,Water,Wetland,Water,Wetland,Cropland
2630,Water,Water,Wetland,Water,Wetland,Wetland
2631,Water,Water,Wetland,Water,Wetland,Bareland
2632,Water,Water,Wetland,Water,Wetland,Built-up
2633,Water,Water,Wetland,Water,Wetland,Water
2634,Water,Water,Wetland,Water,Wetland,Forest
2635,Water,Water,Bareland,NULL,Non_Wetland,NULL
2636,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2637,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2638,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2639,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2640,Water,Water,Bareland,NULL,Non_Wetland,Built-up
2641,Water,Water,Bareland,NULL,Non_Wetland,Water
2642,Water,Water,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2643,Water,Water,Bareland,NULL,Non_Wetland,Forest
2644,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2645,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2646,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2647,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2648,Water,Water,Bareland,Non_Water,Non_Wetland,Built-up
2649,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2650,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2651,Water,Water,Bareland,Water,Non_Wetland,NULL
2652,Water,Water,Bareland,Water,Non_Wetland,Grassland
2653,Water,Water,Bareland,Water,Non_Wetland,Cropland
2654,Water,Water,Bareland,Water,Non_Wetland,Wetland
2655,Water,Water,Bareland,Water,Non_Wetland,Bareland
2656,Water,Water,Bareland,Water,Non_Wetland,Water
2657,Water,Water,Bareland,Water,Non_Wetland,Permanent_ice_and_snow
2658,Water,Water,Bareland,Water,Non_Wetland,Forest
2659,Water,Water,Built-up,NULL,Non_Wetland,NULL
2660,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2661,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2662,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2663,Water,Water,Built-up,NULL,Non_Wetland,Water
2664,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2665,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2666,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up
2667,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2668,Water,Water,Built-up,Water,Non_Wetland,Grassland
2669,Water,Water,Built-up,Water,Non_Wetland,Bareland
2670,Water,Water,Built-up,Water,Non_Wetland,Built-up
2671,Water,Water,Built-up,Water,Non_Wetland,Water
2672,Water,Water,Built-up,Water,Non_Wetland,Forest
2673,Water,Water,Water,NULL,Water,NULL
2674,Water,Water,Water,NULL,Water,Grassland
2675,Water,Water,Water,NULL,Water,Cropland
2676,Water,Water,Water,NULL,Water,Wetland
2677,Water,Water,Water,NULL,Water,Bareland
2678,Water,Water,Water,NULL,Water,Built-up
2679,Water,Water,Water,NULL,Water,Water
2680,Water,Water,Water,NULL,Water,Permanent_ice_and_snow
2681,Water,Water,Water,NULL,Water,Forest
2682,Water,Water,Water,Non_Water,Water,NULL
2683,Water,Water,Water,Non_Water,Water,Grassland
2684,Water,Water,Water,Non_Water,Water,Cropland
2685,Water,Water,Water,Non_Water,Water,Wetland
2686,Water,Water,Water,Non_Water,Water,Bareland
2687,Water,Water,Water,Non_Water,Water,Water
2688,Water,Water,Water,Non_Water,Water,Forest
2689,Water,Water,Water,Water,Water,NULL
2690,Water,Water,Water,Water,Water,Grassland
2691,Water,Water,Water,Water,Water,Cropland
2692,Water,Water,Water,Water,Water,Wetland
2693,Water,Water,Water,Water,Water,Bareland
2694,Water,Water,Water,Water,Water,Built-up
2695,Water,Water,Water,Water,Water,Water
2696,Water,Water,Water,Water,Water,Forest
2697,Water,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2698,Water,Water,Forest,NULL,Non_Wetland,NULL
2699,Water,Water,Forest,NULL,Non_Wetland,Grassland
2700,Water,Water,Forest,NULL,Non_Wetland,Cropland
2701,Water,Water,Forest,NULL,Non_Wetland,Wetland
2702,Water,Water,Forest,NULL,Non_Wetland,Bareland
2703,Water,Water,Forest,NULL,Non_Wetland,Built-up
2704,Water,Water,Forest,NULL,Non_Wetland,Water
2705,Water,Water,Forest,NULL,Non_Wetland,Forest
2706,Water,Water,Forest,Non_Water,Non_Wetland,NULL
2707,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2708,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
2709,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2710,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2711,Water,Water,Forest,Non_Water,Non_Wetland,Water
2712,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2713,Water,Water,Forest,Water,Non_Wetland,NULL
2714,Water,Water,Forest,Water,Non_Wetland,Grassland
2715,Water,Water,Forest,Water,Non_Wetland,Cropland
2716,Water,Water,Forest,Water,Non_Wetland,Wetland
2717,Water,Water,Forest,Water,Non_Wetland,Bareland
2718,Water,Water,Forest,Water,Non_Wetland,Water
2719,Water,Water,Forest,Water,Non_Wetland,Forest
2720,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2721,Water,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2722,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2723,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2724,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2725,Water,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
2726,Water,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
2727,Water,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
2728,Water,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2729,Water,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2730,Water,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
2731,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2732,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2733,Water,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2734,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2735,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2736,Water,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2737,Water,Forest,NULL,NULL,Non_Wetland,Grassland
2738,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2739,Water,Forest,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2740,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2741,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2742,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
2743,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2744,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2745,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2746,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2747,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
2748,Water,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2749,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2750,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2751,Water,Forest,Forest,NULL,Non_Wetland,Water
2752,Water,Forest,Forest,NULL,Non_Wetland,Forest
2753,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Grassland
2754,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Bareland
2755,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
2756,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2757,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2758,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Wetland
2759,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
2760,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
2761,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
2762,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2763,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2764,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2765,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL
2766,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Grassland
2767,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
2768,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Built-up
2769,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Water
2770,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Forest
2771,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
2772,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2773,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Bareland
2774,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
2775,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Water
2776,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
2777,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2778,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,Grassland
2779,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2780,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Wetland
2781,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Water
2782,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2783,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2784,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Grassland
2785,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Wetland
2786,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Bareland
2787,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,Forest
2788,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,Forest
2789,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL
2790,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Grassland
2791,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Wetland
2792,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Bareland
2793,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Water
2794,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,Forest
2795,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL
2796,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2797,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
2798,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Water
2799,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2800,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Grassland
2801,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Bareland
2802,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
2803,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland
2804,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Grassland
2805,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Bareland
2806,Permanent_ice_and_snow,NULL,Water,NULL,NULL,Permanent_ice_and_snow
2807,Permanent_ice_and_snow,NULL,Water,NULL,Water,Grassland
2808,Permanent_ice_and_snow,NULL,Water,NULL,Water,Bareland
2809,Permanent_ice_and_snow,NULL,Water,NULL,Water,Water
2810,Permanent_ice_and_snow,NULL,Water,NULL,Water,Permanent_ice_and_snow
2811,Permanent_ice_and_snow,NULL,Water,NULL,Water,Forest
2812,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL
2813,Permanent_ice_and_snow,NULL,Water,Water,Water,Grassland
2814,Permanent_ice_and_snow,NULL,Water,Water,Water,Bareland
2815,Permanent_ice_and_snow,NULL,Water,Water,Water,Water
2816,Permanent_ice_and_snow,NULL,Water,Water,Water,Forest
2817,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2818,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2819,Permanent_ice_and_snow,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2820,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2821,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland
2822,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Bareland
2823,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2824,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2825,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2826,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Water
2827,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,Grassland
2828,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2829,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2830,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Water
2831,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2832,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,Bareland
2833,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Grassland
2834,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Bareland
2835,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2836,Permanent_ice_and_snow,Bareland,Cropland,NULL,Non_Wetland,Bareland
2837,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Bareland
2838,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL
2839,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Grassland
2840,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
2841,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Built-up
2842,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Water
2843,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2844,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Bareland
2845,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,Water
2846,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Grassland
2847,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,Bareland
2848,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Grassland
2849,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Bareland
2850,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Water
2851,Permanent_ice_and_snow,Bareland,Water,NULL,NULL,Permanent_ice_and_snow
2852,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Grassland
2853,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Bareland
2854,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Water
2855,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Permanent_ice_and_snow
2856,Permanent_ice_and_snow,Bareland,Water,NULL,Water,Forest
2857,Permanent_ice_and_snow,Bareland,Water,Water,Water,Bareland
2858,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water
2859,Permanent_ice_and_snow,Bareland,Water,Water,Water,Permanent_ice_and_snow
2860,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2861,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2862,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
2863,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2864,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Grassland
2865,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Bareland
2866,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2867,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2868,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2869,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Forest
2870,Permanent_ice_and_snow,Built-up,Shrubland,Water,Non_Wetland,Bareland
2871,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Grassland
2872,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,Bareland
2873,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,Grassland
2874,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Grassland
2875,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
2876,Permanent_ice_and_snow,Built-up,Bareland,Water,Non_Wetland,Bareland
2877,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland
2878,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Built-up
2879,Permanent_ice_and_snow,Built-up,Water,NULL,NULL,Bareland
2880,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,Water
2881,Permanent_ice_and_snow,Water,NULL,Water,Non_Wetland,Water
2882,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
2883,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Wetland
2884,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Bareland
2885,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
2886,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2887,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Forest
2888,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,Water
2889,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Grassland
2890,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Wetland
2891,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Bareland
2892,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
2893,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Forest
2894,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Grassland
2895,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Wetland
2896,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,Water
2897,Permanent_ice_and_snow,Water,Grassland,Non_Water,Non_Wetland,Grassland
2898,Permanent_ice_and_snow,Water,Grassland,Water,Non_Wetland,Water
2899,Permanent_ice_and_snow,Water,Cropland,NULL,Non_Wetland,Bareland
2900,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Grassland
2901,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Wetland
2902,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland
2903,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water
2904,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Grassland
2905,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water
2906,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland
2907,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Wetland
2908,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland
2909,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2910,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
2911,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2912,Permanent_ice_and_snow,Water,Water,NULL,NULL,Permanent_ice_and_snow
2913,Permanent_ice_and_snow,Water,Water,NULL,Water,Grassland
2914,Permanent_ice_and_snow,Water,Water,NULL,Water,Wetland
2915,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland
2916,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2917,Permanent_ice_and_snow,Water,Water,NULL,Water,Permanent_ice_and_snow
2918,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
2919,Permanent_ice_and_snow,Water,Water,Water,Water,Grassland
2920,Permanent_ice_and_snow,Water,Water,Water,Water,Wetland
2921,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland
2922,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2923,Permanent_ice_and_snow,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2924,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland
2925,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Wetland
2926,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water
2927,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2928,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,Water
2929,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Wetland
2930,Permanent_ice_and_snow,Water,Forest,Water,Non_Wetland,Water
2931,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
2932,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2933,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
2934,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2935,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2936,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Permanent_ice_and_snow
2937,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
2938,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
2939,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,NULL,Permanent_ice_and_snow
2940,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2941,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
2942,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2943,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2944,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
2945,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2946,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2947,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2948,Permanent_ice_and_snow,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2949,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2950,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2951,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,Bareland
2952,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2953,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2954,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2955,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2956,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2957,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2958,Forest,NULL,NULL,NULL,Non_Wetland,Water
2959,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2960,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2961,Forest,NULL,NULL,Water,Non_Wetland,Forest
2962,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2963,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2964,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2965,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2966,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2967,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2968,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2969,Forest,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2970,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2971,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2972,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2973,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2974,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2975,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2976,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2977,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2978,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2979,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2980,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2981,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up
2982,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2983,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
