Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
4078,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4079,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4080,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
4081,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
4082,Forest,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
4083,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4084,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
4085,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4086,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
4087,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
4088,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
4089,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
4090,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
4091,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
4092,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
4093,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
4094,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Grassland
4095,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Water
4096,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
4097,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4098,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
4099,Forest,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4100,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
4101,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
4102,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
4103,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4104,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4105,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4106,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
4107,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
4108,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
4109,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
4110,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
4111,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
4112,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
4113,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
4114,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Water
4115,Forest,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
4116,Forest,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
4117,Forest,NULL,Wetland,Water,Wetland,Bareland,Grassland,Forest
4118,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
4119,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
4120,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
4121,Forest,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
4122,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
4123,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4124,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4125,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4126,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4127,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
4128,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4129,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4130,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4131,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4132,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
4133,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4134,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4135,Forest,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4136,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4137,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4138,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4139,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4140,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
4141,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
4142,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
4143,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4144,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
4145,Forest,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
4146,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4147,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4148,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4149,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
4150,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
4151,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4152,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4153,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
4154,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4155,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4156,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4157,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4158,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
4159,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4160,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4161,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
4162,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
4163,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4164,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
4165,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4166,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4167,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4168,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
4169,Forest,NULL,Water,NULL,Water,Shrubland,Grassland,Forest
4170,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4171,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
4172,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
4173,Forest,NULL,Water,NULL,Water,Grassland,Bareland,Forest
4174,Forest,NULL,Water,NULL,Water,Grassland,Forest,Forest
4175,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
4176,Forest,NULL,Water,NULL,Water,Wetland,Grassland,Forest
4177,Forest,NULL,Water,NULL,Water,Wetland,Bareland,Forest
4178,Forest,NULL,Water,NULL,Water,Wetland,Forest,Grassland
4179,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
4180,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Water
4181,Forest,NULL,Water,NULL,Water,Bareland,Grassland,Forest
4182,Forest,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
4183,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
4184,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
4185,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Water
4186,Forest,NULL,Water,NULL,Water,Bareland,Bareland,Forest
4187,Forest,NULL,Water,NULL,Water,Bareland,Water,Grassland
4188,Forest,NULL,Water,NULL,Water,Bareland,Water,Forest
4189,Forest,NULL,Water,NULL,Water,Bareland,Forest,Grassland
4190,Forest,NULL,Water,NULL,Water,Bareland,Forest,Forest
4191,Forest,NULL,Water,NULL,Water,Water,Grassland,Water
4192,Forest,NULL,Water,NULL,Water,Water,Grassland,Forest
4193,Forest,NULL,Water,NULL,Water,Water,Bareland,Forest
4194,Forest,NULL,Water,NULL,Water,Water,Forest,Grassland
4195,Forest,NULL,Water,NULL,Water,Water,Forest,Forest
4196,Forest,NULL,Water,NULL,Water,Forest,Grassland,Grassland
4197,Forest,NULL,Water,NULL,Water,Forest,Grassland,Forest
4198,Forest,NULL,Water,NULL,Water,Forest,Forest,Forest
4199,Forest,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
4200,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
4201,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
4202,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
4203,Forest,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
4204,Forest,NULL,Water,Water,Water,Shrubland,Grassland,Forest
4205,Forest,NULL,Water,Water,Water,Shrubland,Bareland,Forest
4206,Forest,NULL,Water,Water,Water,Grassland,Grassland,Forest
4207,Forest,NULL,Water,Water,Water,Grassland,Bareland,Forest
4208,Forest,NULL,Water,Water,Water,Bareland,Grassland,Forest
4209,Forest,NULL,Water,Water,Water,Bareland,Bareland,Grassland
4210,Forest,NULL,Water,Water,Water,Bareland,Bareland,Bareland
4211,Forest,NULL,Water,Water,Water,Bareland,Bareland,Water
4212,Forest,NULL,Water,Water,Water,Bareland,Bareland,Forest
4213,Forest,NULL,Water,Water,Water,Forest,Grassland,Forest
4214,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4215,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4216,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4217,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4218,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4219,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
4220,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4221,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4222,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4223,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4224,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4225,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4226,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4227,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4228,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4229,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4230,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4231,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4232,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
4233,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4234,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
4235,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4236,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4237,Forest,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4238,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4239,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4240,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4241,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4242,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4243,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4244,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4245,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
4246,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4247,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4248,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4249,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4250,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
4251,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4252,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
4253,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
4254,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4255,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4256,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4257,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4258,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4259,Forest,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4260,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4261,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4262,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
4263,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4264,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4265,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4266,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4267,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
4268,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
4269,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
4270,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4271,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4272,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4273,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
4274,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
4275,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4276,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4277,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4278,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
4279,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4280,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
4281,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
4282,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4283,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4284,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
4285,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4286,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
4287,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
4288,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4289,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
4290,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4291,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4292,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
4293,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
4294,Forest,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
4295,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
4296,Forest,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
4297,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4298,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Bareland
4299,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
4300,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4301,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
4302,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
4303,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Water
4304,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4305,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
4306,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Bareland
4307,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
4308,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4309,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
4310,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
4311,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
4312,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
4313,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4314,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4315,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4316,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
4317,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4318,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4319,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4320,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
4321,Forest,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
4322,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4323,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4324,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4325,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4326,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
4327,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
4328,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4329,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
4330,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
4331,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
4332,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
4333,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
4334,Forest,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
4335,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
4336,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
4337,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Forest
4338,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
4339,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
4340,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4341,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
4342,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4343,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4344,Forest,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4345,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4346,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4347,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4348,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4349,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4350,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4351,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4352,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4353,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4354,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
4355,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4356,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4357,Forest,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4358,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4359,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4360,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4361,Forest,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4362,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4363,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4364,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4365,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4366,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4367,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4368,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4369,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4370,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
4371,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4372,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4373,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4374,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4375,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4376,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4377,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4378,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4379,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4380,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4381,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4382,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4383,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4384,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
4385,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4386,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4387,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4388,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4389,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4390,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4391,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4392,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4393,Forest,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4394,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4395,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4396,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4397,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4398,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4399,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4400,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4401,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4402,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4403,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4404,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4405,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4406,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4407,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4408,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4409,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4410,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
4411,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4412,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
