Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPA_M_R
15820,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
15821,Forest,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
15822,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
15823,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
15824,Forest,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
15825,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
15826,Forest,Water,Wetland,Non_Water,Wetland,Water,Bareland,Forest
15827,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
15828,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
15829,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
15830,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
15831,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
15832,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
15833,Forest,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
15834,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
15835,Forest,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
15836,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
15837,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Bareland
15838,Forest,Water,Wetland,Non_Water,Wetland,Forest,Bareland,Forest
15839,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
15840,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
15841,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
15842,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
15843,Forest,Water,Wetland,Water,Wetland,NULL,Shrubland,Forest
15844,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
15845,Forest,Water,Wetland,Water,Wetland,NULL,Water,Bareland
15846,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
15847,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
15848,Forest,Water,Wetland,Water,Wetland,Shrubland,NULL,Forest
15849,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
15850,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
15851,Forest,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
15852,Forest,Water,Wetland,Water,Wetland,Shrubland,Bareland,Water
15853,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
15854,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
15855,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Water
15856,Forest,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
15857,Forest,Water,Wetland,Water,Wetland,Shrubland,Forest,Forest
15858,Forest,Water,Wetland,Water,Wetland,Bareland,NULL,Grassland
15859,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
15860,Forest,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
15861,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
15862,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
15863,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
15864,Forest,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
15865,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
15866,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Water
15867,Forest,Water,Wetland,Water,Wetland,Bareland,Water,Forest
15868,Forest,Water,Wetland,Water,Wetland,Bareland,Forest,Water
15869,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
15870,Forest,Water,Wetland,Water,Wetland,Water,Shrubland,Water
15871,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Bareland
15872,Forest,Water,Wetland,Water,Wetland,Water,Bareland,Water
15873,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
15874,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
15875,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
15876,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
15877,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
15878,Forest,Water,Wetland,Water,Wetland,Forest,NULL,Forest
15879,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
15880,Forest,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
15881,Forest,Water,Wetland,Water,Wetland,Forest,Bareland,Forest
15882,Forest,Water,Wetland,Water,Wetland,Forest,Water,Grassland
15883,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
15884,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
15885,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Water
15886,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
15887,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
15888,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
15889,Forest,Water,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
15890,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
15891,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
15892,Forest,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
15893,Forest,Water,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
15894,Forest,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
15895,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
15896,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
15897,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
15898,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
15899,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
15900,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
15901,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Water
15902,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
15903,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
15904,Forest,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
15905,Forest,Water,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Water
15906,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Forest
15907,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
15908,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
15909,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
15910,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
15911,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
15912,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
15913,Forest,Water,Bareland,Water,Non_Wetland,Shrubland,Bareland,Forest
15914,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
15915,Forest,Water,Bareland,Water,Non_Wetland,Bareland,Water,Forest
15916,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
15917,Forest,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
15918,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
15919,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
15920,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
15921,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
15922,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Forest
15923,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
15924,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
15925,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
15926,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
15927,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
15928,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
15929,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
15930,Forest,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Water
15931,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
15932,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
15933,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
15934,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Water
15935,Forest,Water,Built-up,Non_Water,Non_Wetland,Shrubland,Water,Forest
15936,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
15937,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
15938,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
15939,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
15940,Forest,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
15941,Forest,Water,Built-up,Non_Water,Non_Wetland,Forest,Water,Forest
15942,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
15943,Forest,Water,Built-up,Water,Non_Wetland,Water,Water,Water
15944,Forest,Water,Water,NULL,Water,Shrubland,Bareland,Water
15945,Forest,Water,Water,NULL,Water,Shrubland,Water,Forest
15946,Forest,Water,Water,NULL,Water,Shrubland,Forest,Forest
15947,Forest,Water,Water,NULL,Water,Bareland,Bareland,Grassland
15948,Forest,Water,Water,NULL,Water,Bareland,Bareland,Water
15949,Forest,Water,Water,NULL,Water,Bareland,Bareland,Forest
15950,Forest,Water,Water,NULL,Water,Bareland,Water,Water
15951,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
15952,Forest,Water,Water,NULL,Water,Bareland,Forest,Water
15953,Forest,Water,Water,NULL,Water,Bareland,Forest,Forest
15954,Forest,Water,Water,NULL,Water,Water,Shrubland,Grassland
15955,Forest,Water,Water,NULL,Water,Water,Shrubland,Water
15956,Forest,Water,Water,NULL,Water,Water,Shrubland,Forest
15957,Forest,Water,Water,NULL,Water,Water,Wetland,Water
15958,Forest,Water,Water,NULL,Water,Water,Bareland,Water
15959,Forest,Water,Water,NULL,Water,Water,Bareland,Forest
15960,Forest,Water,Water,NULL,Water,Water,Water,Water
15961,Forest,Water,Water,NULL,Water,Water,Water,Forest
15962,Forest,Water,Water,NULL,Water,Water,Forest,Water
15963,Forest,Water,Water,NULL,Water,Water,Forest,Forest
15964,Forest,Water,Water,NULL,Water,Forest,Shrubland,Water
15965,Forest,Water,Water,NULL,Water,Forest,Shrubland,Forest
15966,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
15967,Forest,Water,Water,NULL,Water,Forest,Bareland,Forest
15968,Forest,Water,Water,NULL,Water,Forest,Water,Water
15969,Forest,Water,Water,NULL,Water,Forest,Water,Forest
15970,Forest,Water,Water,NULL,Water,Forest,Forest,Water
15971,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
15972,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
15973,Forest,Water,Water,Non_Water,Water,Shrubland,NULL,Forest
15974,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,NULL
15975,Forest,Water,Water,Non_Water,Water,Shrubland,Shrubland,Forest
15976,Forest,Water,Water,Non_Water,Water,Shrubland,Wetland,Forest
15977,Forest,Water,Water,Non_Water,Water,Shrubland,Bareland,Forest
15978,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Grassland
15979,Forest,Water,Water,Non_Water,Water,Shrubland,Water,Forest
15980,Forest,Water,Water,Non_Water,Water,Shrubland,Forest,Forest
15981,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Water
15982,Forest,Water,Water,Non_Water,Water,Bareland,Shrubland,Forest
15983,Forest,Water,Water,Non_Water,Water,Bareland,Water,Water
15984,Forest,Water,Water,Non_Water,Water,Bareland,Water,Forest
15985,Forest,Water,Water,Non_Water,Water,Bareland,Forest,Grassland
15986,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Water
15987,Forest,Water,Water,Non_Water,Water,Water,Shrubland,Forest
15988,Forest,Water,Water,Non_Water,Water,Water,Bareland,Water
15989,Forest,Water,Water,Non_Water,Water,Water,Bareland,Forest
15990,Forest,Water,Water,Non_Water,Water,Water,Water,NULL
15991,Forest,Water,Water,Non_Water,Water,Water,Water,Water
15992,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
15993,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
15994,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
15995,Forest,Water,Water,Non_Water,Water,Forest,NULL,Water
15996,Forest,Water,Water,Non_Water,Water,Forest,NULL,Forest
15997,Forest,Water,Water,Non_Water,Water,Forest,Shrubland,Forest
15998,Forest,Water,Water,Non_Water,Water,Forest,Bareland,Forest
15999,Forest,Water,Water,Non_Water,Water,Forest,Water,Water
16000,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
16001,Forest,Water,Water,Non_Water,Water,Forest,Forest,Water
16002,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
16003,Forest,Water,Water,Water,Water,NULL,Water,Grassland
16004,Forest,Water,Water,Water,Water,NULL,Water,Forest
16005,Forest,Water,Water,Water,Water,Shrubland,Shrubland,Forest
16006,Forest,Water,Water,Water,Water,Shrubland,Bareland,Water
16007,Forest,Water,Water,Water,Water,Shrubland,Bareland,Forest
16008,Forest,Water,Water,Water,Water,Shrubland,Water,NULL
16009,Forest,Water,Water,Water,Water,Shrubland,Water,Water
16010,Forest,Water,Water,Water,Water,Shrubland,Water,Forest
16011,Forest,Water,Water,Water,Water,Bareland,Shrubland,Forest
16012,Forest,Water,Water,Water,Water,Bareland,Bareland,Bareland
16013,Forest,Water,Water,Water,Water,Bareland,Bareland,Water
16014,Forest,Water,Water,Water,Water,Bareland,Bareland,Forest
16015,Forest,Water,Water,Water,Water,Bareland,Water,Water
16016,Forest,Water,Water,Water,Water,Bareland,Water,Forest
16017,Forest,Water,Water,Water,Water,Bareland,Forest,Water
16018,Forest,Water,Water,Water,Water,Bareland,Forest,Forest
16019,Forest,Water,Water,Water,Water,Water,Shrubland,Water
16020,Forest,Water,Water,Water,Water,Water,Shrubland,Forest
16021,Forest,Water,Water,Water,Water,Water,Bareland,Water
16022,Forest,Water,Water,Water,Water,Water,Bareland,Forest
16023,Forest,Water,Water,Water,Water,Water,Water,Water
16024,Forest,Water,Water,Water,Water,Water,Water,Forest
16025,Forest,Water,Water,Water,Water,Water,Forest,Water
16026,Forest,Water,Water,Water,Water,Water,Forest,Forest
16027,Forest,Water,Water,Water,Water,Forest,Shrubland,Forest
16028,Forest,Water,Water,Water,Water,Forest,Bareland,Water
16029,Forest,Water,Water,Water,Water,Forest,Bareland,Forest
16030,Forest,Water,Water,Water,Water,Forest,Water,Grassland
16031,Forest,Water,Water,Water,Water,Forest,Water,Water
16032,Forest,Water,Water,Water,Water,Forest,Water,Forest
16033,Forest,Water,Water,Water,Water,Forest,Forest,Forest
16034,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
16035,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
16036,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
16037,Forest,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
16038,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
16039,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
16040,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
16041,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
16042,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
16043,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
16044,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
16045,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
16046,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
16047,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
16048,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
16049,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
16050,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
16051,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
16052,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
16053,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
16054,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
16055,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
16056,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
16057,Forest,Water,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
16058,Forest,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Water
16059,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
16060,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
16061,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
16062,Forest,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
16063,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
16064,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
16065,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
16066,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
16067,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
16068,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
16069,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
16070,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
16071,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
16072,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
16073,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
16074,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
16075,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
16076,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
16077,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
16078,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
16079,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
16080,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
16081,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
16082,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
16083,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
16084,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
16085,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
16086,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
16087,Forest,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
16088,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
16089,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
16090,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Bareland
16091,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Water
16092,Forest,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
16093,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
16094,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
16095,Forest,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
16096,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
16097,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
16098,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
16099,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
16100,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
16101,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
16102,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
16103,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Water
16104,Forest,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
16105,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Water
16106,Forest,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
16107,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
16108,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
16109,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Water
16110,Forest,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
16111,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
16112,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
16113,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
16114,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
16115,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
16116,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
16117,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
16118,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
16119,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
16120,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
16121,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
16122,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
16123,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
16124,Forest,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Forest
16125,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
16126,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
16127,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
16128,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
16129,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Bareland
16130,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
16131,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
16132,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
16133,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
16134,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Bareland
16135,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
16136,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
16137,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Water
16138,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Forest
16139,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
16140,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
16141,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
16142,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
16143,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
16144,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
16145,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Water
16146,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Bareland,Forest
16147,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
16148,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
16149,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
16150,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
16151,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
16152,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
16153,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Forest
16154,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Bareland,Forest
16155,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Water,Forest
16156,Forest,Water,Forest,Water,Non_Wetland,Shrubland,Forest,Forest
16157,Forest,Water,Forest,Water,Non_Wetland,Bareland,Shrubland,Grassland
16158,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
16159,Forest,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
16160,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
16161,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
16162,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
16163,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
16164,Forest,Water,Forest,Water,Non_Wetland,Water,Shrubland,Water
16165,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
16166,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
16167,Forest,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
16168,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
16169,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
16170,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
16171,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
16172,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
16173,Forest,Water,Forest,Water,Non_Wetland,Forest,Shrubland,Forest
16174,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Water
16175,Forest,Water,Forest,Water,Non_Wetland,Forest,Bareland,Forest
16176,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
16177,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
16178,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
16179,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
16180,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
16181,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
16182,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
16183,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
16184,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
16185,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
16186,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
16187,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
