Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
1721,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1722,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL
1723,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1724,Wetland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1725,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1726,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1727,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1728,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
1729,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL
1730,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1731,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1732,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1733,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1734,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1735,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1736,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1737,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1738,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1739,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL
1740,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1741,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland
1742,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1743,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland
1744,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1745,Wetland,Wetland,Grassland,Water,Non_Wetland,Forest
1746,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1747,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1748,Wetland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1749,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1750,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1751,Wetland,Wetland,Cropland,NULL,Non_Wetland,Water
1752,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1753,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1754,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1755,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1756,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1757,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1758,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL
1759,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland
1760,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1761,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1762,Wetland,Wetland,Cropland,Water,Non_Wetland,Bareland
1763,Wetland,Wetland,Cropland,Water,Non_Wetland,Water
1764,Wetland,Wetland,Cropland,Water,Non_Wetland,Forest
1765,Wetland,Wetland,Wetland,NULL,Wetland,NULL
1766,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1767,Wetland,Wetland,Wetland,NULL,Wetland,Cropland
1768,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1769,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1770,Wetland,Wetland,Wetland,NULL,Wetland,Water
1771,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1772,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1773,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1774,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1775,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1776,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1777,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1778,Wetland,Wetland,Wetland,Water,Wetland,NULL
1779,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1780,Wetland,Wetland,Wetland,Water,Wetland,Cropland
1781,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1782,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1783,Wetland,Wetland,Wetland,Water,Wetland,Water
1784,Wetland,Wetland,Wetland,Water,Wetland,Forest
1785,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1786,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1787,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1788,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1789,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1790,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1791,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1792,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1793,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1794,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1795,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1796,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1797,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1798,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1799,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL
1800,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1801,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
1802,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1803,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1804,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1805,Wetland,Wetland,Bareland,Water,Non_Wetland,Forest
1806,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL
1807,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1808,Wetland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1809,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1810,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1811,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water
1812,Wetland,Wetland,Built-up,NULL,Non_Wetland,Forest
1813,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1814,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
1815,Wetland,Wetland,Built-up,Water,Non_Wetland,Cropland
1816,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
1817,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1818,Wetland,Wetland,Built-up,Water,Non_Wetland,Forest
1819,Wetland,Wetland,Water,NULL,Water,Grassland
1820,Wetland,Wetland,Water,NULL,Water,Wetland
1821,Wetland,Wetland,Water,NULL,Water,Bareland
1822,Wetland,Wetland,Water,NULL,Water,Water
1823,Wetland,Wetland,Water,NULL,Water,Forest
1824,Wetland,Wetland,Water,Non_Water,Water,Wetland
1825,Wetland,Wetland,Water,Non_Water,Water,Bareland
1826,Wetland,Wetland,Water,Non_Water,Water,Water
1827,Wetland,Wetland,Water,Non_Water,Water,Forest
1828,Wetland,Wetland,Water,Water,Water,NULL
1829,Wetland,Wetland,Water,Water,Water,Grassland
1830,Wetland,Wetland,Water,Water,Water,Cropland
1831,Wetland,Wetland,Water,Water,Water,Wetland
1832,Wetland,Wetland,Water,Water,Water,Bareland
1833,Wetland,Wetland,Water,Water,Water,Water
1834,Wetland,Wetland,Water,Water,Water,Forest
1835,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1836,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1837,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland
1838,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1839,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland
1840,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1841,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1842,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1843,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1844,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1845,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1846,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1847,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1848,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1849,Wetland,Wetland,Forest,Water,Non_Wetland,NULL
1850,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1851,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1852,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1853,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1854,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1855,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
1856,Wetland,Water,NULL,NULL,Non_Wetland,NULL
1857,Wetland,Water,NULL,NULL,Non_Wetland,Grassland
1858,Wetland,Water,NULL,NULL,Non_Wetland,Cropland
1859,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
1860,Wetland,Water,NULL,NULL,Non_Wetland,Forest
1861,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL
1862,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1863,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest
1864,Wetland,Water,NULL,Water,Non_Wetland,Grassland
1865,Wetland,Water,NULL,Water,Non_Wetland,Cropland
1866,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1867,Wetland,Water,NULL,Water,Non_Wetland,Water
1868,Wetland,Water,NULL,Water,Non_Wetland,Forest
1869,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL
1870,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1871,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1872,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1873,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1874,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1875,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL
1876,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1877,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1878,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
1879,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1880,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
1881,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1882,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1883,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1884,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland
1885,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1886,Wetland,Water,Shrubland,Water,Non_Wetland,Forest
1887,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
1888,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1889,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1890,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1891,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1892,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
1893,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1894,Wetland,Water,Grassland,Water,Non_Wetland,Forest
1895,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1896,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1897,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1898,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1899,Wetland,Water,Cropland,NULL,Non_Wetland,Water
1900,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1901,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1902,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1903,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1904,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1905,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
1906,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1907,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1908,Wetland,Water,Cropland,Water,Non_Wetland,Bareland
1909,Wetland,Water,Cropland,Water,Non_Wetland,Water
1910,Wetland,Water,Cropland,Water,Non_Wetland,Forest
1911,Wetland,Water,Wetland,NULL,Wetland,NULL
1912,Wetland,Water,Wetland,NULL,Wetland,Grassland
1913,Wetland,Water,Wetland,NULL,Wetland,Cropland
1914,Wetland,Water,Wetland,NULL,Wetland,Wetland
1915,Wetland,Water,Wetland,NULL,Wetland,Water
1916,Wetland,Water,Wetland,NULL,Wetland,Forest
1917,Wetland,Water,Wetland,Non_Water,Wetland,NULL
1918,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1919,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1920,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1921,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1922,Wetland,Water,Wetland,Water,Wetland,NULL
1923,Wetland,Water,Wetland,Water,Wetland,Grassland
1924,Wetland,Water,Wetland,Water,Wetland,Wetland
1925,Wetland,Water,Wetland,Water,Wetland,Bareland
1926,Wetland,Water,Wetland,Water,Wetland,Water
1927,Wetland,Water,Wetland,Water,Wetland,Forest
1928,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1929,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1930,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
1931,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1932,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1933,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1934,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1935,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL
1936,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1937,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1938,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1939,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest
1940,Wetland,Water,Bareland,Water,Non_Wetland,NULL
1941,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1942,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
1943,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1944,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1945,Wetland,Water,Bareland,Water,Non_Wetland,Water
1946,Wetland,Water,Bareland,Water,Non_Wetland,Forest
1947,Wetland,Water,Built-up,Water,Non_Wetland,Water
1948,Wetland,Water,Built-up,Water,Non_Wetland,Forest
1949,Wetland,Water,Water,NULL,Water,NULL
1950,Wetland,Water,Water,NULL,Water,Wetland
1951,Wetland,Water,Water,NULL,Water,Bareland
1952,Wetland,Water,Water,NULL,Water,Water
1953,Wetland,Water,Water,NULL,Water,Forest
1954,Wetland,Water,Water,Non_Water,Water,Forest
1955,Wetland,Water,Water,Water,Water,NULL
1956,Wetland,Water,Water,Water,Water,Grassland
1957,Wetland,Water,Water,Water,Water,Cropland
1958,Wetland,Water,Water,Water,Water,Wetland
1959,Wetland,Water,Water,Water,Water,Bareland
1960,Wetland,Water,Water,Water,Water,Water
1961,Wetland,Water,Water,Water,Water,Forest
1962,Wetland,Water,Forest,NULL,Non_Wetland,NULL
1963,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1964,Wetland,Water,Forest,NULL,Non_Wetland,Cropland
1965,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1966,Wetland,Water,Forest,NULL,Non_Wetland,Bareland
1967,Wetland,Water,Forest,NULL,Non_Wetland,Water
1968,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1969,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL
1970,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1971,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland
1972,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1973,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1974,Wetland,Water,Forest,Water,Non_Wetland,NULL
1975,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1976,Wetland,Water,Forest,Water,Non_Wetland,Cropland
1977,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1978,Wetland,Water,Forest,Water,Non_Wetland,Bareland
1979,Wetland,Water,Forest,Water,Non_Wetland,Water
1980,Wetland,Water,Forest,Water,Non_Wetland,Forest
1981,Wetland,Forest,NULL,NULL,Non_Wetland,NULL
1982,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland
1983,Wetland,Forest,NULL,NULL,Non_Wetland,Cropland
1984,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1985,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland
1986,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
1987,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL
1988,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest
1989,Wetland,Forest,NULL,Water,Non_Wetland,Cropland
1990,Wetland,Forest,NULL,Water,Non_Wetland,Wetland
1991,Wetland,Forest,NULL,Water,Non_Wetland,Water
1992,Wetland,Forest,NULL,Water,Non_Wetland,Forest
1993,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1994,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1995,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1996,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1997,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1998,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1999,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2000,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2001,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL
2002,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
2003,Wetland,Forest,Shrubland,Water,Non_Wetland,Cropland
2004,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
2005,Wetland,Forest,Shrubland,Water,Non_Wetland,Water
2006,Wetland,Forest,Shrubland,Water,Non_Wetland,Forest
2007,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
2008,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
2009,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland
2010,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
2011,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
2012,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL
2013,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
2014,Wetland,Forest,Grassland,Water,Non_Wetland,NULL
2015,Wetland,Forest,Grassland,Water,Non_Wetland,Forest
2016,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
2017,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
2018,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland
2019,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
2020,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland
2021,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
2022,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL
2023,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
2024,Wetland,Forest,Cropland,Water,Non_Wetland,NULL
2025,Wetland,Forest,Cropland,Water,Non_Wetland,Cropland
2026,Wetland,Forest,Cropland,Water,Non_Wetland,Wetland
2027,Wetland,Forest,Cropland,Water,Non_Wetland,Bareland
2028,Wetland,Forest,Cropland,Water,Non_Wetland,Water
2029,Wetland,Forest,Cropland,Water,Non_Wetland,Forest
2030,Wetland,Forest,Wetland,NULL,Wetland,NULL
2031,Wetland,Forest,Wetland,NULL,Wetland,Grassland
2032,Wetland,Forest,Wetland,NULL,Wetland,Wetland
2033,Wetland,Forest,Wetland,NULL,Wetland,Bareland
2034,Wetland,Forest,Wetland,NULL,Wetland,Water
2035,Wetland,Forest,Wetland,NULL,Wetland,Forest
2036,Wetland,Forest,Wetland,Non_Water,Wetland,NULL
2037,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
2038,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
2039,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
2040,Wetland,Forest,Wetland,Water,Wetland,NULL
2041,Wetland,Forest,Wetland,Water,Wetland,Cropland
2042,Wetland,Forest,Wetland,Water,Wetland,Wetland
2043,Wetland,Forest,Wetland,Water,Wetland,Bareland
2044,Wetland,Forest,Wetland,Water,Wetland,Water
2045,Wetland,Forest,Wetland,Water,Wetland,Forest
2046,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2047,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
2048,Wetland,Forest,Bareland,NULL,Non_Wetland,Cropland
2049,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
2050,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
2051,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2052,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest
2053,Wetland,Forest,Bareland,Water,Non_Wetland,NULL
2054,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
2055,Wetland,Forest,Bareland,Water,Non_Wetland,Cropland
2056,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
2057,Wetland,Forest,Bareland,Water,Non_Wetland,Water
2058,Wetland,Forest,Bareland,Water,Non_Wetland,Forest
2059,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL
2060,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
2061,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
2062,Wetland,Forest,Built-up,Water,Non_Wetland,NULL
2063,Wetland,Forest,Built-up,Water,Non_Wetland,Forest
2064,Wetland,Forest,Water,NULL,Water,NULL
2065,Wetland,Forest,Water,NULL,Water,Wetland
2066,Wetland,Forest,Water,NULL,Water,Forest
2067,Wetland,Forest,Water,Non_Water,Water,Wetland
2068,Wetland,Forest,Water,Non_Water,Water,Forest
2069,Wetland,Forest,Water,Water,Water,NULL
2070,Wetland,Forest,Water,Water,Water,Grassland
2071,Wetland,Forest,Water,Water,Water,Cropland
2072,Wetland,Forest,Water,Water,Water,Wetland
2073,Wetland,Forest,Water,Water,Water,Bareland
2074,Wetland,Forest,Water,Water,Water,Water
2075,Wetland,Forest,Water,Water,Water,Forest
2076,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
2077,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
2078,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
2079,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
2080,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland
2081,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
2082,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL
2083,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
2084,Wetland,Forest,Forest,Water,Non_Wetland,NULL
2085,Wetland,Forest,Forest,Water,Non_Wetland,Cropland
2086,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
2087,Wetland,Forest,Forest,Water,Non_Wetland,Bareland
2088,Wetland,Forest,Forest,Water,Non_Wetland,Water
2089,Wetland,Forest,Forest,Water,Non_Wetland,Forest
2090,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
2091,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
2092,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
2093,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
2094,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
2095,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
2096,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
2097,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
2098,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
2099,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
2100,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
2101,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
2102,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
2103,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
2104,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
2105,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
2106,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
2107,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
2108,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
2109,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
2110,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
2111,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
2112,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
2113,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
2114,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
2115,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
2116,Bareland,NULL,Wetland,NULL,Wetland,Bareland
2117,Bareland,NULL,Wetland,NULL,Wetland,Forest
2118,Bareland,NULL,Wetland,Water,Wetland,Water
2119,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2120,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2121,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2122,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
2123,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
2124,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
2125,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
2126,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
2127,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
2128,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
2129,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2130,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
2131,Bareland,NULL,Bareland,Water,Non_Wetland,Water
2132,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
2133,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
2134,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
2135,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
2136,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
2137,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
2138,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
2139,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
2140,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
2141,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
2142,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
2143,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
2144,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
2145,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
2146,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
