Value,AFRICA_2024_DynamicWorld_2024_37PDS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDS_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDS_M_R,AFRICA_2024_GSW_Yearly_2021_37PDS_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDS_M_R,AFRICA_2024_WorldCover_2021_37PDS_M_R
844,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
845,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
846,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
847,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
848,Bareland,NULL,Cropland,Water,Non_Wetland,NULL
849,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
850,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
851,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
852,Bareland,NULL,Cropland,Water,Non_Wetland,Water
853,Bareland,NULL,Wetland,NULL,Wetland,Grassland
854,Bareland,NULL,Wetland,NULL,Wetland,Cropland
855,Bareland,NULL,Wetland,NULL,Wetland,Bareland
856,Bareland,NULL,Wetland,NULL,Wetland,Water
857,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
858,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
859,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
860,Bareland,NULL,Wetland,Water,Wetland,Grassland
861,Bareland,NULL,Wetland,Water,Wetland,Cropland
862,Bareland,NULL,Wetland,Water,Wetland,Bareland
863,Bareland,NULL,Wetland,Water,Wetland,Water
864,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
865,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
866,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
867,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
868,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
869,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
870,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
871,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
872,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
873,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
874,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
875,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
876,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
877,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
878,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
879,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
880,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
881,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
882,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
883,Bareland,NULL,Bareland,Water,Non_Wetland,Water
884,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
885,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
886,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
887,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
888,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
889,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
890,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
891,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
892,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
893,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
894,Bareland,NULL,Built-up,Water,Non_Wetland,Water
895,Bareland,NULL,Water,NULL,Water,Cropland
896,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
897,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
898,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
899,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
900,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
901,Bareland,NULL,Forest,Non_Water,Non_Wetland,Cropland
902,Bareland,NULL,Forest,Water,Non_Wetland,Cropland
903,Bareland,NULL,Forest,Water,Non_Wetland,Water
904,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
905,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
906,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
907,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
908,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
909,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
910,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
911,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
912,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
913,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up
914,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
915,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
916,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
917,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
918,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
919,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
920,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
921,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
922,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
923,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
924,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
925,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
926,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
927,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
928,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
929,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
930,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
931,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
932,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
933,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
934,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
935,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
936,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
937,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
938,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
939,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
940,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
941,Bareland,Cropland,Wetland,NULL,Wetland,Water
942,Bareland,Cropland,Wetland,Water,Wetland,Cropland
943,Bareland,Cropland,Wetland,Water,Wetland,Bareland
944,Bareland,Cropland,Wetland,Water,Wetland,Water
945,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
946,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
947,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
948,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
949,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
950,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
951,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
952,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
953,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
954,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
955,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
956,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
957,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
958,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
959,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
960,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
961,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
962,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
963,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
964,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
965,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
966,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
967,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
968,Bareland,Cropland,Water,NULL,Water,Cropland
969,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
970,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
971,Bareland,Wetland,NULL,NULL,Non_Wetland,Bareland
972,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
973,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
974,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
975,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
976,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
977,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
978,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
979,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
980,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
981,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
982,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
983,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
984,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
985,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland
986,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
987,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
988,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
989,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
990,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
991,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
992,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
993,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
994,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
995,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
996,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
997,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
998,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
999,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1000,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1001,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1002,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1003,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1004,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1005,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1006,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1007,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1008,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1009,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1010,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1011,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1012,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1013,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1014,Bareland,Bareland,Water,NULL,Water,Bareland
1015,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL
1016,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1017,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1018,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1019,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
1020,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
1021,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1022,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1023,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1024,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1025,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1026,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1027,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1028,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1029,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1030,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1031,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1032,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1033,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1034,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1035,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1036,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1037,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1038,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1039,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1040,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1041,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1042,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1043,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1044,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1045,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1046,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1047,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1048,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1049,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1050,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1051,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1052,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1053,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1054,Bareland,Water,NULL,NULL,Non_Wetland,NULL
1055,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1056,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
1057,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1058,Bareland,Water,NULL,NULL,Non_Wetland,Built-up
1059,Bareland,Water,NULL,Non_Water,Non_Wetland,Cropland
1060,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1061,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1062,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1063,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1064,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
1065,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1066,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1067,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1068,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1069,Bareland,Water,Grassland,NULL,Non_Wetland,Built-up
1070,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1071,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1072,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1073,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1074,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1075,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1076,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1077,Bareland,Water,Grassland,Water,Non_Wetland,Water
1078,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1079,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1080,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1081,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1082,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1083,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1084,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1085,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1086,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1087,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1088,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1089,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1090,Bareland,Water,Cropland,Water,Non_Wetland,Water
1091,Bareland,Water,Wetland,NULL,Wetland,Grassland
1092,Bareland,Water,Wetland,NULL,Wetland,Cropland
1093,Bareland,Water,Wetland,NULL,Wetland,Bareland
1094,Bareland,Water,Wetland,NULL,Wetland,Water
1095,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1096,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
1097,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1098,Bareland,Water,Wetland,Water,Wetland,Grassland
1099,Bareland,Water,Wetland,Water,Wetland,Cropland
1100,Bareland,Water,Wetland,Water,Wetland,Bareland
1101,Bareland,Water,Wetland,Water,Wetland,Water
1102,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1103,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1104,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1105,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1106,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1107,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1108,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
1109,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1110,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1111,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1112,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1113,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1114,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1115,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1116,Bareland,Water,Bareland,Water,Non_Wetland,Water
1117,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1118,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
1119,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1120,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
1121,Bareland,Water,Built-up,Non_Water,Non_Wetland,Cropland
1122,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1123,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1124,Bareland,Water,Built-up,Water,Non_Wetland,Cropland
1125,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1126,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1127,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
1128,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1129,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland
1130,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
1131,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1132,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1133,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1134,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1135,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1136,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1137,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
1138,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1139,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1140,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1141,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1142,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
1143,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1144,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1145,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1146,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1147,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
1148,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1149,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL
1150,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1151,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1152,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
1153,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1154,Water,NULL,NULL,NULL,Non_Wetland,NULL
1155,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1156,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1157,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1158,Water,NULL,NULL,NULL,Non_Wetland,Water
1159,Water,NULL,NULL,NULL,Non_Wetland,Forest
1160,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
1161,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
1162,Water,NULL,NULL,Water,Non_Wetland,Cropland
1163,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1164,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1165,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1166,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1167,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1168,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1169,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1170,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1171,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1172,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1173,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1174,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1175,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1176,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1177,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1178,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1179,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1180,Water,NULL,Grassland,NULL,Non_Wetland,Water
1181,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1182,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1183,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1184,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1185,Water,NULL,Grassland,Non_Water,Non_Wetland,Water
1186,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1187,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1188,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1189,Water,NULL,Grassland,Water,Non_Wetland,Water
1190,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1191,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1192,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1193,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1194,Water,NULL,Cropland,NULL,Non_Wetland,Water
1195,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1196,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1197,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1198,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1199,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
1200,Water,NULL,Cropland,Water,Non_Wetland,NULL
1201,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1202,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1203,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1204,Water,NULL,Cropland,Water,Non_Wetland,Water
1205,Water,NULL,Cropland,Water,Non_Wetland,Forest
1206,Water,NULL,Wetland,NULL,Wetland,NULL
1207,Water,NULL,Wetland,NULL,Wetland,Grassland
1208,Water,NULL,Wetland,NULL,Wetland,Cropland
1209,Water,NULL,Wetland,NULL,Wetland,Bareland
1210,Water,NULL,Wetland,NULL,Wetland,Water
1211,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1212,Water,NULL,Wetland,Non_Water,Wetland,Water
1213,Water,NULL,Wetland,Water,Wetland,NULL
1214,Water,NULL,Wetland,Water,Wetland,Grassland
1215,Water,NULL,Wetland,Water,Wetland,Cropland
1216,Water,NULL,Wetland,Water,Wetland,Bareland
1217,Water,NULL,Wetland,Water,Wetland,Water
1218,Water,NULL,Wetland,Water,Wetland,Forest
1219,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1220,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1221,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1222,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1223,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1224,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1225,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1226,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
1227,Water,NULL,Bareland,NULL,Non_Wetland,Water
1228,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1229,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1230,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1231,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1232,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1233,Water,NULL,Bareland,Water,Non_Wetland,NULL
1234,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1235,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1236,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1237,Water,NULL,Bareland,Water,Non_Wetland,Water
1238,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1239,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1240,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1241,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1242,Water,NULL,Built-up,NULL,Non_Wetland,Water
1243,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1244,Water,NULL,Built-up,Water,Non_Wetland,Cropland
1245,Water,NULL,Built-up,Water,Non_Wetland,Water
1246,Water,NULL,Water,NULL,Water,Grassland
1247,Water,NULL,Water,NULL,Water,Cropland
1248,Water,NULL,Water,Water,Water,Cropland
1249,Water,NULL,Water,Water,Water,Bareland
1250,Water,NULL,Water,Water,Water,Water
1251,Water,NULL,Water,Water,Water,Forest
1252,Water,NULL,Forest,NULL,Non_Wetland,NULL
1253,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1254,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1255,Water,NULL,Forest,NULL,Non_Wetland,Water
1256,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1257,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1258,Water,NULL,Forest,Water,Non_Wetland,Cropland
1259,Water,NULL,Forest,Water,Non_Wetland,Water
1260,Water,NULL,Forest,Water,Non_Wetland,Forest
1261,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1262,Water,Cropland,NULL,Water,Non_Wetland,Cropland
1263,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
