Value,AFRICA_2024_DynamicWorld_2024_36PWR_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PWR_M_R,AFRICA_2024_GLC_FCS30D_2022_36PWR_M_R,AFRICA_2024_GSW_Yearly_2021_36PWR_M_R,AFRICA_2024_GWL_FCS30D_2022_36PWR_M_R,AFRICA_2024_WorldCover_2021_36PWR_M_R
856,Water,NULL,Bareland,Water,Non_Wetland,Grassland
857,Water,NULL,Water,NULL,Water,Grassland
858,Water,NULL,Water,NULL,Water,Wetland
859,Water,NULL,Water,Non_Water,Water,Wetland
860,Water,NULL,Water,Non_Water,Water,Bareland
861,Water,NULL,Water,Water,Water,Wetland
862,Water,NULL,Water,Water,Water,Bareland
863,Water,NULL,Forest,NULL,Non_Wetland,NULL
864,Water,NULL,Forest,NULL,Non_Wetland,Grassland
865,Water,NULL,Forest,NULL,Non_Wetland,Wetland
866,Water,NULL,Forest,NULL,Non_Wetland,Water
867,Water,NULL,Forest,NULL,Non_Wetland,Forest
868,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
869,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
870,Water,NULL,Forest,Water,Non_Wetland,Grassland
871,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
872,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
873,Water,Cropland,NULL,NULL,Non_Wetland,Forest
874,Water,Cropland,NULL,Water,Non_Wetland,Wetland
875,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
876,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
877,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
878,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
879,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
880,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
881,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
882,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
883,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
884,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
885,Water,Cropland,Cropland,Water,Non_Wetland,Water
886,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
887,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
888,Water,Cropland,Bareland,NULL,Non_Wetland,Water
889,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
890,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
891,Water,Cropland,Forest,NULL,Non_Wetland,Forest
892,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
893,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
894,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
895,Water,Wetland,NULL,Water,Non_Wetland,Wetland
896,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
897,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
898,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
899,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
900,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
901,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
902,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
903,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
904,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
905,Water,Wetland,Shrubland,Water,Non_Wetland,Water
906,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
907,Water,Wetland,Grassland,Water,Non_Wetland,Water
908,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
909,Water,Wetland,Wetland,NULL,Wetland,NULL
910,Water,Wetland,Wetland,NULL,Wetland,Grassland
911,Water,Wetland,Wetland,NULL,Wetland,Wetland
912,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
913,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
914,Water,Wetland,Wetland,Water,Wetland,Grassland
915,Water,Wetland,Wetland,Water,Wetland,Wetland
916,Water,Wetland,Wetland,Water,Wetland,Water
917,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
918,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
919,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
920,Water,Wetland,Water,NULL,Water,Grassland
921,Water,Wetland,Water,NULL,Water,Wetland
922,Water,Wetland,Water,NULL,Water,Water
923,Water,Wetland,Water,Water,Water,Grassland
924,Water,Wetland,Water,Water,Water,Wetland
925,Water,Wetland,Water,Water,Water,Bareland
926,Water,Wetland,Water,Water,Water,Water
927,Water,Wetland,Forest,NULL,Non_Wetland,NULL
928,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
929,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
930,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
931,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
932,Water,Wetland,Forest,Water,Non_Wetland,Grassland
933,Water,Wetland,Forest,Water,Non_Wetland,Wetland
934,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
935,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
936,Water,Water,NULL,NULL,Non_Wetland,NULL
937,Water,Water,NULL,NULL,Non_Wetland,Grassland
938,Water,Water,NULL,NULL,Non_Wetland,Wetland
939,Water,Water,NULL,NULL,Non_Wetland,Water
940,Water,Water,NULL,NULL,Non_Wetland,Forest
941,Water,Water,NULL,Water,Non_Wetland,NULL
942,Water,Water,NULL,Water,Non_Wetland,Grassland
943,Water,Water,NULL,Water,Non_Wetland,Wetland
944,Water,Water,NULL,Water,Non_Wetland,Bareland
945,Water,Water,Shrubland,NULL,Non_Wetland,NULL
946,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
947,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
948,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
949,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
950,Water,Water,Shrubland,NULL,Non_Wetland,Water
951,Water,Water,Shrubland,NULL,Non_Wetland,Forest
952,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
953,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
954,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
955,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
956,Water,Water,Shrubland,Water,Non_Wetland,NULL
957,Water,Water,Shrubland,Water,Non_Wetland,Grassland
958,Water,Water,Shrubland,Water,Non_Wetland,Wetland
959,Water,Water,Shrubland,Water,Non_Wetland,Bareland
960,Water,Water,Shrubland,Water,Non_Wetland,Water
961,Water,Water,Grassland,NULL,Non_Wetland,Grassland
962,Water,Water,Grassland,NULL,Non_Wetland,Wetland
963,Water,Water,Grassland,NULL,Non_Wetland,Bareland
964,Water,Water,Grassland,NULL,Non_Wetland,Water
965,Water,Water,Grassland,NULL,Non_Wetland,Forest
966,Water,Water,Grassland,Water,Non_Wetland,Wetland
967,Water,Water,Grassland,Water,Non_Wetland,Water
968,Water,Water,Cropland,NULL,Non_Wetland,NULL
969,Water,Water,Cropland,NULL,Non_Wetland,Grassland
970,Water,Water,Cropland,NULL,Non_Wetland,Wetland
971,Water,Water,Cropland,NULL,Non_Wetland,Bareland
972,Water,Water,Cropland,NULL,Non_Wetland,Forest
973,Water,Water,Wetland,NULL,Wetland,NULL
974,Water,Water,Wetland,NULL,Wetland,Grassland
975,Water,Water,Wetland,NULL,Wetland,Wetland
976,Water,Water,Wetland,NULL,Wetland,Water
977,Water,Water,Wetland,NULL,Wetland,Forest
978,Water,Water,Wetland,Non_Water,Wetland,Grassland
979,Water,Water,Wetland,Non_Water,Wetland,Wetland
980,Water,Water,Wetland,Water,Wetland,Grassland
981,Water,Water,Wetland,Water,Wetland,Wetland
982,Water,Water,Wetland,Water,Wetland,Bareland
983,Water,Water,Wetland,Water,Wetland,Water
984,Water,Water,Bareland,NULL,Non_Wetland,Grassland
985,Water,Water,Bareland,NULL,Non_Wetland,Wetland
986,Water,Water,Bareland,NULL,Non_Wetland,Bareland
987,Water,Water,Bareland,NULL,Non_Wetland,Water
988,Water,Water,Bareland,NULL,Non_Wetland,Forest
989,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
990,Water,Water,Bareland,Water,Non_Wetland,Grassland
991,Water,Water,Bareland,Water,Non_Wetland,Wetland
992,Water,Water,Bareland,Water,Non_Wetland,Bareland
993,Water,Water,Bareland,Water,Non_Wetland,Water
994,Water,Water,Water,NULL,Water,NULL
995,Water,Water,Water,NULL,Water,Grassland
996,Water,Water,Water,NULL,Water,Wetland
997,Water,Water,Water,NULL,Water,Bareland
998,Water,Water,Water,NULL,Water,Water
999,Water,Water,Water,NULL,Water,Forest
1000,Water,Water,Water,Non_Water,Water,NULL
1001,Water,Water,Water,Non_Water,Water,Wetland
1002,Water,Water,Water,Non_Water,Water,Bareland
1003,Water,Water,Water,Non_Water,Water,Water
1004,Water,Water,Water,Water,Water,NULL
1005,Water,Water,Water,Water,Water,Grassland
1006,Water,Water,Water,Water,Water,Wetland
1007,Water,Water,Water,Water,Water,Bareland
1008,Water,Water,Water,Water,Water,Water
1009,Water,Water,Forest,NULL,Non_Wetland,NULL
1010,Water,Water,Forest,NULL,Non_Wetland,Grassland
1011,Water,Water,Forest,NULL,Non_Wetland,Cropland
1012,Water,Water,Forest,NULL,Non_Wetland,Wetland
1013,Water,Water,Forest,NULL,Non_Wetland,Water
1014,Water,Water,Forest,NULL,Non_Wetland,Forest
1015,Water,Water,Forest,Non_Water,Non_Wetland,NULL
1016,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1017,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1018,Water,Water,Forest,Water,Non_Wetland,NULL
1019,Water,Water,Forest,Water,Non_Wetland,Grassland
1020,Water,Water,Forest,Water,Non_Wetland,Wetland
1021,Water,Water,Forest,Water,Non_Wetland,Bareland
1022,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1023,Water,Forest,NULL,NULL,Non_Wetland,Forest
1024,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1025,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1026,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1027,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1028,Water,Forest,Wetland,NULL,Wetland,Wetland
1029,Water,Forest,Wetland,NULL,Wetland,Forest
1030,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
1031,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1032,Water,Forest,Forest,NULL,Non_Wetland,NULL
1033,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1034,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1035,Water,Forest,Forest,NULL,Non_Wetland,Forest
1036,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
1037,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
1038,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Water
1039,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1040,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1041,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1042,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1043,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1044,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1045,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1046,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
1047,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1048,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1049,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1050,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1051,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1052,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1053,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1054,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1055,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1056,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1057,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1058,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1059,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1060,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1061,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1062,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1063,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1064,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1065,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1066,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1067,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1068,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1069,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1070,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1071,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1072,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1073,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1074,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1075,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1076,Forest,NULL,Wetland,NULL,Wetland,NULL
1077,Forest,NULL,Wetland,NULL,Wetland,Grassland
1078,Forest,NULL,Wetland,NULL,Wetland,Wetland
1079,Forest,NULL,Wetland,NULL,Wetland,Forest
1080,Forest,NULL,Wetland,Non_Water,Wetland,NULL
1081,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1082,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1083,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1084,Forest,NULL,Wetland,Water,Wetland,Wetland
1085,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1086,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1087,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1088,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1089,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1090,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1091,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1092,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1093,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
1094,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1095,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1096,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1097,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1098,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1099,Forest,NULL,Water,NULL,Water,Grassland
1100,Forest,NULL,Water,NULL,Water,Wetland
1101,Forest,NULL,Water,Non_Water,Water,Grassland
1102,Forest,NULL,Water,Non_Water,Water,Wetland
1103,Forest,NULL,Water,Non_Water,Water,Bareland
1104,Forest,NULL,Water,Non_Water,Water,Forest
1105,Forest,NULL,Water,Water,Water,Grassland
1106,Forest,NULL,Water,Water,Water,Wetland
1107,Forest,NULL,Water,Water,Water,Water
1108,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1109,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1110,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1111,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1112,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1113,Forest,NULL,Forest,NULL,Non_Wetland,Water
1114,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1115,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1116,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1117,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1118,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1119,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1120,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1121,Forest,NULL,Forest,Water,Non_Wetland,Forest
1122,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1123,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1124,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1125,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1126,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1127,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1128,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1129,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1130,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1131,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
1132,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1133,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1134,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1135,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
1136,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1137,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1138,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1139,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1140,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1141,Forest,Cropland,Wetland,NULL,Wetland,Forest
1142,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1143,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1144,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1145,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1146,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1147,Forest,Cropland,Water,Non_Water,Water,Grassland
1148,Forest,Cropland,Water,Non_Water,Water,Wetland
1149,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1150,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1151,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1152,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1153,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1154,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1155,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1156,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
1157,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
1158,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1159,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1160,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1161,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1162,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1163,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1164,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1165,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
1166,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
1167,Forest,Wetland,Shrubland,Water,Non_Wetland,Water
1168,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1169,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1170,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1171,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1172,Forest,Wetland,Wetland,NULL,Wetland,NULL
1173,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1174,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1175,Forest,Wetland,Wetland,NULL,Wetland,Forest
1176,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
1177,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1178,Forest,Wetland,Wetland,Water,Wetland,Wetland
1179,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
1180,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
1181,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1182,Forest,Wetland,Water,Water,Water,Wetland
1183,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
1184,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1185,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1186,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1187,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1188,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1189,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1190,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1191,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1192,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1193,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1194,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1195,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1196,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1197,Forest,Water,NULL,NULL,Non_Wetland,Forest
1198,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1199,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1200,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1201,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1202,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1203,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1204,Forest,Water,Wetland,NULL,Wetland,Wetland
1205,Forest,Water,Wetland,NULL,Wetland,Forest
1206,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1207,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1208,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1209,Forest,Water,Forest,NULL,Non_Wetland,Forest
1210,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1211,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1212,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1213,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1214,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1215,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1216,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1217,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1218,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1219,Forest,Forest,NULL,Water,Non_Wetland,Grassland
1220,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1221,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1222,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1223,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1224,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1225,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1226,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1227,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1228,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1229,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1230,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
1231,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1232,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1233,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1234,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1235,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1236,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1237,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1238,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1239,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1240,Forest,Forest,Wetland,NULL,Wetland,NULL
1241,Forest,Forest,Wetland,NULL,Wetland,Grassland
1242,Forest,Forest,Wetland,NULL,Wetland,Wetland
1243,Forest,Forest,Wetland,NULL,Wetland,Forest
1244,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
1245,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1246,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1247,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1248,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1249,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1250,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1251,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1252,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1253,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1254,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1255,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1256,Forest,Forest,Water,NULL,Water,Forest
1257,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1258,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1259,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1260,Forest,Forest,Forest,NULL,Non_Wetland,Water
1261,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1262,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1263,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1264,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1265,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1266,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1267,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1268,Forest,Forest,Forest,Water,Non_Wetland,Forest
