Value,AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,AFRICA_2024_WorldCover_2021_36NZJ_M_R
875,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
876,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL
877,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
878,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
879,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
880,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
881,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland
882,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL
883,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
884,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
885,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
886,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
887,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL
888,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest
889,Wetland,Wetland,NULL,Water,Non_Wetland,NULL
890,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
891,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
892,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
893,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
894,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
895,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
896,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
897,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
898,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
899,Wetland,Wetland,Shrubland,Water,Non_Wetland,Bareland
900,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL
901,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
902,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland
903,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
904,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
905,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
906,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
907,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
908,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL
909,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland
910,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
911,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
912,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
913,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
914,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
915,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
916,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL
917,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
918,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
919,Wetland,Wetland,Wetland,NULL,Wetland,NULL
920,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
921,Wetland,Wetland,Wetland,NULL,Wetland,Cropland
922,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
923,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
924,Wetland,Wetland,Wetland,NULL,Wetland,Forest
925,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
926,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
927,Wetland,Wetland,Wetland,Water,Wetland,Grassland
928,Wetland,Wetland,Wetland,Water,Wetland,Cropland
929,Wetland,Wetland,Wetland,Water,Wetland,Wetland
930,Wetland,Wetland,Wetland,Water,Wetland,Bareland
931,Wetland,Wetland,Wetland,Water,Wetland,Forest
932,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
933,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
934,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
935,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
936,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
937,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
938,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
939,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
940,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
941,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
942,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
943,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL
944,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
945,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
946,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
947,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
948,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
949,Wetland,Wetland,Built-up,Water,Non_Wetland,Forest
950,Wetland,Wetland,Water,NULL,Water,Wetland
951,Wetland,Wetland,Water,Water,Water,Wetland
952,Wetland,Wetland,Water,Water,Water,Forest
953,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
954,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
955,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
956,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL
957,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland
958,Wetland,Built-up,Grassland,NULL,Non_Wetland,Bareland
959,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
960,Wetland,Built-up,Bareland,NULL,Non_Wetland,Bareland
961,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
962,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
963,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
964,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
965,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
966,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland
967,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
968,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
969,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
970,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
971,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
972,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
973,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
974,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
975,Wetland,Water,Built-up,NULL,Non_Wetland,Wetland
976,Wetland,Water,Water,Water,Water,Wetland
977,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
978,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
979,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
980,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
981,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
982,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
983,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
984,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
985,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
986,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
987,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
988,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
989,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
990,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
991,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
992,Bareland,NULL,Wetland,NULL,Wetland,Grassland
993,Bareland,NULL,Wetland,NULL,Wetland,Bareland
994,Bareland,NULL,Wetland,NULL,Wetland,Forest
995,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
996,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
997,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
998,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
999,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1000,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1001,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1002,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
1003,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1004,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1005,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1006,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1007,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1008,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1009,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1010,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1011,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1012,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1013,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1014,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1015,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1016,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1017,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1018,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1019,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1020,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1021,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1022,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1023,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1024,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1025,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1026,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1027,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1028,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1029,Bareland,Bareland,NULL,NULL,Non_Wetland,Forest
1030,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1031,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1032,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1033,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1034,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1035,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1036,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1037,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1038,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1039,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1040,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1041,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1042,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1043,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1044,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1045,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1046,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1047,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1048,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1049,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1050,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1051,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1052,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1053,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1054,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1055,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1056,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1057,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1058,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1059,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1060,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1061,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1062,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1063,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1064,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1065,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1066,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1067,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1068,Bareland,Water,Wetland,NULL,Wetland,Bareland
1069,Bareland,Water,Wetland,NULL,Wetland,Forest
1070,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1071,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1072,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1073,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1074,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1075,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1076,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1077,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1078,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1079,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1080,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1081,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1082,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1083,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1084,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1085,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1086,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1087,Bareland,Forest,Wetland,NULL,Wetland,Forest
1088,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1089,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1090,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1091,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
1092,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1093,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1094,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1095,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1096,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1097,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1098,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1099,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1100,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1101,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1102,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1103,Water,NULL,Grassland,NULL,Non_Wetland,Built-up
1104,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1105,Water,NULL,Grassland,Water,Non_Wetland,NULL
1106,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1107,Water,NULL,Wetland,Water,Wetland,Water
1108,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1109,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1110,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1111,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
1112,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1113,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1114,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1115,Water,NULL,Bareland,Water,Non_Wetland,NULL
1116,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1117,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1118,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1119,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1120,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1121,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1122,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1123,Water,NULL,Water,Water,Water,Bareland
1124,Water,NULL,Forest,NULL,Non_Wetland,Forest
1125,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1126,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1127,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1128,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1129,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1130,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1131,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1132,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1133,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1134,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1135,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1136,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1137,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1138,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
1139,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
1140,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1141,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1142,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1143,Water,Wetland,NULL,Water,Non_Wetland,NULL
1144,Water,Wetland,NULL,Water,Non_Wetland,Wetland
1145,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1146,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1147,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1148,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1149,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1150,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1151,Water,Wetland,Shrubland,Water,Non_Wetland,NULL
1152,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1153,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland
1154,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
1155,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
1156,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1157,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
1158,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
1159,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
1160,Water,Wetland,Grassland,Water,Non_Wetland,NULL
1161,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
1162,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
1163,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1164,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
1165,Water,Wetland,Cropland,Water,Non_Wetland,NULL
1166,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
1167,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1168,Water,Wetland,Cropland,Water,Non_Wetland,Bareland
1169,Water,Wetland,Wetland,NULL,Wetland,NULL
1170,Water,Wetland,Wetland,NULL,Wetland,Grassland
1171,Water,Wetland,Wetland,NULL,Wetland,Cropland
1172,Water,Wetland,Wetland,NULL,Wetland,Wetland
1173,Water,Wetland,Wetland,NULL,Wetland,Bareland
1174,Water,Wetland,Wetland,NULL,Wetland,Forest
1175,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1176,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1177,Water,Wetland,Wetland,Water,Wetland,Grassland
1178,Water,Wetland,Wetland,Water,Wetland,Wetland
1179,Water,Wetland,Wetland,Water,Wetland,Bareland
1180,Water,Wetland,Wetland,Water,Wetland,Water
1181,Water,Wetland,Wetland,Water,Wetland,Forest
1182,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
1183,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1184,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
1185,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1186,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
1187,Water,Wetland,Bareland,NULL,Non_Wetland,Built-up
1188,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
1189,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1190,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1191,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1192,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1193,Water,Wetland,Bareland,Water,Non_Wetland,NULL
1194,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
1195,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
1196,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1197,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
1198,Water,Wetland,Bareland,Water,Non_Wetland,Forest
1199,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
1200,Water,Wetland,Built-up,Water,Non_Wetland,Wetland
1201,Water,Wetland,Water,NULL,Water,Wetland
1202,Water,Wetland,Water,Water,Water,Cropland
1203,Water,Wetland,Water,Water,Water,Wetland
1204,Water,Wetland,Water,Water,Water,Forest
1205,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1206,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1207,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1208,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1209,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
1210,Water,Bareland,Wetland,NULL,Wetland,Bareland
1211,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1212,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1213,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
1214,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1215,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1216,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1217,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1218,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
1219,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1220,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1221,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1222,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
1223,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1224,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1225,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
1226,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1227,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
1228,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1229,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1230,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
1231,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1232,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
1233,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1234,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1235,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1236,Water,Water,NULL,Water,Non_Wetland,Wetland
1237,Water,Water,NULL,Water,Non_Wetland,Bareland
1238,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1239,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1240,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1241,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1242,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1243,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1244,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1245,Water,Water,Shrubland,Water,Non_Wetland,NULL
1246,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1247,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1248,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1249,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1250,Water,Water,Shrubland,Water,Non_Wetland,Forest
1251,Water,Water,Grassland,NULL,Non_Wetland,NULL
1252,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1253,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1254,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1255,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1256,Water,Water,Grassland,NULL,Non_Wetland,Water
1257,Water,Water,Grassland,NULL,Non_Wetland,Forest
1258,Water,Water,Grassland,Water,Non_Wetland,NULL
1259,Water,Water,Grassland,Water,Non_Wetland,Grassland
1260,Water,Water,Grassland,Water,Non_Wetland,Cropland
1261,Water,Water,Grassland,Water,Non_Wetland,Wetland
1262,Water,Water,Grassland,Water,Non_Wetland,Bareland
1263,Water,Water,Grassland,Water,Non_Wetland,Water
1264,Water,Water,Grassland,Water,Non_Wetland,Forest
1265,Water,Water,Cropland,NULL,Non_Wetland,NULL
1266,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1267,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1268,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1269,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1270,Water,Water,Cropland,Water,Non_Wetland,NULL
1271,Water,Water,Cropland,Water,Non_Wetland,Grassland
1272,Water,Water,Cropland,Water,Non_Wetland,Wetland
1273,Water,Water,Wetland,NULL,Wetland,NULL
1274,Water,Water,Wetland,NULL,Wetland,Grassland
1275,Water,Water,Wetland,NULL,Wetland,Cropland
1276,Water,Water,Wetland,NULL,Wetland,Wetland
1277,Water,Water,Wetland,NULL,Wetland,Bareland
1278,Water,Water,Wetland,NULL,Wetland,Water
1279,Water,Water,Wetland,NULL,Wetland,Forest
1280,Water,Water,Wetland,Non_Water,Wetland,NULL
1281,Water,Water,Wetland,Non_Water,Wetland,Wetland
1282,Water,Water,Wetland,Non_Water,Wetland,Forest
1283,Water,Water,Wetland,Water,Wetland,NULL
1284,Water,Water,Wetland,Water,Wetland,Grassland
1285,Water,Water,Wetland,Water,Wetland,Cropland
1286,Water,Water,Wetland,Water,Wetland,Wetland
1287,Water,Water,Wetland,Water,Wetland,Bareland
1288,Water,Water,Wetland,Water,Wetland,Water
1289,Water,Water,Wetland,Water,Wetland,Forest
1290,Water,Water,Bareland,NULL,Non_Wetland,NULL
1291,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1292,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1293,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1294,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1295,Water,Water,Bareland,NULL,Non_Wetland,Built-up
1296,Water,Water,Bareland,NULL,Non_Wetland,Water
1297,Water,Water,Bareland,NULL,Non_Wetland,Forest
1298,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1299,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1300,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1301,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1302,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
