Value,AFRICA_2024_DynamicWorld_2024_37NHH_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHH_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHH_M_R,AFRICA_2024_GSW_Yearly_2021_37NHH_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHH_M_R,AFRICA_2024_WorldCover_2021_37NHH_M_R
857,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
858,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
859,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
860,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
861,Bareland,NULL,NULL,Non_Water,Non_Wetland,Forest
862,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
863,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
864,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
865,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
866,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
867,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
868,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
869,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
870,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
871,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
872,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
873,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
874,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
875,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
876,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
877,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
878,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
879,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
880,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
881,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
882,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
883,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
884,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
885,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
886,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
887,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
888,Bareland,NULL,Grassland,Water,Non_Wetland,NULL
889,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
890,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
891,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
892,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
893,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
894,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
895,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
896,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
897,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
898,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
899,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
900,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
901,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
902,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Forest
903,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
904,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
905,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
906,Bareland,NULL,Cropland,Water,Non_Wetland,Forest
907,Bareland,NULL,Wetland,NULL,Wetland,Grassland
908,Bareland,NULL,Wetland,NULL,Wetland,Cropland
909,Bareland,NULL,Wetland,NULL,Wetland,Wetland
910,Bareland,NULL,Wetland,NULL,Wetland,Bareland
911,Bareland,NULL,Wetland,NULL,Wetland,Water
912,Bareland,NULL,Wetland,NULL,Wetland,Forest
913,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
914,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
915,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
916,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
917,Bareland,NULL,Wetland,Non_Water,Wetland,Water
918,Bareland,NULL,Wetland,Non_Water,Wetland,Forest
919,Bareland,NULL,Wetland,Water,Wetland,Grassland
920,Bareland,NULL,Wetland,Water,Wetland,Cropland
921,Bareland,NULL,Wetland,Water,Wetland,Wetland
922,Bareland,NULL,Wetland,Water,Wetland,Bareland
923,Bareland,NULL,Wetland,Water,Wetland,Water
924,Bareland,NULL,Wetland,Water,Wetland,Forest
925,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
926,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
927,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
928,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
929,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
930,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
931,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
932,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
933,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
934,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
935,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
936,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
937,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
938,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
939,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
940,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
941,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
942,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
943,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
944,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
945,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
946,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
947,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
948,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
949,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
950,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
951,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
952,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
953,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
954,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
955,Bareland,NULL,Water,NULL,Water,Grassland
956,Bareland,NULL,Water,NULL,Water,Cropland
957,Bareland,NULL,Water,NULL,Water,Bareland
958,Bareland,NULL,Water,NULL,Water,Forest
959,Bareland,NULL,Water,Non_Water,Water,Grassland
960,Bareland,NULL,Water,Non_Water,Water,Cropland
961,Bareland,NULL,Water,Non_Water,Water,Bareland
962,Bareland,NULL,Water,Water,Water,Grassland
963,Bareland,NULL,Water,Water,Water,Cropland
964,Bareland,NULL,Water,Water,Water,Wetland
965,Bareland,NULL,Water,Water,Water,Bareland
966,Bareland,NULL,Water,Water,Water,Water
967,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
968,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
969,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
970,Bareland,NULL,Forest,Water,Non_Wetland,Bareland
971,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
972,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
973,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
974,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
975,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
976,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Forest
977,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
978,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
979,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
980,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
981,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
982,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
983,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
984,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
985,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
986,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland
987,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
988,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
989,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
990,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
991,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
992,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
993,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
994,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
995,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
996,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
997,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
998,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
999,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1000,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1001,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1002,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1003,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1004,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1005,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1006,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1007,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1008,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1009,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1010,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1011,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1012,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1013,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1014,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1015,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
1016,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1017,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
1018,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1019,Bareland,Cropland,Wetland,NULL,Wetland,Forest
1020,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
1021,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1022,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland
1023,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1024,Bareland,Cropland,Wetland,Non_Water,Wetland,Forest
1025,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1026,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1027,Bareland,Cropland,Wetland,Water,Wetland,Wetland
1028,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1029,Bareland,Cropland,Wetland,Water,Wetland,Forest
1030,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1031,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1032,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1033,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1034,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1035,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1036,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1037,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1038,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1039,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1040,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1041,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1042,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1043,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1044,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1045,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1046,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1047,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1048,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1049,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1050,Bareland,Cropland,Water,NULL,Water,Grassland
1051,Bareland,Cropland,Water,NULL,Water,Cropland
1052,Bareland,Cropland,Water,NULL,Water,Wetland
1053,Bareland,Cropland,Water,NULL,Water,Bareland
1054,Bareland,Cropland,Water,NULL,Water,Forest
1055,Bareland,Cropland,Water,Non_Water,Water,Grassland
1056,Bareland,Cropland,Water,Non_Water,Water,Cropland
1057,Bareland,Cropland,Water,Non_Water,Water,Bareland
1058,Bareland,Cropland,Water,Non_Water,Water,Forest
1059,Bareland,Cropland,Water,Water,Water,Grassland
1060,Bareland,Cropland,Water,Water,Water,Cropland
1061,Bareland,Cropland,Water,Water,Water,Wetland
1062,Bareland,Cropland,Water,Water,Water,Bareland
1063,Bareland,Cropland,Water,Water,Water,Forest
1064,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1065,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1066,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1067,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1068,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1069,Bareland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1070,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1071,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1072,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1073,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1074,Bareland,Wetland,Water,Non_Water,Water,Bareland
1075,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1076,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1077,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1078,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1079,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1080,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1081,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1082,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
1083,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1084,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland
1085,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1086,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1087,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1088,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1089,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1090,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1091,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1092,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1093,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1094,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1095,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
1096,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1097,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1098,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1099,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1100,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1101,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1102,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
1103,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1104,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1105,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1106,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1107,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1108,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1109,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1110,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
1111,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1112,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1113,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1114,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1115,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
1116,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1117,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1118,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1119,Bareland,Bareland,Wetland,NULL,Wetland,Cropland
1120,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1121,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1122,Bareland,Bareland,Wetland,NULL,Wetland,Forest
1123,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1124,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1125,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1126,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1127,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1128,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1129,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1130,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1131,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1132,Bareland,Bareland,Wetland,Water,Wetland,Water
1133,Bareland,Bareland,Wetland,Water,Wetland,Forest
1134,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1135,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1136,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1137,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1138,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1139,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1140,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1141,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1142,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1143,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1144,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1145,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1146,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1147,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1148,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1149,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1150,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1151,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1152,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1153,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1154,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1155,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1156,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1157,Bareland,Bareland,Built-up,Water,Non_Wetland,Cropland
1158,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1159,Bareland,Bareland,Water,NULL,Water,Grassland
1160,Bareland,Bareland,Water,NULL,Water,Cropland
1161,Bareland,Bareland,Water,NULL,Water,Wetland
1162,Bareland,Bareland,Water,NULL,Water,Bareland
1163,Bareland,Bareland,Water,NULL,Water,Forest
1164,Bareland,Bareland,Water,Non_Water,Water,Grassland
1165,Bareland,Bareland,Water,Non_Water,Water,Cropland
1166,Bareland,Bareland,Water,Non_Water,Water,Wetland
1167,Bareland,Bareland,Water,Non_Water,Water,Bareland
1168,Bareland,Bareland,Water,Non_Water,Water,Forest
1169,Bareland,Bareland,Water,Water,Water,Grassland
1170,Bareland,Bareland,Water,Water,Water,Cropland
1171,Bareland,Bareland,Water,Water,Water,Wetland
1172,Bareland,Bareland,Water,Water,Water,Bareland
1173,Bareland,Bareland,Water,Water,Water,Forest
1174,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1175,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1176,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1177,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1178,Bareland,Bareland,Forest,Water,Non_Wetland,Cropland
1179,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1180,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1181,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1182,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1183,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1184,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1185,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1186,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1187,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1188,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1189,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1190,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1191,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1192,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1193,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1194,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1195,Bareland,Water,NULL,NULL,Non_Wetland,NULL
1196,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1197,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
1198,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1199,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1200,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1201,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1202,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1203,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1204,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1205,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1206,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1207,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1208,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1209,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1210,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1211,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1212,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1213,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1214,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1215,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1216,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1217,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1218,Bareland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1219,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1220,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
1221,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1222,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1223,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1224,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1225,Bareland,Water,Grassland,Water,Non_Wetland,Forest
1226,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1227,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1228,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1229,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
1230,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1231,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1232,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1233,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1234,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1235,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1236,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1237,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1238,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
1239,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1240,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1241,Bareland,Water,Wetland,NULL,Wetland,NULL
1242,Bareland,Water,Wetland,NULL,Wetland,Grassland
1243,Bareland,Water,Wetland,NULL,Wetland,Cropland
1244,Bareland,Water,Wetland,NULL,Wetland,Wetland
1245,Bareland,Water,Wetland,NULL,Wetland,Bareland
1246,Bareland,Water,Wetland,NULL,Wetland,Forest
1247,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1248,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
1249,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1250,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1251,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1252,Bareland,Water,Wetland,Water,Wetland,Grassland
1253,Bareland,Water,Wetland,Water,Wetland,Cropland
1254,Bareland,Water,Wetland,Water,Wetland,Wetland
1255,Bareland,Water,Wetland,Water,Wetland,Bareland
1256,Bareland,Water,Wetland,Water,Wetland,Forest
1257,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1258,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1259,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1260,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1261,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1262,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1263,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1264,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1265,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1266,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1267,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1268,Bareland,Water,Bareland,Water,Non_Wetland,Water
1269,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1270,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1271,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
1272,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
