Value,AFRICA_2024_DynamicWorld_2024_37PCL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R,AFRICA_2024_GSW_Yearly_2021_37PCL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R,AFRICA_2024_WorldCover_2021_37PCL_M_R
843,Cropland,Cropland,Wetland,Non_Water,Wetland,Cropland
844,Cropland,Cropland,Wetland,Non_Water,Wetland,Wetland
845,Cropland,Cropland,Wetland,Water,Wetland,Cropland
846,Cropland,Cropland,Wetland,Water,Wetland,Wetland
847,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
848,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
849,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
850,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
851,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
852,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
853,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
854,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
855,Cropland,Cropland,Bareland,NULL,Non_Wetland,NULL
856,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland
857,Cropland,Cropland,Bareland,NULL,Non_Wetland,Cropland
858,Cropland,Cropland,Bareland,NULL,Non_Wetland,Wetland
859,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland
860,Cropland,Cropland,Bareland,NULL,Non_Wetland,Built-up
861,Cropland,Cropland,Bareland,NULL,Non_Wetland,Forest
862,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
863,Cropland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
864,Cropland,Cropland,Bareland,Water,Non_Wetland,Cropland
865,Cropland,Cropland,Bareland,Water,Non_Wetland,Wetland
866,Cropland,Cropland,Built-up,NULL,Non_Wetland,NULL
867,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland
868,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland
869,Cropland,Cropland,Built-up,NULL,Non_Wetland,Wetland
870,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland
871,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up
872,Cropland,Cropland,Built-up,NULL,Non_Wetland,Forest
873,Cropland,Cropland,Built-up,Water,Non_Wetland,Cropland
874,Cropland,Cropland,Water,NULL,Water,Grassland
875,Cropland,Cropland,Water,NULL,Water,Wetland
876,Cropland,Cropland,Forest,NULL,Non_Wetland,NULL
877,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland
878,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland
879,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland
880,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland
881,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up
882,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest
883,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
884,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
885,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
886,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Forest
887,Cropland,Cropland,Forest,Water,Non_Wetland,Grassland
888,Cropland,Cropland,Forest,Water,Non_Wetland,Cropland
889,Cropland,Cropland,Forest,Water,Non_Wetland,Wetland
890,Cropland,Cropland,Forest,Water,Non_Wetland,Forest
891,Cropland,Wetland,NULL,NULL,Non_Wetland,Cropland
892,Cropland,Wetland,NULL,NULL,Non_Wetland,Wetland
893,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
894,Cropland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
895,Cropland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
896,Cropland,Wetland,Shrubland,Water,Non_Wetland,Wetland
897,Cropland,Wetland,Cropland,NULL,Non_Wetland,Grassland
898,Cropland,Wetland,Cropland,NULL,Non_Wetland,Cropland
899,Cropland,Wetland,Cropland,NULL,Non_Wetland,Wetland
900,Cropland,Wetland,Cropland,Water,Non_Wetland,Wetland
901,Cropland,Wetland,Forest,NULL,Non_Wetland,Grassland
902,Cropland,Wetland,Forest,NULL,Non_Wetland,Cropland
903,Cropland,Wetland,Forest,NULL,Non_Wetland,Wetland
904,Cropland,Wetland,Forest,NULL,Non_Wetland,Forest
905,Cropland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
906,Cropland,Wetland,Forest,Water,Non_Wetland,Cropland
907,Cropland,Wetland,Forest,Water,Non_Wetland,Wetland
908,Cropland,Bareland,NULL,NULL,Non_Wetland,NULL
909,Cropland,Bareland,NULL,NULL,Non_Wetland,Bareland
910,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland
911,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
912,Cropland,Bareland,Cropland,NULL,Non_Wetland,Bareland
913,Cropland,Bareland,Bareland,NULL,Non_Wetland,Bareland
914,Cropland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
915,Cropland,Bareland,Bareland,Water,Non_Wetland,Bareland
916,Cropland,Bareland,Water,Water,Water,Cropland
917,Cropland,Built-up,NULL,NULL,Non_Wetland,NULL
918,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland
919,Cropland,Built-up,NULL,NULL,Non_Wetland,Cropland
920,Cropland,Built-up,NULL,NULL,Non_Wetland,Wetland
921,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland
922,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up
923,Cropland,Built-up,NULL,NULL,Non_Wetland,Forest
924,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL
925,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
926,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
927,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
928,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
929,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
930,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest
931,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
932,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL
933,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland
934,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland
935,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland
936,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland
937,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up
938,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest
939,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL
940,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland
941,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland
942,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland
943,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland
944,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up
945,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest
946,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
947,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
948,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland
949,Cropland,Built-up,Bareland,NULL,Non_Wetland,Cropland
950,Cropland,Built-up,Bareland,NULL,Non_Wetland,Bareland
951,Cropland,Built-up,Bareland,NULL,Non_Wetland,Built-up
952,Cropland,Built-up,Bareland,NULL,Non_Wetland,Forest
953,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL
954,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
955,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
956,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland
957,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
958,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
959,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
960,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
961,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
962,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland
963,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland
964,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
965,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
966,Cropland,Water,NULL,NULL,Non_Wetland,Grassland
967,Cropland,Water,NULL,NULL,Non_Wetland,Cropland
968,Cropland,Water,NULL,NULL,Non_Wetland,Wetland
969,Cropland,Water,NULL,NULL,Non_Wetland,Bareland
970,Cropland,Water,NULL,Non_Water,Non_Wetland,Wetland
971,Cropland,Water,NULL,Water,Non_Wetland,Cropland
972,Cropland,Water,NULL,Water,Non_Wetland,Wetland
973,Cropland,Water,Shrubland,NULL,Non_Wetland,Cropland
974,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland
975,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland
976,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
977,Cropland,Water,Shrubland,Water,Non_Wetland,Cropland
978,Cropland,Water,Shrubland,Water,Non_Wetland,Wetland
979,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
980,Cropland,Water,Grassland,NULL,Non_Wetland,Cropland
981,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
982,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
983,Cropland,Water,Cropland,NULL,Non_Wetland,Cropland
984,Cropland,Water,Cropland,NULL,Non_Wetland,Wetland
985,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
986,Cropland,Water,Cropland,NULL,Non_Wetland,Forest
987,Cropland,Water,Cropland,Non_Water,Non_Wetland,Cropland
988,Cropland,Water,Cropland,Water,Non_Wetland,Cropland
989,Cropland,Water,Wetland,NULL,Wetland,Wetland
990,Cropland,Water,Wetland,Water,Wetland,Water
991,Cropland,Water,Bareland,NULL,Non_Wetland,NULL
992,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
993,Cropland,Water,Bareland,NULL,Non_Wetland,Cropland
994,Cropland,Water,Bareland,NULL,Non_Wetland,Wetland
995,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
996,Cropland,Water,Bareland,NULL,Non_Wetland,Forest
997,Cropland,Water,Bareland,Non_Water,Non_Wetland,Cropland
998,Cropland,Water,Bareland,Water,Non_Wetland,Cropland
999,Cropland,Water,Bareland,Water,Non_Wetland,Water
1000,Cropland,Water,Built-up,NULL,Non_Wetland,Cropland
1001,Cropland,Water,Water,NULL,Water,Cropland
1002,Cropland,Water,Water,Water,Water,Wetland
1003,Cropland,Water,Forest,NULL,Non_Wetland,NULL
1004,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
1005,Cropland,Water,Forest,NULL,Non_Wetland,Cropland
1006,Cropland,Water,Forest,NULL,Non_Wetland,Wetland
1007,Cropland,Water,Forest,NULL,Non_Wetland,Bareland
1008,Cropland,Water,Forest,NULL,Non_Wetland,Forest
1009,Cropland,Water,Forest,Non_Water,Non_Wetland,Cropland
1010,Cropland,Water,Forest,Non_Water,Non_Wetland,Wetland
1011,Cropland,Water,Forest,Water,Non_Wetland,Cropland
1012,Cropland,Water,Forest,Water,Non_Wetland,Wetland
1013,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
1014,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
1015,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
1016,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland
1017,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
1018,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL
1019,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
1020,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1021,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1022,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1023,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1024,Cropland,Forest,Shrubland,NULL,Non_Wetland,Built-up
1025,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
1026,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1027,Cropland,Forest,Shrubland,Water,Non_Wetland,Cropland
1028,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
1029,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
1030,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland
1031,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland
1032,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
1033,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
1034,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
1035,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
1036,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
1037,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland
1038,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland
1039,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
1040,Cropland,Forest,Wetland,NULL,Wetland,Wetland
1041,Cropland,Forest,Wetland,Water,Wetland,Water
1042,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1043,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
1044,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
1045,Cropland,Forest,Bareland,NULL,Non_Wetland,Cropland
1046,Cropland,Forest,Bareland,NULL,Non_Wetland,Bareland
1047,Cropland,Forest,Bareland,NULL,Non_Wetland,Forest
1048,Cropland,Forest,Bareland,Water,Non_Wetland,Wetland
1049,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL
1050,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
1051,Cropland,Forest,Built-up,NULL,Non_Wetland,Built-up
1052,Cropland,Forest,Built-up,NULL,Non_Wetland,Water
1053,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
1054,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
1055,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
1056,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland
1057,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
1058,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
1059,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
1060,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL
1061,Cropland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1062,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1063,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
1064,Wetland,NULL,NULL,Water,Non_Wetland,Wetland
1065,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
1066,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1067,Wetland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1068,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1069,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1070,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1071,Wetland,NULL,Shrubland,Water,Non_Wetland,Cropland
1072,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1073,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1074,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland
1075,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
1076,Wetland,NULL,Cropland,NULL,Non_Wetland,Cropland
1077,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
1078,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1079,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1080,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1081,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1082,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1083,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1084,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1085,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1086,Wetland,NULL,Forest,Water,Non_Wetland,Cropland
1087,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1088,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland
1089,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest
1090,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland
1091,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1092,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1093,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1094,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1095,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1096,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1097,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1098,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1099,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1100,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1101,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1102,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1103,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland
1104,Wetland,Cropland,Water,Water,Water,Wetland
1105,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1106,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1107,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1108,Wetland,Cropland,Forest,Water,Non_Wetland,Wetland
1109,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1110,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1111,Wetland,Wetland,NULL,Water,Non_Wetland,Cropland
1112,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1113,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1114,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1115,Wetland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1116,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1117,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1118,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1119,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1120,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1121,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1122,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1123,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1124,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1125,Wetland,Wetland,Water,Non_Water,Water,Wetland
1126,Wetland,Wetland,Water,Water,Water,Wetland
1127,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland
1128,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1129,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1130,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1131,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1132,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL
1133,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1134,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1135,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1136,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1137,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1138,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1139,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1140,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1141,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1142,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1143,Wetland,Water,Wetland,NULL,Wetland,Wetland
1144,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1145,Wetland,Water,Wetland,Water,Wetland,Wetland
1146,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1147,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1148,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1149,Wetland,Water,Water,NULL,Water,Wetland
1150,Wetland,Water,Water,Non_Water,Water,Wetland
1151,Wetland,Water,Water,Water,Water,Wetland
1152,Wetland,Water,Water,Water,Water,Water
1153,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1154,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1155,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1156,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1157,Wetland,Forest,Water,Water,Water,Water
1158,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1159,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1160,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1161,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1162,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1163,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1164,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1165,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1166,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1167,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1168,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1169,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1170,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1171,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1172,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1173,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1174,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1175,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1176,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1177,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1178,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1179,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1180,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1181,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1182,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1183,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1184,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1185,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1186,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1187,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1188,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1189,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1190,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1191,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1192,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1193,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1194,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1195,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1196,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1197,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1198,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1199,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1200,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1201,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1202,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1203,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1204,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water
1205,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1206,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1207,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1208,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1209,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1210,Bareland,NULL,Wetland,NULL,Wetland,Forest
1211,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1212,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1213,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1214,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1215,Bareland,NULL,Wetland,Water,Wetland,Bareland
1216,Bareland,NULL,Wetland,Water,Wetland,Water
1217,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1218,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1219,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1220,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1221,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1222,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1223,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1224,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1225,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1226,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1227,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1228,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1229,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1230,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1231,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1232,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1233,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1234,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1235,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1236,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1237,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1238,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1239,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1240,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1241,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1242,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1243,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1244,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1245,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1246,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1247,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1248,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1249,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1250,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
1251,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1252,Bareland,NULL,Water,NULL,Water,Bareland
1253,Bareland,NULL,Water,Non_Water,Water,Bareland
1254,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
