Value,AFRICA_2024_DynamicWorld_2024_37NGE_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NGE_M_R,AFRICA_2024_GLC_FCS30D_2022_37NGE_M_R,AFRICA_2024_GSW_Yearly_2021_37NGE_M_R,AFRICA_2024_GWL_FCS30D_2022_37NGE_M_R,AFRICA_2024_WorldCover_2021_37NGE_M_R
852,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
853,Wetland,Wetland,Bareland,Water,Non_Wetland,Forest
854,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL
855,Wetland,Wetland,Water,NULL,Water,NULL
856,Wetland,Wetland,Water,Non_Water,Water,NULL
857,Wetland,Wetland,Water,Non_Water,Water,Grassland
858,Wetland,Wetland,Water,Water,Water,NULL
859,Wetland,Wetland,Water,Water,Water,Grassland
860,Wetland,Wetland,Water,Water,Water,Water
861,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
862,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
863,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
864,Wetland,Water,NULL,NULL,Non_Wetland,NULL
865,Wetland,Water,NULL,NULL,Non_Wetland,Forest
866,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL
867,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL
868,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
869,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
870,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL
871,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
872,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
873,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
874,Wetland,Water,Shrubland,Water,Non_Wetland,Forest
875,Wetland,Water,Grassland,NULL,Non_Wetland,NULL
876,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
877,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL
878,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
879,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
880,Wetland,Water,Grassland,Water,Non_Wetland,NULL
881,Wetland,Water,Grassland,Water,Non_Wetland,Grassland
882,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
883,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
884,Wetland,Water,Grassland,Water,Non_Wetland,Water
885,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
886,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
887,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
888,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
889,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL
890,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
891,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
892,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
893,Wetland,Water,Cropland,Water,Non_Wetland,NULL
894,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
895,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
896,Wetland,Water,Cropland,Water,Non_Wetland,Bareland
897,Wetland,Water,Cropland,Water,Non_Wetland,Water
898,Wetland,Water,Cropland,Water,Non_Wetland,Forest
899,Wetland,Water,Wetland,Water,Wetland,NULL
900,Wetland,Water,Wetland,Water,Wetland,Grassland
901,Wetland,Water,Wetland,Water,Wetland,Bareland
902,Wetland,Water,Wetland,Water,Wetland,Forest
903,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
904,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL
905,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest
906,Wetland,Water,Built-up,NULL,Non_Wetland,NULL
907,Wetland,Water,Built-up,NULL,Non_Wetland,Forest
908,Wetland,Water,Water,NULL,Water,NULL
909,Wetland,Water,Water,NULL,Water,Forest
910,Wetland,Water,Water,Water,Water,NULL
911,Wetland,Water,Water,Water,Water,Grassland
912,Wetland,Water,Water,Water,Water,Bareland
913,Wetland,Water,Water,Water,Water,Water
914,Wetland,Water,Water,Water,Water,Forest
915,Wetland,Water,Forest,NULL,Non_Wetland,NULL
916,Wetland,Water,Forest,NULL,Non_Wetland,Forest
917,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL
918,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
919,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
920,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
921,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
922,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
923,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
924,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL
925,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
926,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland
927,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
928,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
929,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
930,Wetland,Forest,Cropland,Water,Non_Wetland,Forest
931,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
932,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
933,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
934,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
935,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
936,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
937,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
938,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
939,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
940,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
941,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
942,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
943,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
944,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
945,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
946,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
947,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
948,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
949,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
950,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
951,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
952,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
953,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
954,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
955,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
956,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
957,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
958,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
959,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
960,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Forest
961,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
962,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
963,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
964,Bareland,NULL,Grassland,Water,Non_Wetland,Water
965,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
966,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
967,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
968,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
969,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
970,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
971,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
972,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
973,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
974,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
975,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
976,Bareland,NULL,Wetland,NULL,Wetland,Bareland
977,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
978,Bareland,NULL,Wetland,Water,Wetland,Cropland
979,Bareland,NULL,Wetland,Water,Wetland,Bareland
980,Bareland,NULL,Wetland,Water,Wetland,Water
981,Bareland,NULL,Wetland,Water,Wetland,Forest
982,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
983,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
984,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
985,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
986,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
987,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
988,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
989,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
990,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
991,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
992,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
993,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
994,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
995,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
996,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
997,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
998,Bareland,NULL,Water,NULL,Water,Grassland
999,Bareland,NULL,Water,NULL,Water,Cropland
1000,Bareland,NULL,Water,NULL,Water,Bareland
1001,Bareland,NULL,Water,Non_Water,Water,Grassland
1002,Bareland,NULL,Water,Non_Water,Water,Bareland
1003,Bareland,NULL,Water,Water,Water,Grassland
1004,Bareland,NULL,Water,Water,Water,Bareland
1005,Bareland,NULL,Water,Water,Water,Forest
1006,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1007,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1008,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1009,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1010,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
1011,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1012,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Forest
1013,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland
1014,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1015,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1016,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1017,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1018,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1019,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1020,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1021,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1022,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1023,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1024,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1025,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1026,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1027,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1028,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
1029,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1030,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1031,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1032,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
1033,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1034,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1035,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1036,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1037,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1038,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1039,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1040,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1041,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1042,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1043,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1044,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1045,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1046,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1047,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1048,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1049,Bareland,Cropland,Wetland,Water,Wetland,Water
1050,Bareland,Cropland,Wetland,Water,Wetland,Forest
1051,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1052,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1053,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1054,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1055,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1056,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1057,Bareland,Cropland,Water,NULL,Water,Grassland
1058,Bareland,Cropland,Water,NULL,Water,Bareland
1059,Bareland,Cropland,Water,NULL,Water,Forest
1060,Bareland,Cropland,Water,Non_Water,Water,Cropland
1061,Bareland,Cropland,Water,Non_Water,Water,Bareland
1062,Bareland,Cropland,Water,Water,Water,Cropland
1063,Bareland,Cropland,Water,Water,Water,Bareland
1064,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1065,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1066,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1067,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1068,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1069,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1070,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1071,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1072,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1073,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1074,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1075,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1076,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1077,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1078,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1079,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1080,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1081,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1082,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1083,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1084,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1085,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1086,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1087,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1088,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1089,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1090,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1091,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1092,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1093,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1094,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1095,Bareland,Bareland,Water,NULL,Water,Grassland
1096,Bareland,Bareland,Water,NULL,Water,Cropland
1097,Bareland,Bareland,Water,NULL,Water,Bareland
1098,Bareland,Bareland,Water,Non_Water,Water,Bareland
1099,Bareland,Bareland,Water,Water,Water,Grassland
1100,Bareland,Bareland,Water,Water,Water,Bareland
1101,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
1102,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1103,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1104,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1105,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1106,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1107,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1108,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1109,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1110,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1111,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1112,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1113,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1114,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1115,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1116,Bareland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1117,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1118,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1119,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1120,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1121,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1122,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1123,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1124,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1125,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1126,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1127,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1128,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1129,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1130,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1131,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1132,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1133,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1134,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1135,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1136,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
1137,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1138,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1139,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1140,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1141,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1142,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1143,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1144,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1145,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1146,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1147,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1148,Bareland,Water,Grassland,Water,Non_Wetland,Forest
1149,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1150,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1151,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1152,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1153,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1154,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1155,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1156,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1157,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1158,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1159,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1160,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1161,Bareland,Water,Wetland,NULL,Wetland,Grassland
1162,Bareland,Water,Wetland,NULL,Wetland,Cropland
1163,Bareland,Water,Wetland,Water,Wetland,Cropland
1164,Bareland,Water,Wetland,Water,Wetland,Bareland
1165,Bareland,Water,Wetland,Water,Wetland,Water
1166,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1167,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1168,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1169,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1170,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1171,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1172,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1173,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1174,Bareland,Water,Bareland,Water,Non_Wetland,Forest
1175,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
1176,Bareland,Water,Water,NULL,Water,Grassland
1177,Bareland,Water,Water,NULL,Water,Cropland
1178,Bareland,Water,Water,NULL,Water,Bareland
1179,Bareland,Water,Water,NULL,Water,Forest
1180,Bareland,Water,Water,Non_Water,Water,Bareland
1181,Bareland,Water,Water,Water,Water,NULL
1182,Bareland,Water,Water,Water,Water,Grassland
1183,Bareland,Water,Water,Water,Water,Bareland
1184,Bareland,Water,Water,Water,Water,Forest
1185,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1186,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland
1187,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1188,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1189,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
1190,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1191,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1192,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1193,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1194,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1195,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1196,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1197,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1198,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1199,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1200,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland
1201,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1202,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1203,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1204,Water,NULL,NULL,NULL,Non_Wetland,Forest
1205,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
1206,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1207,Water,NULL,NULL,Water,Non_Wetland,Grassland
1208,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1209,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1210,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1211,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1212,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1213,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1214,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1215,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1216,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1217,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1218,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1219,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1220,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1221,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1222,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1223,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1224,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1225,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1226,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1227,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1228,Water,NULL,Grassland,Water,Non_Wetland,NULL
1229,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1230,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1231,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1232,Water,NULL,Grassland,Water,Non_Wetland,Forest
1233,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1234,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1235,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1236,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1237,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1238,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1239,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1240,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1241,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1242,Water,NULL,Cropland,Water,Non_Wetland,NULL
1243,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1244,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1245,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1246,Water,NULL,Cropland,Water,Non_Wetland,Water
1247,Water,NULL,Cropland,Water,Non_Wetland,Forest
1248,Water,NULL,Wetland,NULL,Wetland,Grassland
1249,Water,NULL,Wetland,NULL,Wetland,Wetland
1250,Water,NULL,Wetland,NULL,Wetland,Forest
1251,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1252,Water,NULL,Wetland,Non_Water,Wetland,Forest
1253,Water,NULL,Wetland,Water,Wetland,Grassland
1254,Water,NULL,Wetland,Water,Wetland,Cropland
1255,Water,NULL,Wetland,Water,Wetland,Wetland
1256,Water,NULL,Wetland,Water,Wetland,Bareland
1257,Water,NULL,Wetland,Water,Wetland,Water
1258,Water,NULL,Wetland,Water,Wetland,Forest
1259,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1260,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1261,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1262,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1263,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1264,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1265,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1266,Water,NULL,Bareland,Water,Non_Wetland,NULL
1267,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1268,Water,NULL,Bareland,Water,Non_Wetland,Wetland
1269,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1270,Water,NULL,Bareland,Water,Non_Wetland,Water
1271,Water,NULL,Bareland,Water,Non_Wetland,Forest
1272,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1273,Water,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1274,Water,NULL,Built-up,Water,Non_Wetland,Grassland
1275,Water,NULL,Built-up,Water,Non_Wetland,Water
1276,Water,NULL,Water,NULL,Water,NULL
1277,Water,NULL,Water,NULL,Water,Grassland
1278,Water,NULL,Water,NULL,Water,Cropland
1279,Water,NULL,Water,NULL,Water,Wetland
1280,Water,NULL,Water,NULL,Water,Bareland
1281,Water,NULL,Water,NULL,Water,Forest
