Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
1723,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1724,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL
1725,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1726,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Bareland
1727,Wetland,Forest,Grassland,Water,Non_Wetland,NULL
1728,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland
1729,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
1730,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland
1731,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
1732,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1733,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1734,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1735,Wetland,Forest,Cropland,Water,Non_Wetland,Wetland
1736,Wetland,Forest,Wetland,NULL,Wetland,NULL
1737,Wetland,Forest,Wetland,NULL,Wetland,Cropland
1738,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1739,Wetland,Forest,Wetland,NULL,Wetland,Forest
1740,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1741,Wetland,Forest,Wetland,Water,Wetland,Wetland
1742,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
1743,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1744,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1745,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1746,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Cropland
1747,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1748,Wetland,Forest,Bareland,Water,Non_Wetland,NULL
1749,Wetland,Forest,Bareland,Water,Non_Wetland,Cropland
1750,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1751,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL
1752,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
1753,Wetland,Forest,Built-up,Water,Non_Wetland,NULL
1754,Wetland,Forest,Water,NULL,Water,Wetland
1755,Wetland,Forest,Water,Water,Water,Wetland
1756,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1757,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1758,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1759,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1760,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1761,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1762,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1763,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1764,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1765,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland
1766,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland
1767,Bareland,NULL,NULL,Water,Non_Wetland,Cropland
1768,Bareland,NULL,NULL,Water,Non_Wetland,Wetland
1769,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1770,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1771,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1772,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1773,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1774,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1775,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1776,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1777,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1778,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1779,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1780,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1781,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1782,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1783,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL
1784,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1785,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1786,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1787,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1788,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1789,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1790,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1791,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1792,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1793,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1794,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1795,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1796,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1797,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1798,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1799,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1800,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1801,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1802,Bareland,NULL,Grassland,Water,Non_Wetland,NULL
1803,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1804,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1805,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1806,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1807,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1808,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1809,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1810,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1811,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1812,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1813,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1814,Bareland,NULL,Cropland,NULL,Non_Wetland,Water
1815,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1816,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1817,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1818,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1819,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1820,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1821,Bareland,NULL,Cropland,Water,Non_Wetland,NULL
1822,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1823,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1824,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1825,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1826,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1827,Bareland,NULL,Wetland,NULL,Wetland,NULL
1828,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1829,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1830,Bareland,NULL,Wetland,NULL,Wetland,Forest
1831,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1832,Bareland,NULL,Wetland,Water,Wetland,NULL
1833,Bareland,NULL,Wetland,Water,Wetland,Wetland
1834,Bareland,NULL,Wetland,Water,Wetland,Bareland
1835,Bareland,NULL,Wetland,Water,Wetland,Water
1836,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1837,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1838,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1839,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1840,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1841,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
1842,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1843,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1844,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1845,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1846,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1847,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1848,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1849,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1850,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1851,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1852,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1853,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1854,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1855,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1856,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1857,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1858,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
1859,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1860,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1861,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1862,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1863,Bareland,NULL,Bareland,Water,Non_Wetland,Built-up
1864,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1865,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1866,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1867,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1868,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1869,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1870,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1871,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1872,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1873,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1874,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1875,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1876,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1877,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1878,Bareland,NULL,Built-up,Water,Non_Wetland,NULL
1879,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1880,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
1881,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1882,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1883,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1884,Bareland,NULL,Water,NULL,Water,Grassland
1885,Bareland,NULL,Water,NULL,Water,Cropland
1886,Bareland,NULL,Water,NULL,Water,Wetland
1887,Bareland,NULL,Water,NULL,Water,Bareland
1888,Bareland,NULL,Water,NULL,Water,Water
1889,Bareland,NULL,Water,Non_Water,Water,Cropland
1890,Bareland,NULL,Water,Non_Water,Water,Wetland
1891,Bareland,NULL,Water,Non_Water,Water,Bareland
1892,Bareland,NULL,Water,Water,Water,NULL
1893,Bareland,NULL,Water,Water,Water,Grassland
1894,Bareland,NULL,Water,Water,Water,Cropland
1895,Bareland,NULL,Water,Water,Water,Wetland
1896,Bareland,NULL,Water,Water,Water,Bareland
1897,Bareland,NULL,Water,Water,Water,Water
1898,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1899,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1900,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1901,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1902,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland
1903,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1904,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1905,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1906,Bareland,Cropland,NULL,Water,Non_Wetland,Wetland
1907,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1908,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1909,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1910,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1911,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1912,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water
1913,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1914,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1915,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1916,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1917,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1918,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1919,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL
1920,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1921,Bareland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1922,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water
1923,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1924,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1925,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1926,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1927,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1928,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1929,Bareland,Cropland,Grassland,NULL,Non_Wetland,Water
1930,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1931,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1932,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1933,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1934,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1935,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL
1936,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1937,Bareland,Cropland,Grassland,Water,Non_Wetland,Wetland
1938,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1939,Bareland,Cropland,Grassland,Water,Non_Wetland,Water
1940,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1941,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1942,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1943,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1944,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1945,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1946,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1947,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1948,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1949,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1950,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1951,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1952,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL
1953,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1954,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1955,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1956,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
1957,Bareland,Cropland,Wetland,Water,Wetland,Wetland
1958,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1959,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1960,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1961,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1962,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1963,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1964,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1965,Bareland,Cropland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1966,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1967,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1968,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1969,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1970,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1971,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1972,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1973,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1974,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1975,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1976,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1977,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL
1978,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1979,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1980,Bareland,Cropland,Bareland,Water,Non_Wetland,Wetland
1981,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1982,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1983,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1984,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1985,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1986,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland
1987,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1988,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1989,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water
1990,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1991,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1992,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
1993,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1994,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1995,Bareland,Cropland,Built-up,Water,Non_Wetland,Wetland
1996,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland
1997,Bareland,Cropland,Water,Water,Water,Wetland
1998,Bareland,Cropland,Water,Water,Water,Water
1999,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
2000,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
2001,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL
2002,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL
2003,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2004,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2005,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2006,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2007,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2008,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
2009,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2010,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2011,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
2012,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL
2013,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
2014,Bareland,Wetland,Shrubland,Water,Non_Wetland,Cropland
2015,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
2016,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland
2017,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL
2018,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
2019,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
2020,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
2021,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
2022,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
2023,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2024,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2025,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2026,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2027,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL
2028,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
2029,Bareland,Wetland,Grassland,Water,Non_Wetland,Cropland
2030,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
2031,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
2032,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
2033,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL
2034,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
2035,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
2036,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
2037,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
2038,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
2039,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
2040,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2041,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2042,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
2043,Bareland,Wetland,Cropland,Water,Non_Wetland,NULL
2044,Bareland,Wetland,Cropland,Water,Non_Wetland,Cropland
2045,Bareland,Wetland,Cropland,Water,Non_Wetland,Wetland
2046,Bareland,Wetland,Cropland,Water,Non_Wetland,Bareland
2047,Bareland,Wetland,Cropland,Water,Non_Wetland,Water
2048,Bareland,Wetland,Wetland,NULL,Wetland,NULL
2049,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
2050,Bareland,Wetland,Wetland,Water,Wetland,Wetland
2051,Bareland,Wetland,Wetland,Water,Wetland,Water
2052,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2053,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL
2054,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
2055,Bareland,Wetland,Bareland,NULL,Non_Wetland,Cropland
2056,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
2057,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
2058,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2059,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2060,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2061,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2062,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2063,Bareland,Wetland,Bareland,Water,Non_Wetland,NULL
2064,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
2065,Bareland,Wetland,Bareland,Water,Non_Wetland,Cropland
2066,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
2067,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
2068,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
2069,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL
2070,Bareland,Wetland,Built-up,NULL,Non_Wetland,Cropland
2071,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
2072,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
2073,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2074,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2075,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
2076,Bareland,Wetland,Built-up,Water,Non_Wetland,NULL
2077,Bareland,Wetland,Built-up,Water,Non_Wetland,Cropland
2078,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
2079,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
2080,Bareland,Wetland,Water,Non_Water,Water,Wetland
2081,Bareland,Wetland,Water,Water,Water,NULL
2082,Bareland,Wetland,Water,Water,Water,Wetland
2083,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
2084,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL
2085,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
2086,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
2087,Bareland,Bareland,NULL,NULL,Non_Wetland,Wetland
2088,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
2089,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland
2090,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
2091,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
2092,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2093,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2094,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2095,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2096,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL
2097,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2098,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
2099,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
2100,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2101,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland
2102,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland
2103,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
2104,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
2105,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
2106,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
2107,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
2108,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
2109,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
2110,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
2111,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,NULL
2112,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2113,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2114,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
2115,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2116,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
2117,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
2118,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
2119,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
2120,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
2121,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
2122,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
2123,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
2124,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
