Value,AFRICA_2024_DynamicWorld_2024_38PKA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_38PKA_M_R,AFRICA_2024_GLC_FCS30D_2022_38PKA_M_R,AFRICA_2024_GSW_Yearly_2021_38PKA_M_R,AFRICA_2024_GWL_FCS30D_2022_38PKA_M_R,AFRICA_2024_WorldCover_2021_38PKA_M_R
862,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
863,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
864,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland
865,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
866,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Bareland
867,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Bareland
868,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Bareland
869,Permanent_ice_and_snow,Water,Water,Water,NULL,Bareland
870,Permanent_ice_and_snow,Water,Water,Water,NULL,Water
871,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland
872,Forest,NULL,NULL,NULL,Non_Wetland,NULL
873,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
874,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
875,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
876,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
877,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
878,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
879,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
880,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
881,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
882,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
883,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
884,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
885,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
886,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
887,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
888,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
889,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
890,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
891,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
892,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
893,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
894,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
895,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
896,Forest,NULL,Cropland,NULL,Non_Wetland,Water
897,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
898,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
899,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
900,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
901,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
902,Forest,NULL,Cropland,Water,Non_Wetland,Forest
903,Forest,NULL,Wetland,NULL,Wetland,Wetland
904,Forest,NULL,Wetland,NULL,Wetland,Forest
905,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
906,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
907,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
908,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
909,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
910,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
911,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
912,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
913,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
914,Forest,NULL,Bareland,Non_Water,Non_Wetland,Water
915,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
916,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
917,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
918,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
919,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
920,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
921,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
922,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
923,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
924,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
925,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
926,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
927,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
928,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
929,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
930,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
931,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
932,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
933,Forest,Cropland,Wetland,NULL,Wetland,NULL
934,Forest,Cropland,Wetland,NULL,Wetland,Cropland
935,Forest,Cropland,Wetland,NULL,Wetland,Wetland
936,Forest,Cropland,Wetland,NULL,Wetland,Forest
937,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
938,Forest,Cropland,Wetland,Water,Wetland,Wetland
939,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
940,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
941,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
942,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
943,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
944,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
945,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
946,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
947,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
948,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
949,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
950,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
951,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL
952,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
953,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
954,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
955,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
956,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
957,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
958,Forest,Water,Grassland,NULL,Non_Wetland,NULL
959,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
960,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
961,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland
962,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland
963,Forest,Water,Cropland,NULL,Non_Wetland,NULL
964,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
965,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
966,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
967,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland
968,Forest,Water,Wetland,NULL,NULL,Wetland
969,Forest,Water,Wetland,NULL,NULL,Bareland
970,Forest,Water,Wetland,NULL,Wetland,Wetland
971,Forest,Water,Wetland,NULL,Wetland,Bareland
972,Forest,Water,Wetland,Non_Water,NULL,Wetland
973,Forest,Water,Wetland,Non_Water,Wetland,Wetland
974,Forest,Water,Wetland,Water,Wetland,Wetland
975,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL
976,Forest,Water,Built-up,Non_Water,Non_Wetland,Cropland
977,Forest,Water,Water,Water,Water,Wetland
978,Forest,Forest,NULL,NULL,Non_Wetland,NULL
979,Forest,Forest,NULL,NULL,Non_Wetland,Forest
980,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
981,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
982,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
983,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
984,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
985,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
986,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
987,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
988,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
989,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
990,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
991,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
992,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
993,Forest,Forest,Cropland,NULL,Non_Wetland,Water
994,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
995,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
996,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
997,Forest,Forest,Wetland,NULL,NULL,Wetland
998,Forest,Forest,Wetland,NULL,Wetland,NULL
999,Forest,Forest,Wetland,NULL,Wetland,Wetland
1000,Forest,Forest,Wetland,NULL,Wetland,Bareland
1001,Forest,Forest,Wetland,NULL,Wetland,Forest
1002,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1003,Forest,Forest,Wetland,Water,Wetland,Wetland
1004,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1005,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1006,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1007,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1008,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1009,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland
