Value,AFRICA_2024_DynamicWorld_2024_36NZN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,AFRICA_2024_WorldCover_2021_36NZN_M_R
843,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland
844,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland
845,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up
846,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest
847,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL
848,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland
849,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland
850,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up
851,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest
852,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL
853,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland
854,Cropland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
855,Cropland,Water,Shrubland,Water,Non_Wetland,Bareland
856,Cropland,Water,Grassland,NULL,Non_Wetland,Grassland
857,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland
858,Cropland,Water,Grassland,NULL,Non_Wetland,Forest
859,Cropland,Water,Cropland,NULL,Non_Wetland,NULL
860,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland
861,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland
862,Cropland,Water,Cropland,Non_Water,Non_Wetland,Forest
863,Cropland,Water,Cropland,Water,Non_Wetland,Bareland
864,Cropland,Water,Wetland,NULL,Wetland,NULL
865,Cropland,Water,Wetland,NULL,Wetland,Forest
866,Cropland,Water,Wetland,Non_Water,Wetland,Forest
867,Cropland,Water,Wetland,Water,Wetland,Cropland
868,Cropland,Water,Wetland,Water,Wetland,Forest
869,Cropland,Water,Bareland,NULL,Non_Wetland,Grassland
870,Cropland,Water,Bareland,NULL,Non_Wetland,Bareland
871,Cropland,Water,Bareland,NULL,Non_Wetland,Forest
872,Cropland,Water,Bareland,Non_Water,Non_Wetland,Grassland
873,Cropland,Water,Bareland,Non_Water,Non_Wetland,Wetland
874,Cropland,Water,Bareland,Non_Water,Non_Wetland,Bareland
875,Cropland,Water,Bareland,Non_Water,Non_Wetland,Forest
876,Cropland,Water,Bareland,Water,Non_Wetland,Bareland
877,Cropland,Water,Built-up,NULL,Non_Wetland,Grassland
878,Cropland,Water,Built-up,Water,Non_Wetland,Bareland
879,Cropland,Water,Water,Water,Water,Wetland
880,Cropland,Water,Water,Water,Water,Water
881,Cropland,Water,Forest,NULL,Non_Wetland,NULL
882,Cropland,Water,Forest,NULL,Non_Wetland,Grassland
883,Cropland,Water,Forest,NULL,Non_Wetland,Bareland
884,Cropland,Water,Forest,NULL,Non_Wetland,Forest
885,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland
886,Cropland,Water,Forest,Non_Water,Non_Wetland,Forest
887,Cropland,Water,Forest,Water,Non_Wetland,Grassland
888,Cropland,Water,Forest,Water,Non_Wetland,Cropland
889,Cropland,Forest,NULL,NULL,Non_Wetland,NULL
890,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland
891,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland
892,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland
893,Cropland,Forest,NULL,NULL,Non_Wetland,Built-up
894,Cropland,Forest,NULL,NULL,Non_Wetland,Forest
895,Cropland,Forest,NULL,Non_Water,Non_Wetland,Forest
896,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL
897,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland
898,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland
899,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland
900,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland
901,Cropland,Forest,Shrubland,NULL,Non_Wetland,Built-up
902,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest
903,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
904,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
905,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL
906,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland
907,Cropland,Forest,Grassland,NULL,Non_Wetland,Built-up
908,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest
909,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL
910,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland
911,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland
912,Cropland,Forest,Cropland,NULL,Non_Wetland,Wetland
913,Cropland,Forest,Cropland,NULL,Non_Wetland,Built-up
914,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest
915,Cropland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
916,Cropland,Forest,Wetland,NULL,Wetland,Wetland
917,Cropland,Forest,Wetland,Non_Water,Wetland,Bareland
918,Cropland,Forest,Wetland,Non_Water,Wetland,Forest
919,Cropland,Forest,Wetland,Water,Wetland,Forest
920,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
921,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL
922,Cropland,Forest,Bareland,NULL,Non_Wetland,Grassland
923,Cropland,Forest,Bareland,NULL,Non_Wetland,Forest
924,Cropland,Forest,Bareland,Non_Water,Non_Wetland,Forest
925,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL
926,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland
927,Cropland,Forest,Built-up,NULL,Non_Wetland,Cropland
928,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland
929,Cropland,Forest,Built-up,NULL,Non_Wetland,Forest
930,Cropland,Forest,Forest,NULL,Non_Wetland,NULL
931,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland
932,Cropland,Forest,Forest,NULL,Non_Wetland,Cropland
933,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland
934,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland
935,Cropland,Forest,Forest,NULL,Non_Wetland,Built-up
936,Cropland,Forest,Forest,NULL,Non_Wetland,Forest
937,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL
938,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland
939,Cropland,Forest,Forest,Non_Water,Non_Wetland,Wetland
940,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest
941,Cropland,Forest,Forest,Water,Non_Wetland,Grassland
942,Cropland,Forest,Forest,Water,Non_Wetland,Forest
943,Wetland,NULL,NULL,NULL,Non_Wetland,NULL
944,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
945,Wetland,NULL,NULL,NULL,Non_Wetland,Forest
946,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest
947,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL
948,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
949,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
950,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
951,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
952,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
953,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
954,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL
955,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
956,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland
957,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL
958,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland
959,Wetland,NULL,Cropland,NULL,Non_Wetland,Bareland
960,Wetland,NULL,Cropland,NULL,Non_Wetland,Built-up
961,Wetland,NULL,Cropland,NULL,Non_Wetland,Forest
962,Wetland,NULL,Cropland,Non_Water,Non_Wetland,Forest
963,Wetland,NULL,Wetland,NULL,Wetland,Grassland
964,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
965,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
966,Wetland,NULL,Wetland,Water,Wetland,NULL
967,Wetland,NULL,Wetland,Water,Wetland,Bareland
968,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL
969,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
970,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
971,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
972,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
973,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
974,Wetland,NULL,Bareland,Water,Non_Wetland,NULL
975,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
976,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
977,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
978,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up
979,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
980,Wetland,NULL,Water,Water,Water,Grassland
981,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
982,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
983,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
984,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
985,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
986,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
987,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
988,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
989,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
990,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
991,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland
992,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL
993,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL
994,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
995,Wetland,Cropland,Bareland,Water,Non_Wetland,Grassland
996,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
997,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL
998,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
999,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1000,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
1001,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1002,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
1003,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL
1004,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
1005,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1006,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest
1007,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland
1008,Wetland,Wetland,NULL,Water,Non_Wetland,Cropland
1009,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland
1010,Wetland,Wetland,NULL,Water,Non_Wetland,Water
1011,Wetland,Wetland,NULL,Water,Non_Wetland,Forest
1012,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1013,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1014,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1015,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1016,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1017,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1018,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1019,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1020,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
1021,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1022,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1023,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL
1024,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1025,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1026,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1027,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
1028,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1029,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1030,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1031,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1032,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1033,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1034,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1035,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1036,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1037,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1038,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1039,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1040,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1041,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1042,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1043,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1044,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1045,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1046,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1047,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1048,Wetland,Wetland,Wetland,Water,Wetland,Cropland
1049,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1050,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1051,Wetland,Wetland,Wetland,Water,Wetland,Water
1052,Wetland,Wetland,Wetland,Water,Wetland,Forest
1053,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1054,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1055,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1056,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1057,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1058,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1059,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1060,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1061,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1062,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1063,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1064,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1065,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL
1066,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1067,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
1068,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1069,Wetland,Wetland,Bareland,Water,Non_Wetland,Built-up
1070,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1071,Wetland,Wetland,Bareland,Water,Non_Wetland,Forest
1072,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1073,Wetland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1074,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1075,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1076,Wetland,Wetland,Built-up,NULL,Non_Wetland,Forest
1077,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL
1078,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1079,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
1080,Wetland,Wetland,Built-up,Water,Non_Wetland,NULL
1081,Wetland,Wetland,Built-up,Water,Non_Wetland,Bareland
1082,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1083,Wetland,Wetland,Built-up,Water,Non_Wetland,Forest
1084,Wetland,Wetland,Water,NULL,Water,Grassland
1085,Wetland,Wetland,Water,NULL,Water,Forest
1086,Wetland,Wetland,Water,Non_Water,Water,NULL
1087,Wetland,Wetland,Water,Non_Water,Water,Grassland
1088,Wetland,Wetland,Water,Non_Water,Water,Wetland
1089,Wetland,Wetland,Water,Non_Water,Water,Water
1090,Wetland,Wetland,Water,Non_Water,Water,Forest
1091,Wetland,Wetland,Water,Water,Water,Grassland
1092,Wetland,Wetland,Water,Water,Water,Cropland
1093,Wetland,Wetland,Water,Water,Water,Bareland
1094,Wetland,Wetland,Water,Water,Water,Water
1095,Wetland,Wetland,Water,Water,Water,Forest
1096,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1097,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1098,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1099,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1100,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1101,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1102,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1103,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1104,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1105,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1106,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1107,Wetland,Wetland,Forest,Water,Non_Wetland,NULL
1108,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1109,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1110,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1111,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1112,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1113,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
1114,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1115,Wetland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1116,Wetland,Bareland,Forest,NULL,Non_Wetland,Grassland
1117,Wetland,Built-up,Cropland,NULL,Non_Wetland,Forest
1118,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1119,Wetland,Built-up,Forest,NULL,Non_Wetland,Forest
1120,Wetland,Water,NULL,NULL,Non_Wetland,Grassland
1121,Wetland,Water,NULL,NULL,Non_Wetland,Cropland
1122,Wetland,Water,NULL,NULL,Non_Wetland,Water
1123,Wetland,Water,NULL,NULL,Non_Wetland,Forest
1124,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest
1125,Wetland,Water,NULL,Water,Non_Wetland,Forest
1126,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1127,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1128,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1129,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1130,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1131,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL
1132,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1133,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
1134,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1135,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1136,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1137,Wetland,Water,Shrubland,Water,Non_Wetland,Forest
1138,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1139,Wetland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1140,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1141,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1142,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1143,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1144,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water
1145,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1146,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1147,Wetland,Water,Cropland,Water,Non_Wetland,Bareland
1148,Wetland,Water,Cropland,Water,Non_Wetland,Forest
1149,Wetland,Water,Wetland,NULL,Wetland,Forest
1150,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1151,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1152,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1153,Wetland,Water,Wetland,Water,Wetland,NULL
1154,Wetland,Water,Wetland,Water,Wetland,Grassland
1155,Wetland,Water,Wetland,Water,Wetland,Cropland
1156,Wetland,Water,Wetland,Water,Wetland,Wetland
1157,Wetland,Water,Wetland,Water,Wetland,Bareland
1158,Wetland,Water,Wetland,Water,Wetland,Built-up
1159,Wetland,Water,Wetland,Water,Wetland,Water
1160,Wetland,Water,Wetland,Water,Wetland,Forest
1161,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1162,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1163,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
1164,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1165,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1166,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1167,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1168,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL
1169,Wetland,Water,Bareland,Non_Water,Non_Wetland,Built-up
1170,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest
1171,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1172,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
1173,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1174,Wetland,Water,Bareland,Water,Non_Wetland,Water
1175,Wetland,Water,Bareland,Water,Non_Wetland,Forest
1176,Wetland,Water,Built-up,NULL,Non_Wetland,Grassland
1177,Wetland,Water,Built-up,NULL,Non_Wetland,Forest
1178,Wetland,Water,Built-up,Non_Water,Non_Wetland,Forest
1179,Wetland,Water,Built-up,Water,Non_Wetland,Grassland
1180,Wetland,Water,Built-up,Water,Non_Wetland,Forest
1181,Wetland,Water,Water,NULL,Water,Bareland
1182,Wetland,Water,Water,NULL,Water,Water
1183,Wetland,Water,Water,NULL,Water,Forest
1184,Wetland,Water,Water,Non_Water,Water,Wetland
1185,Wetland,Water,Water,Non_Water,Water,Bareland
1186,Wetland,Water,Water,Non_Water,Water,Water
1187,Wetland,Water,Water,Water,Water,Wetland
1188,Wetland,Water,Water,Water,Water,Bareland
1189,Wetland,Water,Water,Water,Water,Water
1190,Wetland,Water,Water,Water,Water,Forest
1191,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1192,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1193,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1194,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL
1195,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1196,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1197,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1198,Wetland,Water,Forest,Water,Non_Wetland,Cropland
1199,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1200,Wetland,Water,Forest,Water,Non_Wetland,Water
1201,Wetland,Water,Forest,Water,Non_Wetland,Forest
1202,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
1203,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest
1204,Wetland,Forest,NULL,Water,Non_Wetland,Forest
1205,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1206,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1207,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1208,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1209,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1210,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1211,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1212,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL
1213,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
1214,Wetland,Forest,Shrubland,Water,Non_Wetland,Cropland
1215,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1216,Wetland,Forest,Shrubland,Water,Non_Wetland,Water
1217,Wetland,Forest,Shrubland,Water,Non_Wetland,Forest
1218,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1219,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1220,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1221,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
1222,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1223,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL
1224,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1225,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1226,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Water
1227,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1228,Wetland,Forest,Wetland,NULL,Wetland,Water
1229,Wetland,Forest,Wetland,NULL,Wetland,Forest
1230,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
1231,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland
1232,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1233,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland
1234,Wetland,Forest,Wetland,Non_Water,Wetland,Water
1235,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
1236,Wetland,Forest,Wetland,Water,Wetland,Wetland
1237,Wetland,Forest,Wetland,Water,Wetland,Bareland
1238,Wetland,Forest,Wetland,Water,Wetland,Water
1239,Wetland,Forest,Wetland,Water,Wetland,Forest
1240,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1241,Wetland,Forest,Bareland,NULL,Non_Wetland,Cropland
1242,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1243,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1244,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1245,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Cropland
1246,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1247,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1248,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1249,Wetland,Forest,Bareland,Water,Non_Wetland,NULL
1250,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
1251,Wetland,Forest,Bareland,Water,Non_Wetland,Cropland
1252,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1253,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL
1254,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
1255,Wetland,Forest,Built-up,Non_Water,Non_Wetland,Forest
1256,Wetland,Forest,Built-up,Water,Non_Wetland,Forest
1257,Wetland,Forest,Water,NULL,Water,Forest
1258,Wetland,Forest,Water,Non_Water,Water,Wetland
1259,Wetland,Forest,Water,Non_Water,Water,Water
1260,Wetland,Forest,Water,Non_Water,Water,Forest
1261,Wetland,Forest,Water,Water,Water,Grassland
1262,Wetland,Forest,Water,Water,Water,Wetland
1263,Wetland,Forest,Water,Water,Water,Bareland
1264,Wetland,Forest,Water,Water,Water,Water
1265,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1266,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1267,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1268,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
