Value,AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,AFRICA_2024_WorldCover_2021_36NUJ_M_R
878,Wetland,Cropland,Wetland,NULL,Wetland,Forest
879,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL
880,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
881,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
882,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
883,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
884,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
885,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
886,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
887,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
888,Wetland,Wetland,NULL,Water,Non_Wetland,Forest
889,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
890,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
891,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
892,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
893,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
894,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
895,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
896,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
897,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
898,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
899,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
900,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
901,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
902,Wetland,Wetland,Wetland,NULL,Wetland,NULL
903,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
904,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
905,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
906,Wetland,Wetland,Wetland,NULL,Wetland,Water
907,Wetland,Wetland,Wetland,NULL,Wetland,Forest
908,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
909,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
910,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
911,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
912,Wetland,Wetland,Wetland,Water,Wetland,Grassland
913,Wetland,Wetland,Wetland,Water,Wetland,Wetland
914,Wetland,Wetland,Wetland,Water,Wetland,Water
915,Wetland,Wetland,Wetland,Water,Wetland,Forest
916,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
917,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
918,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
919,Wetland,Wetland,Water,NULL,Water,Grassland
920,Wetland,Wetland,Water,NULL,Water,Wetland
921,Wetland,Wetland,Water,NULL,Water,Water
922,Wetland,Wetland,Water,NULL,Water,Forest
923,Wetland,Wetland,Water,Non_Water,Water,Wetland
924,Wetland,Wetland,Water,Non_Water,Water,Water
925,Wetland,Wetland,Water,Non_Water,Water,Forest
926,Wetland,Wetland,Water,Water,Water,Grassland
927,Wetland,Wetland,Water,Water,Water,Wetland
928,Wetland,Wetland,Water,Water,Water,Water
929,Wetland,Wetland,Water,Water,Water,Forest
930,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
931,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
932,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
933,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
934,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
935,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
936,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
937,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
938,Wetland,Wetland,Forest,Water,Non_Wetland,Water
939,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
940,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL
941,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL
942,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland
943,Wetland,Water,NULL,NULL,Non_Wetland,Grassland
944,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
945,Wetland,Water,NULL,NULL,Non_Wetland,Water
946,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
947,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
948,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
949,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
950,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
951,Wetland,Water,Wetland,NULL,Wetland,Grassland
952,Wetland,Water,Wetland,NULL,Wetland,Wetland
953,Wetland,Water,Wetland,NULL,Wetland,Water
954,Wetland,Water,Wetland,NULL,Wetland,Forest
955,Wetland,Water,Wetland,Water,Wetland,Wetland
956,Wetland,Water,Wetland,Water,Wetland,Water
957,Wetland,Water,Wetland,Water,Wetland,Forest
958,Wetland,Water,Water,NULL,Water,Water
959,Wetland,Water,Water,Water,Water,Forest
960,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
961,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
962,Wetland,Water,Forest,NULL,Non_Wetland,Water
963,Wetland,Water,Forest,NULL,Non_Wetland,Forest
964,Wetland,Water,Forest,Water,Non_Wetland,Wetland
965,Wetland,Water,Forest,Water,Non_Wetland,Water
966,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland
967,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
968,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
969,Wetland,Forest,NULL,Water,Non_Wetland,Wetland
970,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
971,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
972,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
973,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
974,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
975,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
976,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
977,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
978,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
979,Wetland,Forest,Wetland,NULL,Wetland,Forest
980,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
981,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
982,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
983,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
984,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
985,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
986,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up
987,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
988,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
989,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
990,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
991,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
992,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
993,Water,NULL,NULL,NULL,Non_Wetland,NULL
994,Water,NULL,NULL,NULL,Non_Wetland,Grassland
995,Water,NULL,NULL,NULL,Non_Wetland,Cropland
996,Water,NULL,NULL,NULL,Non_Wetland,Wetland
997,Water,NULL,NULL,NULL,Non_Wetland,Bareland
998,Water,NULL,NULL,NULL,Non_Wetland,Built-up
999,Water,NULL,NULL,NULL,Non_Wetland,Forest
1000,Water,NULL,NULL,Non_Water,Non_Wetland,NULL
1001,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
1002,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1003,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1004,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1005,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1006,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1007,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1008,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
1009,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1010,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1011,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1012,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1013,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1014,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1015,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1016,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1017,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1018,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1019,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1020,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
1021,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1022,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1023,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1024,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1025,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1026,Water,NULL,Wetland,NULL,Wetland,NULL
1027,Water,NULL,Wetland,NULL,Wetland,Grassland
1028,Water,NULL,Wetland,NULL,Wetland,Wetland
1029,Water,NULL,Wetland,NULL,Wetland,Forest
1030,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1031,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1032,Water,NULL,Wetland,Non_Water,Wetland,Water
1033,Water,NULL,Wetland,Non_Water,Wetland,Forest
1034,Water,NULL,Wetland,Water,Wetland,Grassland
1035,Water,NULL,Wetland,Water,Wetland,Wetland
1036,Water,NULL,Wetland,Water,Wetland,Water
1037,Water,NULL,Wetland,Water,Wetland,Forest
1038,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1039,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1040,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1041,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1042,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1043,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1044,Water,NULL,Built-up,NULL,Non_Wetland,Built-up
1045,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1046,Water,NULL,Water,NULL,Water,Wetland
1047,Water,NULL,Water,NULL,Water,Water
1048,Water,NULL,Water,NULL,Water,Forest
1049,Water,NULL,Water,Non_Water,Water,Grassland
1050,Water,NULL,Water,Non_Water,Water,Wetland
1051,Water,NULL,Water,Non_Water,Water,Water
1052,Water,NULL,Water,Non_Water,Water,Forest
1053,Water,NULL,Water,Water,Water,Grassland
1054,Water,NULL,Water,Water,Water,Wetland
1055,Water,NULL,Water,Water,Water,Water
1056,Water,NULL,Water,Water,Water,Forest
1057,Water,NULL,Forest,NULL,Non_Wetland,NULL
1058,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1059,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1060,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1061,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1062,Water,NULL,Forest,NULL,Non_Wetland,Forest
1063,Water,NULL,Forest,Non_Water,Non_Wetland,NULL
1064,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1065,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1066,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1067,Water,NULL,Forest,Water,Non_Wetland,NULL
1068,Water,NULL,Forest,Water,Non_Wetland,Grassland
1069,Water,NULL,Forest,Water,Non_Wetland,Forest
1070,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1071,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1072,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1073,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1074,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1075,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1076,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1077,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1078,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1079,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1080,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1081,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1082,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1083,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1084,Water,Wetland,NULL,NULL,Non_Wetland,NULL
1085,Water,Wetland,NULL,NULL,Non_Wetland,Grassland
1086,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1087,Water,Wetland,NULL,NULL,Non_Wetland,Water
1088,Water,Wetland,NULL,NULL,Non_Wetland,Forest
1089,Water,Wetland,NULL,Water,Non_Wetland,Grassland
1090,Water,Wetland,NULL,Water,Non_Wetland,Wetland
1091,Water,Wetland,NULL,Water,Non_Wetland,Water
1092,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1093,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1094,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1095,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1096,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1097,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1098,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1099,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1100,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1101,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1102,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1103,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1104,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
1105,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
1106,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1107,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1108,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1109,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1110,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1111,Water,Wetland,Wetland,NULL,Wetland,NULL
1112,Water,Wetland,Wetland,NULL,Wetland,Grassland
1113,Water,Wetland,Wetland,NULL,Wetland,Wetland
1114,Water,Wetland,Wetland,NULL,Wetland,Water
1115,Water,Wetland,Wetland,NULL,Wetland,Forest
1116,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1117,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1118,Water,Wetland,Wetland,Non_Water,Wetland,Water
1119,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1120,Water,Wetland,Wetland,Water,Wetland,Grassland
1121,Water,Wetland,Wetland,Water,Wetland,Wetland
1122,Water,Wetland,Wetland,Water,Wetland,Water
1123,Water,Wetland,Wetland,Water,Wetland,Forest
1124,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1125,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1126,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
1127,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
1128,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1129,Water,Wetland,Built-up,NULL,Non_Wetland,Forest
1130,Water,Wetland,Water,NULL,Water,Grassland
1131,Water,Wetland,Water,NULL,Water,Wetland
1132,Water,Wetland,Water,NULL,Water,Water
1133,Water,Wetland,Water,NULL,Water,Forest
1134,Water,Wetland,Water,Non_Water,Water,Wetland
1135,Water,Wetland,Water,Non_Water,Water,Water
1136,Water,Wetland,Water,Non_Water,Water,Forest
1137,Water,Wetland,Water,Water,Water,Grassland
1138,Water,Wetland,Water,Water,Water,Wetland
1139,Water,Wetland,Water,Water,Water,Water
1140,Water,Wetland,Water,Water,Water,Forest
1141,Water,Wetland,Forest,NULL,Non_Wetland,NULL
1142,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1143,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1144,Water,Wetland,Forest,NULL,Non_Wetland,Water
1145,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1146,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1147,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1148,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1149,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1150,Water,Wetland,Forest,Water,Non_Wetland,Grassland
1151,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1152,Water,Wetland,Forest,Water,Non_Wetland,Water
1153,Water,Wetland,Forest,Water,Non_Wetland,Forest
1154,Water,Built-up,NULL,NULL,Non_Wetland,NULL
1155,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
1156,Water,Built-up,NULL,NULL,Non_Wetland,Cropland
1157,Water,Built-up,NULL,NULL,Non_Wetland,Bareland
1158,Water,Built-up,NULL,NULL,Non_Wetland,Built-up
1159,Water,Built-up,NULL,NULL,Non_Wetland,Forest
1160,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
1161,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1162,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1163,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1164,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1165,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1166,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1167,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1168,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
1169,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
1170,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1171,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1172,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1173,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
1174,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1175,Water,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1176,Water,Built-up,Wetland,NULL,Wetland,Grassland
1177,Water,Built-up,Wetland,NULL,Wetland,Water
1178,Water,Built-up,Bareland,NULL,Non_Wetland,Built-up
1179,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
1180,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1181,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1182,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1183,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1184,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1185,Water,Built-up,Forest,NULL,Non_Wetland,NULL
1186,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1187,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1188,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
1189,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1190,Water,Water,NULL,NULL,Non_Wetland,Grassland
1191,Water,Water,NULL,NULL,Non_Wetland,Wetland
1192,Water,Water,NULL,NULL,Non_Wetland,Water
1193,Water,Water,NULL,NULL,Non_Wetland,Forest
1194,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1195,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
1196,Water,Water,NULL,Non_Water,Non_Wetland,Water
1197,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1198,Water,Water,NULL,Water,Non_Wetland,Wetland
1199,Water,Water,NULL,Water,Non_Wetland,Water
1200,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1201,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1202,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1203,Water,Water,Shrubland,NULL,Non_Wetland,Water
1204,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1205,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1206,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1207,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1208,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1209,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1210,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1211,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1212,Water,Water,Shrubland,Water,Non_Wetland,Water
1213,Water,Water,Shrubland,Water,Non_Wetland,Forest
1214,Water,Water,Grassland,NULL,Non_Wetland,Water
1215,Water,Water,Grassland,Water,Non_Wetland,Grassland
1216,Water,Water,Grassland,Water,Non_Wetland,Bareland
1217,Water,Water,Grassland,Water,Non_Wetland,Water
1218,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1219,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1220,Water,Water,Cropland,NULL,Non_Wetland,Water
1221,Water,Water,Cropland,NULL,Non_Wetland,Forest
1222,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1223,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1224,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1225,Water,Water,Cropland,Water,Non_Wetland,Wetland
1226,Water,Water,Cropland,Water,Non_Wetland,Water
1227,Water,Water,Wetland,NULL,Wetland,NULL
1228,Water,Water,Wetland,NULL,Wetland,Grassland
1229,Water,Water,Wetland,NULL,Wetland,Wetland
1230,Water,Water,Wetland,NULL,Wetland,Water
1231,Water,Water,Wetland,NULL,Wetland,Forest
1232,Water,Water,Wetland,Non_Water,Wetland,Grassland
1233,Water,Water,Wetland,Non_Water,Wetland,Wetland
1234,Water,Water,Wetland,Non_Water,Wetland,Bareland
1235,Water,Water,Wetland,Non_Water,Wetland,Water
1236,Water,Water,Wetland,Non_Water,Wetland,Forest
1237,Water,Water,Wetland,Water,Wetland,Grassland
1238,Water,Water,Wetland,Water,Wetland,Wetland
1239,Water,Water,Wetland,Water,Wetland,Bareland
1240,Water,Water,Wetland,Water,Wetland,Water
1241,Water,Water,Wetland,Water,Wetland,Forest
1242,Water,Water,Bareland,NULL,Non_Wetland,NULL
1243,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1244,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1245,Water,Water,Bareland,NULL,Non_Wetland,Water
1246,Water,Water,Bareland,NULL,Non_Wetland,Forest
1247,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1248,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1249,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1250,Water,Water,Bareland,Water,Non_Wetland,Grassland
1251,Water,Water,Bareland,Water,Non_Wetland,Bareland
1252,Water,Water,Bareland,Water,Non_Wetland,Water
1253,Water,Water,Bareland,Water,Non_Wetland,Forest
1254,Water,Water,Built-up,NULL,Non_Wetland,Forest
1255,Water,Water,Built-up,Water,Non_Wetland,Water
1256,Water,Water,Built-up,Water,Non_Wetland,Forest
1257,Water,Water,Water,NULL,Water,Grassland
1258,Water,Water,Water,NULL,Water,Wetland
1259,Water,Water,Water,NULL,Water,Water
1260,Water,Water,Water,NULL,Water,Forest
1261,Water,Water,Water,Non_Water,Water,Grassland
1262,Water,Water,Water,Non_Water,Water,Wetland
1263,Water,Water,Water,Non_Water,Water,Water
1264,Water,Water,Water,Non_Water,Water,Forest
1265,Water,Water,Water,Water,Water,Grassland
1266,Water,Water,Water,Water,Water,Wetland
1267,Water,Water,Water,Water,Water,Bareland
1268,Water,Water,Water,Water,Water,Water
1269,Water,Water,Water,Water,Water,Forest
1270,Water,Water,Forest,NULL,Non_Wetland,NULL
1271,Water,Water,Forest,NULL,Non_Wetland,Grassland
1272,Water,Water,Forest,NULL,Non_Wetland,Wetland
1273,Water,Water,Forest,NULL,Non_Wetland,Bareland
1274,Water,Water,Forest,NULL,Non_Wetland,Water
1275,Water,Water,Forest,NULL,Non_Wetland,Forest
1276,Water,Water,Forest,Non_Water,Non_Wetland,NULL
1277,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1278,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1279,Water,Water,Forest,Non_Water,Non_Wetland,Water
1280,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1281,Water,Water,Forest,Water,Non_Wetland,Grassland
1282,Water,Water,Forest,Water,Non_Wetland,Wetland
1283,Water,Water,Forest,Water,Non_Wetland,Water
1284,Water,Water,Forest,Water,Non_Wetland,Forest
1285,Water,Forest,NULL,NULL,Non_Wetland,NULL
1286,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1287,Water,Forest,NULL,NULL,Non_Wetland,Cropland
1288,Water,Forest,NULL,NULL,Non_Wetland,Wetland
1289,Water,Forest,NULL,NULL,Non_Wetland,Water
1290,Water,Forest,NULL,NULL,Non_Wetland,Forest
1291,Water,Forest,NULL,Non_Water,Non_Wetland,NULL
1292,Water,Forest,NULL,Non_Water,Non_Wetland,Grassland
1293,Water,Forest,NULL,Non_Water,Non_Wetland,Wetland
1294,Water,Forest,NULL,Non_Water,Non_Wetland,Forest
1295,Water,Forest,NULL,Water,Non_Wetland,Wetland
1296,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1297,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1298,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
1299,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1300,Water,Forest,Shrubland,NULL,Non_Wetland,Built-up
1301,Water,Forest,Shrubland,NULL,Non_Wetland,Water
1302,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1303,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1304,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1305,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1306,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1307,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
1308,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1309,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1310,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1311,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1312,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1313,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1314,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
1315,Water,Forest,Cropland,NULL,Non_Wetland,Built-up
1316,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1317,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL
1318,Water,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1319,Water,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1320,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1321,Water,Forest,Wetland,NULL,Wetland,NULL
1322,Water,Forest,Wetland,NULL,Wetland,Grassland
1323,Water,Forest,Wetland,NULL,Wetland,Wetland
1324,Water,Forest,Wetland,NULL,Wetland,Water
1325,Water,Forest,Wetland,NULL,Wetland,Forest
1326,Water,Forest,Wetland,Non_Water,Wetland,Grassland
1327,Water,Forest,Wetland,Non_Water,Wetland,Wetland
1328,Water,Forest,Wetland,Non_Water,Wetland,Forest
