Value,AFRICA_2024_DynamicWorld_2024_37PCT_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCT_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCT_M_R,AFRICA_2024_GSW_Yearly_2021_37PCT_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCT_M_R,AFRICA_2024_WorldCover_2021_37PCT_M_R
836,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
837,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
838,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
839,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
840,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
841,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
842,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
843,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
844,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
845,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
846,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
847,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
848,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
849,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
850,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
851,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
852,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
853,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
854,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
855,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
856,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
857,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
858,Bareland,Water,NULL,NULL,Non_Wetland,NULL
859,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
860,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
861,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
862,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
863,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
864,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
865,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
866,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
867,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
868,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
869,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
870,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
871,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
872,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
873,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
874,Bareland,Water,Cropland,NULL,Non_Wetland,Water
875,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
876,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
877,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
878,Bareland,Water,Cropland,Water,Non_Wetland,Water
879,Bareland,Water,Wetland,NULL,Wetland,Forest
880,Bareland,Water,Wetland,Water,Wetland,Cropland
881,Bareland,Water,Wetland,Water,Wetland,Wetland
882,Bareland,Water,Wetland,Water,Wetland,Bareland
883,Bareland,Water,Wetland,Water,Wetland,Water
884,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
885,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
886,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
887,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
888,Bareland,Water,Bareland,NULL,Non_Wetland,Water
889,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
890,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
891,Bareland,Water,Bareland,Water,Non_Wetland,Water
892,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
893,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
894,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
895,Bareland,Water,Built-up,NULL,Non_Wetland,Water
896,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
897,Bareland,Water,Water,Water,Water,Water
898,Bareland,Water,Forest,NULL,Non_Wetland,Forest
899,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
900,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
901,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland
902,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
903,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
904,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
905,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
906,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
907,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
908,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
909,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
910,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
911,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
912,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
913,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland
914,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
915,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
916,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
917,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
918,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
919,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
920,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
921,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
922,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
923,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
924,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
925,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
926,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
927,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
928,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
929,Bareland,Forest,Built-up,NULL,Non_Wetland,Cropland
930,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
931,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
932,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
933,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
934,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
935,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
936,Water,NULL,NULL,NULL,Non_Wetland,NULL
937,Water,NULL,NULL,NULL,Non_Wetland,Grassland
938,Water,NULL,NULL,NULL,Non_Wetland,Bareland
939,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
940,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
941,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
942,Water,NULL,Grassland,NULL,Non_Wetland,NULL
943,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
944,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
945,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
946,Water,NULL,Grassland,NULL,Non_Wetland,Forest
947,Water,NULL,Grassland,Water,Non_Wetland,Grassland
948,Water,NULL,Grassland,Water,Non_Wetland,Cropland
949,Water,NULL,Grassland,Water,Non_Wetland,Wetland
950,Water,NULL,Cropland,NULL,Non_Wetland,NULL
951,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
952,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
953,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
954,Water,NULL,Cropland,NULL,Non_Wetland,Water
955,Water,NULL,Cropland,NULL,Non_Wetland,Forest
956,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
957,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
958,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
959,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
960,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
961,Water,NULL,Cropland,Water,Non_Wetland,Grassland
962,Water,NULL,Cropland,Water,Non_Wetland,Cropland
963,Water,NULL,Cropland,Water,Non_Wetland,Wetland
964,Water,NULL,Cropland,Water,Non_Wetland,Bareland
965,Water,NULL,Cropland,Water,Non_Wetland,Water
966,Water,NULL,Cropland,Water,Non_Wetland,Forest
967,Water,NULL,Wetland,NULL,Wetland,Grassland
968,Water,NULL,Wetland,Non_Water,Wetland,Cropland
969,Water,NULL,Wetland,Non_Water,Wetland,Water
970,Water,NULL,Wetland,Water,Wetland,Grassland
971,Water,NULL,Wetland,Water,Wetland,Cropland
972,Water,NULL,Wetland,Water,Wetland,Wetland
973,Water,NULL,Wetland,Water,Wetland,Bareland
974,Water,NULL,Wetland,Water,Wetland,Water
975,Water,NULL,Wetland,Water,Wetland,Forest
976,Water,NULL,Bareland,NULL,Non_Wetland,NULL
977,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
978,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
979,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
980,Water,NULL,Bareland,NULL,Non_Wetland,Water
981,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
982,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
983,Water,NULL,Bareland,Water,Non_Wetland,Grassland
984,Water,NULL,Bareland,Water,Non_Wetland,Cropland
985,Water,NULL,Bareland,Water,Non_Wetland,Wetland
986,Water,NULL,Bareland,Water,Non_Wetland,Bareland
987,Water,NULL,Bareland,Water,Non_Wetland,Water
988,Water,NULL,Bareland,Water,Non_Wetland,Forest
989,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
990,Water,NULL,Built-up,NULL,Non_Wetland,Water
991,Water,NULL,Built-up,Water,Non_Wetland,Water
992,Water,NULL,Water,NULL,Water,Grassland
993,Water,NULL,Water,Water,Water,Wetland
994,Water,NULL,Water,Water,Water,Water
995,Water,NULL,Forest,NULL,Non_Wetland,Cropland
996,Water,Cropland,Shrubland,Water,Non_Wetland,Water
997,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
998,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
999,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1000,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
1001,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1002,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1003,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1004,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1005,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1006,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1007,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1008,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1009,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1010,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1011,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1012,Water,Cropland,Wetland,Non_Water,Wetland,Water
1013,Water,Cropland,Wetland,Water,Wetland,Grassland
1014,Water,Cropland,Wetland,Water,Wetland,Cropland
1015,Water,Cropland,Wetland,Water,Wetland,Wetland
1016,Water,Cropland,Wetland,Water,Wetland,Bareland
1017,Water,Cropland,Wetland,Water,Wetland,Water
1018,Water,Cropland,Wetland,Water,Wetland,Forest
1019,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1020,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1021,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1022,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1023,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
1024,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
1025,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1026,Water,Cropland,Bareland,Water,Non_Wetland,Wetland
1027,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1028,Water,Cropland,Bareland,Water,Non_Wetland,Water
1029,Water,Cropland,Water,Water,Water,Water
1030,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1031,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
1032,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1033,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1034,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
1035,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1036,Water,Bareland,Wetland,NULL,Wetland,Bareland
1037,Water,Bareland,Wetland,Water,Wetland,Grassland
1038,Water,Bareland,Wetland,Water,Wetland,Wetland
1039,Water,Bareland,Wetland,Water,Wetland,Bareland
1040,Water,Bareland,Wetland,Water,Wetland,Water
1041,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1042,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1043,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
1044,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
1045,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1046,Water,Bareland,Bareland,Water,Non_Wetland,Water
1047,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1048,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1049,Water,Bareland,Built-up,Water,Non_Wetland,Water
1050,Water,Bareland,Water,Water,Water,Wetland
1051,Water,Bareland,Water,Water,Water,Water
1052,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1053,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1054,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1055,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1056,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1057,Water,Water,Shrubland,Water,Non_Wetland,Water
1058,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1059,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1060,Water,Water,Grassland,NULL,Non_Wetland,Water
1061,Water,Water,Grassland,NULL,Non_Wetland,Forest
1062,Water,Water,Grassland,Water,Non_Wetland,Wetland
1063,Water,Water,Grassland,Water,Non_Wetland,Bareland
1064,Water,Water,Grassland,Water,Non_Wetland,Water
1065,Water,Water,Cropland,NULL,Non_Wetland,NULL
1066,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1067,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1068,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1069,Water,Water,Cropland,NULL,Non_Wetland,Water
1070,Water,Water,Cropland,NULL,Non_Wetland,Forest
1071,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1072,Water,Water,Cropland,Water,Non_Wetland,Grassland
1073,Water,Water,Cropland,Water,Non_Wetland,Cropland
1074,Water,Water,Cropland,Water,Non_Wetland,Wetland
1075,Water,Water,Cropland,Water,Non_Wetland,Bareland
1076,Water,Water,Cropland,Water,Non_Wetland,Water
1077,Water,Water,Cropland,Water,Non_Wetland,Forest
1078,Water,Water,Wetland,NULL,Wetland,Grassland
1079,Water,Water,Wetland,NULL,Wetland,Cropland
1080,Water,Water,Wetland,NULL,Wetland,Bareland
1081,Water,Water,Wetland,NULL,Wetland,Water
1082,Water,Water,Wetland,NULL,Wetland,Forest
1083,Water,Water,Wetland,Non_Water,Wetland,Cropland
1084,Water,Water,Wetland,Non_Water,Wetland,Water
1085,Water,Water,Wetland,Water,Wetland,Grassland
1086,Water,Water,Wetland,Water,Wetland,Cropland
1087,Water,Water,Wetland,Water,Wetland,Wetland
1088,Water,Water,Wetland,Water,Wetland,Bareland
1089,Water,Water,Wetland,Water,Wetland,Water
1090,Water,Water,Wetland,Water,Wetland,Forest
1091,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1092,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1093,Water,Water,Bareland,NULL,Non_Wetland,Water
1094,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1095,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1096,Water,Water,Bareland,Water,Non_Wetland,Grassland
1097,Water,Water,Bareland,Water,Non_Wetland,Cropland
1098,Water,Water,Bareland,Water,Non_Wetland,Wetland
1099,Water,Water,Bareland,Water,Non_Wetland,Bareland
1100,Water,Water,Bareland,Water,Non_Wetland,Water
1101,Water,Water,Bareland,Water,Non_Wetland,Forest
1102,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1103,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1104,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1105,Water,Water,Built-up,NULL,Non_Wetland,Water
1106,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1107,Water,Water,Built-up,Water,Non_Wetland,Bareland
1108,Water,Water,Built-up,Water,Non_Wetland,Water
1109,Water,Water,Built-up,Water,Non_Wetland,Forest
1110,Water,Water,Water,NULL,Water,Grassland
1111,Water,Water,Water,NULL,Water,Bareland
1112,Water,Water,Water,NULL,Water,Water
1113,Water,Water,Water,Non_Water,Water,Water
1114,Water,Water,Water,Water,Water,Bareland
1115,Water,Water,Water,Water,Water,Water
1116,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1117,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1118,Water,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1119,Water,Forest,Cropland,Water,Non_Wetland,Cropland
1120,Water,Forest,Cropland,Water,Non_Wetland,Wetland
1121,Water,Forest,Wetland,Water,Wetland,Cropland
1122,Water,Forest,Bareland,Water,Non_Wetland,Cropland
1123,Water,Forest,Forest,NULL,Non_Wetland,Forest
1124,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1125,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1126,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1127,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1128,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1129,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1130,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1131,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1132,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1133,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1134,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1135,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1136,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1137,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1138,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1139,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1140,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1141,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1142,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1143,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1144,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1145,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1146,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1147,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1148,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1149,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1150,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1151,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1152,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1153,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1154,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1155,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1156,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1157,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1158,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
1159,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1160,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1161,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1162,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1163,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1164,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1165,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1166,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1167,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1168,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1169,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1170,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1171,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1172,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1173,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
1174,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1175,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1176,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1177,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1178,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1179,Forest,NULL,Water,NULL,Water,NULL
1180,Forest,NULL,Water,NULL,Water,Grassland
1181,Forest,NULL,Water,Non_Water,Water,Cropland
1182,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1183,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1184,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1185,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1186,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1187,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1188,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1189,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1190,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1191,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1192,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1193,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1194,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1195,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1196,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1197,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1198,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1199,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1200,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1201,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1202,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1203,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1204,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1205,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1206,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1207,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1208,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1209,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1210,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1211,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1212,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1213,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1214,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1215,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
1216,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1217,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1218,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
1219,Forest,Cropland,Wetland,Water,Wetland,Cropland
1220,Forest,Cropland,Wetland,Water,Wetland,Bareland
1221,Forest,Cropland,Wetland,Water,Wetland,Water
1222,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1223,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1224,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1225,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1226,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1227,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1228,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1229,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1230,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1231,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1232,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1233,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1234,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1235,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1236,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1237,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1238,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
1239,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
1240,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
1241,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
1242,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
1243,Forest,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1244,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1245,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1246,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1247,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1248,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1249,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1250,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
1251,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1252,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1253,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1254,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
1255,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1256,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1257,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
1258,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1259,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1260,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1261,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1262,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1263,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1264,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1265,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1266,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1267,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1268,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1269,Forest,Forest,NULL,Non_Water,Non_Wetland,Cropland
1270,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1271,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
