Value,AFRICA_2024_DynamicWorld_2024_37NHG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHG_M_R,AFRICA_2024_GSW_Yearly_2021_37NHG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHG_M_R,AFRICA_2024_WorldCover_2021_37NHG_M_R
854,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Forest
855,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
856,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
857,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
858,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
859,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
860,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
861,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
862,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
863,Bareland,Cropland,Shrubland,Water,Non_Wetland,Cropland
864,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
865,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
866,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
867,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
868,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest
869,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
870,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
871,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
872,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
873,Bareland,Cropland,Grassland,Water,Non_Wetland,Grassland
874,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
875,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
876,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
877,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
878,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
879,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
880,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
881,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
882,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
883,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
884,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
885,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
886,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
887,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
888,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
889,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
890,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
891,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
892,Bareland,Cropland,Wetland,NULL,Wetland,Forest
893,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
894,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
895,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
896,Bareland,Cropland,Wetland,Non_Water,Wetland,Forest
897,Bareland,Cropland,Wetland,Water,Wetland,Grassland
898,Bareland,Cropland,Wetland,Water,Wetland,Cropland
899,Bareland,Cropland,Wetland,Water,Wetland,Bareland
900,Bareland,Cropland,Wetland,Water,Wetland,Forest
901,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
902,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
903,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
904,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
905,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
906,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
907,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
908,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
909,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
910,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
911,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
912,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
913,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
914,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
915,Bareland,Cropland,Water,NULL,Water,Grassland
916,Bareland,Cropland,Water,NULL,Water,Cropland
917,Bareland,Cropland,Water,NULL,Water,Bareland
918,Bareland,Cropland,Water,NULL,Water,Forest
919,Bareland,Cropland,Water,Non_Water,Water,Grassland
920,Bareland,Cropland,Water,Non_Water,Water,Cropland
921,Bareland,Cropland,Water,Non_Water,Water,Bareland
922,Bareland,Cropland,Water,Non_Water,Water,Forest
923,Bareland,Cropland,Water,Water,Water,Grassland
924,Bareland,Cropland,Water,Water,Water,Cropland
925,Bareland,Cropland,Water,Water,Water,Bareland
926,Bareland,Cropland,Water,Water,Water,Forest
927,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
928,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
929,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
930,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Forest
931,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL
932,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
933,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
934,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
935,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
936,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
937,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
938,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
939,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
940,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
941,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
942,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
943,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
944,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
945,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
946,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
947,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
948,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
949,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
950,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
951,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest
952,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
953,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
954,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
955,Bareland,Bareland,Grassland,Water,Non_Wetland,Forest
956,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
957,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
958,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
959,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
960,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
961,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
962,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
963,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
964,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
965,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
966,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
967,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
968,Bareland,Bareland,Cropland,Water,Non_Wetland,Wetland
969,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
970,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
971,Bareland,Bareland,Wetland,NULL,Wetland,Cropland
972,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
973,Bareland,Bareland,Wetland,NULL,Wetland,Forest
974,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
975,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
976,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
977,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
978,Bareland,Bareland,Wetland,Water,Wetland,Grassland
979,Bareland,Bareland,Wetland,Water,Wetland,Cropland
980,Bareland,Bareland,Wetland,Water,Wetland,Wetland
981,Bareland,Bareland,Wetland,Water,Wetland,Bareland
982,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
983,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
984,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
985,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
986,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
987,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
988,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
989,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
990,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
991,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
992,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
993,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
994,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
995,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
996,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
997,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
998,Bareland,Bareland,Water,NULL,Water,Grassland
999,Bareland,Bareland,Water,NULL,Water,Cropland
1000,Bareland,Bareland,Water,NULL,Water,Wetland
1001,Bareland,Bareland,Water,NULL,Water,Bareland
1002,Bareland,Bareland,Water,NULL,Water,Forest
1003,Bareland,Bareland,Water,Non_Water,Water,Grassland
1004,Bareland,Bareland,Water,Non_Water,Water,Cropland
1005,Bareland,Bareland,Water,Non_Water,Water,Wetland
1006,Bareland,Bareland,Water,Non_Water,Water,Bareland
1007,Bareland,Bareland,Water,Non_Water,Water,Forest
1008,Bareland,Bareland,Water,Water,Water,Grassland
1009,Bareland,Bareland,Water,Water,Water,Cropland
1010,Bareland,Bareland,Water,Water,Water,Bareland
1011,Bareland,Bareland,Water,Water,Water,Forest
1012,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1013,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1014,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1015,Bareland,Bareland,Forest,Water,Non_Wetland,Bareland
1016,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1017,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1018,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1019,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1020,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1021,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1022,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1023,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1024,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1025,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1026,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1027,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1028,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1029,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1030,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
1031,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1032,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1033,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1034,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1035,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1036,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1037,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1038,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1039,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1040,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1041,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1042,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1043,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1044,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1045,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1046,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1047,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1048,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1049,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1050,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1051,Bareland,Water,Grassland,Non_Water,Non_Wetland,Forest
1052,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1053,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1054,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1055,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1056,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1057,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1058,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1059,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1060,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1061,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1062,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1063,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1064,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
1065,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
1066,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1067,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1068,Bareland,Water,Cropland,Water,Non_Wetland,Forest
1069,Bareland,Water,Wetland,NULL,Wetland,Grassland
1070,Bareland,Water,Wetland,NULL,Wetland,Cropland
1071,Bareland,Water,Wetland,NULL,Wetland,Wetland
1072,Bareland,Water,Wetland,NULL,Wetland,Bareland
1073,Bareland,Water,Wetland,NULL,Wetland,Forest
1074,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1075,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
1076,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1077,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1078,Bareland,Water,Wetland,Non_Water,Wetland,Forest
1079,Bareland,Water,Wetland,Water,Wetland,Grassland
1080,Bareland,Water,Wetland,Water,Wetland,Cropland
1081,Bareland,Water,Wetland,Water,Wetland,Bareland
1082,Bareland,Water,Wetland,Water,Wetland,Forest
1083,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1084,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1085,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1086,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1087,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1088,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1089,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1090,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1091,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1092,Bareland,Water,Water,NULL,Water,Grassland
1093,Bareland,Water,Water,NULL,Water,Cropland
1094,Bareland,Water,Water,NULL,Water,Bareland
1095,Bareland,Water,Water,NULL,Water,Forest
1096,Bareland,Water,Water,Non_Water,Water,Grassland
1097,Bareland,Water,Water,Non_Water,Water,Cropland
1098,Bareland,Water,Water,Non_Water,Water,Bareland
1099,Bareland,Water,Water,Non_Water,Water,Forest
1100,Bareland,Water,Water,Water,Water,Grassland
1101,Bareland,Water,Water,Water,Water,Cropland
1102,Bareland,Water,Water,Water,Water,Bareland
1103,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1104,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1105,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1106,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1107,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1108,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1109,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1110,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1111,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1112,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1113,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1114,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1115,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1116,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1117,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1118,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1119,Bareland,Forest,Wetland,NULL,Wetland,Grassland
1120,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1121,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1122,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1123,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1124,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1125,Bareland,Forest,Water,NULL,Water,Grassland
1126,Bareland,Forest,Water,Water,Water,Forest
1127,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1128,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1129,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1130,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1131,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1132,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1133,Water,NULL,NULL,NULL,Non_Wetland,Water
1134,Water,NULL,NULL,NULL,Non_Wetland,Forest
1135,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1136,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1137,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1138,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1139,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1140,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1141,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1142,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1143,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1144,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1145,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1146,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1147,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1148,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1149,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1150,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1151,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1152,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1153,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1154,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1155,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1156,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1157,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1158,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1159,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1160,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1161,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1162,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1163,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1164,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1165,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1166,Water,NULL,Wetland,NULL,Wetland,Grassland
1167,Water,NULL,Wetland,NULL,Wetland,Cropland
1168,Water,NULL,Wetland,NULL,Wetland,Bareland
1169,Water,NULL,Wetland,NULL,Wetland,Forest
1170,Water,NULL,Wetland,Non_Water,Wetland,Bareland
1171,Water,NULL,Wetland,Water,Wetland,Grassland
1172,Water,NULL,Wetland,Water,Wetland,Bareland
1173,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1174,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1175,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1176,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1177,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1178,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1179,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1180,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1181,Water,NULL,Water,NULL,Water,Grassland
1182,Water,NULL,Water,NULL,Water,Cropland
1183,Water,NULL,Water,NULL,Water,Bareland
1184,Water,NULL,Water,NULL,Water,Forest
1185,Water,NULL,Water,Non_Water,Water,Cropland
1186,Water,NULL,Water,Water,Water,Grassland
1187,Water,NULL,Water,Water,Water,Cropland
1188,Water,NULL,Water,Water,Water,Bareland
1189,Water,NULL,Forest,NULL,Non_Wetland,NULL
1190,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1191,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1192,Water,NULL,Forest,NULL,Non_Wetland,Forest
1193,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1194,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
1195,Water,Cropland,NULL,Water,Non_Wetland,Bareland
1196,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1197,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1198,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1199,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1200,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1201,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1202,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1203,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1204,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1205,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1206,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1207,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1208,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1209,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1210,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1211,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1212,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1213,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1214,Water,Cropland,Grassland,Water,Non_Wetland,Forest
1215,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1216,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1217,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1218,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1219,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1220,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1221,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1222,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1223,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1224,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1225,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1226,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1227,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1228,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1229,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1230,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1231,Water,Cropland,Wetland,NULL,Wetland,NULL
1232,Water,Cropland,Wetland,NULL,Wetland,Grassland
1233,Water,Cropland,Wetland,NULL,Wetland,Cropland
1234,Water,Cropland,Wetland,NULL,Wetland,Wetland
1235,Water,Cropland,Wetland,NULL,Wetland,Bareland
1236,Water,Cropland,Wetland,NULL,Wetland,Forest
1237,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
1238,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1239,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
1240,Water,Cropland,Wetland,Non_Water,Wetland,Forest
1241,Water,Cropland,Wetland,Water,Wetland,Grassland
1242,Water,Cropland,Wetland,Water,Wetland,Cropland
1243,Water,Cropland,Wetland,Water,Wetland,Bareland
1244,Water,Cropland,Wetland,Water,Wetland,Water
1245,Water,Cropland,Wetland,Water,Wetland,Forest
1246,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1247,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1248,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1249,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1250,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1251,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1252,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1253,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
1254,Water,Cropland,Water,NULL,Water,Grassland
1255,Water,Cropland,Water,NULL,Water,Cropland
1256,Water,Cropland,Water,NULL,Water,Bareland
1257,Water,Cropland,Water,NULL,Water,Forest
1258,Water,Cropland,Water,Non_Water,Water,Grassland
1259,Water,Cropland,Water,Non_Water,Water,Cropland
1260,Water,Cropland,Water,Non_Water,Water,Wetland
1261,Water,Cropland,Water,Non_Water,Water,Bareland
1262,Water,Cropland,Water,Non_Water,Water,Forest
1263,Water,Cropland,Water,Water,Water,Cropland
1264,Water,Cropland,Water,Water,Water,Bareland
1265,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1266,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1267,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1268,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1269,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1270,Water,Cropland,Forest,Water,Non_Wetland,Forest
1271,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1272,Water,Wetland,Wetland,Water,Wetland,Forest
1273,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1274,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1275,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
1276,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1277,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1278,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1279,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1280,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1281,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
1282,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
