Value,AFRICA_2024_DynamicWorld_2024_35PPN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,AFRICA_2024_WorldCover_2021_35PPN_M_R
861,Bareland,Bareland,Wetland,Water,Wetland,Water
862,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
863,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
864,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
865,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
866,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
867,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
868,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
869,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
870,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
871,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
872,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
873,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
874,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
875,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
876,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
877,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
878,Bareland,Bareland,Built-up,Water,Non_Wetland,Grassland
879,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
880,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
881,Bareland,Bareland,Water,NULL,Water,Wetland
882,Bareland,Bareland,Water,NULL,Water,Bareland
883,Bareland,Bareland,Water,NULL,Water,Water
884,Bareland,Bareland,Water,Non_Water,Water,Bareland
885,Bareland,Bareland,Water,Water,Water,Grassland
886,Bareland,Bareland,Water,Water,Water,Wetland
887,Bareland,Bareland,Water,Water,Water,Bareland
888,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
889,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Grassland
890,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
891,Bareland,Bareland,Forest,Water,Non_Wetland,Wetland
892,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL
893,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
894,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
895,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up
896,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
897,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
898,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
899,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
900,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
901,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
902,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
903,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
904,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
905,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
906,Bareland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
907,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
908,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
909,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
910,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
911,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
912,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
913,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
914,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
915,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
916,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
917,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
918,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
919,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
920,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
921,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
922,Bareland,Water,NULL,NULL,Non_Wetland,NULL
923,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
924,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
925,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
926,Bareland,Water,NULL,NULL,Non_Wetland,Forest
927,Bareland,Water,NULL,Non_Water,Non_Wetland,Cropland
928,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland
929,Bareland,Water,NULL,Non_Water,Non_Wetland,Forest
930,Bareland,Water,NULL,Water,Non_Wetland,Grassland
931,Bareland,Water,NULL,Water,Non_Wetland,Cropland
932,Bareland,Water,NULL,Water,Non_Wetland,Wetland
933,Bareland,Water,NULL,Water,Non_Wetland,Bareland
934,Bareland,Water,NULL,Water,Non_Wetland,Water
935,Bareland,Water,NULL,Water,Non_Wetland,Forest
936,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
937,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
938,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
939,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
940,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
941,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
942,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
943,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
944,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
945,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
946,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
947,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
948,Bareland,Water,Grassland,NULL,Non_Wetland,Water
949,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
950,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
951,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
952,Bareland,Water,Grassland,Water,Non_Wetland,Water
953,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
954,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
955,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
956,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
957,Bareland,Water,Wetland,NULL,Wetland,NULL
958,Bareland,Water,Wetland,NULL,Wetland,Grassland
959,Bareland,Water,Wetland,NULL,Wetland,Cropland
960,Bareland,Water,Wetland,NULL,Wetland,Bareland
961,Bareland,Water,Wetland,NULL,Wetland,Forest
962,Bareland,Water,Wetland,Water,Wetland,NULL
963,Bareland,Water,Wetland,Water,Wetland,Grassland
964,Bareland,Water,Wetland,Water,Wetland,Cropland
965,Bareland,Water,Wetland,Water,Wetland,Wetland
966,Bareland,Water,Wetland,Water,Wetland,Bareland
967,Bareland,Water,Wetland,Water,Wetland,Water
968,Bareland,Water,Wetland,Water,Wetland,Forest
969,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
970,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
971,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
972,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
973,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
974,Bareland,Water,Bareland,Water,Non_Wetland,Water
975,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
976,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
977,Bareland,Water,Built-up,NULL,Non_Wetland,Water
978,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
979,Bareland,Water,Built-up,Water,Non_Wetland,Water
980,Bareland,Water,Water,NULL,Water,Grassland
981,Bareland,Water,Water,NULL,Water,Bareland
982,Bareland,Water,Water,NULL,Water,Water
983,Bareland,Water,Water,Water,Water,Grassland
984,Bareland,Water,Water,Water,Water,Cropland
985,Bareland,Water,Water,Water,Water,Wetland
986,Bareland,Water,Water,Water,Water,Bareland
987,Bareland,Water,Water,Water,Water,Water
988,Bareland,Water,Water,Water,Water,Forest
989,Bareland,Water,Forest,NULL,Non_Wetland,NULL
990,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
991,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
992,Bareland,Water,Forest,NULL,Non_Wetland,Water
993,Bareland,Water,Forest,NULL,Non_Wetland,Forest
994,Bareland,Water,Forest,Water,Non_Wetland,Cropland
995,Bareland,Water,Forest,Water,Non_Wetland,Wetland
996,Bareland,Water,Forest,Water,Non_Wetland,Bareland
997,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
998,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
999,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1000,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1001,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1002,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1003,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1004,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1005,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1006,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1007,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1008,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1009,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1010,Bareland,Forest,Wetland,NULL,Wetland,NULL
1011,Bareland,Forest,Wetland,NULL,Wetland,Grassland
1012,Bareland,Forest,Wetland,NULL,Wetland,Forest
1013,Bareland,Forest,Wetland,Non_Water,Wetland,Wetland
1014,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland
1015,Bareland,Forest,Wetland,Water,Wetland,Forest
1016,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL
1017,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1018,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1019,Bareland,Forest,Water,Water,Water,Grassland
1020,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1021,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1022,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1023,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1024,Water,NULL,NULL,NULL,Non_Wetland,NULL
1025,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1026,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1027,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1028,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1029,Water,NULL,NULL,NULL,Non_Wetland,Water
1030,Water,NULL,NULL,NULL,Non_Wetland,Forest
1031,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland
1032,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
1033,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland
1034,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1035,Water,NULL,NULL,Water,Non_Wetland,Grassland
1036,Water,NULL,NULL,Water,Non_Wetland,Cropland
1037,Water,NULL,NULL,Water,Non_Wetland,Wetland
1038,Water,NULL,NULL,Water,Non_Wetland,Bareland
1039,Water,NULL,NULL,Water,Non_Wetland,Water
1040,Water,NULL,NULL,Water,Non_Wetland,Forest
1041,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1042,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1043,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1044,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1045,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1046,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1047,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1048,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1049,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1050,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1051,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1052,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1053,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1054,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1055,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1056,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1057,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
1058,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1059,Water,NULL,Grassland,NULL,Non_Wetland,Water
1060,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1061,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
1062,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1063,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1064,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1065,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1066,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1067,Water,NULL,Grassland,Water,Non_Wetland,Wetland
1068,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1069,Water,NULL,Grassland,Water,Non_Wetland,Water
1070,Water,NULL,Grassland,Water,Non_Wetland,Forest
1071,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1072,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1073,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1074,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1075,Water,NULL,Cropland,Water,Non_Wetland,NULL
1076,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1077,Water,NULL,Cropland,Water,Non_Wetland,Water
1078,Water,NULL,Wetland,NULL,Wetland,NULL
1079,Water,NULL,Wetland,NULL,Wetland,Grassland
1080,Water,NULL,Wetland,NULL,Wetland,Wetland
1081,Water,NULL,Wetland,NULL,Wetland,Bareland
1082,Water,NULL,Wetland,NULL,Wetland,Forest
1083,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1084,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1085,Water,NULL,Wetland,Water,Wetland,NULL
1086,Water,NULL,Wetland,Water,Wetland,Grassland
1087,Water,NULL,Wetland,Water,Wetland,Cropland
1088,Water,NULL,Wetland,Water,Wetland,Wetland
1089,Water,NULL,Wetland,Water,Wetland,Bareland
1090,Water,NULL,Wetland,Water,Wetland,Water
1091,Water,NULL,Wetland,Water,Wetland,Forest
1092,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1093,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1094,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1095,Water,NULL,Bareland,NULL,Non_Wetland,Water
1096,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1097,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1098,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1099,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1100,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1101,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1102,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1103,Water,NULL,Bareland,Water,Non_Wetland,Water
1104,Water,NULL,Bareland,Water,Non_Wetland,Forest
1105,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1106,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1107,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1108,Water,NULL,Built-up,NULL,Non_Wetland,Wetland
1109,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1110,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1111,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1112,Water,NULL,Built-up,Water,Non_Wetland,Forest
1113,Water,NULL,Water,NULL,Water,Bareland
1114,Water,NULL,Water,NULL,Water,Forest
1115,Water,NULL,Water,Non_Water,Water,Bareland
1116,Water,NULL,Water,Water,Water,Grassland
1117,Water,NULL,Water,Water,Water,Cropland
1118,Water,NULL,Water,Water,Water,Wetland
1119,Water,NULL,Water,Water,Water,Bareland
1120,Water,NULL,Water,Water,Water,Water
1121,Water,NULL,Water,Water,Water,Forest
1122,Water,NULL,Forest,NULL,Non_Wetland,NULL
1123,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1124,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1125,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1126,Water,NULL,Forest,NULL,Non_Wetland,Water
1127,Water,NULL,Forest,NULL,Non_Wetland,Forest
1128,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1129,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland
1130,Water,NULL,Forest,Water,Non_Wetland,Grassland
1131,Water,NULL,Forest,Water,Non_Wetland,Cropland
1132,Water,NULL,Forest,Water,Non_Wetland,Wetland
1133,Water,NULL,Forest,Water,Non_Wetland,Bareland
1134,Water,NULL,Forest,Water,Non_Wetland,Forest
1135,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1136,Water,Cropland,NULL,Water,Non_Wetland,Cropland
1137,Water,Cropland,NULL,Water,Non_Wetland,Wetland
1138,Water,Cropland,NULL,Water,Non_Wetland,Bareland
1139,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1140,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1141,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1142,Water,Cropland,Wetland,Water,Wetland,Grassland
1143,Water,Cropland,Wetland,Water,Wetland,Cropland
1144,Water,Cropland,Wetland,Water,Wetland,Wetland
1145,Water,Cropland,Wetland,Water,Wetland,Bareland
1146,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1147,Water,Cropland,Water,Water,Water,Bareland
1148,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1149,Water,Bareland,NULL,Non_Water,Non_Wetland,Bareland
1150,Water,Bareland,NULL,Water,Non_Wetland,Bareland
1151,Water,Bareland,NULL,Water,Non_Wetland,Water
1152,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
1153,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1154,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1155,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1156,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
1157,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
1158,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1159,Water,Bareland,Grassland,Water,Non_Wetland,Water
1160,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1161,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1162,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
1163,Water,Bareland,Wetland,Non_Water,Wetland,Water
1164,Water,Bareland,Wetland,Water,Wetland,Grassland
1165,Water,Bareland,Wetland,Water,Wetland,Wetland
1166,Water,Bareland,Wetland,Water,Wetland,Bareland
1167,Water,Bareland,Wetland,Water,Wetland,Water
1168,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1169,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1170,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1171,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1172,Water,Bareland,Bareland,Water,Non_Wetland,Water
1173,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1174,Water,Bareland,Built-up,Water,Non_Wetland,Water
1175,Water,Bareland,Water,NULL,Water,Bareland
1176,Water,Bareland,Water,NULL,Water,Water
1177,Water,Bareland,Water,Water,Water,Wetland
1178,Water,Bareland,Water,Water,Water,Bareland
1179,Water,Bareland,Forest,Water,Non_Wetland,Bareland
1180,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1181,Water,Water,NULL,NULL,Non_Wetland,NULL
1182,Water,Water,NULL,NULL,Non_Wetland,Grassland
1183,Water,Water,NULL,NULL,Non_Wetland,Cropland
1184,Water,Water,NULL,NULL,Non_Wetland,Wetland
1185,Water,Water,NULL,NULL,Non_Wetland,Bareland
1186,Water,Water,NULL,NULL,Non_Wetland,Water
1187,Water,Water,NULL,NULL,Non_Wetland,Forest
1188,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1189,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1190,Water,Water,NULL,Water,Non_Wetland,Grassland
1191,Water,Water,NULL,Water,Non_Wetland,Cropland
1192,Water,Water,NULL,Water,Non_Wetland,Wetland
1193,Water,Water,NULL,Water,Non_Wetland,Bareland
1194,Water,Water,NULL,Water,Non_Wetland,Water
1195,Water,Water,NULL,Water,Non_Wetland,Forest
1196,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1197,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1198,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1199,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1200,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1201,Water,Water,Shrubland,NULL,Non_Wetland,Water
1202,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1203,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1204,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1205,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1206,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1207,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1208,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1209,Water,Water,Shrubland,Water,Non_Wetland,Water
1210,Water,Water,Shrubland,Water,Non_Wetland,Forest
1211,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1212,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1213,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1214,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1215,Water,Water,Grassland,NULL,Non_Wetland,Water
1216,Water,Water,Grassland,NULL,Non_Wetland,Forest
1217,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1218,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1219,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1220,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1221,Water,Water,Grassland,Water,Non_Wetland,Grassland
1222,Water,Water,Grassland,Water,Non_Wetland,Wetland
1223,Water,Water,Grassland,Water,Non_Wetland,Bareland
1224,Water,Water,Grassland,Water,Non_Wetland,Water
1225,Water,Water,Cropland,NULL,Non_Wetland,NULL
1226,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1227,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1228,Water,Water,Cropland,NULL,Non_Wetland,Water
1229,Water,Water,Cropland,NULL,Non_Wetland,Forest
1230,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1231,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1232,Water,Water,Cropland,Water,Non_Wetland,Water
1233,Water,Water,Cropland,Water,Non_Wetland,Forest
1234,Water,Water,Wetland,NULL,Wetland,NULL
1235,Water,Water,Wetland,NULL,Wetland,Grassland
1236,Water,Water,Wetland,NULL,Wetland,Cropland
1237,Water,Water,Wetland,NULL,Wetland,Wetland
1238,Water,Water,Wetland,NULL,Wetland,Bareland
1239,Water,Water,Wetland,NULL,Wetland,Water
1240,Water,Water,Wetland,NULL,Wetland,Forest
1241,Water,Water,Wetland,Non_Water,Wetland,Bareland
1242,Water,Water,Wetland,Non_Water,Wetland,Water
1243,Water,Water,Wetland,Water,Wetland,NULL
1244,Water,Water,Wetland,Water,Wetland,Grassland
1245,Water,Water,Wetland,Water,Wetland,Cropland
1246,Water,Water,Wetland,Water,Wetland,Wetland
1247,Water,Water,Wetland,Water,Wetland,Bareland
1248,Water,Water,Wetland,Water,Wetland,Water
1249,Water,Water,Wetland,Water,Wetland,Forest
1250,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1251,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1252,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1253,Water,Water,Bareland,NULL,Non_Wetland,Water
1254,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1255,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1256,Water,Water,Bareland,Water,Non_Wetland,Grassland
1257,Water,Water,Bareland,Water,Non_Wetland,Wetland
1258,Water,Water,Bareland,Water,Non_Wetland,Bareland
1259,Water,Water,Bareland,Water,Non_Wetland,Water
1260,Water,Water,Bareland,Water,Non_Wetland,Forest
1261,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1262,Water,Water,Built-up,NULL,Non_Wetland,Wetland
1263,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1264,Water,Water,Built-up,NULL,Non_Wetland,Water
1265,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1266,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1267,Water,Water,Built-up,Water,Non_Wetland,Wetland
1268,Water,Water,Built-up,Water,Non_Wetland,Bareland
1269,Water,Water,Built-up,Water,Non_Wetland,Water
1270,Water,Water,Water,NULL,Water,Cropland
1271,Water,Water,Water,NULL,Water,Wetland
1272,Water,Water,Water,NULL,Water,Water
1273,Water,Water,Water,Non_Water,Water,Bareland
1274,Water,Water,Water,Non_Water,Water,Water
1275,Water,Water,Water,Water,Water,Grassland
1276,Water,Water,Water,Water,Water,Cropland
1277,Water,Water,Water,Water,Water,Wetland
1278,Water,Water,Water,Water,Water,Bareland
1279,Water,Water,Water,Water,Water,Water
1280,Water,Water,Water,Water,Water,Forest
1281,Water,Water,Forest,NULL,Non_Wetland,NULL
1282,Water,Water,Forest,NULL,Non_Wetland,Grassland
1283,Water,Water,Forest,NULL,Non_Wetland,Bareland
1284,Water,Water,Forest,NULL,Non_Wetland,Water
1285,Water,Water,Forest,NULL,Non_Wetland,Forest
1286,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1287,Water,Water,Forest,Non_Water,Non_Wetland,Water
1288,Water,Water,Forest,Water,Non_Wetland,Grassland
1289,Water,Water,Forest,Water,Non_Wetland,Cropland
1290,Water,Water,Forest,Water,Non_Wetland,Wetland
1291,Water,Water,Forest,Water,Non_Wetland,Bareland
1292,Water,Water,Forest,Water,Non_Wetland,Water
1293,Water,Water,Forest,Water,Non_Wetland,Forest
1294,Water,Forest,NULL,NULL,Non_Wetland,NULL
1295,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1296,Water,Forest,NULL,NULL,Non_Wetland,Bareland
1297,Water,Forest,NULL,NULL,Non_Wetland,Forest
1298,Water,Forest,NULL,Water,Non_Wetland,Grassland
1299,Water,Forest,NULL,Water,Non_Wetland,Cropland
1300,Water,Forest,NULL,Water,Non_Wetland,Bareland
1301,Water,Forest,NULL,Water,Non_Wetland,Forest
1302,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1303,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1304,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1305,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1306,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1307,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1308,Water,Forest,Grassland,Water,Non_Wetland,Grassland
1309,Water,Forest,Grassland,Water,Non_Wetland,Bareland
1310,Water,Forest,Grassland,Water,Non_Wetland,Forest
1311,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1312,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1313,Water,Forest,Cropland,NULL,Non_Wetland,Forest
