Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
1556,Wetland,Water,Grassland,Water,Non_Wetland,Water
1557,Wetland,Water,Wetland,NULL,Wetland,Grassland
1558,Wetland,Water,Wetland,NULL,Wetland,Wetland
1559,Wetland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1560,Wetland,Water,Wetland,NULL,Wetland,Bareland
1561,Wetland,Water,Wetland,NULL,Wetland,Water
1562,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1563,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1564,Wetland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1565,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1566,Wetland,Water,Wetland,Non_Water,Wetland,Water
1567,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1568,Wetland,Water,Wetland,Water,Wetland,Grassland
1569,Wetland,Water,Wetland,Water,Wetland,Wetland
1570,Wetland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1571,Wetland,Water,Wetland,Water,Wetland,Bareland
1572,Wetland,Water,Wetland,Water,Wetland,Water
1573,Wetland,Water,Wetland,Water,Wetland,Forest
1574,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1575,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1576,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1577,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1578,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1579,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1580,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1581,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1582,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1583,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1584,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1585,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1586,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1587,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1588,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1589,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1590,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1591,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
1592,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1593,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1594,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1595,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1596,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1597,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1598,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1599,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1600,Wetland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1601,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1602,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1603,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1604,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1605,Wetland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1606,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1607,Wetland,Water,Bareland,Water,Non_Wetland,Water
1608,Wetland,Water,Bareland,Water,Non_Wetland,Forest
1609,Wetland,Water,Built-up,NULL,Non_Wetland,Wetland
1610,Wetland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1611,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland
1612,Wetland,Water,Built-up,NULL,Non_Wetland,Water
1613,Wetland,Water,Built-up,Non_Water,Non_Wetland,Wetland
1614,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1615,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water
1616,Wetland,Water,Built-up,Water,Non_Wetland,Grassland
1617,Wetland,Water,Built-up,Water,Non_Wetland,Wetland
1618,Wetland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1619,Wetland,Water,Built-up,Water,Non_Wetland,Bareland
1620,Wetland,Water,Built-up,Water,Non_Wetland,Water
1621,Wetland,Water,Water,NULL,Water,Grassland
1622,Wetland,Water,Water,NULL,Water,Wetland
1623,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1624,Wetland,Water,Water,NULL,Water,Bareland
1625,Wetland,Water,Water,NULL,Water,Water
1626,Wetland,Water,Water,NULL,Water,Forest
1627,Wetland,Water,Water,Non_Water,Water,Grassland
1628,Wetland,Water,Water,Non_Water,Water,Wetland
1629,Wetland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1630,Wetland,Water,Water,Non_Water,Water,Bareland
1631,Wetland,Water,Water,Non_Water,Water,Water
1632,Wetland,Water,Water,Non_Water,Water,Forest
1633,Wetland,Water,Water,Water,Water,Grassland
1634,Wetland,Water,Water,Water,Water,Wetland
1635,Wetland,Water,Water,Water,Water,Lichens_and_Mosses
1636,Wetland,Water,Water,Water,Water,Bareland
1637,Wetland,Water,Water,Water,Water,Water
1638,Wetland,Water,Water,Water,Water,Forest
1639,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1640,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1641,Wetland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1642,Wetland,Water,Forest,NULL,Non_Wetland,Bareland
1643,Wetland,Water,Forest,NULL,Non_Wetland,Water
1644,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1645,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland
1646,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1647,Wetland,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1648,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland
1649,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1650,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1651,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1652,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1653,Wetland,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
1654,Wetland,Water,Forest,Water,Non_Wetland,Bareland
1655,Wetland,Water,Forest,Water,Non_Wetland,Water
1656,Wetland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Grassland
1657,Wetland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
1658,Wetland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1659,Wetland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Water
1660,Wetland,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Grassland
1661,Wetland,Permanent_ice_and_snow,NULL,Non_Water,Non_Wetland,Water
1662,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1663,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1664,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1665,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1666,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
1667,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1668,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1669,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1670,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1671,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1672,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1673,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1674,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1675,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1676,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
1677,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1678,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Forest
1679,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
1680,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
1681,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
1682,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
1683,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
1684,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
1685,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1686,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1687,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1688,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1689,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1690,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
1691,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1692,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1693,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1694,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1695,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1696,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1697,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1698,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1699,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1700,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1701,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
1702,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1703,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1704,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1705,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1706,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1707,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1708,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1709,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1710,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1711,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1712,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1713,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1714,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1715,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1716,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1717,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1718,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Forest
1719,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1720,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1721,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1722,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1723,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
1724,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1725,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Forest
1726,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1727,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1728,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1729,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1730,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Forest
1731,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1732,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1733,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1734,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1735,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1736,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1737,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1738,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1739,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
1740,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1741,Wetland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1742,Wetland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1743,Wetland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
1744,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1745,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1746,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1747,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1748,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1749,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Forest
1750,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1751,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1752,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
1753,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
1754,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1755,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1756,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1757,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1758,Wetland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1759,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1760,Wetland,Permanent_ice_and_snow,Water,Water,Water,Forest
1761,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1762,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1763,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1764,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
1765,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1766,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1767,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1768,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1769,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1770,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1771,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1772,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1773,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
1774,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Bareland
1775,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1776,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
1777,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1778,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1779,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1780,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1781,Wetland,Forest,Wetland,NULL,Wetland,Water
1782,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1783,Wetland,Forest,Wetland,Water,Wetland,Wetland
1784,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1785,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water
1786,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1787,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1788,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1789,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1790,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1791,Wetland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1792,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1793,Wetland,Forest,Water,NULL,Water,Wetland
1794,Wetland,Forest,Water,NULL,Water,Water
1795,Wetland,Forest,Water,Non_Water,Water,Water
1796,Wetland,Forest,Water,Water,Water,Wetland
1797,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1798,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1799,Wetland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1800,Wetland,Forest,Forest,NULL,Non_Wetland,Water
1801,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1802,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1803,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1804,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1805,Bareland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1806,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland
1807,Bareland,NULL,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
1808,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water
1809,Bareland,NULL,NULL,Water,Non_Wetland,Wetland
1810,Bareland,NULL,NULL,Water,Non_Wetland,Water
1811,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1812,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1813,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1814,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1815,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1816,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1817,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1818,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1819,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1820,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1821,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1822,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1823,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1824,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1825,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1826,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1827,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1828,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1829,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1830,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1831,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1832,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1833,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1834,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1835,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1836,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1837,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1838,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1839,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1840,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1841,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1842,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1843,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1844,Bareland,NULL,Wetland,NULL,Wetland,Water
1845,Bareland,NULL,Wetland,NULL,Wetland,Forest
1846,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1847,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1848,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1849,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1850,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1851,Bareland,NULL,Wetland,Water,Wetland,Grassland
1852,Bareland,NULL,Wetland,Water,Wetland,Wetland
1853,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1854,Bareland,NULL,Wetland,Water,Wetland,Bareland
1855,Bareland,NULL,Wetland,Water,Wetland,Water
1856,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1857,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1858,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1859,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1860,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1861,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1862,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1863,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1864,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1865,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1866,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1867,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1868,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1869,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1870,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1871,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1872,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Forest
1873,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1874,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1875,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1876,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1877,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1878,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1879,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1880,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1881,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1882,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1883,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1884,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1885,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1886,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1887,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1888,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1889,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1890,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1891,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1892,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1893,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1894,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1895,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1896,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1897,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1898,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1899,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1900,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1901,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1902,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1903,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1904,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1905,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1906,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1907,Bareland,NULL,Water,NULL,Water,Grassland
1908,Bareland,NULL,Water,NULL,Water,Wetland
1909,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1910,Bareland,NULL,Water,NULL,Water,Bareland
1911,Bareland,NULL,Water,NULL,Water,Water
1912,Bareland,NULL,Water,NULL,Water,Forest
1913,Bareland,NULL,Water,Non_Water,Water,Grassland
1914,Bareland,NULL,Water,Non_Water,Water,Wetland
1915,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1916,Bareland,NULL,Water,Non_Water,Water,Bareland
1917,Bareland,NULL,Water,Non_Water,Water,Water
1918,Bareland,NULL,Water,Water,Water,Grassland
1919,Bareland,NULL,Water,Water,Water,Wetland
1920,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
1921,Bareland,NULL,Water,Water,Water,Bareland
1922,Bareland,NULL,Water,Water,Water,Water
1923,Bareland,NULL,Water,Water,Water,Forest
1924,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1925,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1926,Bareland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
