Value,SIBERIA_2024_ESRI_Annual_LULC_2024_45WWT_M_R,SIBERIA_2024_GLC_FCS30D_2022_45WWT_M_R,SIBERIA_2024_GSW_Yearly_2021_45WWT_M_R,SIBERIA_2024_GWL_FCS30D_2022_45WWT_M_R,SIBERIA_2024_WorldCover_2021_45WWT_M_R
927,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
928,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
929,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
930,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
931,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Built-up
932,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
933,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Permanent_ice_and_snow
934,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Forest
935,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
936,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
937,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
938,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
939,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
940,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
941,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Permanent_ice_and_snow
942,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Forest
943,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
944,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
945,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
946,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
947,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
948,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Forest
949,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Grassland
950,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
951,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
952,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Built-up
953,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
954,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Forest
955,Permanent_ice_and_snow,Water,NULL,NULL,Water
956,Permanent_ice_and_snow,Water,NULL,Water,Grassland
957,Permanent_ice_and_snow,Water,NULL,Water,Wetland
958,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
959,Permanent_ice_and_snow,Water,NULL,Water,Bareland
960,Permanent_ice_and_snow,Water,NULL,Water,Built-up
961,Permanent_ice_and_snow,Water,NULL,Water,Water
962,Permanent_ice_and_snow,Water,NULL,Water,Permanent_ice_and_snow
963,Permanent_ice_and_snow,Water,NULL,Water,Forest
964,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
965,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
966,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
967,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
968,Permanent_ice_and_snow,Water,Non_Water,Water,Water
969,Permanent_ice_and_snow,Water,Non_Water,Water,Permanent_ice_and_snow
970,Permanent_ice_and_snow,Water,Non_Water,Water,Forest
971,Permanent_ice_and_snow,Water,Water,Water,Grassland
972,Permanent_ice_and_snow,Water,Water,Water,Wetland
973,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
974,Permanent_ice_and_snow,Water,Water,Water,Bareland
975,Permanent_ice_and_snow,Water,Water,Water,Built-up
976,Permanent_ice_and_snow,Water,Water,Water,Water
977,Permanent_ice_and_snow,Water,Water,Water,Permanent_ice_and_snow
978,Permanent_ice_and_snow,Water,Water,Water,Forest
979,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
980,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Lichens_and_Mosses
981,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
982,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
983,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
984,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Forest
985,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Lichens_and_Mosses
986,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Bareland
987,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
988,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Permanent_ice_and_snow
989,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Grassland
990,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
991,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
992,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Water
993,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
994,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
995,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
996,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
997,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
998,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Built-up
999,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1000,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
1001,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1002,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1003,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1004,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1005,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1006,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Forest
1007,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1008,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1009,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
1010,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Bareland
1011,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1012,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
1013,Forest,NULL,NULL,Non_Wetland,Grassland
1014,Forest,NULL,NULL,Non_Wetland,Wetland
1015,Forest,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1016,Forest,NULL,NULL,Non_Wetland,Bareland
1017,Forest,NULL,NULL,Non_Wetland,Built-up
1018,Forest,NULL,NULL,Non_Wetland,Water
1019,Forest,NULL,NULL,Non_Wetland,Forest
1020,Forest,NULL,Non_Water,Non_Wetland,Grassland
1021,Forest,NULL,Non_Water,Non_Wetland,Wetland
1022,Forest,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
1023,Forest,NULL,Non_Water,Non_Wetland,Bareland
1024,Forest,NULL,Non_Water,Non_Wetland,Water
1025,Forest,NULL,Non_Water,Non_Wetland,Forest
1026,Forest,NULL,Water,Non_Wetland,Grassland
1027,Forest,NULL,Water,Non_Wetland,Wetland
1028,Forest,NULL,Water,Non_Wetland,Lichens_and_Mosses
1029,Forest,NULL,Water,Non_Wetland,Water
1030,Forest,NULL,Water,Non_Wetland,Forest
1031,Forest,Shrubland,NULL,Non_Wetland,Grassland
1032,Forest,Shrubland,NULL,Non_Wetland,Wetland
1033,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1034,Forest,Shrubland,NULL,Non_Wetland,Bareland
1035,Forest,Shrubland,NULL,Non_Wetland,Built-up
1036,Forest,Shrubland,NULL,Non_Wetland,Water
1037,Forest,Shrubland,NULL,Non_Wetland,Forest
1038,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1039,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1040,Forest,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1041,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
1042,Forest,Shrubland,Non_Water,Non_Wetland,Water
1043,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1044,Forest,Shrubland,Water,Non_Wetland,Grassland
1045,Forest,Shrubland,Water,Non_Wetland,Wetland
1046,Forest,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1047,Forest,Shrubland,Water,Non_Wetland,Bareland
1048,Forest,Shrubland,Water,Non_Wetland,Water
1049,Forest,Shrubland,Water,Non_Wetland,Forest
1050,Forest,Grassland,NULL,Non_Wetland,NULL
1051,Forest,Grassland,NULL,Non_Wetland,Grassland
1052,Forest,Grassland,NULL,Non_Wetland,Wetland
1053,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1054,Forest,Grassland,NULL,Non_Wetland,Bareland
1055,Forest,Grassland,NULL,Non_Wetland,Built-up
1056,Forest,Grassland,NULL,Non_Wetland,Water
1057,Forest,Grassland,NULL,Non_Wetland,Forest
1058,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1059,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1060,Forest,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1061,Forest,Grassland,Non_Water,Non_Wetland,Water
1062,Forest,Grassland,Non_Water,Non_Wetland,Forest
1063,Forest,Grassland,Water,Non_Wetland,Grassland
1064,Forest,Grassland,Water,Non_Wetland,Wetland
1065,Forest,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1066,Forest,Grassland,Water,Non_Wetland,Water
1067,Forest,Grassland,Water,Non_Wetland,Forest
1068,Forest,Wetland,NULL,Wetland,Grassland
1069,Forest,Wetland,NULL,Wetland,Wetland
1070,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
1071,Forest,Wetland,NULL,Wetland,Water
1072,Forest,Wetland,NULL,Wetland,Forest
1073,Forest,Wetland,Non_Water,Wetland,Grassland
1074,Forest,Wetland,Non_Water,Wetland,Wetland
1075,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1076,Forest,Wetland,Non_Water,Wetland,Bareland
1077,Forest,Wetland,Non_Water,Wetland,Water
1078,Forest,Wetland,Non_Water,Wetland,Forest
1079,Forest,Wetland,Water,Wetland,Grassland
1080,Forest,Wetland,Water,Wetland,Wetland
1081,Forest,Wetland,Water,Wetland,Lichens_and_Mosses
1082,Forest,Wetland,Water,Wetland,Bareland
1083,Forest,Wetland,Water,Wetland,Water
1084,Forest,Wetland,Water,Wetland,Forest
1085,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1086,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1087,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1088,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1089,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1090,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1091,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1092,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1093,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1094,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest
1095,Forest,Bareland,NULL,Non_Wetland,Grassland
1096,Forest,Bareland,NULL,Non_Wetland,Wetland
1097,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1098,Forest,Bareland,NULL,Non_Wetland,Bareland
1099,Forest,Bareland,NULL,Non_Wetland,Built-up
1100,Forest,Bareland,NULL,Non_Wetland,Water
1101,Forest,Bareland,NULL,Non_Wetland,Forest
1102,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1103,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1104,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1105,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1106,Forest,Bareland,Non_Water,Non_Wetland,Water
1107,Forest,Bareland,Non_Water,Non_Wetland,Forest
1108,Forest,Bareland,Water,Non_Wetland,Grassland
1109,Forest,Bareland,Water,Non_Wetland,Wetland
1110,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1111,Forest,Bareland,Water,Non_Wetland,Bareland
1112,Forest,Bareland,Water,Non_Wetland,Water
1113,Forest,Bareland,Water,Non_Wetland,Forest
1114,Forest,Built-up,NULL,Non_Wetland,Grassland
1115,Forest,Built-up,NULL,Non_Wetland,Wetland
1116,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1117,Forest,Built-up,NULL,Non_Wetland,Bareland
1118,Forest,Built-up,NULL,Non_Wetland,Built-up
1119,Forest,Built-up,NULL,Non_Wetland,Water
1120,Forest,Built-up,NULL,Non_Wetland,Forest
1121,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1122,Forest,Built-up,Non_Water,Non_Wetland,Wetland
1123,Forest,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1124,Forest,Built-up,Non_Water,Non_Wetland,Bareland
1125,Forest,Built-up,Non_Water,Non_Wetland,Water
1126,Forest,Built-up,Non_Water,Non_Wetland,Forest
1127,Forest,Built-up,Water,Non_Wetland,Grassland
1128,Forest,Built-up,Water,Non_Wetland,Wetland
1129,Forest,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1130,Forest,Built-up,Water,Non_Wetland,Bareland
1131,Forest,Built-up,Water,Non_Wetland,Water
1132,Forest,Built-up,Water,Non_Wetland,Forest
1133,Forest,Water,NULL,Water,Grassland
1134,Forest,Water,NULL,Water,Wetland
1135,Forest,Water,NULL,Water,Lichens_and_Mosses
1136,Forest,Water,NULL,Water,Bareland
1137,Forest,Water,NULL,Water,Water
1138,Forest,Water,NULL,Water,Forest
1139,Forest,Water,Non_Water,Water,Grassland
1140,Forest,Water,Non_Water,Water,Wetland
1141,Forest,Water,Non_Water,Water,Lichens_and_Mosses
1142,Forest,Water,Non_Water,Water,Water
1143,Forest,Water,Non_Water,Water,Forest
1144,Forest,Water,Water,Water,Grassland
1145,Forest,Water,Water,Water,Wetland
1146,Forest,Water,Water,Water,Lichens_and_Mosses
1147,Forest,Water,Water,Water,Bareland
1148,Forest,Water,Water,Water,Water
1149,Forest,Water,Water,Water,Forest
1150,Forest,Forest,NULL,Non_Wetland,NULL
1151,Forest,Forest,NULL,Non_Wetland,Grassland
1152,Forest,Forest,NULL,Non_Wetland,Wetland
1153,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1154,Forest,Forest,NULL,Non_Wetland,Bareland
1155,Forest,Forest,NULL,Non_Wetland,Built-up
1156,Forest,Forest,NULL,Non_Wetland,Water
1157,Forest,Forest,NULL,Non_Wetland,Forest
1158,Forest,Forest,Non_Water,Non_Wetland,Grassland
1159,Forest,Forest,Non_Water,Non_Wetland,Wetland
1160,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1161,Forest,Forest,Non_Water,Non_Wetland,Bareland
1162,Forest,Forest,Non_Water,Non_Wetland,Built-up
1163,Forest,Forest,Non_Water,Non_Wetland,Water
1164,Forest,Forest,Non_Water,Non_Wetland,Forest
1165,Forest,Forest,Water,Non_Wetland,Grassland
1166,Forest,Forest,Water,Non_Wetland,Wetland
1167,Forest,Forest,Water,Non_Wetland,Lichens_and_Mosses
1168,Forest,Forest,Water,Non_Wetland,Bareland
1169,Forest,Forest,Water,Non_Wetland,Water
1170,Forest,Forest,Water,Non_Wetland,Forest
