Value,SIBERIA_2024_ESA_CALU_2024_45XVC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_45XVC_M_R,SIBERIA_2024_GLC_FCS30D_2022_45XVC_M_R,SIBERIA_2024_GSW_Yearly_2021_45XVC_M_R,SIBERIA_2024_GWL_FCS30D_2022_45XVC_M_R,SIBERIA_2024_WorldCover_2021_45XVC_M_R
804,Shrubland,Water,Shrubland,NULL,Non_Wetland,Grassland
805,Shrubland,Water,Shrubland,NULL,Non_Wetland,Wetland
806,Shrubland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
807,Shrubland,Water,Shrubland,NULL,Non_Wetland,Water
808,Shrubland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
809,Shrubland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
810,Shrubland,Water,Shrubland,Non_Water,Non_Wetland,Water
811,Shrubland,Water,Shrubland,Water,Non_Wetland,Wetland
812,Shrubland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
813,Shrubland,Water,Shrubland,Water,Non_Wetland,Water
814,Shrubland,Water,Grassland,NULL,Non_Wetland,Grassland
815,Shrubland,Water,Grassland,NULL,Non_Wetland,Wetland
816,Shrubland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
817,Shrubland,Water,Grassland,NULL,Non_Wetland,Water
818,Shrubland,Water,Grassland,Non_Water,Non_Wetland,Wetland
819,Shrubland,Water,Grassland,Water,Non_Wetland,Grassland
820,Shrubland,Water,Grassland,Water,Non_Wetland,Wetland
821,Shrubland,Water,Grassland,Water,Non_Wetland,Water
822,Shrubland,Water,Wetland,NULL,NULL,Grassland
823,Shrubland,Water,Wetland,NULL,NULL,Wetland
824,Shrubland,Water,Wetland,NULL,NULL,Lichens_and_Mosses
825,Shrubland,Water,Wetland,NULL,NULL,Water
826,Shrubland,Water,Wetland,NULL,Wetland,Grassland
827,Shrubland,Water,Wetland,NULL,Wetland,Wetland
828,Shrubland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
829,Shrubland,Water,Wetland,NULL,Wetland,Bareland
830,Shrubland,Water,Wetland,NULL,Wetland,Water
831,Shrubland,Water,Wetland,Non_Water,NULL,Wetland
832,Shrubland,Water,Wetland,Non_Water,NULL,Water
833,Shrubland,Water,Wetland,Non_Water,Wetland,Grassland
834,Shrubland,Water,Wetland,Non_Water,Wetland,Wetland
835,Shrubland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
836,Shrubland,Water,Wetland,Non_Water,Wetland,Water
837,Shrubland,Water,Wetland,Water,NULL,Grassland
838,Shrubland,Water,Wetland,Water,NULL,Wetland
839,Shrubland,Water,Wetland,Water,NULL,Water
840,Shrubland,Water,Wetland,Water,Wetland,Grassland
841,Shrubland,Water,Wetland,Water,Wetland,Wetland
842,Shrubland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
843,Shrubland,Water,Wetland,Water,Wetland,Bareland
844,Shrubland,Water,Wetland,Water,Wetland,Water
845,Shrubland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
846,Shrubland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
847,Shrubland,Water,Bareland,NULL,Non_Wetland,Grassland
848,Shrubland,Water,Bareland,NULL,Non_Wetland,Wetland
849,Shrubland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
850,Shrubland,Water,Bareland,NULL,Non_Wetland,Water
851,Shrubland,Water,Bareland,Water,Non_Wetland,Grassland
852,Shrubland,Water,Bareland,Water,Non_Wetland,Wetland
853,Shrubland,Water,Bareland,Water,Non_Wetland,Water
854,Shrubland,Water,Water,NULL,NULL,Lichens_and_Mosses
855,Shrubland,Water,Water,NULL,Water,Lichens_and_Mosses
856,Shrubland,Water,Water,NULL,Water,Water
857,Shrubland,Water,Water,Water,NULL,Wetland
858,Shrubland,Water,Water,Water,NULL,Water
859,Shrubland,Water,Water,Water,Water,Grassland
860,Shrubland,Water,Water,Water,Water,Wetland
861,Shrubland,Water,Water,Water,Water,Water
862,Shrubland,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
863,Shrubland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Lichens_and_Mosses
864,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
865,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
866,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
867,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
868,Shrubland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
869,Shrubland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
870,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
871,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
872,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
873,Shrubland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
874,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
875,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
876,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
877,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
878,Shrubland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
879,Shrubland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
880,Shrubland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
881,Shrubland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
882,Shrubland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
883,Shrubland,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
884,Shrubland,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
885,Shrubland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
886,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
887,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
888,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
889,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
890,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
891,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Wetland
892,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
893,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
894,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
895,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
896,Shrubland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
897,Shrubland,Permanent_ice_and_snow,Wetland,Water,NULL,Grassland
898,Shrubland,Permanent_ice_and_snow,Wetland,Water,NULL,Wetland
899,Shrubland,Permanent_ice_and_snow,Wetland,Water,NULL,Water
900,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
901,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
902,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
903,Shrubland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
904,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
905,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
906,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
907,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
908,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
909,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
910,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
911,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
912,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
913,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
914,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
915,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
916,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
917,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
918,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
919,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
920,Shrubland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
921,Shrubland,Permanent_ice_and_snow,Water,NULL,NULL,Grassland
922,Shrubland,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
923,Shrubland,Permanent_ice_and_snow,Water,NULL,NULL,Water
924,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
925,Shrubland,Permanent_ice_and_snow,Water,Water,NULL,Wetland
926,Shrubland,Permanent_ice_and_snow,Water,Water,NULL,Bareland
927,Shrubland,Permanent_ice_and_snow,Water,Water,NULL,Water
928,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Wetland
929,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Water
930,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
931,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
932,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
933,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
934,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Grassland
935,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Wetland
936,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
937,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
938,Shrubland,Forest,Shrubland,Water,Non_Wetland,Wetland
939,Shrubland,Forest,Grassland,NULL,Non_Wetland,Grassland
940,Shrubland,Forest,Grassland,NULL,Non_Wetland,Wetland
941,Shrubland,Forest,Grassland,NULL,Non_Wetland,Water
942,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
943,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
944,Shrubland,Forest,Grassland,Water,Non_Wetland,Wetland
945,Shrubland,Forest,Wetland,NULL,Wetland,Grassland
946,Shrubland,Forest,Wetland,NULL,Wetland,Wetland
947,Shrubland,Forest,Wetland,Non_Water,Wetland,Wetland
948,Shrubland,Forest,Wetland,Water,Wetland,Wetland
949,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
950,Shrubland,Forest,Bareland,NULL,Non_Wetland,Grassland
951,Shrubland,Forest,Bareland,NULL,Non_Wetland,Wetland
952,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
953,Shrubland,Forest,Bareland,Water,Non_Wetland,Wetland
954,Shrubland,Forest,Water,NULL,Water,Wetland
955,Shrubland,Forest,Water,Water,Water,Wetland
956,Shrubland,Forest,Water,Water,Water,Water
957,Shrubland,Forest,Forest,NULL,Non_Wetland,Grassland
958,Shrubland,Forest,Forest,NULL,Non_Wetland,Wetland
959,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Wetland
960,Shrubland,Forest,Forest,Water,Non_Wetland,Wetland
961,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
962,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
963,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
964,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland
965,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
966,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
967,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
968,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
969,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
970,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water
971,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
972,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
973,Wetland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
974,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
975,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
976,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
977,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
978,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland
979,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
980,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
981,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
982,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
983,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water
984,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
985,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
986,Wetland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
987,Wetland,NULL,Grassland,Water,Non_Wetland,Water
988,Wetland,NULL,Wetland,NULL,NULL,Grassland
989,Wetland,NULL,Wetland,NULL,NULL,Wetland
990,Wetland,NULL,Wetland,NULL,NULL,Lichens_and_Mosses
991,Wetland,NULL,Wetland,NULL,NULL,Bareland
992,Wetland,NULL,Wetland,NULL,NULL,Water
993,Wetland,NULL,Wetland,NULL,Wetland,Grassland
994,Wetland,NULL,Wetland,NULL,Wetland,Wetland
995,Wetland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
996,Wetland,NULL,Wetland,NULL,Wetland,Bareland
997,Wetland,NULL,Wetland,NULL,Wetland,Water
998,Wetland,NULL,Wetland,Non_Water,NULL,Grassland
999,Wetland,NULL,Wetland,Non_Water,NULL,Wetland
1000,Wetland,NULL,Wetland,Non_Water,NULL,Water
1001,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1002,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1003,Wetland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1004,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
1005,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1006,Wetland,NULL,Wetland,Water,NULL,Grassland
1007,Wetland,NULL,Wetland,Water,NULL,Wetland
1008,Wetland,NULL,Wetland,Water,NULL,Lichens_and_Mosses
1009,Wetland,NULL,Wetland,Water,NULL,Bareland
1010,Wetland,NULL,Wetland,Water,NULL,Water
1011,Wetland,NULL,Wetland,Water,Wetland,Grassland
1012,Wetland,NULL,Wetland,Water,Wetland,Wetland
1013,Wetland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1014,Wetland,NULL,Wetland,Water,Wetland,Bareland
1015,Wetland,NULL,Wetland,Water,Wetland,Water
1016,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1017,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1018,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1019,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1020,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1021,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1022,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1023,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1024,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1025,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1026,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1027,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1028,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1029,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1030,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1031,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1032,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1033,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1034,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1035,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1036,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1037,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1038,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1039,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1040,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1041,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1042,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1043,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1044,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland
1045,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1046,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1047,Wetland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1048,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1049,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1050,Wetland,NULL,Built-up,Water,Non_Wetland,Grassland
1051,Wetland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1052,Wetland,NULL,Built-up,Water,Non_Wetland,Water
1053,Wetland,NULL,Water,NULL,NULL,Wetland
1054,Wetland,NULL,Water,NULL,NULL,Water
1055,Wetland,NULL,Water,NULL,Water,Grassland
1056,Wetland,NULL,Water,NULL,Water,Wetland
1057,Wetland,NULL,Water,NULL,Water,Lichens_and_Mosses
1058,Wetland,NULL,Water,NULL,Water,Bareland
1059,Wetland,NULL,Water,NULL,Water,Water
1060,Wetland,NULL,Water,Non_Water,NULL,Wetland
1061,Wetland,NULL,Water,Non_Water,Water,Grassland
1062,Wetland,NULL,Water,Non_Water,Water,Wetland
1063,Wetland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1064,Wetland,NULL,Water,Non_Water,Water,Water
1065,Wetland,NULL,Water,Water,NULL,Grassland
1066,Wetland,NULL,Water,Water,NULL,Wetland
1067,Wetland,NULL,Water,Water,NULL,Water
1068,Wetland,NULL,Water,Water,Water,Grassland
1069,Wetland,NULL,Water,Water,Water,Wetland
1070,Wetland,NULL,Water,Water,Water,Lichens_and_Mosses
1071,Wetland,NULL,Water,Water,Water,Bareland
1072,Wetland,NULL,Water,Water,Water,Water
1073,Wetland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
1074,Wetland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Wetland
1075,Wetland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1076,Wetland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Wetland
1077,Wetland,NULL,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
1078,Wetland,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Wetland
1079,Wetland,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Lichens_and_Mosses
1080,Wetland,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Water
1081,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1082,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1083,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1084,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1085,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1086,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1087,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1088,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1089,Wetland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1090,Wetland,NULL,Forest,Water,Non_Wetland,Water
1091,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1092,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1093,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1094,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1095,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1096,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1097,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1098,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1099,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1100,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1101,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1102,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1103,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1104,Wetland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1105,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1106,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1107,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1108,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1109,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1110,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1111,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1112,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1113,Wetland,Wetland,Wetland,NULL,NULL,Grassland
1114,Wetland,Wetland,Wetland,NULL,NULL,Wetland
1115,Wetland,Wetland,Wetland,NULL,NULL,Lichens_and_Mosses
1116,Wetland,Wetland,Wetland,NULL,NULL,Bareland
1117,Wetland,Wetland,Wetland,NULL,NULL,Water
1118,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1119,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1120,Wetland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1121,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1122,Wetland,Wetland,Wetland,NULL,Wetland,Water
1123,Wetland,Wetland,Wetland,Non_Water,NULL,Grassland
1124,Wetland,Wetland,Wetland,Non_Water,NULL,Wetland
1125,Wetland,Wetland,Wetland,Non_Water,NULL,Water
1126,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1127,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1128,Wetland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1129,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1130,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1131,Wetland,Wetland,Wetland,Water,NULL,Wetland
1132,Wetland,Wetland,Wetland,Water,NULL,Lichens_and_Mosses
1133,Wetland,Wetland,Wetland,Water,NULL,Bareland
1134,Wetland,Wetland,Wetland,Water,NULL,Water
1135,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1136,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1137,Wetland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1138,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1139,Wetland,Wetland,Wetland,Water,Wetland,Water
1140,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1141,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1142,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1143,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1144,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1145,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1146,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1147,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1148,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1149,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1150,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1151,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1152,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1153,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1154,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1155,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1156,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1157,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1158,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1159,Wetland,Wetland,Water,NULL,NULL,Wetland
1160,Wetland,Wetland,Water,NULL,NULL,Water
1161,Wetland,Wetland,Water,NULL,Water,Grassland
1162,Wetland,Wetland,Water,NULL,Water,Wetland
1163,Wetland,Wetland,Water,NULL,Water,Bareland
1164,Wetland,Wetland,Water,NULL,Water,Water
1165,Wetland,Wetland,Water,Non_Water,NULL,Lichens_and_Mosses
1166,Wetland,Wetland,Water,Non_Water,NULL,Water
1167,Wetland,Wetland,Water,Non_Water,Water,Grassland
1168,Wetland,Wetland,Water,Non_Water,Water,Wetland
1169,Wetland,Wetland,Water,Non_Water,Water,Water
1170,Wetland,Wetland,Water,Water,NULL,Wetland
1171,Wetland,Wetland,Water,Water,NULL,Water
1172,Wetland,Wetland,Water,Water,Water,Grassland
1173,Wetland,Wetland,Water,Water,Water,Wetland
1174,Wetland,Wetland,Water,Water,Water,Lichens_and_Mosses
1175,Wetland,Wetland,Water,Water,Water,Bareland
1176,Wetland,Wetland,Water,Water,Water,Water
1177,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1178,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1179,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1180,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1181,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1182,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1183,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1184,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1185,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1186,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1187,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1188,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1189,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Water
1190,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
1191,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1192,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1193,Wetland,Bareland,Shrubland,Water,Non_Wetland,Grassland
