Value,SIBERIA_2024_ESA_CALU_2024_42WWB_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWB_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWB_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWB_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWB_M_R,SIBERIA_2024_WorldCover_2021_42WWB_M_R
1179,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1180,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1181,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1182,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1183,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1184,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1185,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1186,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1187,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1188,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1189,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1190,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1191,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Water
1192,Shrubland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1193,Shrubland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1194,Shrubland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
1195,Shrubland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1196,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1197,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1198,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1199,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Water
1200,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1201,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1202,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1203,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1204,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1205,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1206,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1207,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1208,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1209,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1210,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1211,Shrubland,Forest,NULL,NULL,Non_Wetland,Grassland
1212,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1213,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1214,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Forest
1215,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1216,Shrubland,Forest,Shrubland,Water,Non_Wetland,Wetland
1217,Shrubland,Forest,Grassland,NULL,Non_Wetland,Grassland
1218,Shrubland,Forest,Grassland,NULL,Non_Wetland,Wetland
1219,Shrubland,Forest,Grassland,NULL,Non_Wetland,Forest
1220,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1221,Shrubland,Forest,Wetland,NULL,Wetland,Grassland
1222,Shrubland,Forest,Wetland,NULL,Wetland,Forest
1223,Shrubland,Forest,Wetland,Non_Water,Wetland,Wetland
1224,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1225,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1226,Shrubland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1227,Shrubland,Forest,Bareland,NULL,Non_Wetland,Grassland
1228,Shrubland,Forest,Bareland,NULL,Non_Wetland,Wetland
1229,Shrubland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1230,Shrubland,Forest,Bareland,NULL,Non_Wetland,Water
1231,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1232,Shrubland,Forest,Forest,NULL,Non_Wetland,Grassland
1233,Shrubland,Forest,Forest,NULL,Non_Wetland,Wetland
1234,Shrubland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1235,Shrubland,Forest,Forest,NULL,Non_Wetland,Forest
1236,Shrubland,Forest,Forest,Water,Non_Wetland,Wetland
1237,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
1238,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
1239,Wetland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1240,Wetland,NULL,NULL,NULL,Non_Wetland,Water
1241,Wetland,NULL,NULL,Non_Water,Non_Wetland,Wetland
1242,Wetland,NULL,NULL,Water,Non_Wetland,Wetland
1243,Wetland,NULL,NULL,Water,Non_Wetland,Water
1244,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1245,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1246,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1247,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
1248,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1249,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1250,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1251,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1252,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
1253,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1254,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1255,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1256,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1257,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1258,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
1259,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1260,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1261,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1262,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1263,Wetland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1264,Wetland,NULL,Wetland,NULL,Wetland,Water
1265,Wetland,NULL,Wetland,NULL,Wetland,Forest
1266,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1267,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1268,Wetland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1269,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1270,Wetland,NULL,Wetland,Water,Wetland,Grassland
1271,Wetland,NULL,Wetland,Water,Wetland,Wetland
1272,Wetland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1273,Wetland,NULL,Wetland,Water,Wetland,Water
1274,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1275,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1276,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1277,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1278,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1279,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1280,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1281,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1282,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1283,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1284,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1285,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1286,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1287,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1288,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1289,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1290,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1291,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1292,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1293,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1294,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1295,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1296,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1297,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1298,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1299,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
1300,Wetland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1301,Wetland,NULL,Water,NULL,Water,Grassland
1302,Wetland,NULL,Water,NULL,Water,Wetland
1303,Wetland,NULL,Water,NULL,Water,Lichens_and_Mosses
1304,Wetland,NULL,Water,NULL,Water,Water
1305,Wetland,NULL,Water,Non_Water,Water,Grassland
1306,Wetland,NULL,Water,Non_Water,Water,Wetland
1307,Wetland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1308,Wetland,NULL,Water,Non_Water,Water,Water
1309,Wetland,NULL,Water,Water,Water,Grassland
1310,Wetland,NULL,Water,Water,Water,Wetland
1311,Wetland,NULL,Water,Water,Water,Lichens_and_Mosses
1312,Wetland,NULL,Water,Water,Water,Water
1313,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1314,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1315,Wetland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1316,Wetland,NULL,Forest,NULL,Non_Wetland,Built-up
1317,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1318,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1319,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1320,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1321,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1322,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1323,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1324,Wetland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1325,Wetland,NULL,Forest,Water,Non_Wetland,Water
1326,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1327,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1328,Wetland,Wetland,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1329,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland
1330,Wetland,Wetland,NULL,NULL,Non_Wetland,Water
1331,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland
1332,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1333,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Water
1334,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1335,Wetland,Wetland,NULL,Water,Non_Wetland,Water
1336,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1337,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1338,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1339,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1340,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1341,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1342,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1343,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1344,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1345,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1346,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1347,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1348,Wetland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1349,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1350,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1351,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1352,Wetland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1353,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1354,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1355,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1356,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1357,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1358,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1359,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1360,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1361,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1362,Wetland,Wetland,Wetland,NULL,NULL,Wetland
1363,Wetland,Wetland,Wetland,NULL,NULL,Water
1364,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1365,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1366,Wetland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1367,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
1368,Wetland,Wetland,Wetland,NULL,Wetland,Water
1369,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1370,Wetland,Wetland,Wetland,Non_Water,NULL,Wetland
1371,Wetland,Wetland,Wetland,Non_Water,NULL,Water
1372,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1373,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1374,Wetland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1375,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1376,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1377,Wetland,Wetland,Wetland,Water,NULL,Wetland
1378,Wetland,Wetland,Wetland,Water,NULL,Water
1379,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1380,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1381,Wetland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1382,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1383,Wetland,Wetland,Wetland,Water,Wetland,Water
1384,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1385,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1386,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1387,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1388,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1389,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1390,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1391,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1392,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1393,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1394,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1395,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1396,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1397,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1398,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1399,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1400,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1401,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1402,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1403,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1404,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1405,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1406,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1407,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1408,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1409,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1410,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1411,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1412,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1413,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1414,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1415,Wetland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1416,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1417,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1418,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1419,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1420,Wetland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1421,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1422,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1423,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water
1424,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1425,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1426,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
1427,Wetland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1428,Wetland,Wetland,Built-up,Water,Non_Wetland,Bareland
1429,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
1430,Wetland,Wetland,Water,NULL,NULL,Wetland
1431,Wetland,Wetland,Water,NULL,NULL,Water
1432,Wetland,Wetland,Water,NULL,Water,Grassland
1433,Wetland,Wetland,Water,NULL,Water,Wetland
1434,Wetland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1435,Wetland,Wetland,Water,NULL,Water,Bareland
1436,Wetland,Wetland,Water,NULL,Water,Water
1437,Wetland,Wetland,Water,NULL,Water,Forest
1438,Wetland,Wetland,Water,Non_Water,NULL,Wetland
1439,Wetland,Wetland,Water,Non_Water,NULL,Water
1440,Wetland,Wetland,Water,Non_Water,Water,Grassland
1441,Wetland,Wetland,Water,Non_Water,Water,Wetland
1442,Wetland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1443,Wetland,Wetland,Water,Non_Water,Water,Bareland
1444,Wetland,Wetland,Water,Non_Water,Water,Water
1445,Wetland,Wetland,Water,Water,NULL,Wetland
1446,Wetland,Wetland,Water,Water,NULL,Water
1447,Wetland,Wetland,Water,Water,Water,Grassland
1448,Wetland,Wetland,Water,Water,Water,Wetland
1449,Wetland,Wetland,Water,Water,Water,Lichens_and_Mosses
1450,Wetland,Wetland,Water,Water,Water,Bareland
1451,Wetland,Wetland,Water,Water,Water,Water
1452,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1453,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1454,Wetland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1455,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland
1456,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1457,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1458,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1459,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1460,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1461,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1462,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1463,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1464,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1465,Wetland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
1466,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland
1467,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1468,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1469,Wetland,Bareland,Wetland,Water,Wetland,Water
1470,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1471,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1472,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1473,Wetland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1474,Wetland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1475,Wetland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1476,Wetland,Bareland,Water,NULL,Water,Wetland
1477,Wetland,Bareland,Water,Water,Water,Bareland
1478,Wetland,Bareland,Water,Water,Water,Water
1479,Wetland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1480,Wetland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1481,Wetland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1482,Wetland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1483,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
1484,Wetland,Water,NULL,NULL,Non_Wetland,Water
1485,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1486,Wetland,Water,NULL,Non_Water,Non_Wetland,Water
1487,Wetland,Water,NULL,Water,Non_Wetland,Water
1488,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1489,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1490,Wetland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1491,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1492,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1493,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1494,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1495,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
1496,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1497,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1498,Wetland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1499,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1500,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1501,Wetland,Water,Grassland,Water,Non_Wetland,Water
1502,Wetland,Water,Wetland,NULL,NULL,Wetland
1503,Wetland,Water,Wetland,NULL,Wetland,Grassland
1504,Wetland,Water,Wetland,NULL,Wetland,Wetland
1505,Wetland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1506,Wetland,Water,Wetland,NULL,Wetland,Bareland
1507,Wetland,Water,Wetland,NULL,Wetland,Water
1508,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1509,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1510,Wetland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1511,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1512,Wetland,Water,Wetland,Non_Water,Wetland,Water
1513,Wetland,Water,Wetland,Water,NULL,Wetland
1514,Wetland,Water,Wetland,Water,NULL,Water
1515,Wetland,Water,Wetland,Water,Wetland,Grassland
1516,Wetland,Water,Wetland,Water,Wetland,Wetland
1517,Wetland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1518,Wetland,Water,Wetland,Water,Wetland,Bareland
1519,Wetland,Water,Wetland,Water,Wetland,Water
1520,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1521,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1522,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1523,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1524,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1525,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1526,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1527,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1528,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1529,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1530,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1531,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1532,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1533,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1534,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1535,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1536,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1537,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1538,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1539,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1540,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1541,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1542,Wetland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1543,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1544,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1545,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1546,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1547,Wetland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1548,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1549,Wetland,Water,Bareland,Water,Non_Wetland,Water
1550,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water
1551,Wetland,Water,Built-up,Water,Non_Wetland,Bareland
1552,Wetland,Water,Built-up,Water,Non_Wetland,Water
1553,Wetland,Water,Water,NULL,NULL,Wetland
1554,Wetland,Water,Water,NULL,NULL,Water
1555,Wetland,Water,Water,NULL,Water,Grassland
1556,Wetland,Water,Water,NULL,Water,Wetland
1557,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1558,Wetland,Water,Water,NULL,Water,Bareland
1559,Wetland,Water,Water,NULL,Water,Water
1560,Wetland,Water,Water,Non_Water,Water,Grassland
1561,Wetland,Water,Water,Non_Water,Water,Wetland
1562,Wetland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1563,Wetland,Water,Water,Non_Water,Water,Water
1564,Wetland,Water,Water,Non_Water,Water,Forest
1565,Wetland,Water,Water,Water,NULL,Wetland
1566,Wetland,Water,Water,Water,NULL,Water
1567,Wetland,Water,Water,Water,Water,Grassland
1568,Wetland,Water,Water,Water,Water,Wetland
1569,Wetland,Water,Water,Water,Water,Lichens_and_Mosses
