Value,SIBERIA_2024_ESA_CALU_2024_43XDA_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43XDA_M_R,SIBERIA_2024_GLC_FCS30D_2022_43XDA_M_R,SIBERIA_2024_GSW_Yearly_2021_43XDA_M_R,SIBERIA_2024_GWL_FCS30D_2022_43XDA_M_R,SIBERIA_2024_WorldCover_2021_43XDA_M_R
772,Shrubland,Forest,Water,NULL,Water,Wetland
773,Shrubland,Forest,Water,Water,Water,Wetland
774,Shrubland,Forest,Forest,NULL,Non_Wetland,Wetland
775,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
776,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
777,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
778,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
779,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water
780,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
781,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
782,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
783,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water
784,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
785,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
786,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
787,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
788,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
789,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
790,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
791,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
792,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
793,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
794,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
795,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
796,Wetland,NULL,Grassland,Water,Non_Wetland,Water
797,Wetland,NULL,Wetland,NULL,NULL,Grassland
798,Wetland,NULL,Wetland,NULL,NULL,Wetland
799,Wetland,NULL,Wetland,NULL,Wetland,Grassland
800,Wetland,NULL,Wetland,NULL,Wetland,Wetland
801,Wetland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
802,Wetland,NULL,Wetland,NULL,Wetland,Bareland
803,Wetland,NULL,Wetland,NULL,Wetland,Water
804,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
805,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland
806,Wetland,NULL,Wetland,Non_Water,Wetland,Water
807,Wetland,NULL,Wetland,Water,Wetland,Grassland
808,Wetland,NULL,Wetland,Water,Wetland,Wetland
809,Wetland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
810,Wetland,NULL,Wetland,Water,Wetland,Bareland
811,Wetland,NULL,Wetland,Water,Wetland,Water
812,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
813,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
814,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
815,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
816,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
817,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
818,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
819,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
820,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
821,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
822,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
823,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
824,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
825,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
826,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
827,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
828,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
829,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
830,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
831,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
832,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
833,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
834,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
835,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
836,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
837,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
838,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
839,Wetland,NULL,Bareland,Water,Non_Wetland,Water
840,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
841,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
842,Wetland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
843,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
844,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland
845,Wetland,NULL,Water,NULL,Water,Grassland
846,Wetland,NULL,Water,NULL,Water,Wetland
847,Wetland,NULL,Water,NULL,Water,Water
848,Wetland,NULL,Water,Non_Water,Water,Grassland
849,Wetland,NULL,Water,Non_Water,Water,Wetland
850,Wetland,NULL,Water,Non_Water,Water,Water
851,Wetland,NULL,Water,Water,Water,Grassland
852,Wetland,NULL,Water,Water,Water,Wetland
853,Wetland,NULL,Water,Water,Water,Lichens_and_Mosses
854,Wetland,NULL,Water,Water,Water,Water
855,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
856,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
857,Wetland,NULL,Forest,NULL,Non_Wetland,Water
858,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
859,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
860,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
861,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
862,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
863,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
864,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
865,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
866,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
867,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
868,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
869,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
870,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
871,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
872,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
873,Wetland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
874,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
875,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
876,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
877,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
878,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
879,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
880,Wetland,Wetland,Wetland,NULL,NULL,Wetland
881,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
882,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
883,Wetland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
884,Wetland,Wetland,Wetland,NULL,Wetland,Bareland
885,Wetland,Wetland,Wetland,NULL,Wetland,Water
886,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
887,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
888,Wetland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
889,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
890,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
891,Wetland,Wetland,Wetland,Water,Wetland,Grassland
892,Wetland,Wetland,Wetland,Water,Wetland,Wetland
893,Wetland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
894,Wetland,Wetland,Wetland,Water,Wetland,Bareland
895,Wetland,Wetland,Wetland,Water,Wetland,Water
896,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
897,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
898,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
899,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
900,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
901,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
902,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
903,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
904,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
905,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
906,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
907,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
908,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
909,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
910,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
911,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
912,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
913,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
914,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
915,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
916,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
917,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
918,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
919,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
920,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
921,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
922,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
923,Wetland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
924,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
925,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
926,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
927,Wetland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
928,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water
929,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
930,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
931,Wetland,Wetland,Built-up,Water,Non_Wetland,Grassland
932,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland
933,Wetland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
934,Wetland,Wetland,Built-up,Water,Non_Wetland,Water
935,Wetland,Wetland,Water,NULL,Water,Grassland
936,Wetland,Wetland,Water,NULL,Water,Wetland
937,Wetland,Wetland,Water,NULL,Water,Lichens_and_Mosses
938,Wetland,Wetland,Water,NULL,Water,Bareland
939,Wetland,Wetland,Water,NULL,Water,Water
940,Wetland,Wetland,Water,Non_Water,Water,Grassland
941,Wetland,Wetland,Water,Non_Water,Water,Wetland
942,Wetland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
943,Wetland,Wetland,Water,Non_Water,Water,Water
944,Wetland,Wetland,Water,Water,Water,Grassland
945,Wetland,Wetland,Water,Water,Water,Wetland
946,Wetland,Wetland,Water,Water,Water,Lichens_and_Mosses
947,Wetland,Wetland,Water,Water,Water,Bareland
948,Wetland,Wetland,Water,Water,Water,Water
949,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
950,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
951,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
952,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
953,Wetland,Wetland,Forest,Water,Non_Wetland,Water
954,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
955,Wetland,Bareland,Shrubland,NULL,Non_Wetland,Water
956,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
957,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
958,Wetland,Bareland,Shrubland,Water,Non_Wetland,Wetland
959,Wetland,Bareland,Shrubland,Water,Non_Wetland,Water
960,Wetland,Bareland,Grassland,NULL,Non_Wetland,Water
961,Wetland,Bareland,Wetland,NULL,Wetland,Wetland
962,Wetland,Bareland,Wetland,NULL,Wetland,Water
963,Wetland,Bareland,Wetland,Non_Water,Wetland,Wetland
964,Wetland,Bareland,Wetland,Non_Water,Wetland,Water
965,Wetland,Bareland,Wetland,Water,Wetland,Grassland
966,Wetland,Bareland,Wetland,Water,Wetland,Wetland
967,Wetland,Bareland,Wetland,Water,Wetland,Bareland
968,Wetland,Bareland,Wetland,Water,Wetland,Water
969,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
970,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
971,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
972,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
973,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
974,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
975,Wetland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
976,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
977,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
978,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
979,Wetland,Bareland,Bareland,NULL,Non_Wetland,Grassland
980,Wetland,Bareland,Bareland,NULL,Non_Wetland,Wetland
981,Wetland,Bareland,Bareland,NULL,Non_Wetland,Water
982,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
983,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Water
984,Wetland,Bareland,Bareland,Water,Non_Wetland,Grassland
985,Wetland,Bareland,Bareland,Water,Non_Wetland,Wetland
986,Wetland,Bareland,Bareland,Water,Non_Wetland,Water
987,Wetland,Bareland,Water,NULL,Water,Wetland
988,Wetland,Bareland,Water,NULL,Water,Water
989,Wetland,Bareland,Water,Non_Water,Water,Wetland
990,Wetland,Bareland,Water,Non_Water,Water,Water
991,Wetland,Bareland,Water,Water,Water,Wetland
992,Wetland,Bareland,Water,Water,Water,Water
993,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
994,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
995,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
996,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
997,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
998,Wetland,Water,Shrubland,Water,Non_Wetland,Water
999,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1000,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1001,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water
1002,Wetland,Water,Grassland,Water,Non_Wetland,Water
1003,Wetland,Water,Wetland,NULL,NULL,Wetland
1004,Wetland,Water,Wetland,NULL,NULL,Water
1005,Wetland,Water,Wetland,NULL,Wetland,Grassland
1006,Wetland,Water,Wetland,NULL,Wetland,Wetland
1007,Wetland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1008,Wetland,Water,Wetland,NULL,Wetland,Bareland
1009,Wetland,Water,Wetland,NULL,Wetland,Water
1010,Wetland,Water,Wetland,Non_Water,NULL,Water
1011,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1012,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1013,Wetland,Water,Wetland,Non_Water,Wetland,Water
1014,Wetland,Water,Wetland,Water,NULL,Wetland
1015,Wetland,Water,Wetland,Water,NULL,Water
1016,Wetland,Water,Wetland,Water,Wetland,Grassland
1017,Wetland,Water,Wetland,Water,Wetland,Wetland
1018,Wetland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1019,Wetland,Water,Wetland,Water,Wetland,Bareland
1020,Wetland,Water,Wetland,Water,Wetland,Water
1021,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1022,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1023,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1024,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1025,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1026,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1027,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1028,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1029,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1030,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1031,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1032,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1033,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1034,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1035,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1036,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1037,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1038,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1039,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1040,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1041,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1042,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1043,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1044,Wetland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1045,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1046,Wetland,Water,Bareland,Water,Non_Wetland,Water
1047,Wetland,Water,Built-up,NULL,Non_Wetland,Water
1048,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water
1049,Wetland,Water,Built-up,Water,Non_Wetland,Water
1050,Wetland,Water,Water,NULL,Water,Grassland
1051,Wetland,Water,Water,NULL,Water,Wetland
1052,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1053,Wetland,Water,Water,NULL,Water,Water
1054,Wetland,Water,Water,Non_Water,Water,Wetland
1055,Wetland,Water,Water,Non_Water,Water,Water
1056,Wetland,Water,Water,Water,NULL,Bareland
1057,Wetland,Water,Water,Water,NULL,Water
1058,Wetland,Water,Water,Water,Water,Grassland
1059,Wetland,Water,Water,Water,Water,Wetland
1060,Wetland,Water,Water,Water,Water,Lichens_and_Mosses
1061,Wetland,Water,Water,Water,Water,Bareland
1062,Wetland,Water,Water,Water,Water,Water
1063,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1064,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1065,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1066,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1067,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1068,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
1069,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1070,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1071,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1072,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1073,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1074,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1075,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1076,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1077,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1078,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
1079,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
1080,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
1081,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
1082,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
1083,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
1084,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1085,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1086,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1087,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1088,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1089,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Wetland
1090,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1091,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1092,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1093,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1094,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1095,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Wetland
1096,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Water
1097,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1098,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1099,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1100,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1101,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1102,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1103,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1104,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1105,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1106,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1107,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1108,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1109,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1110,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1111,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1112,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1113,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1114,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1115,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1116,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1117,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1118,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1119,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1120,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1121,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1122,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1123,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1124,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1125,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1126,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1127,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1128,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1129,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1130,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
1131,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1132,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1133,Wetland,Permanent_ice_and_snow,Water,NULL,NULL,Water
1134,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1135,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1136,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1137,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1138,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1139,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1140,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1141,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
1142,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1143,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1144,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1145,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1146,Wetland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1147,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1148,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1149,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1150,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1151,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1152,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1153,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
1154,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1155,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water
