Value,SIBERIA_2024_ESRI_Annual_LULC_2024_41WNP_M_R,SIBERIA_2024_GLC_FCS30D_2022_41WNP_M_R,SIBERIA_2024_GSW_Yearly_2021_41WNP_M_R,SIBERIA_2024_GWL_FCS30D_2022_41WNP_M_R,SIBERIA_2024_WorldCover_2021_41WNP_M_R
887,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
888,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Water
889,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Permanent_ice_and_snow
890,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,NULL
891,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
892,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
893,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
894,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
895,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
896,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
897,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
898,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
899,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
900,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
901,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Bareland
902,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
903,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Forest
904,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
905,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
906,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
907,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Bareland
908,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
909,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Forest
910,Forest,NULL,NULL,Non_Wetland,NULL
911,Forest,NULL,NULL,Non_Wetland,Grassland
912,Forest,NULL,NULL,Non_Wetland,Wetland
913,Forest,NULL,NULL,Non_Wetland,Lichens_and_Mosses
914,Forest,NULL,NULL,Non_Wetland,Bareland
915,Forest,NULL,NULL,Non_Wetland,Water
916,Forest,NULL,NULL,Non_Wetland,Forest
917,Forest,NULL,Non_Water,Non_Wetland,Grassland
918,Forest,NULL,Non_Water,Non_Wetland,Wetland
919,Forest,NULL,Non_Water,Non_Wetland,Lichens_and_Mosses
920,Forest,NULL,Non_Water,Non_Wetland,Bareland
921,Forest,NULL,Non_Water,Non_Wetland,Water
922,Forest,NULL,Non_Water,Non_Wetland,Forest
923,Forest,NULL,Water,Non_Wetland,Grassland
924,Forest,NULL,Water,Non_Wetland,Wetland
925,Forest,NULL,Water,Non_Wetland,Lichens_and_Mosses
926,Forest,NULL,Water,Non_Wetland,Bareland
927,Forest,NULL,Water,Non_Wetland,Water
928,Forest,NULL,Water,Non_Wetland,Forest
929,Forest,Shrubland,NULL,Non_Wetland,NULL
930,Forest,Shrubland,NULL,Non_Wetland,Grassland
931,Forest,Shrubland,NULL,Non_Wetland,Wetland
932,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
933,Forest,Shrubland,NULL,Non_Wetland,Bareland
934,Forest,Shrubland,NULL,Non_Wetland,Water
935,Forest,Shrubland,NULL,Non_Wetland,Forest
936,Forest,Shrubland,Non_Water,Non_Wetland,NULL
937,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
938,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
939,Forest,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
940,Forest,Shrubland,Non_Water,Non_Wetland,Bareland
941,Forest,Shrubland,Non_Water,Non_Wetland,Water
942,Forest,Shrubland,Non_Water,Non_Wetland,Forest
943,Forest,Shrubland,Water,Non_Wetland,NULL
944,Forest,Shrubland,Water,Non_Wetland,Grassland
945,Forest,Shrubland,Water,Non_Wetland,Wetland
946,Forest,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
947,Forest,Shrubland,Water,Non_Wetland,Bareland
948,Forest,Shrubland,Water,Non_Wetland,Water
949,Forest,Shrubland,Water,Non_Wetland,Forest
950,Forest,Grassland,NULL,Non_Wetland,NULL
951,Forest,Grassland,NULL,Non_Wetland,Grassland
952,Forest,Grassland,NULL,Non_Wetland,Wetland
953,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
954,Forest,Grassland,NULL,Non_Wetland,Bareland
955,Forest,Grassland,NULL,Non_Wetland,Forest
956,Forest,Grassland,Non_Water,Non_Wetland,Grassland
957,Forest,Grassland,Non_Water,Non_Wetland,Wetland
958,Forest,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
959,Forest,Grassland,Non_Water,Non_Wetland,Forest
960,Forest,Grassland,Water,Non_Wetland,Grassland
961,Forest,Grassland,Water,Non_Wetland,Forest
962,Forest,Wetland,NULL,Wetland,NULL
963,Forest,Wetland,NULL,Wetland,Grassland
964,Forest,Wetland,NULL,Wetland,Wetland
965,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
966,Forest,Wetland,NULL,Wetland,Bareland
967,Forest,Wetland,NULL,Wetland,Water
968,Forest,Wetland,NULL,Wetland,Forest
969,Forest,Wetland,Non_Water,Wetland,Grassland
970,Forest,Wetland,Non_Water,Wetland,Wetland
971,Forest,Wetland,Non_Water,Wetland,Lichens_and_Mosses
972,Forest,Wetland,Non_Water,Wetland,Bareland
973,Forest,Wetland,Non_Water,Wetland,Water
974,Forest,Wetland,Non_Water,Wetland,Forest
975,Forest,Wetland,Water,Wetland,NULL
976,Forest,Wetland,Water,Wetland,Grassland
977,Forest,Wetland,Water,Wetland,Wetland
978,Forest,Wetland,Water,Wetland,Lichens_and_Mosses
979,Forest,Wetland,Water,Wetland,Bareland
980,Forest,Wetland,Water,Wetland,Water
981,Forest,Wetland,Water,Wetland,Forest
982,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
983,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
984,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
985,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
986,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
987,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water
988,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Permanent_ice_and_snow
989,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
990,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
991,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
992,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
993,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
994,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
995,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
996,Forest,Lichens_and_Mosses,Water,Non_Wetland,Grassland
997,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
998,Forest,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
999,Forest,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1000,Forest,Lichens_and_Mosses,Water,Non_Wetland,Water
1001,Forest,Lichens_and_Mosses,Water,Non_Wetland,Forest
1002,Forest,Bareland,NULL,Non_Wetland,NULL
1003,Forest,Bareland,NULL,Non_Wetland,Grassland
1004,Forest,Bareland,NULL,Non_Wetland,Wetland
1005,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1006,Forest,Bareland,NULL,Non_Wetland,Bareland
1007,Forest,Bareland,NULL,Non_Wetland,Water
1008,Forest,Bareland,NULL,Non_Wetland,Forest
1009,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1010,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1011,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1012,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1013,Forest,Bareland,Non_Water,Non_Wetland,Water
1014,Forest,Bareland,Non_Water,Non_Wetland,Forest
1015,Forest,Bareland,Water,Non_Wetland,Grassland
1016,Forest,Bareland,Water,Non_Wetland,Wetland
1017,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1018,Forest,Bareland,Water,Non_Wetland,Bareland
1019,Forest,Bareland,Water,Non_Wetland,Water
1020,Forest,Bareland,Water,Non_Wetland,Forest
1021,Forest,Built-up,NULL,Non_Wetland,Grassland
1022,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1023,Forest,Built-up,NULL,Non_Wetland,Bareland
1024,Forest,Built-up,NULL,Non_Wetland,Forest
1025,Forest,Built-up,Non_Water,Non_Wetland,Forest
1026,Forest,Built-up,Water,Non_Wetland,Grassland
1027,Forest,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1028,Forest,Built-up,Water,Non_Wetland,Forest
1029,Forest,Water,NULL,Water,Grassland
1030,Forest,Water,NULL,Water,Wetland
1031,Forest,Water,NULL,Water,Lichens_and_Mosses
1032,Forest,Water,NULL,Water,Bareland
1033,Forest,Water,NULL,Water,Water
1034,Forest,Water,NULL,Water,Forest
1035,Forest,Water,Non_Water,Water,Grassland
1036,Forest,Water,Non_Water,Water,Wetland
1037,Forest,Water,Non_Water,Water,Water
1038,Forest,Water,Non_Water,Water,Forest
1039,Forest,Water,Water,Water,Grassland
1040,Forest,Water,Water,Water,Wetland
1041,Forest,Water,Water,Water,Lichens_and_Mosses
1042,Forest,Water,Water,Water,Bareland
1043,Forest,Water,Water,Water,Water
1044,Forest,Water,Water,Water,Forest
1045,Forest,Forest,NULL,Non_Wetland,NULL
1046,Forest,Forest,NULL,Non_Wetland,Grassland
1047,Forest,Forest,NULL,Non_Wetland,Wetland
1048,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1049,Forest,Forest,NULL,Non_Wetland,Bareland
1050,Forest,Forest,NULL,Non_Wetland,Water
1051,Forest,Forest,NULL,Non_Wetland,Forest
1052,Forest,Forest,Non_Water,Non_Wetland,Grassland
1053,Forest,Forest,Non_Water,Non_Wetland,Wetland
1054,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1055,Forest,Forest,Non_Water,Non_Wetland,Bareland
1056,Forest,Forest,Non_Water,Non_Wetland,Water
1057,Forest,Forest,Non_Water,Non_Wetland,Forest
1058,Forest,Forest,Water,Non_Wetland,Grassland
1059,Forest,Forest,Water,Non_Wetland,Wetland
1060,Forest,Forest,Water,Non_Wetland,Lichens_and_Mosses
1061,Forest,Forest,Water,Non_Wetland,Bareland
1062,Forest,Forest,Water,Non_Wetland,Water
1063,Forest,Forest,Water,Non_Wetland,Forest
